# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB4-v1/datafile_VB4-v1_40N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1210832559 (Default)
# output
#   file = VB-LA_outputs_VB4-v1/output_VB4-v1_40N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,yhat.26,yhat.27,yhat.28,yhat.29,yhat.30,yhat.31,yhat.32,yhat.33,yhat.34,yhat.35,yhat.36,yhat.37,yhat.38,yhat.39,yhat.40,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,residual.21,residual.22,residual.23,residual.24,residual.25,residual.26,residual.27,residual.28,residual.29,residual.30,residual.31,residual.32,residual.33,residual.34,residual.35,residual.36,residual.37,residual.38,residual.39,residual.40,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20,calcfq.21,calcfq.22,calcfq.23,calcfq.24,calcfq.25,calcfq.26,calcfq.27,calcfq.28,calcfq.29,calcfq.30,calcfq.31,calcfq.32,calcfq.33,calcfq.34,calcfq.35,calcfq.36,calcfq.37,calcfq.38,calcfq.39,calcfq.40
210.537,0.0987002,0.284834,0.502177,0.0378981,-0.00209797,0.00241233,0.123468,0.284825,0.279785,0.50215,0.133026,-0.00650064,-0.003622,0.0987002,0.123468,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.1545,113.16,114.575,145.181,149.503,149.585,180.742,189.976,222.542,231.249,231.138,247.163,253.244,252.977,256.68,265.423,276.088,289.023,293.163,309.807,314.617,333.36,337.344,339.563,348.145,350.152,353.735,359.626,361.224,367.763,371.699,375.377,383.007,385.725,391.013,394.242,399.98,400.441,403.863,402.753,0.11541,-0.14108,0.216161,0.230328,0.129241,0.0790415,0.520049,-0.758734,-0.0647146,-0.730214,0.441714,0.536847,-1.64311,-0.555507,-0.486211,0.301912,-0.682526,-0.628893,-0.250005,-0.487358,0.733198,-0.855493,-0.435514,0.536849,-0.10795,0.63221,-1.11271,1.26467,0.0140868,-0.648011,-0.942351,0.468148,0.752479,0.519789,-1.56166,0.923589,-1.13483,1.49656,0.464155,-0.11057,60.3101,112.469,114.359,144.828,148.938,149.913,180.279,189.896,222.473,230.685,232.853,247.248,253.221,253.96,255.876,265.624,276.523,289.964,293.86,309.235,314.976,332.481,336.258,340.458,346.486,349.704,352.891,359.912,361.488,366.602,371.378,374.746,382.975,386.112,392.321,394.462,398.718,399.389,401.857,402.473
210.537,0.0987009,0.284844,0.502173,0.037912,-0.00208101,0.00241237,0.123466,0.284835,0.279791,0.502147,0.133071,-0.00644764,-0.00359256,0.0987009,0.123466,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.2452,112.208,113.933,145.061,149.363,149.888,180.253,190.677,221.51,230.514,233.225,246.457,252.941,253.812,256.987,265.05,275.282,289.709,294.791,308.915,313.821,332.045,337.133,341.02,346.477,349.839,352.206,359.389,361.894,367.979,371.48,375.316,381.842,385.718,392.05,394.704,398.86,398.931,401.584,403.071,0.115539,-0.141034,0.215447,0.230207,0.129186,0.0790711,0.520084,-0.758701,-0.0646569,-0.730823,0.441113,0.536496,-1.64323,-0.555549,-0.486688,0.300765,-0.682701,-0.629265,-0.250173,-0.487393,0.733092,-0.855595,-0.435973,0.536413,-0.108515,0.63206,-1.1141,1.26362,0.0130825,-0.649321,-0.94337,0.467,0.751233,0.519482,-1.56231,0.922527,-1.13572,1.49582,0.463701,-0.11088,60.31,112.469,114.36,144.828,148.938,149.913,180.279,189.896,222.473,230.686,232.854,247.249,253.221,253.96,255.877,265.625,276.523,289.964,293.86,309.235,314.976,332.482,336.258,340.459,346.487,349.704,352.892,359.913,361.489,366.603,371.379,374.747,382.976,386.113,392.321,394.463,398.719,399.39,401.857,402.473
210.537,0.0987015,0.284864,0.502163,0.03794,-0.00208617,0.00241238,0.123462,0.284855,0.279804,0.502136,0.13316,-0.00646265,-0.00360117,0.0987015,0.123462,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.2769,112.708,114.66,144.53,148.875,150.026,179.789,189.761,223.204,229.591,232.735,246.604,253.061,252.392,254.797,265.099,276.543,290.757,293.069,308.533,315.924,332.612,335.678,339.975,347.554,351.341,351.443,360.527,360.085,365.794,370.128,373.508,383.7,384.721,391.691,394.379,399.665,400.572,402.707,403.032,0.115759,-0.140926,0.214041,0.229965,0.129075,0.0791133,0.520092,-0.758684,-0.0645222,-0.731888,0.440101,0.535898,-1.64338,-0.555398,-0.487546,0.298797,-0.683115,-0.629957,-0.250535,-0.487305,0.733059,-0.855849,-0.436829,0.535682,-0.109264,0.632212,-1.11633,1.26224,0.0119234,-0.651041,-0.944463,0.465748,0.749976,0.519056,-1.56305,0.921021,-1.137,1.49472,0.462953,-0.111092,60.3097,112.469,114.361,144.828,148.938,149.913,180.279,189.896,222.473,230.687,232.855,247.249,253.221,253.959,255.878,265.627,276.523,289.965,293.861,309.235,314.976,332.482,336.259,340.459,346.487,349.704,352.894,359.915,361.49,366.605,371.38,374.748,382.977,386.113,392.322,394.465,398.72,399.391,401.858,402.473
210.538,0.0987008,0.284923,0.502133,0.0380166,-0.00217569,0.00241167,0.123453,0.284913,0.279843,0.502103,0.133399,-0.00673713,-0.00375489,0.0987008,0.123453,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.631,112.653,114.617,144.574,149.051,150.028,179.806,190.141,223.066,230.748,232.53,249.163,254.807,253.949,255.303,266.726,276.654,289.973,294.42,308.114,314.406,331.971,335.896,339.187,345.413,349.307,353.429,359.369,360.704,366.59,370.869,374.311,381.711,386.503,391.964,394.11,398.327,398.666,401.629,402.531,0.116275,-0.14062,0.210257,0.229294,0.12876,0.0791842,0.519994,-0.758728,-0.0641486,-0.734479,0.437732,0.534516,-1.6436,-0.554527,-0.48967,0.294077,-0.684317,-0.631675,-0.251508,-0.486737,0.733332,-0.856531,-0.438872,0.534128,-0.110393,0.633751,-1.12106,1.26026,0.0107414,-0.653608,-0.945095,0.464978,0.749823,0.518599,-1.56348,0.918497,-1.13911,1.49273,0.461569,-0.110502,60.3092,112.469,114.365,144.829,148.938,149.913,180.279,189.896,222.472,230.689,232.857,247.25,253.222,253.959,255.88,265.632,276.524,289.967,293.862,309.235,314.976,332.483,336.261,340.461,346.488,349.702,352.899,359.917,361.491,366.608,371.381,374.749,382.977,386.113,392.322,394.468,398.722,399.393,401.859,402.473
210.539,0.0987208,0.285035,0.502034,0.0381501,-0.00340835,0.00241383,0.123442,0.285012,0.279911,0.501962,0.133773,-0.0105461,-0.00588089,0.0987208,0.123442,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4901,112.268,114.612,145.206,148.512,150.305,179.746,189.73,222.832,231.007,233.136,248.189,253.302,252.982,256.027,265.593,275.863,289.551,293.698,310.27,314.77,331.421,337.7,339.674,346.102,349.631,350.873,359.843,359.459,366.031,370.777,375.82,383.077,385.486,391.786,393.698,398.653,400.186,401.216,402.519,0.116814,-0.138465,0.205902,0.229581,0.129281,0.0797306,0.518467,-0.760107,-0.0607305,-0.734923,0.438943,0.53317,-1.64451,-0.547459,-0.49162,0.296229,-0.690475,-0.636978,-0.257088,-0.48326,0.737219,-0.86516,-0.45069,0.526018,-0.112411,0.631679,-1.1273,1.25309,0.0104698,-0.657208,-0.953146,0.453375,0.727501,0.501857,-1.5806,0.907672,-1.15124,1.47901,0.442028,-0.122174,60.3087,112.466,114.369,144.828,148.938,149.912,180.281,189.897,222.469,230.69,232.856,247.252,253.223,253.951,255.882,265.63,276.53,289.972,293.867,309.231,314.972,332.491,336.273,340.469,346.49,349.704,352.905,359.924,361.492,366.611,371.389,374.761,382.999,386.13,392.34,394.478,398.734,399.407,401.879,402.484
210.54,0.0987134,0.285095,0.501984,0.0382165,-0.00366081,0.00241309,0.123439,0.285069,0.279952,0.501901,0.133967,-0.0113229,-0.0063157,0.0987134,0.123439,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.2621,112.115,114.644,144.91,148.792,149.079,180.996,189.718,222.985,230.846,233.225,246.516,253.336,254.242,256.711,265.843,276.487,289.264,294.962,310.165,315.242,332.334,336.145,340.534,347.579,349.885,351.55,360.575,360.528,366.346,370.809,376.132,382.038,386.232,392.585,394.824,397.983,400.618,401.34,402.117,0.117026,-0.138223,0.202767,0.228933,0.128942,0.0796536,0.518084,-0.760364,-0.0604711,-0.736345,0.437879,0.53266,-1.64414,-0.545575,-0.492863,0.293758,-0.691577,-0.637885,-0.257768,-0.481873,0.738433,-0.865486,-0.451349,0.526094,-0.11077,0.636331,-1.12758,1.25654,0.0150076,-0.653434,-0.946925,0.460346,0.73705,0.503924,-1.57609,0.910178,-1.14888,1.48053,0.443225,-0.118041,60.3085,112.466,114.372,144.829,148.938,149.912,180.281,189.897,222.468,230.691,232.857,247.252,253.222,253.95,255.883,265.632,276.532,289.973,293.868,309.23,314.971,332.491,336.273,340.469,346.489,349.7,352.906,359.92,361.487,366.607,371.383,374.754,382.99,386.128,392.335,394.476,398.732,399.405,401.878,402.48
210.545,0.0986939,0.285309,0.501774,0.0383899,-0.00539518,0.00241183,0.123459,0.285251,0.2801,0.501594,0.13438,-0.0166673,-0.00930734,0.0986939,0.123459,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.0714,112.414,114.538,144.567,148.742,150.247,179.659,190.133,222.538,231.094,232.457,246.88,254.066,254.866,255.045,265.653,276.405,289.503,294.857,307.899,315.609,333.884,337.502,341.193,345.417,349.664,352.311,359.009,361.436,365.247,371.514,374.317,383.141,385.285,392.293,395.238,397.73,399.624,401.956,401.315,0.115945,-0.137638,0.195802,0.226596,0.127464,0.0784203,0.514654,-0.763301,-0.0608085,-0.736804,0.439384,0.531898,-1.64343,-0.537028,-0.494895,0.295944,-0.698469,-0.642305,-0.264184,-0.478448,0.741808,-0.874401,-0.45947,0.522212,-0.104229,0.648292,-1.1211,1.27179,0.0373899,-0.632412,-0.92305,0.486431,0.766741,0.498754,-1.56871,0.918073,-1.14313,1.47911,0.4351,-0.113848,60.3096,112.466,114.379,144.831,148.94,149.914,180.284,189.9,222.469,230.692,232.856,247.253,253.221,253.941,255.885,265.63,276.538,289.977,293.874,309.226,314.967,332.5,336.281,340.473,346.482,349.688,352.899,359.905,361.465,366.586,371.359,374.728,382.96,386.133,392.328,394.468,398.726,399.407,401.886,402.476
210.545,0.0986986,0.28534,0.501733,0.0384635,-0.00591806,0.00241264,0.123438,0.285271,0.280103,0.501517,0.134587,-0.0182767,-0.0102078,0.0986986,0.123438,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.505,112.568,114.237,144.92,149.044,150.192,180.614,188.838,221.744,229.96,233.174,247.511,254.136,253.272,256.216,265.559,276.935,290.554,293.257,309.48,314.213,332.05,336.611,339.825,346.237,349.965,352.245,360.446,360.644,365.545,370.611,375.961,384.292,386.088,390.509,392.879,398.038,398.833,402.357,401.25,0.117207,-0.135539,0.194483,0.228365,0.128995,0.0798096,0.515079,-0.762737,-0.0562539,-0.735552,0.441518,0.533403,-1.64224,-0.530997,-0.494189,0.29876,-0.699394,-0.642076,-0.263324,-0.4722,0.748688,-0.872968,-0.459533,0.52391,-0.100105,0.653936,-1.11987,1.27358,0.0421064,-0.629296,-0.921087,0.486592,0.763374,0.499944,-1.56858,0.9209,-1.14127,1.48144,0.435747,-0.110434,60.3083,112.464,114.381,144.83,148.938,149.912,180.284,189.9,222.464,230.691,232.853,247.252,253.22,253.935,255.884,265.627,276.539,289.977,293.873,309.22,314.96,332.499,336.282,340.471,346.478,349.682,352.898,359.903,361.46,366.583,371.357,374.727,382.964,386.132,392.328,394.465,398.724,399.405,401.885,402.472
210.545,0.0986988,0.285348,0.501721,0.0384637,-0.00606976,0.00241281,0.123442,0.285274,0.280108,0.501494,0.134573,-0.0187447,-0.0104698,0.0986988,0.123442,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4666,112.126,113.892,144.866,148.947,150.131,180.554,189.952,222.786,230.774,233.331,247.306,254.434,254.022,255.393,267.438,275.463,290.568,294.09,309.154,315.583,332.134,337.271,340.841,347.89,350.071,353.232,360.335,360.928,365.474,372.151,373.342,382.907,387.459,391.553,394.243,399.598,397.932,402.515,401.358,0.11699,-0.135524,0.194693,0.228308,0.128937,0.0796839,0.514752,-0.763041,-0.056343,-0.735054,0.442164,0.533512,-1.64227,-0.530446,-0.493984,0.300048,-0.699943,-0.642339,-0.263946,-0.472166,0.748788,-0.874064,-0.460406,0.523369,-0.0997535,0.653914,-1.11883,1.27443,0.0435699,-0.627748,-0.920089,0.487586,0.763844,0.498463,-1.56926,0.9211,-1.14131,1.48068,0.434232,-0.111419,60.3085,112.464,114.38,144.83,148.938,149.912,180.284,189.9,222.464,230.69,232.853,247.251,253.22,253.934,255.884,265.626,276.54,289.977,293.874,309.22,314.96,332.5,336.282,340.472,346.478,349.682,352.897,359.903,361.458,366.582,371.356,374.726,382.963,386.134,392.328,394.465,398.724,399.405,401.887,402.473
210.546,0.0987021,0.285369,0.501676,0.0384526,-0.00672625,0.00241368,0.123458,0.285279,0.28012,0.501396,0.134473,-0.0207715,-0.0116046,0.0987021,0.123458,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.6165,112.489,114.615,144.9,149.312,149.871,179.983,189.863,221.944,231.198,232.133,247.071,253.489,253.844,255.287,266.377,275.757,289.813,294.167,307.882,313.99,332.002,336.642,340.253,347.486,349.752,351.011,360.607,361.419,367.958,370.704,374.687,382.322,385.858,391.236,393.625,398.733,399.49,399.453,401.941,0.11602,-0.135399,0.196355,0.228307,0.128842,0.0792062,0.513378,-0.764343,-0.0565636,-0.732382,0.44547,0.534178,-1.64246,-0.528103,-0.492725,0.306666,-0.70226,-0.643361,-0.266623,-0.472061,0.749274,-0.878996,-0.464358,0.520844,-0.0984701,0.65277,-1.11413,1.2773,0.0491164,-0.621737,-0.917348,0.489951,0.762813,0.491007,-1.57383,0.921265,-1.14223,1.47671,0.426903,-0.117157,60.3095,112.463,114.379,144.83,148.938,149.913,180.286,189.901,222.465,230.687,232.85,247.251,253.22,253.932,255.883,265.619,276.542,289.978,293.877,309.22,314.96,332.505,336.286,340.474,346.476,349.683,352.892,359.9,361.453,366.576,371.353,374.724,382.964,386.141,392.333,394.465,398.725,399.409,401.894,402.479
210.546,0.0987033,0.285373,0.501671,0.0384562,-0.00678514,0.00241366,0.123459,0.285282,0.280122,0.501386,0.134479,-0.0209528,-0.0117063,0.0987033,0.123459,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.2397,112.338,114.517,143.953,148.686,149.724,180.068,189.69,221.691,231.385,232.652,246.122,253.045,253.301,256.441,265.867,276.535,288.857,294.347,309.505,315.433,333.07,337.899,339.861,346.979,349.761,352.821,361.506,360.928,366.235,368.997,375.019,381.237,386.241,390.971,394.194,400.726,399.48,401.947,402.192,0.115991,-0.135338,0.196307,0.228308,0.128847,0.0791971,0.513272,-0.764447,-0.0564937,-0.732313,0.445609,0.534116,-1.64255,-0.527868,-0.492764,0.30697,-0.702569,-0.643623,-0.266962,-0.472042,0.749317,-0.879562,-0.465017,0.520347,-0.0986632,0.652387,-1.11433,1.27687,0.0490076,-0.621944,-0.917925,0.489188,0.761406,0.489905,-1.57496,0.920604,-1.14294,1.47582,0.425735,-0.118115,60.3095,112.463,114.379,144.83,148.938,149.913,180.286,189.901,222.464,230.687,232.849,247.251,253.221,253.932,255.883,265.619,276.543,289.979,293.877,309.22,314.96,332.506,336.287,340.475,346.477,349.684,352.892,359.9,361.453,366.576,371.354,374.725,382.966,386.142,392.334,394.465,398.726,399.41,401.895,402.48
210.546,0.0987065,0.285392,0.501651,0.0384764,-0.00695591,0.00241331,0.123458,0.285296,0.280133,0.501352,0.134527,-0.0214776,-0.0120007,0.0987065,0.123458,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3512,112.37,114.591,144.303,148.478,149.242,179.912,189.773,222.007,230.633,232.366,246.777,252.862,253.727,255.5,268.419,276.814,289.584,294.385,308.429,314.943,332.826,335.985,342.035,347.209,348.866,352.356,360.744,361.725,365.922,371.147,375.691,384.59,383.965,393.627,394.031,400.018,400.507,401.585,401.67,0.116016,-0.135089,0.195715,0.228285,0.128868,0.0792233,0.513012,-0.764692,-0.0561431,-0.732403,0.445742,0.533846,-1.64275,-0.527007,-0.493084,0.307263,-0.703497,-0.644461,-0.267886,-0.471738,0.749667,-0.880995,-0.466881,0.518991,-0.0991444,0.651789,-1.11533,1.27564,0.0487481,-0.622658,-0.919372,0.487205,0.757789,0.487168,-1.57779,0.918768,-1.14488,1.47348,0.422694,-0.120302,60.3095,112.463,114.379,144.83,148.938,149.913,180.286,189.902,222.464,230.687,232.849,247.251,253.221,253.931,255.883,265.619,276.543,289.979,293.878,309.22,314.959,332.507,336.289,340.476,346.477,349.684,352.893,359.901,361.453,366.577,371.355,374.727,382.969,386.145,392.337,394.467,398.728,399.413,401.898,402.482
210.546,0.0987083,0.285407,0.501631,0.0384917,-0.00708694,0.00241268,0.123458,0.285307,0.280141,0.50132,0.134562,-0.0218801,-0.0122267,0.0987083,0.123458,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.2563,112.512,114.309,144.425,148.537,150.164,179.966,190.443,222.918,230.064,233.313,247.769,252.827,253.179,255.585,265.517,275.895,289.773,294.685,307.493,315.776,332.263,337.244,341.267,345.085,350.513,352.21,360.188,360.686,366.378,370.475,374.852,382.704,385.461,390.398,395.493,400.555,399.063,401.67,403.639,0.116013,-0.134928,0.19525,0.228235,0.128858,0.0792203,0.512798,-0.76489,-0.0559302,-0.732462,0.445851,0.533664,-1.64287,-0.526346,-0.493312,0.307488,-0.704181,-0.645053,-0.268566,-0.471494,0.74994,-0.882033,-0.468177,0.518074,-0.099356,0.651574,-1.11586,1.27507,0.0488955,-0.622817,-0.919974,0.48628,0.755862,0.485351,-1.57952,0.917711,-1.14602,1.47196,0.420667,-0.121668,60.3095,112.463,114.38,144.83,148.938,149.913,180.286,189.902,222.464,230.687,232.849,247.251,253.221,253.93,255.883,265.619,276.544,289.98,293.879,309.219,314.959,332.508,336.29,340.477,346.477,349.684,352.894,359.902,361.453,366.577,371.356,374.728,382.971,386.147,392.339,394.468,398.729,399.414,401.9,402.484
210.546,0.0987138,0.285462,0.501546,0.0385602,-0.00763981,0.00241012,0.123451,0.285346,0.280166,0.501186,0.134727,-0.023578,-0.0131803,0.0987138,0.123451,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3455,112.834,114.93,144.847,148.78,150.291,179.396,189.82,222.339,230.704,233.218,246.433,252.799,253.275,256.813,265.335,276.3,289.779,293.277,308.634,315.542,332.524,336.573,340.415,345.821,350.946,353.167,360.488,361.983,366.349,371.266,375.14,382.443,385.178,391.831,394.741,398.745,399.75,401.276,402.077,0.1164,-0.133785,0.193556,0.22869,0.129341,0.0796629,0.512326,-0.76526,-0.0538105,-0.732071,0.44702,0.533799,-1.64268,-0.522322,-0.493586,0.309292,-0.706324,-0.646455,-0.270059,-0.468512,0.75323,-0.884245,-0.471452,0.516461,-0.0980365,0.653556,-1.11621,1.27504,0.0518567,-0.621163,-0.919789,0.485095,0.751123,0.481368,-1.58325,0.916674,-1.14765,1.46924,0.416017,-0.123593,60.3091,112.462,114.381,144.829,148.938,149.912,180.287,189.902,222.462,230.687,232.848,247.251,253.221,253.926,255.884,265.617,276.546,289.981,293.88,309.217,314.956,332.51,336.293,340.479,346.476,349.682,352.894,359.902,361.45,366.575,371.356,374.729,382.976,386.151,392.342,394.469,398.731,399.417,401.905,402.486
210.546,0.0987128,0.285471,0.501534,0.0385576,-0.00752079,0.00240855,0.123457,0.285359,0.280179,0.501185,0.134724,-0.0232102,-0.0129753,0.0987128,0.123457,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.1472,112.413,114.567,144.403,148.69,149.777,180.81,190.966,222.122,229.503,234.044,247.494,253.477,254.192,256.353,264.652,277.546,290.554,293.074,309.731,315.623,332.659,337.323,340.572,345.654,350.326,352.343,359.192,361.548,366.943,371.307,375.679,381.697,385.913,392.197,394.921,399.953,398.923,401.087,402.49,0.116035,-0.134451,0.192869,0.227797,0.128652,0.0791343,0.512027,-0.765594,-0.0553953,-0.733265,0.445621,0.532756,-1.64327,-0.524138,-0.494528,0.30708,-0.706615,-0.647291,-0.270999,-0.470689,0.750744,-0.885514,-0.472624,0.514915,-0.100074,0.651607,-1.1182,1.27348,0.0497423,-0.623173,-0.921104,0.484266,0.751287,0.479837,-1.58436,0.914334,-1.14955,1.46705,0.414282,-0.125451,60.3095,112.462,114.382,144.83,148.938,149.913,180.287,189.903,222.463,230.688,232.849,247.252,253.221,253.928,255.885,265.619,276.547,289.982,293.881,309.219,314.958,332.512,336.295,340.48,346.478,349.684,352.896,359.904,361.452,366.577,371.357,374.73,382.976,386.152,392.343,394.472,398.733,399.419,401.907,402.487
