# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB4-v1/datafile_VB4-v1_35N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1167014335 (Default)
# output
#   file = VB-LA_outputs_VB4-v1/output_VB4-v1_35N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,yhat.26,yhat.27,yhat.28,yhat.29,yhat.30,yhat.31,yhat.32,yhat.33,yhat.34,yhat.35,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,residual.21,residual.22,residual.23,residual.24,residual.25,residual.26,residual.27,residual.28,residual.29,residual.30,residual.31,residual.32,residual.33,residual.34,residual.35,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20,calcfq.21,calcfq.22,calcfq.23,calcfq.24,calcfq.25,calcfq.26,calcfq.27,calcfq.28,calcfq.29,calcfq.30,calcfq.31,calcfq.32,calcfq.33,calcfq.34,calcfq.35
0,-44.7671,-2.87308,0.0994834,0.285026,0.445924,0.0394139,0.0242789,0.00186558,0.122806,0.283705,0.27859,0.44229,0.134266,0.0748331,0.0471359,0.0994834,0.122806,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4384,112.535,114.254,144.531,148.821,149.937,180.521,189.947,222.189,231.228,232.815,247.093,253.37,253.447,256.028,266.652,276.116,290.559,293.798,309.823,314.534,332.188,335.973,339.836,346.838,348.895,352.374,359.486,360.59,366.151,372.738,375.264,384.096,385.196,392.724,0.150545,-0.131023,0.212792,0.259368,0.154391,0.109897,0.575104,-0.713047,0.0228448,-0.751792,0.408624,0.546318,-1.6452,-0.525852,-0.453787,0.231889,-0.592957,-0.568038,-0.176916,-0.261387,0.969529,-0.676881,-0.308331,0.63896,-0.0221569,0.809252,-1.11953,1.1438,-0.0783027,-0.812343,-1.27746,-0.0623714,0.042538,0.681845,-1.71681,60.275,112.459,114.362,144.799,148.913,149.882,180.224,189.85,222.385,230.707,232.886,247.239,253.223,253.93,255.844,265.694,276.433,289.903,293.787,309.009,314.739,332.303,336.13,340.356,346.4,349.527,352.898,360.033,361.58,366.766,371.713,375.276,383.684,385.95,392.476
0,-55.7686,-2.30789,0.0987792,0.286356,0.461708,0.0418951,0.0794092,0.00212581,0.12223,0.272698,0.269775,0.423287,0.103548,0.241916,0.154181,0.0987792,0.12223,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3282,112.072,113.339,145.398,148.434,149.832,180.646,189.336,222.474,229.832,232.538,246.717,252.526,253.369,255.384,265.553,276.339,290.041,293.31,308.657,314.407,331.375,335.171,339.452,346.297,349.871,351.356,359.199,362.44,365.592,371.234,374.315,383.37,385.444,390.566,0.19303,-0.122769,0.768086,0.479037,0.300606,0.201305,0.760765,-0.533164,0.189801,-0.358181,0.733908,0.921402,-1.42579,-0.577225,-0.0913349,0.801244,-0.0634416,0.0562905,0.46481,0.0710434,1.37436,0.286124,0.865128,1.62936,0.628049,1.34194,-0.0757347,1.94283,0.394683,-0.131173,-0.574179,0.668139,1.16541,2.16269,-0.547717,60.2325,112.451,113.807,144.579,148.766,149.791,180.038,189.67,222.218,230.313,232.561,246.864,253.004,253.981,255.481,265.125,275.903,289.279,293.145,308.677,314.335,331.34,334.957,339.366,345.75,348.994,351.854,359.234,361.107,366.085,371.01,374.546,382.562,384.469,391.307
0,-44.4814,-2.76763,0.0995547,0.290912,0.367835,0.0431901,0.0101926,0.00218263,0.123861,0.290629,0.284295,0.367213,0.147637,0.0305074,0.0236187,0.0995547,0.123861,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.2646,112.984,114.666,145.36,148.464,150.237,180.201,190.086,222.836,230.864,232.335,248.224,252.354,253.589,254.697,266.29,275.903,289.512,295.191,308.582,315.417,334.068,337.208,340.611,346.435,349.342,353.105,360.124,360.077,365.816,370.929,374.338,382.985,387.216,392.973,0.0847837,-0.197685,-0.10901,0.0815608,0.0325108,0.0174715,0.460386,-0.825633,-0.103283,-0.906611,0.291193,0.420309,-1.67757,-0.368241,-0.570989,0.0290452,-0.777452,-0.744179,-0.464551,-0.0613926,1.14472,-0.957078,-0.569273,0.477829,0.20504,1.36243,-0.943731,1.59845,0.6284,-0.214346,-0.750413,0.350789,0.466041,0.656714,-1.69232,60.3407,112.526,114.684,144.976,149.034,149.975,180.339,189.963,222.511,230.862,233.004,247.365,253.256,253.772,255.961,265.897,276.617,290.079,294.075,308.809,314.564,332.583,336.391,340.517,346.173,348.974,352.722,359.579,360.874,366.168,371.186,374.863,383.261,385.975,392.451
0,-55.3467,-2.61341,0.0986436,0.284978,0.425379,0.0384917,0.0739701,0.00259688,0.123243,0.272115,0.269701,0.391549,0.0941839,0.228677,0.157514,0.0986436,0.123243,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3738,112.543,113.777,143.989,148.187,150.223,180.398,189.904,222.601,230.211,231.938,247.514,252.214,254.217,254.265,264.762,275.714,287.883,292.895,307.681,314.988,331.872,335.336,339.282,345.73,346.877,351.906,359.246,360.31,366.079,368.941,375.027,382.589,383.508,391.57,0.133217,-0.174353,0.863979,0.444066,0.267675,0.157349,0.723298,-0.571435,0.10783,-0.260771,0.830296,0.97158,-1.39505,-0.562786,-0.0225534,1.00568,-0.0387675,0.126992,0.441936,0.128894,1.43956,0.271891,0.959136,1.72876,0.82881,1.56823,0.40377,2.36482,0.839837,0.374068,-0.168586,1.06256,1.57477,2.32413,-0.286725,60.2923,112.502,113.711,144.614,148.799,149.835,180.076,189.708,222.3,230.216,232.465,246.813,252.973,253.967,255.413,264.92,275.879,289.208,293.168,308.619,314.269,331.354,334.863,339.266,345.549,348.768,351.374,358.812,360.662,365.58,370.605,374.151,382.152,384.308,391.046
0,-42.7588,-1.62014,0.0977351,0.285086,0.557029,0.0372957,0.0185727,0.00227572,0.123895,0.284467,0.279738,0.554889,0.12893,0.0576109,0.0290436,0.0977351,0.123895,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3067,112.601,114.338,144.598,148.737,150.557,179.876,189.892,222.33,231.379,233.759,247.547,253.349,254.822,256.847,265.081,275.37,289.467,293.653,310.124,314.985,333.95,336.278,340.036,347.985,350.36,353.073,361.912,361.757,365.155,372.842,373.219,382.962,384.758,391.821,0.0943295,-0.207478,0.219557,0.175361,0.0832033,0.042368,0.529473,-0.747901,-0.224473,-0.80935,0.322368,0.500848,-1.639,-0.799615,-0.542779,0.0887337,-0.598511,-0.586162,-0.175844,-0.759102,0.430668,-0.752912,-0.263471,0.621673,-0.20839,0.529977,-1.16706,1.41985,-0.0923841,-0.651931,-0.695822,0.939522,1.67657,0.812425,-1.08552,60.3312,112.535,114.355,144.883,148.984,149.95,180.27,189.885,222.632,230.764,232.973,247.284,253.217,254.204,255.933,265.837,276.439,289.921,293.786,309.507,315.278,332.379,336.085,340.373,346.586,349.806,352.945,359.757,361.594,366.606,371.132,374.274,382.05,385.82,391.845
0,-41.6843,-0.334121,0.0988327,0.282903,0.478382,0.0358809,-0.0039984,0.00249216,0.123511,0.28287,0.278327,0.478282,0.126728,-0.0125426,-0.00729895,0.0988327,0.123511,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.1947,112.452,113.849,145.125,149.183,149.862,181.494,189.466,222.235,230.187,232.73,246.076,251.977,253.321,255.254,265.087,276.754,289.911,294.034,308.763,314.415,333.328,337.532,339.38,345.969,349.783,351.734,360.284,361.904,365.432,370.741,374.203,383.197,386.776,393.18,0.113505,-0.121076,0.344839,0.285511,0.167469,0.0982198,0.532251,-0.746807,0.00984059,-0.588314,0.592067,0.637052,-1.59982,-0.44502,-0.362921,0.567076,-0.632322,-0.526758,-0.183756,-0.311575,0.935325,-0.761875,-0.296133,0.69025,0.120593,0.830833,-0.772716,1.51885,0.306766,-0.33159,-0.756634,0.591755,0.798397,0.673455,-1.44304,60.312,112.449,114.23,144.772,148.9,149.894,180.267,189.884,222.398,230.543,232.703,247.148,253.178,253.849,255.753,265.359,276.472,289.862,293.794,309.06,314.774,332.388,336.118,340.305,346.257,349.505,352.551,359.658,361.195,366.286,371.193,374.622,382.929,385.959,392.202
0,-85.3774,-3.86929,0.0990698,0.278877,0.48849,0.0335276,-0.0590777,0.00218946,0.122675,0.271733,0.269171,0.466147,0.0970911,-0.189106,-0.109197,0.0990698,0.122675,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3084,112.053,113.443,144.57,148.47,149.748,179.48,189.413,221.47,230.536,232.366,246.519,253.146,253.072,255.518,263.967,276.011,288.716,292.745,307.306,314.147,331.724,335.998,339.455,344.738,348.619,350.277,357.923,360.175,364.749,370.123,375.32,382.116,383.852,390.652,0.172614,0.117176,1.09266,0.728996,0.513967,0.25904,0.62621,-0.639857,0.612983,0.327043,1.58595,1.27287,-1.25121,0.314257,0.298307,2.25769,-0.40616,0.0495504,0.287679,0.603411,2.02166,-0.207255,0.46489,1.58589,1.40631,1.71057,1.01648,3.03592,1.64668,1.28317,0.279244,1.41075,1.25832,1.3891,-0.721134,60.2529,112.211,113.482,144.329,148.553,149.733,180.173,189.777,221.795,229.628,231.709,246.512,252.829,253.09,255.092,263.668,276.246,289.285,293.322,308.145,313.687,331.833,335.357,339.409,344.972,348.625,350.762,358.141,359.855,364.671,370.157,373.803,382.469,385.243,391.48
0,-51.8966,-4.29008,0.100025,0.28184,0.389489,0.0362917,-0.0178615,0.00233167,0.122774,0.281021,0.276543,0.387484,0.126228,-0.056145,-0.0400701,0.100025,0.122774,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3783,112.523,113.982,144.714,148.664,149.914,180.5,189.484,221.998,229.958,232.786,246.216,253.699,253.1,255.838,265.442,277.131,290.069,294.71,308.464,313.479,331.441,336.771,340.668,346.448,348.579,351.293,359.684,359.779,363.13,370.384,375.413,382.507,385.881,392.459,0.154722,-0.00409862,0.474843,0.436948,0.29181,0.177045,0.558171,-0.721527,0.362575,-0.281457,0.963084,0.854909,-1.48085,0.0896697,-0.105473,1.18305,-0.612202,-0.36649,-0.109649,0.47286,1.80081,-0.587366,-0.11215,1.00051,0.877795,1.62099,-0.0297737,2.2784,1.1507,0.495007,-0.563452,0.464273,0.230416,0.914438,-1.48488,60.2708,112.332,114.1,144.621,148.775,149.815,180.241,189.859,222.045,230.236,232.332,246.93,253.059,253.314,255.495,264.743,276.452,289.701,293.72,308.275,313.908,332.213,335.934,339.994,345.5,348.715,351.808,358.899,360.351,365.459,370.999,374.75,383.497,385.718,392.244
0,-49.1642,-2.23592,0.0982488,0.284074,0.489829,0.0351538,-0.0341372,0.00215063,0.12446,0.281695,0.277882,0.482528,0.116348,-0.106937,-0.0615836,0.0982488,0.12446,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4243,112.549,114.747,144.723,149.033,150.052,180.309,189.903,222.354,230.317,232.264,246.665,253.27,254.107,255.112,263.842,276.84,289.963,292.909,308.754,314.256,333.046,336.462,339.298,346.655,350.629,354.372,360.589,359.393,364.525,369.487,373.877,382.816,385.798,391.708,0.0621292,-0.11771,0.516962,0.315311,0.183575,0.0791338,0.482641,-0.787781,0.00797045,-0.357081,0.847432,0.769955,-1.53045,-0.300807,-0.210317,1.03362,-0.648562,-0.431422,-0.178449,-0.237648,1.03709,-0.803523,-0.198286,0.832458,0.461892,1.06721,-0.172695,2.14924,0.942137,0.429103,-0.0275356,1.39654,1.70663,0.76111,-1.04788,60.3634,112.446,114.058,144.743,148.883,149.913,180.316,189.925,222.4,230.312,232.448,247.015,253.108,253.705,255.6,264.892,276.489,289.766,293.788,308.986,314.672,332.43,336.02,340.163,345.916,349.269,351.951,359.028,360.56,365.525,370.464,373.817,382.02,385.871,391.807
0,-41.7228,-0.724291,0.0992595,0.284311,0.431135,0.0371514,0.0248225,0.0026504,0.12358,0.282882,0.278371,0.427301,0.12628,0.0772174,0.0503043,0.0992595,0.12358,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.541,112.523,113.99,145.377,148.026,149.716,180.425,189.537,223.024,231.307,232.888,248.142,252.693,253.974,256.394,264.778,276.192,291.475,293.283,307.619,315.597,332.368,335.773,341.271,345.635,348.736,353.03,360.594,361.727,367.183,369.755,374.801,383.814,386.511,390.928,0.105557,-0.172538,0.301967,0.235024,0.129304,0.0768827,0.549972,-0.738603,-0.0522972,-0.679352,0.475405,0.580112,-1.63562,-0.552197,-0.391926,0.37296,-0.568313,-0.516642,-0.185304,-0.274284,0.959052,-0.690655,-0.232562,0.702853,0.0961434,0.907626,-0.821161,1.42649,0.197026,-0.481434,-0.978841,0.260469,0.438397,0.784049,-1.53148,60.3199,112.501,114.273,144.823,148.938,149.915,180.249,189.876,222.46,230.634,232.82,247.205,253.214,253.956,255.782,265.553,276.408,289.852,293.795,309.022,314.75,332.317,336.055,340.292,346.282,349.428,352.599,359.751,361.305,366.435,371.415,374.954,383.289,385.848,392.29
0,-44.0368,-3.13365,0.0981765,0.287265,0.498716,0.0448362,0.033955,0.00249764,0.121214,0.284953,0.278607,0.491773,0.149233,0.102243,0.0579242,0.0981765,0.121214,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,59.9921,112.368,114.157,144.967,149.089,149.207,180.022,190.436,222.207,231.462,232.473,247.353,253.248,252.432,255.715,266.575,277.009,288.929,294.264,309.646,314.504,330.366,336.584,340.002,344.791,349.355,353.039,359.803,362.794,367.995,368.813,374.621,382.601,383.165,391.626,0.254645,-0.0612607,0.0406342,0.321081,0.213612,0.185768,0.668801,-0.606723,0.174166,-0.848668,0.306002,0.613193,-1.51513,-0.436218,-0.502042,-0.0661823,-0.456867,-0.428299,0.109165,-0.0976305,1.1242,-0.207566,0.123943,1.0367,0.21522,1.30627,-1.15993,1.52003,0.0884196,-0.642351,-0.62413,0.745534,1.35748,1.60133,-0.718206,60.1709,112.389,114.534,144.737,148.853,149.806,180.13,189.744,222.234,230.804,232.989,247.172,253.093,253.84,255.892,265.992,276.297,289.763,293.501,308.846,314.585,331.834,335.698,339.958,346.163,349.03,352.938,359.657,361.414,366.596,371.06,374.468,382.37,385.031,391.477
0,-48.5542,-2.52536,0.0985108,0.289451,0.464264,0.0435369,0.0782216,0.00210993,0.122957,0.276272,0.272936,0.427514,0.109883,0.234909,0.149972,0.0985108,0.122957,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.2928,112.045,114.137,145.106,148.663,150.235,180.385,189.551,222.388,230.563,232.195,247.396,252.808,253.368,256.667,265.182,276.39,289.66,293.712,307.755,313.25,331.083,334.707,340.065,346.218,348.464,351.885,359.362,361.359,367.44,370.675,376.142,381.799,384.988,390.331,0.148522,-0.190945,0.5854,0.346756,0.201703,0.132477,0.695719,-0.597697,0.000410059,-0.537487,0.547875,0.763896,-1.50895,-0.724411,-0.240619,0.484709,-0.176407,-0.115941,0.279988,-0.184527,1.07564,0.0249483,0.60579,1.36395,0.391047,1.17423,-0.377422,1.80353,0.249446,-0.29325,-0.593429,0.715996,1.28461,1.92463,-0.641899,60.277,112.519,113.99,144.711,148.865,149.86,180.103,189.735,222.408,230.492,232.747,247.021,253.087,254.128,255.631,265.441,276.016,289.451,293.33,308.933,314.633,331.601,335.216,339.631,345.987,349.162,352.155,359.373,361.253,366.247,371.029,374.498,382.442,384.707,391.401
0,-42.1678,-0.881888,0.0978095,0.283146,0.587494,0.0369836,-0.00671423,0.00235058,0.123081,0.28307,0.278258,0.587212,0.130381,-0.0209735,-0.00993853,0.0978095,0.123081,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.389,111.973,114.347,144.775,148.512,149.931,179.938,189.781,223.494,229.823,232.653,247.409,253.086,253.73,255.123,265.391,275.763,290.381,292.275,310.185,315.115,331.173,335.47,339.825,348.193,350.864,354.652,359.763,362.29,367.7,371.97,373.578,381.684,384.008,392.593,0.144927,-0.111872,0.298027,0.293909,0.174563,0.113673,0.562642,-0.708739,-0.0212206,-0.669296,0.49204,0.62239,-1.57305,-0.578222,-0.442085,0.358734,-0.59074,-0.51165,-0.074949,-0.547289,0.67935,-0.640544,-0.184946,0.758217,-0.0378542,0.651953,-1.01571,1.50308,0.0667189,-0.507223,-0.597452,1.01787,1.61134,0.89465,-1.02795,60.2806,112.44,114.277,144.764,148.892,149.878,180.236,189.846,222.429,230.624,232.803,247.163,253.151,253.982,255.832,265.567,276.431,289.847,293.685,309.295,315.03,332.267,336.007,340.237,346.416,349.684,352.794,359.674,361.435,366.461,371.033,374.196,382.116,385.737,391.787
0,-55.4926,-5.09342,0.1005,0.283818,0.319492,0.0328642,0.0461126,0.00217923,0.125477,0.277163,0.274684,0.306063,0.0945608,0.145611,0.130683,0.1005,0.125477,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3408,113.041,113.878,145.112,148.823,150.619,179.925,190.422,222.818,231.062,231.671,246.793,253.099,254.014,255.449,264.431,276.173,288.922,293.444,308.045,315.185,331.672,336.425,338.724,345.956,349.073,351.844,358.414,359.849,365.672,370.376,375.657,384.099,383.813,392.786,-0.0136842,-0.286682,0.718349,0.233646,0.107963,0.0160004,0.535512,-0.772843,-0.108175,-0.322533,0.811176,0.781419,-1.56342,-0.476558,-0.0644491,1.08739,-0.347015,-0.186433,-0.130535,0.250378,1.543,-0.460959,0.235797,1.14466,0.860529,1.61755,0.621157,2.61622,1.21724,0.672463,-0.65813,0.322985,0.323901,1.23105,-1.31385,60.4392,112.615,113.857,144.824,148.959,149.976,180.263,189.91,222.516,230.278,232.484,247.004,253.141,253.881,255.454,264.839,276.187,289.521,293.741,308.498,314.166,332.087,335.586,339.85,345.517,348.718,351.157,358.561,360.285,365.282,371.094,374.891,383.403,385.401,392.073
0,-45.666,-2.06793,0.0985018,0.285832,0.449162,0.0368554,-0.0224934,0.0021859,0.124488,0.284705,0.280221,0.446026,0.125495,-0.0697067,-0.0437941,0.0985018,0.124488,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4845,112.451,114.536,145.098,148.985,149.594,180.229,190.17,222.126,230.637,232.639,246.988,253.476,253.809,255.75,264.255,276.049,291.475,294.126,307.618,314.898,331.876,336.392,340.734,345.847,350.114,351.597,359.53,360.297,366.239,370.53,374.123,382.334,385.359,393.554,0.0572108,-0.150398,0.324886,0.230259,0.12429,0.0510358,0.46088,-0.812842,-0.0531424,-0.523091,0.681429,0.656942,-1.58401,-0.327565,-0.324066,0.738505,-0.707779,-0.54176,-0.290257,-0.226547,1.02394,-0.898966,-0.342423,0.691979,0.378528,1.13649,-0.404963,2.01354,0.887228,0.285141,-0.170379,1.18651,1.47975,0.68432,-1.2196,60.3683,112.478,114.25,144.828,148.943,149.941,180.338,189.95,222.461,230.478,232.614,247.128,253.162,253.732,255.714,265.187,276.548,289.877,293.9,308.975,314.685,332.525,336.164,340.303,345.999,349.2,352.183,359.163,360.615,365.669,370.606,374.027,382.247,385.948,391.979
0,-42.2874,-1.3714,0.0981783,0.282888,0.528159,0.036166,0.0327978,0.0027176,0.123361,0.280851,0.276704,0.521415,0.121521,0.102797,0.0545522,0.0981783,0.123361,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.5906,112.251,114.225,145.262,148.877,149.16,180.8,189.807,222.484,229.081,233.462,248.067,253.61,253.536,256.15,265.887,276.779,289.838,292.848,309.138,315.517,332.299,335.567,341.572,347.637,349.107,352.12,358.817,360.677,366.46,371.507,375.158,381.035,384.058,390.635,0.125371,-0.169063,0.393529,0.276423,0.155081,0.0958078,0.592135,-0.690005,-0.0863796,-0.664899,0.461523,0.621707,-1.58969,-0.717349,-0.40145,0.32885,-0.472276,-0.428017,-0.0159171,-0.534789,0.689443,-0.51418,-0.0146942,0.850629,-0.0133015,0.67343,-0.919133,1.45381,-0.0252354,-0.584275,-0.769354,0.735843,1.28545,1.08745,-1.0681,60.3001,112.497,114.181,144.782,148.912,149.896,180.207,189.827,222.494,230.62,232.833,247.163,253.168,254.121,255.791,265.597,276.312,289.763,293.626,309.283,315.02,332.14,335.837,340.144,346.391,349.663,352.697,359.723,361.527,366.538,371.205,374.478,382.442,385.545,391.827
