# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB4-v1/datafile_VB4-v1_20N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1245761205 (Default)
# output
#   file = VB-LA_outputs_VB4-v1/output_VB4-v1_20N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20
85.753,0.123966,0.42764,0.466742,0.190478,0.27289,0.00575067,0.118581,0.26809,0.264521,0.225789,0.115365,0.441485,0.517219,0.123966,0.118581,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3187,111.565,114.409,144.264,148.944,150.283,179.301,188.705,223.425,231.907,236.058,248.732,252.646,258.171,257.678,266.954,276.69,292.393,295.19,311.627,0.275057,-0.214407,0.626464,0.338656,0.204882,0.185757,0.829026,-0.649934,0.038665,-1.40307,-0.481572,-0.627578,-2.8644,-2.16391,-1.47827,-0.329961,-0.744556,-1.57408,-1.22561,-1.23518,60.1504,112.542,113.949,144.719,148.862,149.806,179.97,189.787,222.369,231.358,233.777,248.413,254.442,255.568,256.868,266.256,276.585,290.909,294.836,309.983
86.9832,0.114365,0.425376,0.453689,0.182087,0.260878,0.00572418,0.121644,0.275367,0.27163,0.229618,0.116493,0.429455,0.50803,0.114365,0.121644,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4245,111.887,113.521,145.301,148.068,148.301,181.453,189.963,222.822,230.828,233.022,250.502,253.52,256.199,258.747,270.466,276.857,292.199,294.786,309.446,0.125595,-0.441035,0.343564,0.0442114,-0.00221001,-0.0139683,0.732238,-0.701771,-0.419909,-1.43427,-0.541651,-0.490865,-2.60168,-2.13152,-1.4285,-0.655469,-0.486578,-1.16786,-0.863873,-1.26315,60.2999,112.769,114.231,145.014,149.069,150.006,180.067,189.839,222.828,231.389,233.837,248.276,254.18,255.536,256.818,266.581,276.327,290.503,294.474,310.011
88.3877,0.104905,0.423369,0.440529,0.174973,0.25044,0.0056961,0.124198,0.280994,0.277213,0.230882,0.116011,0.418556,0.502547,0.104905,0.124198,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.1958,113.02,114.271,145.688,150.237,149.867,182.727,190.87,224.262,234.661,233.931,249.297,254.702,256.654,256.556,267.322,273.351,292.588,292.239,310.924,0.0201412,-0.623425,0.141507,-0.154102,-0.140283,-0.158601,0.69459,-0.68489,-0.714842,-1.29551,-0.421805,-0.136527,-2.15087,-1.90095,-1.18124,-0.738779,-0.0510525,-0.48302,-0.227126,-0.850593,60.4054,112.951,114.433,145.212,149.207,150.151,180.104,189.822,223.123,231.251,233.717,247.922,253.729,255.305,256.571,266.665,275.891,289.818,293.837,309.599
89.0836,0.101686,0.421119,0.436336,0.178163,0.241876,0.00563907,0.121478,0.287039,0.280269,0.24109,0.153579,0.403609,0.4692,0.101686,0.121478,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3173,112.954,114.743,145.493,149.342,149.797,180.312,189.697,222.775,226.984,232.052,245.726,252.839,253.39,256.302,266.665,277.307,290.289,293.563,309.446,0.204759,-0.465684,-0.349927,-0.0700042,-0.0356962,-0.0350556,0.814254,-0.532973,-0.351725,-1.43107,-0.515194,0.0500838,-1.87921,-1.51135,-0.901135,-1.2434,0.117823,-0.248464,0.213012,-0.0815372,60.2207,112.794,114.925,145.128,149.103,150.027,179.985,189.67,222.76,231.386,233.81,247.735,253.457,254.915,256.291,267.169,275.722,289.583,293.397,308.83
89.4859,0.10059,0.420745,0.43476,0.177081,0.241895,0.00563288,0.121832,0.286157,0.279847,0.239007,0.148497,0.404625,0.473765,0.10059,0.121832,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.8237,113.273,115.26,145.636,149.655,148.09,181.003,188.325,224.887,232.121,233.666,248.646,253.162,254.986,255.464,267.022,274.566,289.329,294.642,308.548,0.190541,-0.483907,-0.278594,-0.0608237,-0.0363465,-0.0363867,0.825281,-0.514842,-0.356213,-1.32732,-0.415063,0.16628,-1.78417,-1.44292,-0.810923,-1.09375,0.233244,-0.0684139,0.37094,0.0565249,60.235,112.812,114.854,145.119,149.103,150.028,179.974,189.652,222.764,231.282,233.71,247.619,253.362,254.847,256.201,267.02,275.607,289.403,293.239,308.691
90.2906,0.0986446,0.419206,0.431891,0.174741,0.24663,0.0056067,0.122232,0.278369,0.27424,0.227071,0.121795,0.415239,0.501495,0.0986446,0.122232,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,59.8667,112.197,113.944,144.978,150.385,148.788,180.541,189.018,222.739,229.822,235.795,249.866,250.617,255.232,257.088,267.6,275.016,288.024,292.051,307.132,0.182757,-0.473439,0.212654,0.115937,0.0525726,0.0466747,0.923284,-0.403995,-0.179383,-0.818704,0.0835938,0.649918,-1.46833,-1.13041,-0.443138,-0.209775,0.670679,0.617424,0.974041,0.66736,60.2427,112.801,114.362,144.942,149.014,149.945,179.876,189.541,222.587,230.774,233.211,247.135,253.046,254.534,255.833,266.136,275.169,288.718,292.636,308.081
90.3248,0.0980876,0.419092,0.431151,0.174495,0.244725,0.00559887,0.122299,0.280184,0.275664,0.22936,0.127011,0.412282,0.495516,0.0980876,0.122299,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,59.8152,112.679,115.696,145.12,147.547,151.283,181.474,189.864,221.103,232.362,232.154,246.604,252.565,252.946,256.737,265.433,275.389,287.96,290.386,309.399,0.181632,-0.484952,0.106866,0.0764558,0.0307761,0.0277778,0.910883,-0.411731,-0.217188,-0.879798,0.0243597,0.625766,-1.4587,-1.13403,-0.454111,-0.359879,0.658642,0.596162,0.967993,0.657949,60.2439,112.813,114.468,144.982,149.036,149.964,179.888,189.549,222.625,230.835,233.271,247.159,253.037,254.538,255.844,266.286,275.181,288.739,292.642,308.09
90.3521,0.098048,0.418929,0.431143,0.174277,0.244233,0.00558895,0.122326,0.280576,0.275976,0.230033,0.128036,0.411718,0.493949,0.098048,0.122326,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4944,114.371,113.67,144.553,149.842,149.716,178.149,188.017,222.09,232.524,236.006,248.34,252.747,255.884,256.424,264.277,276.38,288.618,293.083,308.243,0.180056,-0.48811,0.0847516,0.0662307,0.0248144,0.0222055,0.905862,-0.416411,-0.229593,-0.897878,0.0065879,0.611716,-1.46474,-1.1434,-0.464588,-0.396512,0.646543,0.577601,0.951949,0.637781,60.2454,112.816,114.49,144.992,149.042,149.97,179.893,189.553,222.638,230.853,233.288,247.173,253.043,254.547,255.855,266.323,275.193,288.757,292.658,308.11
90.6749,0.0974469,0.416,0.431007,0.170807,0.238694,0.00543166,0.122597,0.283809,0.278555,0.23682,0.136064,0.406768,0.478453,0.0974469,0.122597,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3094,113.333,113.859,145.368,147.976,150.926,179.326,189.398,225.093,230.465,233.285,248.282,254.628,255.59,258.477,267.569,275.273,289.401,291.364,308.494,0.166257,-0.514202,-0.0928339,-0.0154641,-0.0222989,-0.0236928,0.865663,-0.451342,-0.329913,-1.03061,-0.122187,0.521495,-1.4878,-1.1983,-0.535649,-0.680184,0.563834,0.456084,0.851411,0.498525,60.2592,112.842,114.668,145.073,149.089,150.016,179.933,189.588,222.738,230.986,233.417,247.264,253.066,254.602,255.926,266.606,275.276,288.879,292.759,308.249
91.1957,0.0968853,0.410149,0.431582,0.163915,0.230868,0.00513414,0.123117,0.28665,0.280952,0.245888,0.140992,0.402164,0.459514,0.0968853,0.123117,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.0574,113.492,114.975,144.814,150.212,149.824,179.217,188.752,223.915,232.048,234.159,248.068,254.308,257.14,256.473,267.475,276.642,291.184,291.943,304.601,0.137344,-0.549868,-0.230573,-0.101373,-0.0753016,-0.0796989,0.813151,-0.49909,-0.457967,-1.14635,-0.234182,0.429826,-1.51644,-1.27176,-0.619881,-0.917649,0.463834,0.320676,0.722779,0.297472,60.2882,112.878,114.806,145.159,149.142,150.072,179.986,189.636,222.866,231.101,233.529,247.355,253.094,254.676,256.01,266.844,275.376,289.014,292.887,308.451
92.3544,0.0957757,0.395664,0.433395,0.147644,0.214382,0.00446273,0.12401,0.289619,0.283644,0.264211,0.143634,0.394585,0.423607,0.0957757,0.12401,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4354,113.643,115.182,144.425,149.576,150.584,181.329,188.323,222.76,229.204,233.344,247.893,252.873,256.82,255.349,266.582,274.14,289.779,291.805,309.954,0.0903014,-0.594006,-0.347101,-0.197093,-0.138795,-0.148744,0.739997,-0.562108,-0.622801,-1.23852,-0.31648,0.367396,-1.514,-1.32762,-0.69112,-1.12192,0.346909,0.191047,0.590957,0.0464295,60.3352,112.922,114.922,145.255,149.206,150.141,180.059,189.699,223.031,231.194,233.611,247.418,253.092,254.732,256.081,267.048,275.493,289.144,293.019,308.702
