# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB4-v1/datafile_VB4-v1_30N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1550357403 (Default)
# output
#   file = VB-LA_outputs_VB4-v1/output_VB4-v1_30N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,yhat.26,yhat.27,yhat.28,yhat.29,yhat.30,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,residual.21,residual.22,residual.23,residual.24,residual.25,residual.26,residual.27,residual.28,residual.29,residual.30,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20,calcfq.21,calcfq.22,calcfq.23,calcfq.24,calcfq.25,calcfq.26,calcfq.27,calcfq.28,calcfq.29,calcfq.30
155.496,0.0983009,0.284243,0.512079,0.037609,0.0099906,0.00236783,0.123317,0.284048,0.27912,0.511459,0.131718,0.031041,0.0169401,0.0983009,0.123317,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.2517,112.328,114.241,144.427,149.335,149.994,180.438,189.735,221.95,230.09,232.634,247.878,253.124,254.148,255.403,265.702,276.365,286.961,294.398,307.997,315.569,333.116,336.589,339.766,345.184,347.881,352.778,358.534,360.552,366.678,0.126903,-0.148608,0.234473,0.240105,0.135646,0.0870486,0.549342,-0.728632,-0.067851,-0.733553,0.423053,0.565754,-1.6115,-0.598089,-0.469439,0.24993,-0.601553,-0.551615,-0.148852,-0.482544,0.734832,-0.694687,-0.247524,0.687012,-0.0361788,0.746138,-1.03892,1.41528,0.0721745,-0.558146,60.2986,112.477,114.341,144.818,148.931,149.905,180.25,189.866,222.476,230.689,232.872,247.219,253.19,254.002,255.859,265.676,276.442,289.887,293.759,309.231,314.974,332.321,336.07,340.308,346.414,349.59,352.817,359.762,361.43,366.512
155.5,0.0982427,0.284202,0.51897,0.0375236,0.00987432,0.00236967,0.123339,0.284014,0.279106,0.518364,0.131458,0.0306918,0.0165256,0.0982427,0.123339,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.2703,111.722,114.576,144.69,149.141,150.026,180.156,190.061,222.165,231.182,232.3,247.809,252.754,254.364,256.086,265.301,276.661,290.413,293.692,308.783,315.275,332.19,337.029,341.85,346.28,349.202,352.64,359.438,362.081,365.733,0.125865,-0.150611,0.236927,0.238651,0.134176,0.085583,0.548933,-0.728727,-0.0763423,-0.736397,0.418548,0.563282,-1.61225,-0.612907,-0.47399,0.242729,-0.601125,-0.553069,-0.147286,-0.507927,0.707864,-0.697268,-0.247882,0.683223,-0.0532144,0.7192,-1.05318,1.41052,0.0510141,-0.571784,60.2996,112.479,114.338,144.819,148.933,149.906,180.25,189.866,222.484,230.691,232.876,247.222,253.19,254.017,255.864,265.683,276.441,289.888,293.757,309.256,315.001,332.323,336.07,340.312,346.431,349.617,352.831,359.766,361.451,366.526
155.503,0.098183,0.284185,0.52359,0.0375384,0.00917081,0.00237232,0.123323,0.284024,0.279105,0.523067,0.131601,0.0285053,0.0152102,0.098183,0.123323,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3689,112.274,113.919,145.15,149.092,149.687,179.74,190.637,222.347,230.226,233.044,246.811,253.189,254.712,255.341,265.916,275.779,290.138,294.404,308.966,315.721,333.36,336.978,340.117,345.65,349.85,352.016,359.288,359.839,365.936,0.127201,-0.149169,0.236117,0.240193,0.135383,0.0866926,0.549852,-0.727208,-0.0754527,-0.736145,0.418771,0.565798,-1.60884,-0.613012,-0.474716,0.240972,-0.599446,-0.550117,-0.141094,-0.513015,0.702513,-0.690173,-0.239356,0.691362,-0.0507531,0.721889,-1.05185,1.42576,0.057101,-0.561716,60.2983,112.477,114.339,144.818,148.932,149.905,180.249,189.864,222.483,230.691,232.876,247.219,253.187,254.017,255.865,265.685,276.439,289.885,293.751,309.261,315.006,332.316,336.061,340.304,346.429,349.614,352.83,359.751,361.445,366.516
155.508,0.0980503,0.284238,0.53246,0.0375853,0.00696922,0.00237957,0.123326,0.284146,0.279199,0.532159,0.131953,0.0216555,0.0113616,0.0980503,0.123326,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4224,112.514,114.035,144.294,149.115,149.833,180.346,189.91,221.667,230.616,233.598,247.034,253.243,253.895,256.328,265.185,277.283,291.289,294.205,309.62,314.756,331.881,335.959,340.168,346.781,349.513,352.775,359.412,361.292,365.853,0.127848,-0.147814,0.231353,0.24011,0.135415,0.0867608,0.548851,-0.726832,-0.0778777,-0.736616,0.41886,0.569141,-1.60268,-0.612275,-0.477677,0.23749,-0.600047,-0.547387,-0.134264,-0.52548,0.689016,-0.683797,-0.228196,0.703347,-0.0444693,0.731128,-1.04417,1.46616,0.0818196,-0.528734,60.2977,112.476,114.344,144.818,148.932,149.905,180.25,189.864,222.486,230.692,232.876,247.216,253.181,254.016,255.868,265.689,276.44,289.882,293.744,309.273,315.02,332.31,336.05,340.292,346.422,349.605,352.822,359.711,361.42,366.483
155.509,0.0980459,0.284296,0.532253,0.037642,0.00680592,0.00238039,0.123327,0.284209,0.279247,0.531965,0.132139,0.0211404,0.0110973,0.0980459,0.123327,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4424,112.363,114.679,144.31,148.586,149.52,179.545,189.636,222.205,231.358,232.86,248.155,252.109,254.481,255.368,266.162,277.046,289.857,293.289,309.26,315.016,331.596,336.484,340.131,346.063,350.378,353.305,358.651,361.41,365.709,0.127799,-0.148008,0.227897,0.238888,0.134634,0.0863301,0.54825,-0.727359,-0.0786206,-0.73882,0.416883,0.567791,-1.60293,-0.611655,-0.479514,0.233682,-0.601493,-0.549099,-0.135905,-0.525519,0.688612,-0.685497,-0.230356,0.701706,-0.0447244,0.73363,-1.04628,1.4674,0.0838233,-0.527588,60.2977,112.476,114.347,144.819,148.932,149.906,180.251,189.864,222.487,230.694,232.878,247.217,253.181,254.016,255.87,265.692,276.441,289.884,293.746,309.274,315.02,332.311,336.052,340.293,346.423,349.602,352.824,359.71,361.418,366.482
155.509,0.098048,0.284354,0.531348,0.0376806,0.0067149,0.00238078,0.123337,0.284269,0.279297,0.531068,0.132254,0.0208515,0.0109661,0.098048,0.123337,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3191,112.675,113.843,144.739,148.769,149.466,179.152,189.524,222.797,231.705,233.074,245.87,252.351,254.226,255.443,265.689,277.172,290.559,293.723,309.129,314.681,333.883,337.696,339.97,346.655,349.959,352.242,359.427,362.578,365.356,0.12719,-0.148736,0.225007,0.237152,0.133413,0.0854324,0.547226,-0.728391,-0.080258,-0.740748,0.415156,0.566097,-1.60372,-0.611442,-0.481068,0.230827,-0.603295,-0.551228,-0.138813,-0.525596,0.688173,-0.68891,-0.233873,0.698724,-0.045206,0.735558,-1.0473,1.46772,0.0862504,-0.526183,60.2983,112.477,114.35,144.821,148.934,149.907,180.252,189.865,222.488,230.696,232.88,247.219,253.182,254.015,255.871,265.695,276.443,289.886,293.749,309.274,315.021,332.315,336.056,340.296,346.423,349.6,352.825,359.709,361.416,366.48
155.509,0.098047,0.284358,0.531536,0.0376958,0.00671042,0.00238084,0.123331,0.284273,0.279297,0.531256,0.132306,0.0208364,0.0109543,0.098047,0.123331,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.1539,112.942,114.175,143.887,148.557,150.359,180.466,190.772,223.063,230.414,233.556,246.98,252.765,253.862,255.307,265.339,277.851,289.572,293.532,308.941,315.615,331.29,334.541,340.943,346.053,349.445,354.316,360.087,361.338,365.894,0.127541,-0.148425,0.22448,0.237405,0.133648,0.0857099,0.547483,-0.728112,-0.0796319,-0.741074,0.414859,0.566144,-1.60353,-0.611082,-0.481305,0.230032,-0.603165,-0.551154,-0.138291,-0.525164,0.688608,-0.688078,-0.233441,0.699182,-0.0451734,0.735992,-1.04833,1.4674,0.0855835,-0.527047,60.298,112.476,114.351,144.821,148.933,149.906,180.252,189.865,222.488,230.696,232.88,247.219,253.182,254.015,255.871,265.696,276.443,289.886,293.748,309.273,315.02,332.314,336.055,340.296,346.423,349.6,352.826,359.71,361.416,366.481
155.509,0.098047,0.284356,0.531544,0.0376927,0.00670807,0.00238083,0.123332,0.284272,0.279296,0.531264,0.132296,0.0208294,0.0109504,0.098047,0.123332,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.2968,112.727,114.619,144.562,148.888,149.846,180.033,189.342,222.992,230.598,233.601,246.584,253.247,254.884,256.27,264.21,276.639,288.945,294.154,308.264,315.322,332.486,337.685,340.821,345.605,349.958,352.642,358.264,361.121,365.432,0.127491,-0.148466,0.224602,0.237385,0.133624,0.0856747,0.54745,-0.728146,-0.0797289,-0.741004,0.41492,0.56615,-1.60355,-0.611173,-0.481264,0.230182,-0.603175,-0.551153,-0.138341,-0.525309,0.688464,-0.688192,-0.233489,0.699121,-0.0452308,0.735804,-1.04821,1.46743,0.0855935,-0.526972,60.298,112.476,114.35,144.821,148.933,149.906,180.252,189.865,222.488,230.696,232.88,247.219,253.182,254.015,255.871,265.696,276.443,289.886,293.748,309.273,315.021,332.314,336.055,340.296,346.423,349.6,352.826,359.71,361.416,366.481
155.509,0.0980464,0.284354,0.531618,0.0376871,0.00669148,0.00238081,0.123333,0.284269,0.279295,0.531339,0.132279,0.0207784,0.010922,0.0980464,0.123333,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.2774,112.401,114.929,144.613,149.185,149.977,179.756,189.68,222.741,231.639,232.356,247.709,252.965,253.876,256.146,265.255,276.382,289.272,293.698,309.111,315.03,333.409,336.147,339.711,347.071,349.084,354.816,359.339,361.52,366.479,0.1274,-0.148534,0.224819,0.237348,0.13358,0.0856078,0.547382,-0.728212,-0.0799339,-0.740887,0.415022,0.566154,-1.60359,-0.611381,-0.481223,0.230437,-0.603219,-0.551175,-0.138433,-0.525717,0.688049,-0.688441,-0.233612,0.698976,-0.0454245,0.735316,-1.04807,1.46749,0.0855416,-0.526862,60.2981,112.477,114.35,144.821,148.933,149.906,180.252,189.865,222.488,230.696,232.88,247.219,253.182,254.015,255.871,265.696,276.443,289.886,293.748,309.274,315.021,332.314,336.056,340.296,346.423,349.601,352.826,359.71,361.416,366.481
155.509,0.0980454,0.284352,0.531746,0.0376823,0.00665844,0.00238078,0.123335,0.284268,0.279295,0.53147,0.132266,0.0206762,0.0108656,0.0980454,0.123335,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.218,112.555,115.14,144.298,148.932,150.086,180.394,189.365,223.047,231.179,232.949,247.627,253.867,254.51,255.638,265.948,275.85,290.055,293.943,309.056,315.98,332.6,335.808,340.346,347.231,349.547,352.521,360.817,360.968,366.86,0.12732,-0.148581,0.224992,0.237318,0.133542,0.0855488,0.547306,-0.72828,-0.0801305,-0.740787,0.415115,0.566155,-1.60361,-0.611574,-0.481221,0.230662,-0.603301,-0.551226,-0.138524,-0.526207,0.687548,-0.688716,-0.233775,0.698811,-0.0456689,0.734758,-1.04802,1.4676,0.0854713,-0.526749,60.2982,112.477,114.35,144.821,148.933,149.906,180.252,189.865,222.488,230.696,232.88,247.219,253.182,254.016,255.871,265.695,276.443,289.886,293.749,309.274,315.021,332.315,336.056,340.296,346.424,349.601,352.826,359.709,361.417,366.481
155.509,0.0980424,0.284349,0.532097,0.0376756,0.00655594,0.00238073,0.123337,0.284269,0.279297,0.53183,0.132251,0.0203585,0.0106915,0.0980424,0.123337,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3866,112.505,114.213,144.915,149.46,150.205,180.508,189.477,221.379,230.791,233.521,247.528,252.541,253.217,255.755,265.526,277.413,289.251,294.336,308.302,315.855,332.774,335.312,340.59,346.028,347.791,353.109,359.333,361.459,366.866,0.127209,-0.148602,0.225203,0.237291,0.133501,0.0854681,0.547153,-0.728399,-0.0804339,-0.74062,0.415298,0.566183,-1.60359,-0.611824,-0.481279,0.231047,-0.603529,-0.551353,-0.138654,-0.527202,0.68653,-0.689226,-0.234097,0.698541,-0.0461154,0.733751,-1.04801,1.46804,0.0854887,-0.526351,60.2983,112.477,114.35,144.821,148.933,149.907,180.252,189.865,222.488,230.696,232.88,247.219,253.182,254.016,255.871,265.695,276.444,289.886,293.749,309.275,315.022,332.315,336.056,340.296,346.424,349.602,352.826,359.709,361.417,366.48
155.509,0.0980361,0.284347,0.532807,0.0376696,0.00633629,0.00238061,0.123339,0.284271,0.2793,0.532558,0.132248,0.0196769,0.0103196,0.0980361,0.123339,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3128,112.994,114.746,145.328,148.759,150.064,180.119,190.068,222.498,229.89,232.991,246.77,253.082,254.126,255.648,265.961,276.438,289.78,294.576,309.375,315.074,333.604,336.356,339.467,344.686,348.487,352.872,359.614,360.046,366.243,0.127149,-0.148472,0.225372,0.237377,0.133547,0.085449,0.546957,-0.728516,-0.080644,-0.740336,0.415658,0.566352,-1.6034,-0.611901,-0.481401,0.231659,-0.603926,-0.551503,-0.13866,-0.52863,0.685081,-0.689788,-0.234432,0.698383,-0.0466027,0.732489,-1.04803,1.46923,0.0858638,-0.525361,60.2984,112.476,114.35,144.821,148.933,149.907,180.252,189.866,222.489,230.695,232.879,247.219,253.181,254.016,255.871,265.694,276.444,289.887,293.749,309.277,315.024,332.316,336.056,340.297,346.425,349.604,352.826,359.708,361.416,366.479
155.509,0.0980256,0.284345,0.534015,0.0376705,0.00594854,0.00238041,0.123337,0.284279,0.279305,0.533795,0.132279,0.0184728,0.00966579,0.0980256,0.123337,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.458,112.362,114.217,144.277,148.716,149.771,180.043,189.503,222.917,230.914,232.412,247.282,254.381,253.479,255.077,265.591,277.255,289.901,293.861,308.857,316.369,332.896,336.054,340.559,345.844,349.029,352.99,360.875,361.012,365.574,0.127291,-0.147995,0.225316,0.237738,0.133823,0.085631,0.546789,-0.728536,-0.0804065,-0.739942,0.416241,0.566761,-1.60291,-0.611451,-0.481633,0.232458,-0.604533,-0.551657,-0.138349,-0.530266,0.683453,-0.690157,-0.234695,0.698527,-0.0470076,0.731189,-1.04832,1.47125,0.0866372,-0.523793,60.2982,112.476,114.35,144.82,148.933,149.906,180.252,189.866,222.488,230.695,232.879,247.218,253.181,254.015,255.872,265.694,276.445,289.887,293.748,309.278,315.026,332.316,336.057,340.296,346.425,349.605,352.826,359.706,361.415,366.478
155.509,0.0980249,0.284352,0.534229,0.0376768,0.0058656,0.00238038,0.123337,0.284287,0.279311,0.534015,0.132304,0.0182145,0.00952691,0.0980249,0.123337,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3876,112.561,114.311,144.415,148.709,149.428,180.113,189.133,222.564,230.772,233.469,246.454,253.56,254.574,255.345,265.121,275.879,290.33,294.633,308.804,315.456,333.729,334.786,340.707,347.495,350.252,352.302,360.376,361.153,366.956,0.127297,-0.147945,0.224928,0.237638,0.133762,0.0855963,0.546665,-0.728641,-0.0805223,-0.740232,0.416,0.566497,-1.60303,-0.611527,-0.482021,0.232043,-0.604957,-0.552136,-0.138727,-0.530916,0.682748,-0.690849,-0.235573,0.697775,-0.0478017,0.730231,-1.04941,1.47053,0.0858306,-0.524618,60.2982,112.476,114.35,144.82,148.933,149.906,180.252,189.866,222.489,230.695,232.879,247.219,253.181,254.016,255.872,265.694,276.445,289.887,293.749,309.279,315.026,332.317,336.058,340.297,346.426,349.606,352.827,359.706,361.416,366.479
155.509,0.09802,0.284353,0.534846,0.0376855,0.00566106,0.00238027,0.123334,0.284293,0.279313,0.534647,0.132348,0.0175788,0.00918364,0.09802,0.123334,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.7318,112.609,114.122,145.256,148.874,149.2,180.729,189.865,223.228,230.981,232.44,247.886,252.974,253.756,256.077,265.767,277.22,290.172,293.627,309.661,314.932,332.83,337.594,341.174,346.449,348.53,353.338,360.402,360.153,368.238,0.127549,-0.147517,0.22464,0.237973,0.134042,0.0858441,0.546701,-0.728524,-0.0799779,-0.740126,0.416243,0.566762,-1.60269,-0.610918,-0.482185,0.232227,-0.605236,-0.552179,-0.138365,-0.531224,0.682472,-0.690663,-0.235562,0.698062,-0.0478116,0.730034,-1.04989,1.47137,0.0861187,-0.524122,60.298,112.476,114.35,144.82,148.933,149.906,180.252,189.866,222.488,230.695,232.879,247.218,253.181,254.015,255.872,265.694,276.445,289.887,293.748,309.279,315.027,332.317,336.058,340.297,346.426,349.606,352.828,359.706,361.416,366.478
155.509,0.0980136,0.284359,0.535747,0.0377117,0.00534722,0.0023801,0.123324,0.284306,0.279318,0.53557,0.132457,0.0166026,0.00865882,0.0980136,0.123324,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.2493,112.607,113.975,144.771,148.845,149.669,180.255,190.27,223.255,230.956,232.152,246.03,252.414,253.659,255.552,265.966,276.717,290.558,292.666,309.895,314.142,333.934,334.809,340.021,344.778,349.829,352.546,359.737,361.158,366.707,0.12819,-0.146613,0.223746,0.238667,0.134647,0.0864338,0.546923,-0.728172,-0.0785533,-0.740173,0.416464,0.567191,-1.60208,-0.609446,-0.48255,0.232061,-0.605644,-0.552253,-0.137585,-0.530902,0.682873,-0.689895,-0.235432,0.698719,-0.0475933,0.730424,-1.05122,1.47221,0.0863194,-0.523945,60.2973,112.475,114.351,144.819,148.932,149.906,180.252,189.865,222.487,230.695,232.879,247.218,253.18,254.013,255.873,265.694,276.446,289.887,293.748,309.279,315.026,332.316,336.057,340.296,346.426,349.606,352.829,359.705,361.416,366.478
155.509,0.0980143,0.284361,0.535677,0.0377147,0.00536403,0.00238011,0.123323,0.284307,0.279318,0.535498,0.132466,0.0166546,0.0086871,0.0980143,0.123323,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.0189,112.393,114.063,144.339,149.345,149.697,179.856,190.084,221.531,229.961,232.786,247.158,253.223,253.076,256.08,266.224,277.021,289.135,293.423,309.25,315.529,331.474,336.07,338.838,346.686,350.293,354.475,358.684,362.453,367.693,0.128233,-0.146587,0.223627,0.238674,0.134662,0.086463,0.546957,-0.728144,-0.0784526,-0.740254,0.416388,0.56716,-1.60209,-0.609354,-0.48258,0.231901,-0.605631,-0.55227,-0.137579,-0.530668,0.683109,-0.689811,-0.235435,0.698724,-0.0475426,0.730628,-1.05136,1.47201,0.0862314,-0.524151,60.2973,112.475,114.351,144.819,148.932,149.906,180.252,189.865,222.486,230.695,232.879,247.218,253.18,254.013,255.873,265.694,276.446,289.887,293.748,309.279,315.026,332.316,336.057,340.296,346.426,349.605,352.829,359.705,361.416,366.478
155.509,0.0980148,0.284363,0.535632,0.0377188,0.00536402,0.0023801,0.123322,0.284309,0.279319,0.535453,0.132479,0.0166542,0.00868768,0.0980148,0.123322,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.5145,112.816,114.749,144.89,148.384,149.998,180.605,189.494,221.868,231.435,232.546,247.541,252.465,254.019,255.246,265.992,275.198,290.018,294.188,309.158,314.924,332.004,337.529,339.105,345.586,349.431,352.058,360.076,361.553,365.558,0.128285,-0.146538,0.223454,0.238685,0.134683,0.0864987,0.54698,-0.728122,-0.078327,-0.740342,0.416321,0.567134,-1.60209,-0.609195,-0.482632,0.231742,-0.605661,-0.552311,-0.137583,-0.530429,0.683351,-0.689754,-0.235474,0.698724,-0.0474665,0.730883,-1.05151,1.4719,0.0862503,-0.524251,60.2972,112.475,114.352,144.819,148.932,149.906,180.252,189.865,222.486,230.695,232.879,247.218,253.18,254.013,255.873,265.694,276.446,289.887,293.748,309.278,315.026,332.316,336.057,340.296,346.425,349.605,352.83,359.705,361.416,366.478
