# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB4-v1/datafile_VB4-v1_25N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1510510942 (Default)
# output
#   file = VB-LA_outputs_VB4-v1/output_VB4-v1_25N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,residual.21,residual.22,residual.23,residual.24,residual.25,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20,calcfq.21,calcfq.22,calcfq.23,calcfq.24,calcfq.25
129.5,0.0943048,0.30393,0.838844,0.055912,-0.107875,0.00225646,0.124009,0.290057,0.283964,0.774166,0.144935,-0.299784,-0.109961,0.0943048,0.124009,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3181,112.643,114.809,144.806,149.1,149.618,180.655,189.411,223.198,230.217,233.045,247.684,252.767,253.813,255.508,265.747,276.658,289.653,294.026,309.736,316.06,332.396,336.127,339.167,345.882,0.110764,-0.137762,0.0120295,0.179005,0.094335,0.0525435,0.473972,-0.759939,-0.172978,-0.730264,0.459823,0.682701,-1.40336,-0.446797,-0.540145,0.219599,-0.639991,-0.4452,-0.00434882,-0.651119,0.545741,-0.491965,0.14616,1.15566,0.458502,60.3147,112.466,114.563,144.879,148.973,149.939,180.325,189.897,222.581,230.685,232.835,247.102,252.981,253.851,255.93,265.706,276.48,289.78,293.614,309.399,315.163,332.118,335.676,339.839,345.919
129.5,0.0943231,0.303882,0.837413,0.0558814,-0.10765,0.00225446,0.124,0.290044,0.283949,0.77299,0.144954,-0.299224,-0.109917,0.0943231,0.124,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.5534,112.5,114.482,145.133,148.112,149.866,179.701,189.685,223.134,230.13,233.51,247.16,251.894,253.557,256.015,265.929,276.165,289.891,294.149,309.31,314.425,331.658,335.012,338.865,345.363,0.111161,-0.137091,0.012447,0.179754,0.0949372,0.0530692,0.474221,-0.759819,-0.171296,-0.730001,0.460279,0.682346,-1.40413,-0.445811,-0.540027,0.220708,-0.640736,-0.446234,-0.00529959,-0.649702,0.54741,-0.493707,0.142984,1.15279,0.456007,60.3143,112.465,114.563,144.878,148.972,149.939,180.325,189.897,222.579,230.685,232.835,247.103,252.982,253.85,255.93,265.705,276.481,289.781,293.615,309.398,315.162,332.12,335.679,339.842,345.922
129.501,0.0943311,0.303855,0.834324,0.0558504,-0.107351,0.00225533,0.124002,0.290042,0.283949,0.770248,0.144937,-0.29844,-0.110019,0.0943311,0.124002,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4889,112.114,114.286,144.741,149.544,149.718,179.828,189.842,222.67,230.319,232.67,246.603,252.554,254.309,255.96,266.157,276.96,289.91,293.123,309.336,316.081,331.295,335.667,337.938,346.751,0.111028,-0.136851,0.0129289,0.180041,0.0951596,0.0531741,0.474042,-0.760032,-0.170093,-0.728547,0.462078,0.683207,-1.40386,-0.442993,-0.538619,0.223898,-0.640889,-0.445667,-0.00565154,-0.645558,0.551934,-0.493786,0.143229,1.15353,0.45978,60.3145,112.465,114.562,144.878,148.972,149.939,180.325,189.897,222.578,230.684,232.833,247.102,252.982,253.847,255.929,265.702,276.481,289.781,293.616,309.394,315.157,332.12,335.679,339.841,345.918
129.501,0.0943393,0.303839,0.832046,0.0558059,-0.107148,0.00225528,0.124017,0.290041,0.283957,0.7682,0.144833,-0.297928,-0.110126,0.0943393,0.124017,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.5121,112.924,114.595,145.168,149.444,150.079,180.458,189.813,221.237,230.595,233.489,246.95,252.34,253.655,256.141,264.091,276.356,289.105,293.924,309.261,315.257,331.943,335.75,341.448,346.936,0.110099,-0.137497,0.0139242,0.179367,0.0945607,0.0524677,0.47317,-0.760986,-0.171249,-0.727607,0.463144,0.682904,-1.40462,-0.442856,-0.537878,0.226555,-0.641916,-0.446459,-0.00789718,-0.645492,0.552104,-0.497148,0.140518,1.15104,0.459943,60.3154,112.465,114.561,144.879,148.972,149.94,180.326,189.898,222.579,230.683,232.832,247.102,252.983,253.847,255.928,265.699,276.482,289.781,293.618,309.393,315.157,332.123,335.681,339.844,345.918
129.501,0.0943371,0.303882,0.832389,0.0558322,-0.107365,0.00225549,0.124025,0.290034,0.283956,0.768298,0.144755,-0.298473,-0.110313,0.0943371,0.124025,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.5284,112.633,114.642,145.217,149.09,150.054,180.059,190.409,222.561,230.28,233.41,247.447,253.043,253.493,257.318,266.294,276.046,290.065,293.738,308.841,314.159,332.81,335.969,340.17,346.609,0.109634,-0.137783,0.0149355,0.179219,0.0943695,0.0521576,0.47279,-0.761352,-0.171976,-0.726725,0.464033,0.683183,-1.40467,-0.44311,-0.537268,0.228447,-0.642088,-0.446309,-0.00831986,-0.646303,0.551366,-0.498046,0.140315,1.1509,0.460367,60.3159,112.466,114.56,144.879,148.973,149.94,180.326,189.898,222.58,230.682,232.831,247.102,252.983,253.847,255.927,265.698,276.482,289.781,293.618,309.394,315.158,332.124,335.682,339.844,345.918
129.501,0.0943318,0.303979,0.833799,0.0559134,-0.107873,0.00225553,0.124033,0.290023,0.283953,0.769133,0.144669,-0.299736,-0.110658,0.0943318,0.124033,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.459,112.433,114.736,144.851,148.572,150.072,180.492,189.854,222.651,230.622,232.453,246.239,251.536,254.567,257.011,266.41,277.002,290.632,294.934,308.633,314.518,331.328,335.493,338.963,346.133,0.109187,-0.137964,0.0162232,0.179233,0.0942848,0.0519038,0.472401,-0.761687,-0.172674,-0.725549,0.465226,0.683689,-1.40457,-0.44341,-0.536563,0.230883,-0.642246,-0.445992,-0.00848204,-0.647659,0.550121,-0.498777,0.140384,1.15111,0.460738,60.3163,112.466,114.559,144.879,148.973,149.94,180.327,189.899,222.581,230.681,232.83,247.101,252.983,253.847,255.927,265.695,276.482,289.781,293.618,309.396,315.159,332.125,335.682,339.844,345.917
129.502,0.0943192,0.304269,0.837386,0.0561776,-0.109257,0.00225544,0.124045,0.290013,0.283953,0.77115,0.144553,-0.303117,-0.111614,0.0943192,0.124045,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.5218,112.279,114.752,145.595,148.776,149.51,180.113,190.249,222.754,230.717,232.904,246.738,253.24,253.363,256.399,265.356,276.281,289.923,293.105,309.628,314.647,331.372,336.735,339.865,346.046,0.108542,-0.137924,0.0182672,0.179521,0.0943558,0.0516336,0.471661,-0.762259,-0.173351,-0.723104,0.467874,0.684966,-1.40403,-0.442969,-0.535274,0.23603,-0.642768,-0.445298,-0.00853299,-0.649651,0.548445,-0.499806,0.140722,1.15208,0.462171,60.317,112.466,114.557,144.878,148.973,149.94,180.327,189.899,222.581,230.678,232.827,247.1,252.982,253.847,255.925,265.69,276.483,289.78,293.619,309.398,315.161,332.126,335.681,339.843,345.916
129.503,0.0942974,0.305013,0.84484,0.056883,-0.112501,0.00225479,0.124065,0.290032,0.283978,0.774895,0.144474,-0.310865,-0.113924,0.0942974,0.124065,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.2924,112.661,114.425,145.361,148.883,150.214,180.557,189.739,222.191,230.821,232.709,247.037,253.117,253.151,256.245,266.9,275.323,290.674,294.492,310.029,314.631,329.42,334.384,339.155,346.033,0.107551,-0.137359,0.0202195,0.179927,0.0944943,0.0512293,0.469915,-0.763627,-0.173924,-0.719215,0.472518,0.686785,-1.40316,-0.440619,-0.533965,0.245123,-0.645218,-0.445344,-0.00986082,-0.652868,0.54586,-0.503415,0.138756,1.15209,0.464053,60.3179,112.465,114.555,144.878,148.973,149.941,180.329,189.901,222.582,230.674,232.822,247.098,252.981,253.845,255.924,265.681,276.485,289.78,293.62,309.401,315.163,332.129,335.683,339.843,345.914
129.506,0.094238,0.30663,0.866021,0.0584232,-0.119526,0.00225333,0.124103,0.290134,0.284075,0.787751,0.144508,-0.327419,-0.118072,0.094238,0.124103,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.5454,112.305,114.168,144.708,149.676,150.009,180.885,190.812,222.688,231.236,232.117,246.978,253.327,253.919,256.159,267.204,277.089,290.236,293.829,309.522,314.979,332.104,336.333,338.763,344.73,0.105623,-0.137532,0.0194705,0.178321,0.0930639,0.0494311,0.466246,-0.766505,-0.179548,-0.717954,0.474465,0.686145,-1.40298,-0.44354,-0.537198,0.25039,-0.651138,-0.449082,-0.0140886,-0.67004,0.52852,-0.512988,0.130949,1.14706,0.45664,60.3199,112.466,114.556,144.88,148.974,149.943,180.333,189.904,222.588,230.673,232.821,247.099,252.981,253.848,255.927,265.676,276.491,289.784,293.624,309.418,315.18,332.139,335.691,339.848,345.921
129.509,0.0941856,0.30817,0.883521,0.0600094,-0.126004,0.00225253,0.12408,0.2902,0.28411,0.797274,0.144863,-0.342236,-0.121956,0.0941856,0.12408,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.2825,112.554,114.124,144.855,149.111,149.862,179.848,189.022,223.186,230.828,232.721,246.495,252.78,255.332,256.677,265.838,276.552,289.698,294.374,309.234,314.883,332.392,334.831,339.489,346.338,0.107396,-0.133547,0.0179129,0.181665,0.0957555,0.0515681,0.466056,-0.765773,-0.173883,-0.713564,0.480437,0.691062,-1.39841,-0.434583,-0.536576,0.259521,-0.652631,-0.44632,-0.00942388,-0.668367,0.53144,-0.507576,0.136464,1.15636,0.464771,60.3181,112.462,114.557,144.876,148.971,149.94,180.333,189.903,222.582,230.669,232.815,247.094,252.976,253.839,255.927,265.666,276.493,289.781,293.619,309.416,315.178,332.134,335.686,339.839,345.913
129.512,0.0941499,0.309353,0.89703,0.0612633,-0.130556,0.00225183,0.124045,0.290351,0.2842,0.805048,0.145554,-0.352268,-0.124358,0.0941499,0.124045,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.2438,112.808,114.734,145.028,149.361,149.648,180.212,189.866,223.102,230.548,233.004,246.94,253.446,253.369,255.983,266.106,277.775,290.405,293.879,309.64,315.2,331.168,334.865,340.363,345.588,0.109744,-0.130621,0.00933495,0.182367,0.0967821,0.0530721,0.466116,-0.765053,-0.170291,-0.717145,0.477936,0.690681,-1.39618,-0.429806,-0.541966,0.253398,-0.655506,-0.448278,-0.00793844,-0.669351,0.530362,-0.505121,0.13583,1.15839,0.463856,60.3158,112.459,114.566,144.876,148.97,149.939,180.333,189.902,222.578,230.672,232.817,247.094,252.974,253.834,255.932,265.673,276.496,289.783,293.618,309.417,315.179,332.131,335.686,339.837,345.914
129.513,0.0941278,0.310286,0.905596,0.0622297,-0.133918,0.00225131,0.124028,0.290483,0.284286,0.809309,0.146053,-0.359497,-0.126281,0.0941278,0.124028,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.5013,112.943,114.924,144.874,149.609,150.125,180.588,190.249,222.975,231.138,233.218,247.276,252.548,254.273,256.012,264.886,276.547,289.309,292.842,310.151,315.459,332.501,336.229,339.739,344.767,0.110845,-0.128967,0.00255965,0.182041,0.0968874,0.0535675,0.465394,-0.76532,-0.168699,-0.719913,0.476103,0.689721,-1.39513,-0.426153,-0.546201,0.24939,-0.65877,-0.450817,-0.00885589,-0.670286,0.529313,-0.506079,0.132831,1.15763,0.462949,60.3147,112.457,114.572,144.876,148.97,149.938,180.334,189.902,222.577,230.675,232.819,247.095,252.973,253.83,255.936,265.677,276.499,289.786,293.619,309.418,315.18,332.132,335.689,339.837,345.915
129.514,0.0941137,0.310916,0.909101,0.0628549,-0.136025,0.00225131,0.124031,0.290564,0.284347,0.810095,0.146275,-0.363925,-0.127739,0.0941137,0.124031,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.2234,112.097,115.082,144.82,148.554,149.774,180.76,190.014,223.276,229.733,232.367,247.34,254.212,253.85,255.767,266.091,276.622,288.982,294.233,309.529,315.595,332.412,337.007,339.929,346.413,0.110794,-0.128323,-0.000605725,0.181526,0.0966366,0.0534016,0.464273,-0.766145,-0.168243,-0.719997,0.476801,0.68986,-1.3943,-0.422567,-0.547456,0.250473,-0.661089,-0.451867,-0.0102131,-0.66936,0.530407,-0.507676,0.131209,1.15772,0.465721,60.3147,112.456,114.576,144.876,148.97,149.939,180.335,189.903,222.576,230.675,232.818,247.095,252.972,253.827,255.937,265.676,276.501,289.787,293.62,309.417,315.179,332.134,335.691,339.837,345.912
129.515,0.0940889,0.312047,0.910995,0.0639174,-0.139464,0.0022521,0.124065,0.290696,0.284463,0.807527,0.146431,-0.37095,-0.130673,0.0940889,0.124065,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3857,112.633,115.062,145.265,149.099,149.195,179.662,190.72,221.945,231.077,232.658,246.471,252.68,254.682,256.901,264.841,276.681,289.688,293.826,309.877,314.577,331.761,334.812,341.492,346.391,0.108955,-0.12833,-0.00355636,0.179744,0.0953259,0.0519125,0.460851,-0.769054,-0.169234,-0.716826,0.481619,0.691418,-1.3927,-0.414486,-0.546736,0.259558,-0.665615,-0.452671,-0.0144362,-0.665465,0.535005,-0.51293,0.128722,1.15864,0.476907,60.3165,112.456,114.579,144.878,148.972,149.94,180.338,189.906,222.577,230.672,232.813,247.094,252.971,253.818,255.937,265.666,276.506,289.788,293.624,309.413,315.174,332.139,335.693,339.836,345.901
129.515,0.0940933,0.311919,0.908896,0.0638022,-0.138879,0.00225223,0.124059,0.290699,0.284462,0.806228,0.14648,-0.369632,-0.130417,0.0940933,0.124059,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3002,112.423,115.135,144.72,148.379,150.379,180.603,189.751,222.64,230.889,232.964,247.789,253.057,253.925,256.785,265.7,275.06,289.452,293.856,309.196,315.843,333.048,335.462,340.333,345.431,0.109286,-0.128114,-0.00417752,0.179914,0.0955179,0.0521799,0.461183,-0.768761,-0.168327,-0.717139,0.481357,0.691504,-1.39253,-0.413489,-0.546693,0.258766,-0.665265,-0.452406,-0.0140048,-0.663223,0.53728,-0.511828,0.129486,1.15936,0.478158,60.3162,112.456,114.579,144.878,148.971,149.94,180.338,189.906,222.576,230.672,232.814,247.093,252.971,253.817,255.937,265.667,276.505,289.787,293.624,309.411,315.172,332.138,335.693,339.836,345.9
129.515,0.0940936,0.311923,0.908452,0.0638015,-0.13884,0.00225229,0.124061,0.290703,0.284466,0.805841,0.14648,-0.369528,-0.130445,0.0940936,0.124061,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3726,112.919,114.83,145.643,149.42,150.039,180.3,189.208,221.846,231.693,233.316,247.696,251.718,253.51,256.786,266.806,276.985,289.79,292.967,308.818,315.669,332.851,336.536,338.43,345.796,0.109171,-0.128205,-0.00429681,0.179756,0.0953982,0.052069,0.461045,-0.7689,-0.168485,-0.717124,0.481408,0.691449,-1.39257,-0.413322,-0.546683,0.258906,-0.665425,-0.452511,-0.0143005,-0.663032,0.537471,-0.512172,0.129247,1.15918,0.47848,60.3163,112.456,114.579,144.878,148.972,149.94,180.338,189.906,222.576,230.672,232.814,247.094,252.971,253.817,255.937,265.667,276.505,289.788,293.624,309.411,315.172,332.138,335.693,339.836,345.9
129.515,0.0941046,0.31163,0.902263,0.0634827,-0.137336,0.00225281,0.124074,0.290726,0.28449,0.801701,0.146456,-0.366118,-0.12992,0.0941046,0.124074,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3774,112.727,114.479,144.778,148.917,149.433,180.527,189.176,222.374,230.039,232.271,247.326,253.596,254.271,255.139,265.502,277.176,289.017,293.054,308.935,315.304,331.383,333.973,340.036,346.381,0.10829,-0.129378,-0.00530302,0.178168,0.0942028,0.0510795,0.46029,-0.769815,-0.170245,-0.718155,0.480355,0.690147,-1.39354,-0.41361,-0.546999,0.257458,-0.666189,-0.453735,-0.016876,-0.661773,0.538474,-0.514999,0.126861,1.15653,0.479171,60.3172,112.457,114.58,144.88,148.973,149.941,180.339,189.907,222.578,230.673,232.815,247.095,252.972,253.818,255.937,265.669,276.506,289.789,293.627,309.41,315.171,332.141,335.695,339.838,345.899
129.515,0.0941029,0.31166,0.902415,0.063509,-0.137452,0.00225283,0.124076,0.290724,0.28449,0.801697,0.146437,-0.366374,-0.130011,0.0941029,0.124076,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.2814,112.864,114.327,144.51,148.911,149.945,180.701,190.549,222.351,230.393,232.394,247.075,252.2,253.787,254.793,266.462,278.082,288.971,294.274,309.459,314.601,332.528,337.015,338.851,344.577,0.108201,-0.129384,-0.0049929,0.178221,0.0942238,0.0510519,0.460218,-0.769866,-0.170254,-0.71772,0.480824,0.690449,-1.39337,-0.413336,-0.546659,0.258296,-0.66612,-0.453441,-0.0167428,-0.661565,0.538746,-0.514831,0.127319,1.15705,0.479981,60.3173,112.457,114.58,144.88,148.973,149.941,180.339,189.907,222.578,230.673,232.814,247.095,252.971,253.817,255.937,265.668,276.506,289.788,293.627,309.41,315.17,332.141,335.695,339.838,345.898
129.515,0.0941027,0.311586,0.901895,0.0634327,-0.137201,0.00225284,0.124077,0.290714,0.284483,0.801505,0.146402,-0.365851,-0.129854,0.0941027,0.124077,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3329,112.085,114.389,145.131,148.482,149.583,179.858,189.659,222.156,230.194,232.75,247.071,253.693,253.123,255.848,266.498,275.818,289.242,292.997,309.342,314.819,333.431,335.52,339.964,345.876,0.108135,-0.129526,-0.00453396,0.178236,0.0942096,0.0510167,0.460309,-0.769797,-0.170409,-0.717531,0.480924,0.690615,-1.39332,-0.413619,-0.54632,0.258452,-0.665718,-0.453061,-0.0164374,-0.66145,0.538854,-0.514357,0.128057,1.15758,0.480433,60.3174,112.458,114.58,144.88,148.973,149.941,180.339,189.907,222.578,230.673,232.814,247.094,252.971,253.818,255.936,265.668,276.506,289.788,293.626,309.409,315.17,332.14,335.694,339.837,345.898
129.515,0.0941015,0.311511,0.90135,0.0633544,-0.136928,0.00225284,0.124078,0.29071,0.284481,0.801318,0.146377,-0.365272,-0.129677,0.0941015,0.124078,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.5421,112.553,114.417,144.526,148.875,149.933,180.281,190.862,222.918,230.439,233.511,247.511,252.084,253.122,256.83,265.156,276.446,289.946,293.928,309.696,314.781,332.918,335.378,339.5,345.961,0.108051,-0.129741,-0.00434819,0.178111,0.0940988,0.0509204,0.460369,-0.76975,-0.170734,-0.717571,0.480781,0.690677,-1.39326,-0.414001,-0.546156,0.258142,-0.665326,-0.452732,-0.0161658,-0.661433,0.538812,-0.513837,0.12887,1.15817,0.480946,60.3174,112.458,114.579,144.88,148.973,149.941,180.339,189.907,222.579,230.673,232.814,247.094,252.971,253.818,255.936,265.668,276.505,289.788,293.626,309.409,315.17,332.14,335.693,339.837,345.897
