# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB4-v1/datafile_VB4-v1_65N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1275460394 (Default)
# output
#   file = VB-LA_outputs_VB4-v1/output_VB4-v1_65N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,yhat.26,yhat.27,yhat.28,yhat.29,yhat.30,yhat.31,yhat.32,yhat.33,yhat.34,yhat.35,yhat.36,yhat.37,yhat.38,yhat.39,yhat.40,yhat.41,yhat.42,yhat.43,yhat.44,yhat.45,yhat.46,yhat.47,yhat.48,yhat.49,yhat.50,yhat.51,yhat.52,yhat.53,yhat.54,yhat.55,yhat.56,yhat.57,yhat.58,yhat.59,yhat.60,yhat.61,yhat.62,yhat.63,yhat.64,yhat.65,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,residual.21,residual.22,residual.23,residual.24,residual.25,residual.26,residual.27,residual.28,residual.29,residual.30,residual.31,residual.32,residual.33,residual.34,residual.35,residual.36,residual.37,residual.38,residual.39,residual.40,residual.41,residual.42,residual.43,residual.44,residual.45,residual.46,residual.47,residual.48,residual.49,residual.50,residual.51,residual.52,residual.53,residual.54,residual.55,residual.56,residual.57,residual.58,residual.59,residual.60,residual.61,residual.62,residual.63,residual.64,residual.65,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20,calcfq.21,calcfq.22,calcfq.23,calcfq.24,calcfq.25,calcfq.26,calcfq.27,calcfq.28,calcfq.29,calcfq.30,calcfq.31,calcfq.32,calcfq.33,calcfq.34,calcfq.35,calcfq.36,calcfq.37,calcfq.38,calcfq.39,calcfq.40,calcfq.41,calcfq.42,calcfq.43,calcfq.44,calcfq.45,calcfq.46,calcfq.47,calcfq.48,calcfq.49,calcfq.50,calcfq.51,calcfq.52,calcfq.53,calcfq.54,calcfq.55,calcfq.56,calcfq.57,calcfq.58,calcfq.59,calcfq.60,calcfq.61,calcfq.62,calcfq.63,calcfq.64,calcfq.65
348.38,0.0999309,0.290978,0.393863,0.0419114,0.0608264,0.00241674,0.124533,0.281584,0.277829,0.371634,0.115481,0.182722,0.136601,0.0999309,0.124533,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3079,112.783,114.02,144.974,149.32,150.17,180.12,189.545,222.011,231.01,233.101,247.419,253.689,253.868,255.298,264.098,275.723,289.592,296.106,309.463,315.415,331.512,336.512,339.267,346.48,349.826,353.274,359.587,361.909,366.279,371.85,376.578,383.815,385.3,393.983,394.293,397.989,398.402,402.471,401.919,405.062,408.575,415.691,420.066,424.837,428.074,432.318,435.991,435.199,440.516,441.169,446.273,451.684,450.912,457.974,459.586,463.25,461.875,465.301,466.879,473.411,478.434,485.016,484.883,491.306,0.0421265,-0.296979,0.36323,0.135359,0.0459744,0.0046581,0.546249,-0.75924,-0.259506,-0.751177,0.349599,0.484482,-1.71812,-0.849597,-0.428932,0.230587,-0.472606,-0.497932,-0.233047,-0.417873,0.798771,-0.686345,-0.174328,0.655715,-0.060159,0.733519,-0.794387,1.2554,-0.088865,-0.749631,-1.40829,-0.284429,-0.148943,0.710007,-1.81948,1.08092,-0.585068,1.5193,1.11041,-0.370309,0.390086,-0.224115,-0.545112,-1.51144,-0.12379,-0.610128,0.134198,0.629581,1.19966,-0.0285771,0.75797,-0.588511,-1.39264,0.0519911,-1.16718,0.709843,1.69273,0.830389,1.63297,-0.854189,2.5752,-0.352134,-1.72261,0.434812,0.0268043,60.3834,112.625,114.212,144.923,149.021,149.987,180.253,189.896,222.668,230.706,232.945,247.301,253.296,254.254,255.819,265.695,276.313,289.833,293.843,309.166,314.91,332.312,335.996,340.339,346.438,349.602,352.572,359.922,361.591,366.704,371.844,375.498,383.876,385.922,392.578,394.305,398.168,399.367,401.211,402.732,406.985,409.064,416.492,419.537,424.281,427.62,432.452,434.248,435.976,440.005,441.809,447.488,449.241,451.658,456.741,458.256,461.179,463.861,465.755,466.206,472.81,478.179,483.222,485.133,491.578
348.38,0.0999321,0.290932,0.39395,0.0418675,0.0607608,0.00241616,0.124532,0.281561,0.27781,0.371763,0.115414,0.182575,0.136434,0.0999321,0.124532,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4313,112.045,114.081,144.463,148.915,150.082,179.579,190.333,221.722,230.049,233.846,247.709,253.808,255.128,255.917,265.045,276.829,289.777,294.264,308.516,315.05,334.405,335.744,339.677,346.363,349.755,352.922,359.791,361.283,366.74,371.847,375.718,383.686,386.475,392.662,393.531,398.949,399.94,398.879,403.025,408.529,410.781,416.742,420.669,423.966,427.404,431.938,435.251,435.093,439.81,440.784,446.896,447.707,450.393,457.737,458.921,461.227,465.039,465.485,465,472.791,475.682,482.974,485.456,492.487,0.042186,-0.29662,0.36474,0.136094,0.046466,0.00496452,0.54638,-0.759099,-0.258758,-0.749849,0.351012,0.485346,-1.71779,-0.848966,-0.428063,0.233165,-0.472432,-0.497341,-0.232525,-0.417494,0.799372,-0.68612,-0.173978,0.656226,-0.0596116,0.732676,-0.792978,1.25567,-0.0886224,-0.748987,-1.40884,-0.28488,-0.150194,0.70933,-1.82011,1.08129,-0.58533,1.51996,1.10921,-0.370305,0.389238,-0.223893,-0.543948,-1.51073,-0.122814,-0.611535,0.134584,0.629879,1.20011,-0.028151,0.759278,-0.588248,-1.39138,0.0513372,-1.16486,0.710196,1.69434,0.830911,1.63242,-0.854674,2.57373,-0.353444,-1.72416,0.433034,0.0240626,60.3833,112.625,114.21,144.922,149.021,149.987,180.253,189.896,222.667,230.705,232.944,247.3,253.296,254.253,255.818,265.693,276.312,289.832,293.843,309.165,314.91,332.312,335.996,340.339,346.438,349.603,352.571,359.921,361.591,366.703,371.845,375.499,383.877,385.923,392.579,394.305,398.168,399.366,401.212,402.732,406.986,409.064,416.491,419.537,424.28,427.622,432.451,434.248,435.976,440.004,441.808,447.487,449.239,451.659,456.739,458.256,461.178,463.86,465.756,466.207,472.811,478.18,483.223,485.135,491.581
348.381,0.0999205,0.290945,0.394451,0.0418704,0.0609251,0.00241496,0.124537,0.281535,0.277792,0.372145,0.115297,0.18306,0.136647,0.0999205,0.124537,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4358,112.444,114.663,145.109,148.494,149.832,180.086,189.309,221.463,230.047,233.169,246.569,253.622,254.032,255.611,265.45,276.518,289.237,293.118,309.4,314.271,332.301,336.515,340.448,346.505,348.928,351.92,358.925,361.866,368.509,371.244,375.28,382.135,385.59,393.899,392.457,398.168,399.526,400.632,402.05,407.764,409.65,416.023,418.316,424.392,427.75,434.413,436.008,438.824,440.978,441.419,447.852,448.016,453.19,457.476,457.522,461.061,464.306,465.504,466.83,471.418,478.682,485.091,484.772,492.231,0.0419565,-0.297094,0.366287,0.136146,0.0463926,0.00479404,0.546607,-0.758835,-0.259947,-0.749294,0.351169,0.48585,-1.7173,-0.851111,-0.427978,0.233525,-0.471146,-0.496024,-0.230933,-0.420296,0.796481,-0.684402,-0.171075,0.658102,-0.0599796,0.731142,-0.791803,1.25688,-0.0892575,-0.748113,-1.4046,-0.278632,-0.140554,0.713583,-1.8145,1.08393,-0.582074,1.52316,1.11232,-0.367029,0.392159,-0.21809,-0.538477,-1.50801,-0.118538,-0.612353,0.141748,0.63005,1.20324,-0.02687,0.762262,-0.586503,-1.38881,0.055196,-1.16276,0.71058,1.69554,0.833386,1.63284,-0.850217,2.57717,-0.356457,-1.72996,0.427165,0.0136698,60.3835,112.625,114.209,144.922,149.021,149.987,180.252,189.896,222.668,230.704,232.944,247.299,253.295,254.255,255.818,265.692,276.311,289.831,293.841,309.168,314.913,332.31,335.993,340.337,346.438,349.605,352.57,359.92,361.591,366.702,371.841,375.493,383.868,385.918,392.573,394.302,398.165,399.363,401.209,402.729,406.983,409.058,416.485,419.534,424.276,427.622,432.444,434.248,435.973,440.003,441.805,447.486,449.237,451.655,456.737,458.255,461.176,463.858,465.755,466.202,472.808,478.183,483.229,485.141,491.591
348.381,0.0999229,0.290935,0.394238,0.0418312,0.0609149,0.00241455,0.124552,0.281522,0.277789,0.371936,0.115156,0.183056,0.13672,0.0999229,0.124552,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4662,112.946,114.422,144.389,148.644,149.997,180.185,189.597,222.844,231.967,232.218,247.151,253.703,253.719,255.561,265.704,275.853,288.855,293.913,309.45,315.068,332.298,335.78,340.501,346.623,350.159,353.566,360.135,360.94,366.965,370.954,375.265,384.133,384.605,394.228,393.54,398.29,399.297,400.628,404.495,407.582,410.475,416.621,418.711,426.174,427.979,432.179,433.555,435.138,438.608,441.044,448.009,450.042,453.625,456.593,459.752,461.861,462.472,465.455,465.504,475.7,479.691,484.07,484.791,490.047,0.0410867,-0.297885,0.367793,0.135579,0.0458414,0.00412636,0.546027,-0.759471,-0.261518,-0.748401,0.351949,0.485826,-1.71761,-0.852148,-0.42757,0.235673,-0.471292,-0.495992,-0.232014,-0.421489,0.795297,-0.686115,-0.171754,0.657303,-0.0600919,0.729729,-0.788754,1.25836,-0.0879302,-0.746056,-1.40455,-0.27871,-0.141318,0.711475,-1.8161,1.08431,-0.581663,1.52268,1.10908,-0.368281,0.389045,-0.219663,-0.534384,-1.50508,-0.116972,-0.614948,0.141259,0.632267,1.20179,-0.026237,0.76663,-0.589244,-1.38936,0.0518601,-1.16179,0.707248,1.69417,0.830023,1.63209,-0.855778,2.57466,-0.358307,-1.73189,0.425576,0.0164561,60.3844,112.626,114.207,144.922,149.021,149.988,180.253,189.896,222.67,230.703,232.943,247.299,253.296,254.256,255.818,265.69,276.311,289.831,293.842,309.169,314.914,332.312,335.994,340.338,346.438,349.606,352.567,359.919,361.59,366.7,371.841,375.493,383.868,385.921,392.575,394.302,398.165,399.363,401.212,402.73,406.986,409.06,416.481,419.531,424.274,427.625,432.445,434.246,435.974,440.002,441.8,447.488,449.237,451.658,456.736,458.259,461.178,463.861,465.756,466.208,472.81,478.185,483.231,485.142,491.589
348.381,0.0999233,0.290926,0.39426,0.0418253,0.0609024,0.0024144,0.12455,0.281518,0.277785,0.371966,0.115152,0.183027,0.136685,0.0999233,0.12455,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.898,112.295,114.639,144.932,148.967,150.527,180.789,189.645,223.537,230.087,233.182,247.292,253.716,253.739,255.973,266.114,276.715,289.863,294.402,309.771,313.702,332.36,336.805,340.187,346.151,350.762,352.258,358.865,362.47,366.882,370.779,375.124,385.809,385.53,393.137,393.426,397.162,399.343,401.678,403.45,407.024,406.594,416.633,419.225,425.889,427.545,432.472,434.088,436.202,439.972,441.588,445.392,451.368,452.166,456.952,457.354,462.356,462.441,465.132,466.781,473.378,477.152,484.396,484.556,490.676,0.041164,-0.297749,0.368002,0.135777,0.0459877,0.00424227,0.546098,-0.759397,-0.261228,-0.748186,0.352193,0.486001,-1.71753,-0.851923,-0.427412,0.236074,-0.471253,-0.495883,-0.231849,-0.421272,0.795565,-0.685963,-0.171673,0.657435,-0.0599784,0.72964,-0.78869,1.25824,-0.0880226,-0.746142,-1.40485,-0.279046,-0.141868,0.711368,-1.8163,1.08429,-0.581777,1.52276,1.10902,-0.36832,0.389004,-0.219724,-0.534481,-1.50515,-0.11693,-0.614951,0.141193,0.632167,1.20186,-0.0263211,0.766552,-0.589083,-1.38918,0.0519338,-1.16152,0.70751,1.69445,0.830263,1.632,-0.855514,2.57443,-0.358307,-1.73188,0.425552,0.0159398,60.3843,112.626,114.207,144.922,149.021,149.988,180.253,189.896,222.669,230.703,232.943,247.299,253.296,254.256,255.817,265.69,276.311,289.831,293.842,309.169,314.913,332.312,335.994,340.338,346.438,349.606,352.567,359.919,361.59,366.7,371.841,375.493,383.869,385.921,392.575,394.302,398.165,399.363,401.212,402.73,406.986,409.06,416.481,419.531,424.274,427.625,432.445,434.246,435.974,440.002,441.8,447.488,449.237,451.658,456.736,458.258,461.178,463.861,465.756,466.208,472.811,478.185,483.231,485.142,491.589
348.381,0.0999245,0.29089,0.394293,0.0417984,0.0608088,0.00241356,0.124546,0.281512,0.277779,0.372064,0.115165,0.18278,0.136461,0.0999245,0.124546,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4201,112.645,114.655,144.249,149.24,150.285,180.611,190.038,223.559,231.14,233.346,247.935,253.461,254.148,257.299,266.361,277.458,288.77,294.4,310.304,313.065,332.003,335.712,339.898,348.018,350.271,352.024,358.745,361.908,366.886,373.547,376.27,385.612,386.352,392.143,396.42,398.494,399.409,402.483,402.538,405.697,411.38,418.611,418.507,423.735,426.298,431.694,432.468,435.153,438.874,441.788,446.814,449.085,450.194,454.947,458.609,460.737,462.664,464.472,467.971,472.092,478.317,483.046,485.202,493.065,0.0414288,-0.297232,0.368318,0.136366,0.0464403,0.00461452,0.54623,-0.759237,-0.260183,-0.747591,0.352968,0.486524,-1.71728,-0.850776,-0.426936,0.237262,-0.471412,-0.495759,-0.231567,-0.420287,0.796698,-0.685816,-0.17183,0.657646,-0.059381,0.729896,-0.788524,1.25826,-0.087588,-0.745834,-1.40519,-0.279489,-0.143081,0.710899,-1.8168,1.08423,-0.582729,1.52303,1.10826,-0.368122,0.388806,-0.219449,-0.535676,-1.50587,-0.117391,-0.615806,0.140745,0.631971,1.20241,-0.0256351,0.766062,-0.588216,-1.38807,0.0512872,-1.15968,0.70869,1.69657,0.831355,1.63189,-0.855762,2.57365,-0.358834,-1.73215,0.424865,0.0148668,60.3841,112.625,114.207,144.922,149.021,149.987,180.253,189.896,222.668,230.703,232.942,247.298,253.295,254.255,255.817,265.689,276.311,289.831,293.842,309.168,314.912,332.312,335.994,340.337,346.437,349.606,352.567,359.919,361.59,366.7,371.841,375.493,383.87,385.921,392.576,394.302,398.166,399.363,401.213,402.73,406.986,409.059,416.483,419.532,424.274,427.626,432.445,434.246,435.974,440.002,441.801,447.487,449.236,451.659,456.734,458.257,461.175,463.86,465.756,466.208,472.811,478.186,483.231,485.143,491.59
348.381,0.0999248,0.290835,0.394274,0.041753,0.0605911,0.00241126,0.124541,0.281523,0.277785,0.372197,0.115236,0.182181,0.135968,0.0999248,0.124541,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.5375,112.783,114.533,144.64,148.596,150.084,180.477,190.248,222.067,231.04,233.542,246.823,253.276,254.405,255.618,265.791,277.14,289.855,294.563,308.742,316.08,332.521,335.549,339.539,346.053,350.676,352.925,359.183,362.064,369.331,373.217,376.318,384.022,385.728,391.858,395.19,396.685,398.969,402.16,403.003,407.399,410.474,416.773,420.036,424.623,427.725,432.615,432.155,435.109,440.861,442.871,447.065,450.503,451.681,457.002,460.166,462.203,463.982,462.931,464.027,474.06,478.409,482.47,485.416,491.379,0.0417572,-0.296499,0.367798,0.136868,0.0468751,0.00500825,0.546156,-0.759244,-0.258851,-0.747252,0.353694,0.486926,-1.71702,-0.848699,-0.426587,0.238145,-0.472274,-0.49622,-0.231855,-0.418782,0.798309,-0.686515,-0.173074,0.657238,-0.058456,0.731089,-0.788784,1.25882,-0.0858399,-0.744551,-1.40436,-0.278699,-0.143288,0.709916,-1.81721,1.08386,-0.585414,1.52307,1.10589,-0.367412,0.388184,-0.218269,-0.539462,-1.50824,-0.11963,-0.619096,0.139484,0.631544,1.20343,-0.0231337,0.764405,-0.586806,-1.38604,0.0482464,-1.15588,0.710413,1.70127,0.832924,1.6318,-0.858782,2.57237,-0.361208,-1.73385,0.422039,0.0141374,60.3837,112.624,114.207,144.921,149.02,149.987,180.253,189.896,222.667,230.702,232.941,247.298,253.295,254.253,255.817,265.688,276.312,289.831,293.842,309.167,314.911,332.313,335.995,340.338,346.436,349.605,352.567,359.918,361.588,366.699,371.84,375.493,383.87,385.922,392.576,394.302,398.168,399.363,401.215,402.729,406.987,409.058,416.486,419.534,424.277,427.629,432.447,434.246,435.973,439.999,441.803,447.486,449.234,451.662,456.73,458.256,461.171,463.858,465.756,466.211,472.813,478.188,483.233,485.146,491.591
348.381,0.0999258,0.29083,0.394166,0.0417487,0.0605685,0.00241108,0.124541,0.281523,0.277785,0.372105,0.115236,0.182118,0.135955,0.0999258,0.124541,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4773,112.724,113.76,145.192,148.59,150.504,180.175,190.194,223.177,231.407,233.108,247.107,253.464,253.911,256.243,265.381,275.773,289.456,294.506,309.8,315.14,331.461,334.996,341.057,346.461,349.631,353.32,359.691,361.652,367.247,371.995,375.4,384.125,385.852,392.814,393.634,398.036,399.537,401.404,402.825,407.468,409.042,416.362,420.38,423.927,426.716,431.204,434.343,437.512,439.893,443.02,448.037,448.26,452.675,456.718,459.485,460.236,462.732,464.763,465.57,472.37,479.266,484.136,484.454,490.559,0.0417544,-0.296452,0.367838,0.136921,0.046917,0.00503779,0.546144,-0.759258,-0.258634,-0.747049,0.353951,0.487093,-1.71694,-0.848234,-0.426345,0.238588,-0.472259,-0.496084,-0.231862,-0.418021,0.799125,-0.686389,-0.172915,0.657526,-0.0577349,0.732068,-0.787874,1.25972,-0.0847101,-0.743519,-1.40387,-0.278497,-0.143358,0.710218,-1.81702,1.08469,-0.584714,1.52364,1.10635,-0.366899,0.38871,-0.218058,-0.538459,-1.50692,-0.118806,-0.617859,0.139748,0.632942,1.20403,-0.0220184,0.765856,-0.585997,-1.38517,0.048895,-1.15477,0.711331,1.70232,0.833725,1.63297,-0.858415,2.57307,-0.359382,-1.73172,0.424288,0.0172904,60.3837,112.624,114.207,144.921,149.02,149.987,180.253,189.896,222.667,230.702,232.941,247.298,253.295,254.252,255.816,265.687,276.312,289.831,293.842,309.166,314.91,332.312,335.995,340.337,346.436,349.604,352.566,359.917,361.587,366.698,371.84,375.492,383.87,385.922,392.576,394.301,398.168,399.362,401.215,402.729,406.986,409.058,416.485,419.533,424.276,427.628,432.446,434.245,435.972,439.998,441.801,447.485,449.233,451.661,456.729,458.255,461.17,463.857,465.755,466.21,472.812,478.186,483.231,485.144,491.588
348.381,0.0999256,0.290827,0.394144,0.0417462,0.0605418,0.0024108,0.124541,0.281528,0.277789,0.372102,0.115252,0.18204,0.1359,0.0999256,0.124541,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.5221,112.199,114.334,144.367,149.034,150.373,180.302,188.206,222.802,229.906,232.423,248.757,253.164,252.922,255.465,265.791,276.195,290.415,293.758,307.675,315.016,333.359,334.862,340.365,345.198,349.667,353.146,358.739,361.295,367.477,372.365,375.195,382.611,385.852,392.374,395.397,398.588,399.421,402.692,401.96,406.193,409.072,416.49,417.819,423.809,427.712,433.571,434.533,436.223,439.649,441.571,446.377,449.457,450.569,456.421,462.372,461.949,461.83,466.206,465.391,473.803,477.276,483.252,484.439,493.44,0.0417598,-0.296423,0.367576,0.13686,0.0468847,0.00502317,0.546084,-0.759309,-0.258609,-0.747164,0.353881,0.487025,-1.71696,-0.848038,-0.426408,0.238415,-0.472434,-0.496248,-0.232032,-0.4179,0.799227,-0.686609,-0.173189,0.657357,-0.0576617,0.732356,-0.787992,1.25988,-0.0843645,-0.743272,-1.40356,-0.278181,-0.143071,0.710124,-1.81697,1.08463,-0.585081,1.52357,1.10602,-0.366772,0.388648,-0.217865,-0.539064,-1.50728,-0.119236,-0.618334,0.139539,0.632937,1.20413,-0.0215714,0.765597,-0.585876,-1.38499,0.0483617,-1.15438,0.711446,1.70286,0.833812,1.63304,-0.859071,2.57304,-0.359697,-1.73191,0.423947,0.017646,60.3837,112.624,114.207,144.921,149.02,149.987,180.253,189.896,222.667,230.702,232.941,247.298,253.295,254.252,255.816,265.688,276.312,289.831,293.842,309.166,314.91,332.313,335.995,340.338,346.436,349.604,352.566,359.917,361.586,366.697,371.84,375.492,383.87,385.922,392.576,394.301,398.168,399.362,401.215,402.729,406.986,409.058,416.486,419.533,424.276,427.628,432.446,434.245,435.972,439.998,441.801,447.485,449.233,451.662,456.728,458.255,461.169,463.857,465.755,466.211,472.812,478.187,483.231,485.144,491.587
348.382,0.0999297,0.290833,0.393709,0.0417576,0.060345,0.00240879,0.124538,0.281584,0.277831,0.371811,0.115448,0.181439,0.135578,0.0999297,0.124538,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.193,112.464,114.143,145.82,149.183,150.059,180.771,190.036,222.559,230.544,233.101,247.367,253.667,254.841,255.267,266.133,277.514,288.666,295.151,309.082,315.02,331.995,336.329,341.358,347.348,350.265,353.458,360.246,361.266,366.617,372.657,375.36,383.718,387.533,392.868,394.619,398.495,399.527,401.811,402.792,407.658,409.693,416.054,419.987,424.588,425.594,433.206,434.759,435.283,440.279,440.864,446.665,452.034,450.571,457.863,459.221,460.498,464.491,465.751,466.205,473.094,477.495,483.619,484.366,490.069,0.0418948,-0.296211,0.364367,0.136069,0.046464,0.00486473,0.545561,-0.759808,-0.258252,-0.748907,0.352554,0.48587,-1.71751,-0.846164,-0.427335,0.235683,-0.474193,-0.498211,-0.234109,-0.415947,0.800988,-0.688843,-0.17645,0.655137,-0.0573842,0.735295,-0.790188,1.25991,-0.0822762,-0.742786,-1.40369,-0.279442,-0.145789,0.707803,-1.81927,1.08265,-0.58871,1.52109,1.10332,-0.367767,0.387316,-0.219941,-0.546133,-1.51124,-0.124518,-0.61969,0.13437,0.632577,1.20276,-0.0200161,0.761679,-0.586215,-1.38609,0.0437778,-1.15472,0.711757,1.70437,0.832751,1.63349,-0.864683,2.57194,-0.359075,-1.72898,0.42619,0.0266194,60.3836,112.624,114.211,144.922,149.021,149.987,180.253,189.897,222.666,230.704,232.942,247.299,253.296,254.25,255.817,265.69,276.314,289.833,293.844,309.164,314.908,332.315,335.998,340.34,346.435,349.601,352.568,359.917,361.584,366.697,371.84,375.493,383.873,385.924,392.578,394.303,398.172,399.365,401.218,402.73,406.988,409.06,416.493,419.537,424.282,427.63,432.452,434.245,435.973,439.996,441.805,447.485,449.234,451.666,456.729,458.254,461.168,463.858,465.755,466.217,472.813,478.186,483.228,485.142,491.578
