# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB4-v1/datafile_VB4-v1_55N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1167018671 (Default)
# output
#   file = VB-LA_outputs_VB4-v1/output_VB4-v1_55N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,yhat.26,yhat.27,yhat.28,yhat.29,yhat.30,yhat.31,yhat.32,yhat.33,yhat.34,yhat.35,yhat.36,yhat.37,yhat.38,yhat.39,yhat.40,yhat.41,yhat.42,yhat.43,yhat.44,yhat.45,yhat.46,yhat.47,yhat.48,yhat.49,yhat.50,yhat.51,yhat.52,yhat.53,yhat.54,yhat.55,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,residual.21,residual.22,residual.23,residual.24,residual.25,residual.26,residual.27,residual.28,residual.29,residual.30,residual.31,residual.32,residual.33,residual.34,residual.35,residual.36,residual.37,residual.38,residual.39,residual.40,residual.41,residual.42,residual.43,residual.44,residual.45,residual.46,residual.47,residual.48,residual.49,residual.50,residual.51,residual.52,residual.53,residual.54,residual.55,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20,calcfq.21,calcfq.22,calcfq.23,calcfq.24,calcfq.25,calcfq.26,calcfq.27,calcfq.28,calcfq.29,calcfq.30,calcfq.31,calcfq.32,calcfq.33,calcfq.34,calcfq.35,calcfq.36,calcfq.37,calcfq.38,calcfq.39,calcfq.40,calcfq.41,calcfq.42,calcfq.43,calcfq.44,calcfq.45,calcfq.46,calcfq.47,calcfq.48,calcfq.49,calcfq.50,calcfq.51,calcfq.52,calcfq.53,calcfq.54,calcfq.55
294.829,0.0989334,0.284141,0.474432,0.0369163,0.0385359,0.00219567,0.123612,0.28101,0.276948,0.465181,0.120231,0.120028,0.0714595,0.0989334,0.123612,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.1178,112.722,114.127,145.148,149.235,149.941,180.317,189.835,222.867,230.298,232.856,248.339,253.143,253.15,255.673,265.689,276.356,288.785,294.273,309.168,314.422,332.064,335.451,340.526,345.784,349.703,352.001,359.782,362.14,365.552,372.653,374.71,383.275,386.387,393.532,393.676,398.662,399.309,401.95,401.638,406.508,408.444,414.997,421.546,425.088,428.827,432.79,434.012,435.777,438.841,440.526,446.897,447.884,450.095,455.278,0.105269,-0.192521,0.389715,0.247252,0.132765,0.0767065,0.576147,-0.713618,-0.109873,-0.680072,0.446118,0.580034,-1.63672,-0.724799,-0.404259,0.332726,-0.498735,-0.473352,-0.105739,-0.481138,0.744528,-0.614817,-0.134351,0.735904,-0.0562951,0.637442,-0.936775,1.27501,-0.104777,-0.714008,-1.08842,0.256878,0.565655,0.849302,-1.46223,1.10631,-0.803245,1.71083,0.985495,-0.067847,0.504169,0.387049,-0.914982,-1.93004,-0.233416,-1.25231,0.495189,0.340388,1.54433,0.240802,0.498387,-0.225079,-0.973202,-0.13195,-0.573525,60.3202,112.521,114.185,144.811,148.934,149.915,180.223,189.851,222.518,230.635,232.849,247.205,253.215,254.129,255.794,265.593,276.339,289.808,293.716,309.229,314.964,332.241,335.956,340.259,346.434,349.699,352.715,359.902,361.607,366.668,371.524,374.957,383.161,385.783,392.221,394.28,398.386,399.175,401.336,402.43,406.871,408.453,416.862,419.956,424.39,428.262,432.091,434.538,435.632,439.735,442.069,447.124,448.821,451.842,456.148
294.836,0.0989385,0.284241,0.472347,0.0369412,0.0394548,0.00218196,0.12365,0.280945,0.276916,0.462654,0.119758,0.122843,0.073526,0.0989385,0.12365,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.5686,112.672,114.229,144.828,148.437,149.831,179.177,190.298,222.707,231.422,232.521,247.222,253.444,253.813,255.716,265.394,275.847,289.92,293.457,309.1,315.918,332.428,336.647,340.452,345.747,349.083,352.494,360.064,361.451,366.654,371.628,373.441,383.39,385.97,394.035,393.834,398.028,397.947,403.067,401.846,407.28,408.727,415.178,418.875,424.535,428.543,431.615,434.177,436.361,437.998,442.263,447.354,449.527,451.103,455.405,0.10296,-0.195962,0.394189,0.245185,0.130839,0.0747115,0.575853,-0.714252,-0.114882,-0.678241,0.446755,0.580578,-1.63696,-0.729577,-0.401882,0.335631,-0.494705,-0.469479,-0.105043,-0.480476,0.745188,-0.611778,-0.127037,0.740724,-0.0512536,0.643453,-0.922552,1.28467,-0.0963744,-0.703731,-1.08255,0.259948,0.570517,0.857933,-1.45653,1.11821,-0.786914,1.71831,0.998857,-0.0641196,0.510967,0.388119,-0.883872,-1.90239,-0.213719,-1.23219,0.504802,0.35853,1.54834,0.246521,0.522551,-0.225644,-0.970338,-0.113619,-0.573778,60.3225,112.524,114.181,144.813,148.936,149.917,180.223,189.851,222.523,230.633,232.848,247.204,253.215,254.134,255.792,265.59,276.335,289.804,293.715,309.228,314.964,332.238,335.949,340.254,346.429,349.693,352.701,359.892,361.598,366.658,371.519,374.954,383.156,385.774,392.216,394.268,398.37,399.168,401.322,402.426,406.864,408.452,416.831,419.928,424.371,428.242,432.081,434.519,435.628,439.729,442.044,447.125,448.818,451.824,456.148
294.839,0.098937,0.284379,0.47193,0.0370769,0.0402347,0.00217938,0.123651,0.280949,0.276919,0.461858,0.119761,0.125164,0.0750454,0.098937,0.123651,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.3667,112.761,114.304,144.672,148.884,150.053,180.114,190.526,222.013,229.644,233.217,246.87,252.708,254.515,256.068,265.457,275.345,288.554,294.141,309.512,315.125,333.848,335.032,339.969,346.897,349.547,353.018,360.713,362.101,365.487,370.523,375.882,382.815,385.218,393.815,393.55,397.348,397.802,401.774,403.28,407.744,408.746,417.358,419.444,424.385,427.473,432.364,434.765,435.493,439.304,443.023,447.09,448.771,452.619,457.534,0.10285,-0.197481,0.392756,0.243732,0.129744,0.07409,0.576511,-0.713757,-0.117232,-0.68105,0.443034,0.579058,-1.63749,-0.733773,-0.403348,0.329142,-0.492318,-0.468585,-0.103784,-0.481721,0.743449,-0.608244,-0.123083,0.742619,-0.0521785,0.645103,-0.924471,1.28387,-0.0998278,-0.707248,-1.08374,0.258169,0.572368,0.864744,-1.4529,1.11981,-0.779812,1.71908,1.01022,-0.0635336,0.518428,0.386103,-0.878247,-1.89774,-0.209798,-1.21706,0.507993,0.358926,1.54781,0.241186,0.521765,-0.226874,-0.975961,-0.0983484,-0.585547,60.3227,112.525,114.182,144.814,148.937,149.918,180.222,189.851,222.525,230.636,232.852,247.206,253.215,254.138,255.793,265.597,276.332,289.804,293.714,309.23,314.966,332.234,335.945,340.252,346.43,349.691,352.702,359.893,361.602,366.661,371.52,374.956,383.155,385.767,392.212,394.266,398.363,399.167,401.311,402.426,406.857,408.454,416.825,419.924,424.367,428.227,432.078,434.519,435.628,439.735,442.045,447.126,448.824,451.808,456.16
294.843,0.0989267,0.284647,0.471741,0.0372897,0.0416863,0.00217886,0.123679,0.280964,0.276944,0.460945,0.11961,0.129486,0.0777974,0.0989267,0.123679,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.5337,112.632,114.054,144.786,148.533,149.556,180.12,189.554,222.942,230.949,232.493,246.733,253.191,254.796,255.574,265.969,276.797,289.783,293.423,308.332,315.069,333.808,335.142,340.262,346.442,349.046,353.077,360.834,362.39,367.193,372.413,375.902,384.156,386.385,389.709,395.352,398.165,397.586,401.923,402.61,407.091,408.482,418.149,420.006,424.777,427.421,432.153,434.924,435.342,439.943,441.845,446.521,449.614,450.767,456.21,0.101136,-0.201996,0.39083,0.239174,0.126139,0.0713958,0.576455,-0.71413,-0.126129,-0.687013,0.434977,0.574547,-1.63964,-0.746125,-0.407516,0.316171,-0.489081,-0.468675,-0.104067,-0.491492,0.732208,-0.606515,-0.119123,0.742094,-0.0588807,0.640465,-0.929837,1.28059,-0.109701,-0.715511,-1.08623,0.25738,0.580819,0.871441,-1.44828,1.118,-0.772169,1.71572,1.02193,-0.0668658,0.523255,0.381045,-0.869876,-1.89481,-0.206488,-1.2053,0.511498,0.35435,1.54165,0.227823,0.517213,-0.237862,-0.991517,-0.0833439,-0.610758,60.3244,112.53,114.184,144.819,148.941,149.921,180.223,189.851,222.534,230.642,232.86,247.21,253.218,254.15,255.798,265.61,276.329,289.804,293.714,309.239,314.977,332.233,335.941,340.253,346.437,349.696,352.708,359.896,361.612,366.67,371.522,374.957,383.146,385.761,392.207,394.268,398.355,399.17,401.299,402.429,406.852,408.459,416.817,419.921,424.363,428.215,432.075,434.524,435.634,439.748,442.05,447.137,448.84,451.793,456.185
294.847,0.0989195,0.284797,0.471965,0.0374527,0.0426022,0.00218184,0.123672,0.280951,0.276931,0.460701,0.119619,0.132203,0.0794681,0.0989195,0.123672,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.305,112.224,114.069,145.133,148.641,149.222,180.09,190.964,222.038,231.359,233.92,247.283,252.247,253.734,255.484,266.743,275.993,290.286,294.086,308.884,315.139,332.31,336.189,340.93,344.534,348.084,352.267,360.436,362.313,367.283,371.048,373.701,383.746,386.056,392.52,393.656,398.551,398.76,401.047,404.129,406.758,407.978,415.483,419.655,424.501,429.564,434.255,434.286,435.724,440.972,440.807,447.198,450.04,451.81,456.607,0.101548,-0.203185,0.38973,0.238358,0.12553,0.0712371,0.577779,-0.712934,-0.127873,-0.689875,0.431006,0.573454,-1.6397,-0.750982,-0.409049,0.308873,-0.485638,-0.466853,-0.100948,-0.493414,0.729805,-0.60051,-0.112823,0.745783,-0.0600743,0.641406,-0.933126,1.27936,-0.115371,-0.720764,-1.08695,0.257339,0.586527,0.881772,-1.44144,1.12055,-0.762863,1.71824,1.0373,-0.0644645,0.534384,0.381747,-0.863426,-1.89051,-0.200455,-1.18729,0.518635,0.353142,1.5432,0.221449,0.515435,-0.236637,-0.996282,-0.0623894,-0.622971,60.324,112.531,114.185,144.82,148.941,149.921,180.221,189.85,222.536,230.645,232.864,247.212,253.218,254.155,255.799,265.617,276.326,289.802,293.711,309.241,314.979,332.227,335.935,340.249,346.438,349.695,352.711,359.898,361.617,366.675,371.523,374.957,383.14,385.75,392.2,394.265,398.346,399.168,401.284,402.426,406.841,408.458,416.81,419.917,424.357,428.197,432.067,434.525,435.633,439.755,442.052,447.136,448.844,451.772,456.197
294.858,0.0989088,0.2851,0.472041,0.0376153,0.0448754,0.00218755,0.123742,0.280834,0.276874,0.45956,0.11875,0.139056,0.0837775,0.0989088,0.123742,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4237,112.409,113.951,144.752,149.206,150.343,180.32,190.291,222.982,230.573,233.74,247.699,253.797,254.958,254.869,266.64,275.273,289.819,293.637,308.346,314.285,331.79,334.274,338.683,346.039,348.651,352.553,360.089,361.835,367.016,371.308,375.218,384.738,386.396,391.431,394.008,397.089,399.681,401.18,401.75,407.234,407.993,417.843,418.813,425.213,427.132,430.102,433.252,435.272,438.575,440.745,449.139,447.482,453.291,456.422,0.0972845,-0.210948,0.396687,0.232921,0.120659,0.0666964,0.577472,-0.713858,-0.142992,-0.692236,0.424988,0.569663,-1.64252,-0.772374,-0.411267,0.302214,-0.478721,-0.463597,-0.100145,-0.511635,0.710145,-0.598383,-0.104037,0.746859,-0.0697607,0.626256,-0.930404,1.2765,-0.129925,-0.729096,-1.09257,0.254916,0.5951,0.88856,-1.43804,1.12073,-0.748671,1.71588,1.0493,-0.0724326,0.533318,0.373617,-0.831384,-1.87401,-0.182591,-1.17727,0.527864,0.3517,1.53319,0.20163,0.524401,-0.258625,-1.01651,-0.0432605,-0.654067,60.3282,112.539,114.178,144.825,148.946,149.925,180.222,189.851,222.551,230.647,232.87,247.215,253.221,254.176,255.801,265.624,276.319,289.799,293.71,309.26,314.999,332.224,335.926,340.248,346.448,349.71,352.708,359.901,361.632,366.683,371.529,374.959,383.132,385.743,392.197,394.265,398.332,399.17,401.272,402.434,406.842,408.466,416.778,419.9,424.34,428.187,432.058,434.526,435.643,439.774,442.043,447.158,448.865,451.753,456.228
294.872,0.0989076,0.285147,0.473433,0.0376816,0.0457752,0.0022033,0.123733,0.280721,0.276782,0.460451,0.118465,0.141794,0.0852337,0.0989076,0.123733,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.5647,112.379,113.742,144.53,149.459,150.155,180.797,190.151,222.294,230.738,232.586,246.231,254.127,254.496,255.441,265.595,276.352,288.621,293.488,307.708,314.805,333.262,336.076,340.172,345.292,350.66,350.468,361.762,361.815,366.108,370.327,376.043,382.783,385.66,392.335,394.691,399.041,398.871,401.234,402.451,407.834,409.41,415.929,419.776,424.072,429.001,432.418,434.911,434.728,438.868,441.889,449.206,449.898,452.922,456.35,0.097858,-0.21129,0.401559,0.234537,0.121646,0.0674211,0.5795,-0.711999,-0.143292,-0.691187,0.424774,0.570644,-1.6422,-0.778215,-0.410713,0.302308,-0.474252,-0.460135,-0.0950923,-0.516111,0.705824,-0.591858,-0.09707,0.750882,-0.0734744,0.617494,-0.933429,1.26978,-0.142857,-0.73974,-1.10164,0.247363,0.589636,0.894275,-1.43788,1.11932,-0.742724,1.71665,1.05866,-0.0755593,0.537168,0.369979,-0.82327,-1.8725,-0.174513,-1.16692,0.533095,0.34474,1.53088,0.187923,0.52137,-0.262513,-1.02357,-0.026109,-0.66726,60.3276,112.539,114.173,144.823,148.945,149.925,180.219,189.849,222.551,230.646,232.87,247.214,253.22,254.182,255.801,265.624,276.314,289.795,293.705,309.264,315.003,332.218,335.919,340.244,346.451,349.719,352.711,359.907,361.645,366.694,371.538,374.967,383.137,385.738,392.197,394.267,398.326,399.169,401.262,402.438,406.838,408.47,416.77,419.899,424.332,428.177,432.053,434.533,435.645,439.788,442.046,447.162,448.872,451.736,456.241
294.904,0.0988863,0.284966,0.475697,0.0373947,0.0448844,0.00223787,0.123786,0.280731,0.276814,0.463198,0.118119,0.139237,0.0832099,0.0988863,0.123786,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.5082,112.678,114.218,145.001,149.672,149.872,180.228,189.667,223.157,231.785,233.758,247.35,253.233,252.849,256.691,264.835,275.996,290.402,293.626,309.236,314.87,332.784,336.631,340.92,346.054,348.418,352.799,359.521,360.982,366.898,372.091,373.499,384.21,386.132,392.005,393.633,398.818,399.452,399.835,401.279,404.503,409.896,418.118,420.351,425.04,426.479,433.575,432.612,436.116,439.637,441.825,446.391,448.398,452.327,455.72,0.0948038,-0.213127,0.40499,0.232326,0.119584,0.0648798,0.576053,-0.715231,-0.150623,-0.68967,0.426417,0.568858,-1.64389,-0.783877,-0.412404,0.307323,-0.47952,-0.464899,-0.101707,-0.53244,0.688757,-0.606167,-0.108646,0.740125,-0.0840742,0.597461,-0.936217,1.26683,-0.147301,-0.739783,-1.09946,0.258046,0.603609,0.874417,-1.44426,1.1068,-0.764521,1.70656,1.0245,-0.0843562,0.509622,0.372179,-0.835713,-1.89272,-0.18797,-1.22358,0.526171,0.330802,1.52135,0.186794,0.513581,-0.279799,-1.02811,-0.0723705,-0.660232,60.3307,112.541,114.17,144.826,148.947,149.927,180.223,189.852,222.559,230.645,232.869,247.216,253.222,254.188,255.802,265.619,276.32,289.8,293.712,309.28,315.02,332.232,335.931,340.255,346.462,349.739,352.714,359.91,361.649,366.694,371.535,374.956,383.123,385.758,392.203,394.279,398.348,399.179,401.296,402.446,406.865,408.468,416.783,419.919,424.345,428.234,432.06,434.547,435.655,439.789,442.053,447.179,448.876,451.782,456.234
294.925,0.098865,0.284744,0.476768,0.0372203,0.0438848,0.00226073,0.123762,0.280705,0.276783,0.464805,0.118205,0.136303,0.081166,0.098865,0.123762,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.232,112.163,114.251,145.521,148.612,150.346,180.72,189.798,222.597,230.821,232.813,247.283,253.749,254.23,256.085,265.935,276.285,289.229,294.427,309.316,315.738,332.351,335.619,339.615,346.518,347.858,352.946,359.07,360.568,365.412,371.375,374.88,382.81,386.321,392.677,394.716,399.055,397.92,400.997,400.807,408.007,407.466,414.714,417.413,425.384,428.238,431.279,432.925,435.443,439.309,438.677,447.116,449.824,450.696,455.734,0.0964509,-0.209655,0.407029,0.236314,0.122677,0.0672401,0.576814,-0.71402,-0.14383,-0.684353,0.433052,0.574244,-1.6402,-0.774628,-0.408258,0.317003,-0.479459,-0.461561,-0.0973129,-0.524985,0.697269,-0.60145,-0.10372,0.747583,-0.074056,0.607815,-0.926428,1.28052,-0.131778,-0.723528,-1.08063,0.280219,0.628811,0.884287,-1.42816,1.12093,-0.758567,1.7221,1.02929,-0.0667288,0.521386,0.396336,-0.828363,-1.88363,-0.177063,-1.22501,0.544216,0.343637,1.54169,0.211146,0.530099,-0.256189,-1.00169,-0.0675011,-0.625836,60.329,112.538,114.168,144.822,148.944,149.925,180.222,189.851,222.552,230.639,232.862,247.211,253.218,254.179,255.798,265.609,276.319,289.797,293.707,309.273,315.012,332.227,335.926,340.247,346.452,349.728,352.704,359.896,361.634,366.678,371.517,374.934,383.098,385.748,392.187,394.265,398.342,399.164,401.292,402.429,406.854,408.444,416.775,419.91,424.334,428.235,432.042,434.534,435.634,439.765,442.037,447.155,448.85,451.778,456.2
294.942,0.098862,0.284498,0.476363,0.0369958,0.04212,0.00226742,0.123751,0.280774,0.276831,0.465326,0.118499,0.131013,0.0779422,0.098862,0.123751,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.4239,112.804,114.198,144.898,148.839,150.184,180.553,190.413,222.563,230.239,232.13,246.477,253.909,254.677,254.849,266.383,276.919,290.42,294.812,308.774,315.102,331.44,335.559,340.321,345.915,349.902,352.722,359.146,362.874,366.602,370.288,376.636,383.683,384.664,392.698,395.159,399.808,397.771,400.946,402.745,408.763,407.772,416.528,420.238,424.395,427.838,433.458,436.594,435.368,438.622,441.786,448.412,448.49,451.701,455.987,0.0971987,-0.206205,0.405179,0.238461,0.124552,0.0686061,0.575356,-0.715033,-0.137606,-0.680469,0.439317,0.577309,-1.6383,-0.761756,-0.405446,0.326576,-0.484676,-0.463332,-0.0999112,-0.51573,0.707402,-0.606529,-0.109963,0.746549,-0.065586,0.618519,-0.918734,1.29129,-0.112772,-0.706448,-1.06625,0.294406,0.638383,0.878686,-1.42554,1.12661,-0.765989,1.72744,1.01616,-0.0577154,0.518216,0.409678,-0.836985,-1.8847,-0.182145,-1.24268,0.544231,0.354163,1.55246,0.235613,0.539363,-0.241255,-0.980513,-0.0892121,-0.592151,60.3283,112.534,114.17,144.82,148.942,149.923,180.224,189.852,222.546,230.635,232.856,247.208,253.216,254.166,255.795,265.599,276.325,289.798,293.71,309.264,315.002,332.233,335.932,340.248,346.444,349.717,352.697,359.886,361.615,366.66,371.502,374.92,383.089,385.753,392.185,394.259,398.349,399.159,401.305,402.42,406.857,408.43,416.784,419.911,424.339,428.253,432.042,434.524,435.624,439.74,442.028,447.14,448.829,451.799,456.166
295.002,0.0988784,0.284251,0.473748,0.0368652,0.0393753,0.00228084,0.123693,0.280978,0.276962,0.464092,0.119555,0.12262,0.0731777,0.0988784,0.123693,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,60.2685,112.695,113.892,144.978,148.8,149.674,180.256,189.989,222.227,230.006,232.663,248.035,253.2,254.337,255.647,265.453,275.73,289.249,293.882,309.947,315.204,332.382,336.943,341.33,346.834,348.134,353.803,359.526,360.547,366.816,370.018,375.6,383.116,386.478,392.487,392.805,398.678,400.264,400.749,403.408,406.105,407.539,415.57,419.816,424.518,428.782,431.297,433.917,434.79,440.026,444.901,446.798,449.227,452.547,455.981,0.100707,-0.1988,0.394422,0.242184,0.128318,0.0723042,0.57421,-0.715524,-0.122126,-0.678266,0.446084,0.581081,-1.63526,-0.734302,-0.402356,0.334237,-0.493514,-0.467334,-0.103889,-0.488783,0.735909,-0.610782,-0.120103,0.746153,-0.0470163,0.649876,-0.91131,1.30662,-0.0794919,-0.681783,-1.04772,0.305551,0.636641,0.874344,-1.42433,1.13658,-0.773501,1.73498,1.00723,-0.0418679,0.524363,0.423669,-0.861148,-1.88636,-0.196305,-1.24344,0.536718,0.374083,1.57016,0.274094,0.547064,-0.209223,-0.947879,-0.10981,-0.545329,60.3248,112.527,114.181,144.816,148.939,149.92,180.225,189.853,222.53,230.633,232.849,247.204,253.213,254.138,255.792,265.592,276.334,289.802,293.714,309.237,314.973,332.237,335.942,340.249,346.425,349.686,352.689,359.87,361.581,366.636,371.484,374.908,383.09,385.758,392.183,394.249,398.357,399.151,401.314,402.404,406.851,408.416,416.808,419.912,424.353,428.253,432.049,434.504,435.606,439.702,442.02,447.108,448.796,451.82,456.119
