# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB2-v1/datafile_VB2-v1_30N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1331954990 (Default)
# output
#   file = VB-LA_outputs_VB2-v1/output_VB2-v1_30N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,yhat.26,yhat.27,yhat.28,yhat.29,yhat.30,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,residual.21,residual.22,residual.23,residual.24,residual.25,residual.26,residual.27,residual.28,residual.29,residual.30,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20,calcfq.21,calcfq.22,calcfq.23,calcfq.24,calcfq.25,calcfq.26,calcfq.27,calcfq.28,calcfq.29,calcfq.30
158.212,0.0969851,0.388742,0.464693,0.135704,0.230565,0.00227106,0.126519,0.274344,0.272689,0.261965,0.0776601,0.439635,0.457633,0.0969851,0.126519,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.574,134.493,152.084,159.545,159.677,187.24,188.945,196.108,199.49,202.833,208.639,216.478,220.257,230.249,231.781,238.418,239.854,249.373,253.321,260.312,260.416,265.101,270.228,273.374,276.714,282.894,286.597,294.576,294.529,304.564,0.00162315,-0.419502,0.288315,0.150522,0.00964218,-0.0315218,0.774569,0.264906,-0.364161,-0.748258,0.16262,0.575702,-1.2842,-0.428153,0.0105739,0.00573497,-0.0581531,-0.353711,-0.461765,-0.280486,0.513228,0.0526246,-0.0184506,0.59435,-0.152213,0.321996,-0.485529,1.08555,0.374004,-0.827558,120.031,134.369,152.108,159.075,159.563,187.426,189.077,195.656,200.132,203.194,208.691,217.007,220.419,230.29,232.663,237.752,239.91,247.769,252.919,259.958,260.8,264.86,270.485,274.258,276.762,282.655,287.68,293.771,294.617,303.554
158.226,0.0972937,0.38527,0.469176,0.133551,0.228871,0.00229023,0.12586,0.273623,0.27187,0.267249,0.0800511,0.441137,0.448765,0.0972937,0.12586,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.112,134.392,152.466,158.993,159.709,187.809,189.436,195.223,199.583,202.658,209.587,217.29,220.261,230.367,233.131,238.461,239.518,247.916,252.813,260.121,261.071,264.243,270.704,273.433,276.801,281.105,288.686,293.851,294.404,303.707,0.0269464,-0.421415,0.296686,0.144169,0.0068911,-0.026654,0.7604,0.24202,-0.341532,-0.742044,0.172847,0.584942,-1.28491,-0.42628,0.00964234,0.0180721,-0.0432072,-0.364267,-0.467468,-0.28809,0.512444,0.0226476,-0.0326432,0.585987,-0.162566,0.314248,-0.51197,1.07487,0.390884,-0.845286,120.006,134.37,152.099,159.082,159.566,187.421,189.092,195.679,200.11,203.188,208.681,216.998,220.42,230.288,232.664,237.74,239.895,247.779,252.924,259.966,260.801,264.89,270.5,274.266,276.773,282.663,287.706,293.782,294.6,303.571
158.227,0.0975009,0.386494,0.468268,0.13447,0.229772,0.0022743,0.126012,0.273748,0.272024,0.265585,0.0793579,0.441052,0.451746,0.0975009,0.126012,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.285,134.295,152.047,158.568,158.89,188.066,189.543,195.666,200.077,203.074,208.97,217.047,220.362,230.829,232.468,237.43,240.825,248.266,253.012,259.726,260.732,265.281,271.013,274.895,276.355,282.282,287.446,294.577,294.643,303.368,0.0208524,-0.42336,0.293878,0.143239,0.00758887,-0.0309186,0.75771,0.244881,-0.355466,-0.75023,0.163104,0.575883,-1.29146,-0.434706,0.00271294,0.00770158,-0.0543563,-0.380064,-0.477951,-0.300513,0.496233,-0.00378386,-0.0531813,0.561465,-0.177262,0.289192,-0.540567,1.04581,0.357629,-0.869877,120.012,134.372,152.102,159.083,159.565,187.425,189.094,195.676,200.123,203.196,208.691,217.007,220.426,230.297,232.671,237.75,239.906,247.795,252.935,259.979,260.817,264.917,270.52,274.291,276.787,282.688,287.735,293.811,294.633,303.596
158.23,0.0974424,0.386512,0.46812,0.134529,0.229705,0.00227554,0.125991,0.273796,0.272058,0.265585,0.0796706,0.440858,0.451603,0.0974424,0.125991,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.816,134.75,151.594,158.973,160.576,187.338,188.579,195.3,199.481,203.266,209.33,217.428,219.525,229.891,232.883,237.606,240.385,248.324,251.915,260.729,259.895,264.613,270.514,275.002,277.367,282.665,287.538,293.612,293.52,304.843,0.0217775,-0.422797,0.294321,0.143796,0.00770556,-0.029723,0.75922,0.242508,-0.352125,-0.748548,0.164858,0.577905,-1.2901,-0.432835,0.00441864,0.0099455,-0.0511567,-0.376324,-0.476097,-0.297408,0.49991,0.00332013,-0.0475919,0.567638,-0.173502,0.295054,-0.532037,1.05375,0.365897,-0.863457,120.011,134.372,152.102,159.082,159.565,187.424,189.093,195.678,200.12,203.195,208.689,217.005,220.425,230.295,232.67,237.748,239.903,247.791,252.933,259.975,260.813,264.91,270.515,274.284,276.784,282.682,287.726,293.803,294.625,303.589
158.232,0.0973667,0.386774,0.467661,0.134857,0.229737,0.00227454,0.125959,0.273916,0.272149,0.265299,0.0803139,0.440421,0.451793,0.0973667,0.125959,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.093,134.445,152.597,159.435,160.097,188.146,189.588,194.882,200.491,203.506,208.867,216.514,220.88,230.326,232.353,237.327,240.674,247.791,251.792,260.31,260.964,264.507,271.214,273.778,276.609,283.998,287.023,293.26,294.796,303.375,0.0232832,-0.422006,0.29494,0.144718,0.00809994,-0.0277476,0.761745,0.237096,-0.346881,-0.746406,0.166897,0.580848,-1.28844,-0.430293,0.00688282,0.0131588,-0.0456913,-0.371762,-0.474568,-0.293329,0.504563,0.0126786,-0.0399132,0.575882,-0.168526,0.302414,-0.51966,1.06523,0.378084,-0.854731,120.01,134.371,152.101,159.081,159.565,187.422,189.09,195.684,200.115,203.192,208.687,217.002,220.423,230.292,232.667,237.745,239.898,247.787,252.932,259.971,260.808,264.9,270.507,274.276,276.779,282.675,287.714,293.792,294.613,303.581
158.233,0.0973555,0.386982,0.467406,0.1351,0.229833,0.00227214,0.125941,0.273968,0.272187,0.265049,0.0806168,0.440225,0.45208,0.0973555,0.125941,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.928,134.35,152.573,159.455,159.919,187.514,188.873,195.292,199.494,203.688,209.292,216.745,220.948,231.128,232.874,237.969,239.652,246.951,253.39,260.106,261.138,265.012,272.291,274.037,277.757,281.904,287.587,291.828,294.023,304.225,0.0240999,-0.421819,0.295195,0.145029,0.00835517,-0.0269387,0.762587,0.234684,-0.344847,-0.745908,0.167268,0.58196,-1.28799,-0.429418,0.00784361,0.0143056,-0.0432627,-0.371129,-0.474948,-0.292448,0.505463,0.0145455,-0.0381585,0.577676,-0.167433,0.303657,-0.5163,1.06858,0.382379,-0.852519,120.009,134.371,152.101,159.081,159.565,187.421,189.089,195.686,200.113,203.192,208.687,217.001,220.423,230.291,232.666,237.744,239.895,247.786,252.932,259.97,260.808,264.898,270.505,274.274,276.777,282.673,287.71,293.788,294.609,303.579
158.237,0.0973608,0.387652,0.466679,0.135894,0.230221,0.00226169,0.125879,0.27408,0.272262,0.264207,0.0814434,0.439734,0.45314,0.0973608,0.125879,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.669,133.91,152.086,158.724,160.07,187.821,188.191,195.414,199.741,202.83,208.838,217.332,220.469,229.834,232.298,237.384,240.272,247.475,252.898,259.86,261.032,264.461,270.895,274.598,276.969,282.294,287.707,294.118,295.229,303.264,0.0268647,-0.421552,0.295978,0.14574,0.00916585,-0.0246956,0.764432,0.228977,-0.339328,-0.745039,0.167727,0.585148,-1.28681,-0.426914,0.0107655,0.017447,-0.0361387,-0.371365,-0.477457,-0.291229,0.506423,0.0164783,-0.0357453,0.579995,-0.16589,0.304227,-0.510094,1.07567,0.393743,-0.848377,120.006,134.371,152.1,159.08,159.564,187.419,189.088,195.692,200.107,203.191,208.686,216.998,220.422,230.289,232.663,237.741,239.888,247.786,252.934,259.969,260.807,264.897,270.503,274.272,276.776,282.673,287.704,293.781,294.597,303.574
158.242,0.097347,0.388282,0.465983,0.136537,0.230563,0.00224919,0.125872,0.274202,0.272363,0.263402,0.0819014,0.439318,0.454264,0.097347,0.125872,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.246,134.737,152.078,159.268,159.872,187.346,189.452,195.757,199.313,203.187,208.353,216.765,220.533,230.039,232.594,237.32,239.42,247.569,253.133,260.223,260.871,264.529,271.185,274.263,276.899,282.296,287.563,293.624,294.774,302.375,0.0273644,-0.421273,0.296054,0.146514,0.00982877,-0.0234919,0.766362,0.225694,-0.336885,-0.74481,0.167466,0.58662,-1.28619,-0.425583,0.012488,0.0187589,-0.0323269,-0.371004,-0.47888,-0.290109,0.507042,0.0191886,-0.0334071,0.581956,-0.164438,0.304981,-0.504684,1.08065,0.399962,-0.845024,120.006,134.37,152.1,159.079,159.563,187.417,189.086,195.695,200.105,203.191,208.687,216.996,220.421,230.288,232.662,237.739,239.884,247.786,252.936,259.968,260.806,264.894,270.5,274.27,276.774,282.672,287.699,293.776,294.591,303.571
158.255,0.0972619,0.389418,0.46468,0.137402,0.231038,0.00222129,0.126008,0.274546,0.272698,0.262035,0.0820609,0.438553,0.456399,0.0972619,0.126008,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.391,134.412,152.056,159.306,159.596,187.222,188.427,195.989,199.959,202.902,208.232,216.171,219.385,231.011,232.281,238.22,239.052,247.348,252.724,259.495,260.371,264.157,271.598,274.51,276.554,282.87,288.389,293.421,293.965,304.756,0.0222094,-0.42068,0.294259,0.14802,0.0106736,-0.0240453,0.770236,0.221033,-0.340449,-0.746267,0.164776,0.583903,-1.28766,-0.427612,0.0110157,0.0156261,-0.0344725,-0.368944,-0.479136,-0.288745,0.50699,0.0256517,-0.0289903,0.58475,-0.162494,0.306821,-0.496643,1.08373,0.395275,-0.842407,120.011,134.37,152.102,159.078,159.562,187.418,189.082,195.7,200.108,203.192,208.689,216.999,220.423,230.29,232.663,237.742,239.886,247.784,252.936,259.967,260.806,264.887,270.496,274.267,276.772,282.67,287.691,293.773,294.596,303.568
158.258,0.0973833,0.389046,0.465337,0.137244,0.231337,0.00221342,0.125901,0.27404,0.272235,0.261964,0.0811496,0.439561,0.456795,0.0973833,0.125901,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.715,134.52,152.026,159.227,158.772,187.743,189.905,195.742,200.041,202.887,207.892,216.995,220.551,231.267,233.586,238.274,239.332,248.399,252.79,260.234,259.819,265.406,270.188,274.086,276.937,282.673,286.769,294.551,293.76,303.622,0.0266328,-0.421324,0.295742,0.147864,0.0107538,-0.0227185,0.768429,0.242479,-0.33694,-0.745154,0.166655,0.590262,-1.28175,-0.419807,0.0193911,0.0211601,-0.0281537,-0.37163,-0.479959,-0.288552,0.506682,0.0221173,-0.0341493,0.580684,-0.16253,0.302715,-0.502079,1.08514,0.411923,-0.8381,120.006,134.37,152.1,159.078,159.562,187.417,189.084,195.679,200.105,203.191,208.687,216.993,220.417,230.282,232.655,237.737,239.88,247.787,252.937,259.967,260.806,264.891,270.501,274.271,276.773,282.674,287.696,293.772,294.579,303.564
158.267,0.0973862,0.388993,0.465491,0.137058,0.231288,0.00220044,0.125968,0.274073,0.272285,0.26211,0.0807719,0.439669,0.456737,0.0973862,0.125968,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.009,134.186,152.38,158.751,159.094,187.325,188.765,195.917,199.881,202.672,208.824,216.198,220.166,230.318,233.139,237.356,240.673,247.626,253.554,260.186,260.666,265.089,270.145,274.35,276.969,283.151,286.476,293.936,294.067,304.331,0.023806,-0.421572,0.294774,0.147521,0.010471,-0.0244939,0.767641,0.243077,-0.341871,-0.746721,0.164951,0.586821,-1.28381,-0.422933,0.0161937,0.0176176,-0.0337181,-0.372923,-0.479925,-0.290526,0.504353,0.0189313,-0.0368922,0.577317,-0.164906,0.300018,-0.507398,1.07826,0.400433,-0.84337,120.009,134.371,152.101,159.078,159.563,187.418,189.084,195.678,200.11,203.193,208.689,216.996,220.419,230.285,232.658,237.74,239.886,247.788,252.937,259.969,260.809,264.894,270.504,274.275,276.775,282.677,287.701,293.779,294.591,303.569
158.294,0.0973505,0.387256,0.467645,0.135024,0.230251,0.00216991,0.126116,0.273889,0.272176,0.264629,0.0790706,0.440858,0.453431,0.0973505,0.126116,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.196,134.213,152.056,159.031,159.503,186.762,188.568,195.424,200.228,203.045,208.824,217.136,220.807,231.803,232.677,237.88,240.465,247.926,253.601,259.766,260.316,266.174,270.665,274.017,276.158,283.376,288.524,294.122,294.76,303.3,0.0170224,-0.422141,0.292879,0.145389,0.00815016,-0.0303547,0.762617,0.250066,-0.355702,-0.748759,0.164,0.577441,-1.28859,-0.431377,0.00626237,0.00864986,-0.0528725,-0.371925,-0.473641,-0.293989,0.502093,0.0137574,-0.0421437,0.57241,-0.169456,0.299414,-0.523008,1.05917,0.367249,-0.856563,120.016,134.371,152.103,159.081,159.565,187.424,189.089,195.671,200.124,203.195,208.69,217.006,220.424,230.293,232.668,237.749,239.905,247.787,252.931,259.972,260.811,264.899,270.509,274.28,276.779,282.678,287.717,293.798,294.624,303.583
158.328,0.0972924,0.383388,0.47228,0.131136,0.227938,0.00214358,0.126126,0.273377,0.271745,0.270323,0.0772758,0.443008,0.445338,0.0972924,0.126126,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.836,134.497,151.649,158.663,159.764,186.979,188.391,195.626,200.071,203.63,208.265,216.941,220.835,230.008,232.745,237.616,239.987,248.459,252.858,260.507,259.93,264.863,270.95,273.786,276.524,282.017,287.937,292.915,293.595,302.964,0.0151335,-0.422693,0.293082,0.141187,0.0037992,-0.0362308,0.752957,0.255673,-0.365592,-0.747142,0.168784,0.569501,-1.29287,-0.439718,-0.00547409,0.00252923,-0.0733615,-0.366753,-0.461377,-0.295846,0.504983,0.00962924,-0.0452738,0.572719,-0.17255,0.306585,-0.540806,1.0403,0.335655,-0.869696,120.018,134.372,152.103,159.085,159.569,187.43,189.099,195.665,200.134,203.193,208.685,217.013,220.428,230.302,232.679,237.755,239.925,247.782,252.918,259.974,260.808,264.903,270.512,274.279,276.783,282.67,287.735,293.817,294.655,303.596
158.394,0.0970834,0.373773,0.483997,0.121831,0.22186,0.00210612,0.125971,0.272074,0.270585,0.285363,0.0739946,0.447656,0.424473,0.0970834,0.125971,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.229,134.774,152.713,159.126,159.767,187.21,188.899,195.68,200.214,203.549,208.882,216.985,220.011,230.074,233.167,237.584,240.78,247.314,252.153,260.298,260.396,265.031,270.315,274.27,275.782,282.503,288.721,294.179,295.119,304.098,0.0179035,-0.422978,0.2963,0.131968,-0.00660094,-0.0455972,0.731793,0.265387,-0.375456,-0.737689,0.186654,0.559485,-1.29744,-0.451552,-0.026074,-0.00209467,-0.108874,-0.346983,-0.428337,-0.292655,0.521738,0.0137094,-0.0409723,0.587881,-0.170288,0.337438,-0.563762,1.01776,0.2923,-0.881087,120.015,134.372,152.1,159.094,159.58,187.44,189.12,195.656,200.143,203.184,208.667,217.024,220.432,230.314,232.7,237.76,239.961,247.762,252.885,259.971,260.791,264.899,270.508,274.264,276.78,282.64,287.758,293.839,294.699,303.607
158.469,0.0967402,0.361824,0.499407,0.110797,0.213445,0.00207629,0.125513,0.270598,0.269182,0.306615,0.0723247,0.45162,0.396486,0.0967402,0.125513,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.918,134.504,151.983,158.811,159.485,187.703,189.137,195.842,200.699,203.383,208.86,217.237,220.405,230.08,231.721,237.93,239.025,247.805,253.475,259.975,260.94,264.081,270.597,273.506,276.494,282.753,287.376,293.211,295.166,303.981,0.0322404,-0.421975,0.30412,0.121476,-0.0193203,-0.0502257,0.708342,0.258302,-0.367344,-0.719046,0.216453,0.557747,-1.29817,-0.457971,-0.0442866,0.0046398,-0.133441,-0.314458,-0.38527,-0.280185,0.554471,0.0339529,-0.0202917,0.62512,-0.156009,0.392206,-0.566293,1.02056,0.279015,-0.869911,120.001,134.371,152.092,159.105,159.592,187.444,189.144,195.663,200.135,203.165,208.638,217.025,220.433,230.32,232.718,237.753,239.985,247.729,252.842,259.958,260.759,264.879,270.487,274.227,276.766,282.585,287.76,293.836,294.712,303.596
158.494,0.0965615,0.354926,0.508776,0.10364,0.207806,0.00210906,0.125643,0.270049,0.268746,0.320436,0.0694799,0.453165,0.380064,0.0965615,0.125643,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.928,134.297,151.761,158.905,158.92,187.613,189.538,196.237,200.443,203.347,208.554,217.245,220.291,229.272,232.929,238.051,240.754,247.883,251.718,259.69,260.834,265.225,271.095,274.195,275.883,282.183,287.703,293.403,294.348,302.037,0.0240775,-0.42276,0.302908,0.114053,-0.0279927,-0.0622121,0.691459,0.255344,-0.38926,-0.717451,0.223373,0.53788,-1.30972,-0.479208,-0.0723938,-0.010212,-0.177679,-0.303662,-0.36044,-0.283464,0.560636,0.0281337,-0.0225941,0.628515,-0.159171,0.409839,-0.592207,0.986438,0.210534,-0.888037,120.009,134.372,152.093,159.112,159.601,187.456,189.161,195.666,200.157,203.163,208.631,217.045,220.445,230.341,232.746,237.768,240.03,247.719,252.817,259.961,260.752,264.885,270.49,274.223,276.769,282.567,287.786,293.871,294.78,303.614
158.51,0.0965107,0.353527,0.510699,0.102425,0.206711,0.00211168,0.125551,0.269858,0.268555,0.323269,0.0695045,0.453361,0.376628,0.0965107,0.125551,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.05,134.385,151.992,158.728,159.818,187.478,189.074,195.781,200.027,202.991,209.761,217.124,220.119,230.153,233.378,238.331,240.551,247.59,252.587,259.276,261.279,265.197,270.221,274.524,276.765,282.957,289.253,294.541,294.238,304.542,0.0273677,-0.422431,0.304408,0.113089,-0.029403,-0.0616179,0.689282,0.254312,-0.385194,-0.714115,0.228149,0.539835,-1.30835,-0.477833,-0.0724587,-0.00711978,-0.177192,-0.298383,-0.354798,-0.280338,0.566544,0.0335321,-0.0177599,0.635825,-0.1553,0.418937,-0.588261,0.992198,0.216947,-0.88166,120.006,134.371,152.092,159.113,159.602,187.456,189.163,195.667,200.153,203.16,208.626,217.043,220.443,230.34,232.746,237.765,240.029,247.713,252.812,259.958,260.746,264.879,270.485,274.216,276.765,282.558,287.782,293.865,294.774,303.608
158.565,0.0962047,0.345194,0.522492,0.0952515,0.199921,0.0021411,0.124971,0.268699,0.26739,0.341002,0.0698039,0.453905,0.35592,0.0962047,0.124971,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.639,134.599,152.1,159.841,159.339,188.093,189.456,196.097,199.719,204.033,208.708,216.626,220.577,230.242,232.073,237.801,240.054,247.333,253.331,260.755,260.708,265.355,270.41,274.062,276.856,283.185,287.716,294.278,293.468,302.892,0.048272,-0.420339,0.313811,0.107571,-0.0377859,-0.0570695,0.676725,0.248796,-0.35841,-0.693306,0.257684,0.553381,-1.2988,-0.467456,-0.070733,0.0132152,-0.171501,-0.265701,-0.320473,-0.260238,0.603676,0.068207,0.0128275,0.68177,-0.130048,0.4755,-0.561413,1.03282,0.261755,-0.837826,119.985,134.369,152.082,159.118,159.611,187.451,189.175,195.672,200.126,203.139,208.596,217.03,220.434,230.329,232.745,237.745,240.024,247.681,252.777,259.938,260.709,264.845,270.454,274.17,276.74,282.502,287.755,293.824,294.729,303.564
