# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB2-v1/datafile_VB2-v1_40N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1210748413 (Default)
# output
#   file = VB-LA_outputs_VB2-v1/output_VB2-v1_40N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,yhat.26,yhat.27,yhat.28,yhat.29,yhat.30,yhat.31,yhat.32,yhat.33,yhat.34,yhat.35,yhat.36,yhat.37,yhat.38,yhat.39,yhat.40,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,residual.21,residual.22,residual.23,residual.24,residual.25,residual.26,residual.27,residual.28,residual.29,residual.30,residual.31,residual.32,residual.33,residual.34,residual.35,residual.36,residual.37,residual.38,residual.39,residual.40,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20,calcfq.21,calcfq.22,calcfq.23,calcfq.24,calcfq.25,calcfq.26,calcfq.27,calcfq.28,calcfq.29,calcfq.30,calcfq.31,calcfq.32,calcfq.33,calcfq.34,calcfq.35,calcfq.36,calcfq.37,calcfq.38,calcfq.39,calcfq.40
0,-44.6708,-0.87952,0.0983448,0.396576,0.590272,0.146111,0.271226,0.00221067,0.125233,0.27195,0.270253,0.319164,0.0790031,0.499783,0.423192,0.0983448,0.125233,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.921,134.367,151.856,158.669,160.338,187.771,189.048,195.644,200.224,203.867,208.727,217.258,221.018,231.334,233.31,237.369,239.923,247.962,252.902,260.838,259.975,265.91,270.832,274.176,278.182,283.9,288.126,294.641,294.599,303.351,307.588,310.523,315.575,317.243,320.218,326.254,328.127,331.598,336.185,338.179,0.0391144,-0.438281,0.301217,0.09854,-0.0361464,-0.0996196,0.645628,0.106631,-0.493058,-0.769939,0.157476,0.463938,-1.41154,-0.561109,-0.163579,-0.127547,-0.23221,-0.469047,-0.556233,-0.418744,0.385691,-0.235135,-0.225959,0.39977,-0.378319,0.0930612,-0.910662,0.609974,-0.181061,-1.33331,-0.433318,0.396022,-0.3698,0.546299,-1.98285,0.352992,-0.823478,0.803567,1.06262,-0.779208,119.994,134.387,152.095,159.127,159.609,187.494,189.206,195.814,200.261,203.216,208.697,217.119,220.547,230.423,232.838,237.886,240.084,247.884,253.013,260.097,260.927,265.148,270.693,274.452,276.988,282.884,288.105,294.247,295.172,304.059,308.077,310.688,315.302,317.114,319.456,325.682,329.691,331.681,335.869,337.516
0,-44.1565,-1.88117,0.100145,0.334288,0.400858,0.0886914,0.157692,0.00234409,0.122799,0.272255,0.269644,0.283279,0.0979142,0.372812,0.354868,0.100145,0.122799,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.792,134.63,151.689,159.547,159.534,187.453,189.53,196.871,199.976,202.533,208.243,217.067,221.091,229.678,232.523,237.94,239.855,247.561,251.803,260.064,261.631,265.574,270.316,274.204,277.587,281.565,287.437,293.748,295.087,303.977,308.237,310.566,315.11,317.144,318.257,325.214,328.317,332.704,334.856,336.242,0.144635,-0.440021,0.329726,0.0989973,0.014755,0.0236732,0.687064,0.00145442,-0.158449,-0.742225,0.195842,0.61805,-1.28916,-0.468214,-0.015646,0.126363,0.027249,-0.456911,-0.419603,-0.343962,0.518495,-0.262391,-0.123581,0.509981,-0.154146,0.363126,-0.628812,1.23828,0.519359,-0.723963,-0.152265,0.600017,-0.117886,1.00125,-1.33739,1.00343,-0.339686,1.224,1.63021,-0.314259,119.888,134.389,152.066,159.127,159.558,187.37,189.165,195.92,199.926,203.188,208.658,216.965,220.424,230.33,232.69,237.632,239.825,247.872,252.877,260.022,260.795,265.175,270.591,274.342,276.764,282.614,287.823,293.619,294.472,303.45,307.796,310.484,315.05,316.659,318.81,325.032,329.208,331.261,335.302,337.051
0,-49.5465,-1.94248,0.101002,0.300667,0.343968,0.0413976,0.0834585,0.00227451,0.129635,0.280417,0.278822,0.303243,0.0754151,0.243984,0.224336,0.101002,0.129635,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.526,134.475,152.397,159.773,159.509,187.918,189,196.201,200.575,203.252,208.671,217.579,221.669,231.037,233.478,237.995,240.984,247.604,253.588,260.218,260.082,265.936,271.483,274.666,276.733,282.841,287.644,294.296,296.82,303.18,309.353,312.585,315.806,317.454,318.518,326.675,329.81,331.386,336.059,337.958,-0.150358,-0.473698,0.226181,0.0327325,-0.0137544,-0.133402,0.57296,-0.294065,-0.54424,-0.91954,0.0238545,0.215993,-1.52695,-0.933888,-0.468723,-0.161977,-0.602629,-0.587977,-0.239427,-0.522655,0.341392,-0.743477,-0.363288,0.19418,-0.258542,0.347749,-1.04439,0.681219,-0.543045,-0.913121,-0.768653,-1.06235,-0.212853,0.96627,-1.60024,0.712071,-0.621543,0.918152,1.1121,-0.842266,120.183,134.423,152.17,159.193,159.587,187.527,189.279,196.215,200.312,203.366,208.83,217.367,220.662,230.796,233.143,237.92,240.455,248.003,252.696,260.201,260.972,265.656,270.83,274.658,276.869,282.629,288.238,294.176,295.534,303.639,308.413,312.146,315.145,316.694,319.073,325.323,329.49,331.567,335.82,337.579
0,-44.9315,-1.5536,0.0988008,0.302778,0.500402,0.05002,0.140607,0.00266264,0.126379,0.263269,0.262849,0.388324,0.0399248,0.398549,0.26977,0.0988008,0.126379,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.153,134.075,152.62,159.614,158.968,187.701,189.619,195.541,201.513,203.875,208.189,216.973,220.126,229.628,232.612,237.739,240.175,247.384,252.64,261.122,260.817,266.128,271.366,275.407,276.424,282.943,289.042,294.761,294.738,303.961,308.159,312.103,314.024,316.686,317.803,324.973,329.197,330.418,336.485,335.835,-0.0219421,-0.451734,0.28919,0.0571886,-0.0641672,-0.128714,0.553733,0.43696,-0.520731,-0.760891,0.212768,0.432245,-1.34489,-0.592697,-0.198125,-0.0601677,-0.44014,-0.385335,-0.231869,-0.364151,0.495778,-0.278596,-0.224771,0.444318,-0.211522,0.390093,-0.946669,0.732034,-0.13619,-0.942499,-0.606304,-0.0365491,0.157329,1.13602,-1.81564,0.807127,-0.43291,1.17607,1.01117,-0.662199,120.055,134.401,152.107,159.169,159.637,187.523,189.298,195.484,200.289,203.207,208.641,217.151,220.48,230.455,232.872,237.818,240.292,247.8,252.689,260.042,260.817,265.192,270.692,274.408,276.822,282.587,288.141,294.125,295.127,303.668,308.25,311.121,314.775,316.524,319.289,325.228,329.301,331.309,335.921,337.399
0,-46.7157,-4.02159,0.100044,0.325832,0.553921,0.0849644,0.177032,0.00204581,0.120434,0.269253,0.26626,0.401338,0.105423,0.430949,0.285905,0.100044,0.120434,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.879,134.368,151.759,159.12,159.536,187.14,189.577,196.343,199.821,203.764,208.504,216.714,220.936,231.122,232.699,236.778,239.337,248.375,252.708,260.284,260.917,266.22,270.675,274.328,277.839,282.754,287.963,294.007,295.484,303.72,308.024,310.115,315.412,316.974,319.716,325.461,330.647,331.946,336.185,338.387,0.220978,-0.449191,0.36152,0.0414883,-0.0581887,-0.0424407,0.540406,-0.238983,-0.257012,-0.716621,0.256661,0.522574,-1.41954,-0.589861,-0.205552,0.00316123,-0.146006,-0.479675,-0.464186,-0.429382,0.472067,-0.42524,-0.234125,0.440814,-0.335497,0.247602,-0.969327,0.873714,-0.0420748,-1.18628,-1.25621,0.341958,-0.508206,0.315895,-1.90106,0.49547,-0.73862,0.728079,0.838501,-0.738843,119.812,134.398,152.034,159.185,159.631,187.436,189.312,196.16,200.025,203.163,208.597,217.06,220.555,230.452,232.88,237.755,239.998,247.895,252.921,260.107,260.841,265.338,270.701,274.411,276.945,282.729,288.163,293.983,295.033,303.912,308.9,310.742,315.44,317.344,319.374,325.54,329.607,331.757,336.093,337.476
0,-129.044,-5.66932,0.0957105,0.431106,1.18098,0.181327,0.377741,0.00216872,0.12489,0.310284,0.298485,0.715005,0.194997,0.616788,0.257484,0.0957105,0.12489,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.95,134.031,152.109,159.067,159.381,187.476,189.708,197.685,199.798,203.253,208.014,216.974,221.427,230.976,233.638,238.033,240.871,248.517,252.666,260.505,260.564,265.121,271.261,274.75,278.263,283.292,288.807,295.355,297.349,305.464,310.954,311.625,316.866,319.055,321.767,327.199,331.201,332.929,338.771,337.914,0.00858889,-0.453444,0.28276,-0.0408416,-0.165228,-0.280767,0.407411,-2.35988,-0.839121,-0.944577,0.0304544,-0.131892,-2.20729,-1.43791,-1.27353,-0.784791,-0.919054,-0.704246,-0.842437,-0.762416,0.0336153,-0.978978,-0.431579,0.130051,-0.965512,-0.225392,-1.49739,-0.496315,-2.51957,-2.70573,-3.0225,-1.18453,-1.92469,-1.85934,-3.37702,-1.27617,-2.03434,-0.484284,-1.12343,-1.69752,120.024,134.402,152.113,159.267,159.738,187.675,189.445,198.281,200.607,203.391,208.824,217.715,221.342,231.3,233.948,238.543,240.771,248.119,253.299,260.44,261.279,265.892,270.899,274.722,277.576,283.202,288.691,295.353,297.511,305.432,310.667,312.269,316.857,319.519,320.85,327.311,330.902,332.969,338.055,338.435
0,-45.1071,-1.15007,0.0954291,0.3852,0.494161,0.126462,0.224859,0.00220673,0.129369,0.282882,0.280821,0.296524,0.0853493,0.439468,0.416196,0.0954291,0.129369,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.417,134.778,151.738,159.459,159.566,187.921,188.934,196.163,200.722,203.019,209.05,216.304,219.791,229.686,232.247,238.099,239.848,247.384,251.905,260.201,260.842,265.285,270.1,275.59,277.324,282.856,288.875,294.532,295.805,304.718,308.214,311.738,314.763,317.564,318.645,326.365,330.267,331.01,334.745,337.165,-0.124736,-0.422066,0.246143,0.117671,-0.0218068,-0.125632,0.72367,-0.191479,-0.588603,-0.809729,0.0961462,0.332865,-1.49006,-0.706569,-0.301162,-0.233519,-0.39705,-0.374782,-0.457121,-0.38304,0.427918,-0.0863485,-0.0669122,0.521687,-0.284155,0.27449,-0.666627,0.76792,-0.492591,-1.21555,-0.21315,0.26915,0.012048,0.690058,-1.72261,0.444786,-0.594493,1.22079,1.16284,-0.405491,120.158,134.371,152.15,159.108,159.595,187.52,189.128,196.112,200.357,203.256,208.758,217.25,220.625,230.569,232.975,237.992,240.249,247.79,252.914,260.061,260.885,264.999,270.534,274.33,276.894,282.703,287.861,294.089,295.484,303.942,307.857,310.815,314.92,316.97,319.196,325.59,329.462,331.264,335.769,337.142
0,-44.8679,-1.52945,0.0959487,0.35841,0.508297,0.101149,0.205259,0.00208422,0.12863,0.275523,0.274312,0.324942,0.0662815,0.446643,0.377052,0.0959487,0.12863,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.067,134.792,152.065,159.587,158.908,187.002,189.182,194.744,199.924,202.607,209.026,217.802,221,230.1,232.711,238.161,239.766,248.055,252.203,259.634,260.393,265.448,270.411,273.473,277.416,283.395,287.021,294.149,294.275,303.447,308.424,310.981,315.239,316.509,319.175,324.232,329.556,331.313,334.35,337.124,-0.100156,-0.427423,0.259382,0.103863,-0.037711,-0.130532,0.67799,0.0839621,-0.578368,-0.782555,0.146077,0.374806,-1.42738,-0.650638,-0.248256,-0.17437,-0.411612,-0.345788,-0.36931,-0.359685,0.476063,-0.0769806,-0.0855524,0.53305,-0.246728,0.334472,-0.718726,0.758511,-0.351189,-1.12055,-0.285196,0.262691,0.139754,0.863957,-1.72601,0.57929,-0.504208,1.28239,1.13224,-0.425221,120.133,134.376,152.137,159.122,159.611,187.525,189.174,195.837,200.346,203.229,208.708,217.208,220.562,230.513,232.922,237.932,240.264,247.761,252.826,260.038,260.837,264.99,270.553,274.319,276.857,282.643,287.913,294.098,295.342,303.847,307.929,310.821,314.792,316.796,319.199,325.456,329.372,331.203,335.8,337.162
0,-281.726,-6.13988,0.090638,0.485638,1.21286,0.206363,0.410792,0.00203138,0.139637,0.346503,0.333459,0.725143,0.194022,0.59363,0.272983,0.090638,0.139637,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.693,134.002,152.54,159.835,160.058,188.21,189.773,200.03,201.666,203.362,209.887,218.011,222.233,232.117,234.082,240.279,241.806,248.763,252.418,260.625,262.593,266.477,270.649,274.757,277.375,283.437,289.118,294.878,300.17,306.206,311.259,313.818,316.384,319.944,321.898,327.646,331.814,333.138,338.614,338.7,-0.588507,-0.452362,0.0721969,-0.0524558,-0.213165,-0.570398,0.424007,-3.44713,-1.69188,-1.26572,-0.345343,-0.825297,-2.73426,-2.11524,-2.12055,-1.8067,-2.08783,-0.792872,-0.910321,-0.95809,-0.305225,-1.26883,-0.509937,-0.12579,-1.21326,-0.383076,-1.57334,-0.797739,-5.25711,-3.78001,-3.29889,-3.0858,-2.02835,-2.327,-3.98447,-2.25846,-2.5711,-0.715383,-1.82109,-2.44006,120.622,134.401,152.324,159.278,159.786,187.964,189.428,199.368,201.46,203.712,209.199,218.408,221.869,231.977,234.795,239.565,241.94,248.208,253.367,260.636,261.618,266.182,270.977,274.978,277.823,283.36,288.767,295.655,300.248,306.506,310.943,314.17,316.96,319.987,321.457,328.293,331.439,333.2,338.753,339.177
0,-48.5331,-3.5116,0.0988087,0.290399,0.675287,0.0389248,0.163131,0.00217467,0.125737,0.250991,0.25099,0.513673,-0.00192457,0.49535,0.242037,0.0988087,0.125737,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.993,134.2,151.874,159.079,159.916,186.518,189.513,195.115,200.094,202.664,208.392,216.323,220.919,230.128,232.805,236.617,239.754,246.847,252.762,259.005,260.903,264.997,270.767,273.951,275.658,282.644,288.548,293.95,294.627,304.365,307.84,311.014,315.587,316.529,319.526,323.682,329.325,332.078,337.157,336.225,-0.0058134,-0.456499,0.306628,0.0439821,-0.11327,-0.172324,0.47266,0.97444,-0.620432,-0.70996,0.297967,0.487724,-1.27081,-0.458436,-0.127468,-0.0477888,-0.523703,-0.328017,-0.160315,-0.304453,0.524033,-0.181651,-0.271392,0.460785,-0.213664,0.389997,-1.0673,0.622639,-0.160188,-0.958201,-0.634101,0.0809262,0.349903,1.36285,-2.0979,0.862539,-0.34433,1.22923,0.85452,-0.785362,120.039,134.405,152.089,159.182,159.686,187.566,189.379,194.947,200.388,203.156,208.556,217.095,220.406,230.32,232.801,237.806,240.376,247.743,252.617,259.982,260.789,265.095,270.738,274.391,276.824,282.587,288.261,294.234,295.151,303.684,308.278,311.003,314.582,316.297,319.571,325.172,329.212,331.256,336.077,337.522
0,-49.7109,-3.20193,0.0983294,0.275415,0.418767,0.0164679,0.0622627,0.00217246,0.129473,0.266157,0.265962,0.392204,0.0270915,0.213314,0.144653,0.0983294,0.129473,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.185,134.847,152.055,159.546,159.459,188.078,188.836,195.194,200.098,203.135,209.008,217.8,220.617,231.097,233.017,238.568,240.798,247.943,253.011,260.215,260.904,264.692,270.17,273.839,277.192,282.8,287.662,293.372,295.1,302.891,308.007,312.21,313.942,316.986,318.701,325.034,329.851,330.323,336.609,336.792,-0.156314,-0.460265,0.245943,0.0320542,-0.0798135,-0.165382,0.515672,0.364504,-0.591983,-0.800604,0.191191,0.307475,-1.37583,-0.753645,-0.347606,-0.076165,-0.69894,-0.345458,0.0227224,-0.331649,0.546357,-0.352267,-0.191058,0.486498,-0.0563166,0.665412,-0.868957,0.823448,-0.328695,-0.583029,-0.636458,-0.605922,0.62643,1.59697,-1.68197,1.22825,-0.0178383,1.57472,1.04823,-0.407181,120.189,134.409,152.15,159.194,159.653,187.559,189.336,195.556,200.36,203.247,208.663,217.276,220.511,230.616,233.022,237.834,240.551,247.76,252.434,260.01,260.767,265.265,270.658,274.366,276.666,282.312,288.063,294.034,295.32,303.309,308.28,311.69,314.306,316.063,319.155,324.807,328.886,330.91,335.884,337.144
0,-60.8575,-3.60584,0.100825,0.264818,0.495669,0.00118582,0.0878032,0.00211654,0.131816,0.249265,0.248436,0.437704,-0.0576404,0.330082,0.187351,0.100825,0.131816,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.508,134.598,151.976,158.904,159.491,187.52,189.111,194.323,200.253,203.271,208.997,216.362,220.127,230.599,233.878,237.96,241.209,248.013,252.837,259.881,261.066,266.409,270.775,274.653,276.695,283.543,288.978,294.34,295.668,303.794,308.816,312.855,314.494,314.645,319.971,324.23,330.059,328.738,335.901,338.83,-0.251443,-0.483845,0.221919,0.0328786,-0.1034,-0.253016,0.441229,1.43284,-0.879587,-0.826423,0.190594,0.371682,-1.27569,-0.548048,-0.198785,-0.104455,-0.875985,-0.431362,0.031666,-0.286974,0.399184,-0.388058,-0.450932,0.260264,-0.144053,0.431481,-1.21472,0.478227,-0.521839,-0.723649,0.0351449,-0.852963,0.655072,2.08561,-2.11149,1.2413,-0.103529,1.3804,0.97475,-0.966423,120.284,134.433,152.174,159.193,159.676,187.647,189.411,194.488,200.648,203.272,208.663,217.211,220.411,230.41,232.873,237.862,240.728,247.846,252.425,259.965,260.914,265.301,270.918,274.592,276.754,282.546,288.409,294.379,295.513,303.45,307.609,311.937,314.277,315.574,319.584,324.794,328.972,331.105,335.957,337.703
0,-324.842,-5.42382,0.0908278,0.5502,0.856978,0.239656,0.41404,0.00218776,0.155272,0.350161,0.345679,0.422902,0.11314,0.524197,0.428476,0.0908278,0.155272,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,121.489,134.15,152.403,159.381,160.114,188.692,188.513,198.321,201.441,203.422,209.384,218.921,221.986,231.368,235.265,240.128,242.534,248.484,253.165,260.358,261.217,266.88,271.842,275.591,277.849,283.558,289.417,296.008,301.867,306.812,310.116,314.109,315.929,318.649,321.685,328.414,331.034,333.685,339.282,338.224,-1.16682,-0.475663,-0.145276,-0.0169799,-0.175437,-0.806124,0.497373,-2.76981,-2.51175,-1.47786,-0.69903,-1.24574,-2.78194,-2.24386,-2.0964,-2.57268,-2.99644,-1.03033,-0.966391,-1.20433,-0.554847,-1.47426,-0.833001,-0.53921,-1.38579,-0.745556,-1.91097,-1.02205,-6.56016,-4.68067,-2.68198,-4.68355,-2.05067,-1.95623,-4.14881,-2.87744,-3.00617,-1.04962,-1.9899,-2.73862,121.2,134.425,152.541,159.243,159.748,188.2,189.355,198.691,202.28,203.924,209.553,218.829,221.917,232.106,234.77,240.331,242.848,248.445,253.423,260.882,261.868,266.387,271.3,275.391,277.996,283.723,289.105,295.879,301.551,307.407,310.326,315.768,316.983,319.616,321.622,328.912,331.874,333.535,338.922,339.476
0,-51.3648,-3.72686,0.0941854,0.39959,0.643203,0.149917,0.262546,0.00236565,0.124836,0.292422,0.286173,0.392322,0.146191,0.477785,0.348512,0.0941854,0.124836,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.677,134.895,152.447,159.248,159.137,187.186,189.672,198.027,200.456,202.709,207.713,217.147,220.633,230.319,233.671,238.354,240.435,248.236,252.302,260.416,262.025,265.935,271.122,274.02,278.028,283.204,286.515,293.965,296.543,303.986,308.31,309.744,316.224,316.71,320.686,324.848,327.908,331.564,335.003,336.385,0.0429388,-0.414276,0.303842,0.0705239,-0.0686713,-0.110289,0.6438,-1.12879,-0.462757,-0.761171,0.170537,0.284521,-1.6901,-0.870788,-0.555046,-0.285329,-0.366455,-0.375725,-0.568238,-0.41038,0.416957,-0.189641,-0.0162386,0.605157,-0.411463,0.273676,-0.70518,0.576447,-0.766388,-1.54544,-1.34064,0.365826,-0.44888,-0.249272,-2.05024,0.0722256,-0.839158,0.914694,0.499222,-0.420481,119.99,134.363,152.092,159.155,159.642,187.504,189.208,197.05,200.231,203.207,208.683,217.298,220.825,230.733,233.229,238.043,240.218,247.791,253.025,260.088,260.896,265.103,270.483,274.247,277.021,282.703,287.899,294.281,295.757,304.271,308.985,310.718,315.381,317.909,319.523,325.963,329.707,331.57,336.433,337.157
