# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB2-v1/datafile_VB2-v1_20N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1251783051 (Default)
# output
#   file = VB-LA_outputs_VB2-v1/output_VB2-v1_20N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20
90.4757,0.128934,0.434357,0.473613,0.204309,0.289827,0.00528758,0.115024,0.256999,0.254172,0.210567,0.104867,0.453799,0.547775,0.128934,0.115024,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,118.378,135.686,151.82,158.833,159.303,187.15,188.789,194.226,199.528,204.617,209.593,215.266,217.723,230.406,232.664,238.806,243.67,248.853,255.523,260.679,0.46843,-0.580498,0.380411,0.024947,0.0452338,0.0144476,0.397393,0.390087,-0.320811,-1.01631,-0.123195,0.649982,-1.39441,-0.431888,0.0811465,-4.58123e-05,0.19805,-1.56978,-1.3502,-0.92623,119.565,134.529,152.016,159.201,159.528,187.38,189.455,195.531,200.089,203.462,208.977,216.933,220.529,230.294,232.593,237.758,239.654,248.985,253.807,260.604
91.2337,0.124402,0.429392,0.470395,0.206059,0.280849,0.00500628,0.111666,0.261711,0.256083,0.222143,0.146645,0.441968,0.509495,0.124402,0.111666,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,121.263,133.091,152.164,159.559,160.172,187.218,188.622,195.666,201.853,202.78,209.729,217.931,220.882,230.874,231.951,234.308,236.932,246.95,254.679,261.937,0.6113,-0.551836,0.430531,0.0340448,0.0490993,0.100724,0.448555,-0.0177333,-0.046415,-0.908453,0.0030872,0.794236,-1.36249,-0.348274,0.15271,0.13969,0.410967,-1.44176,-1.30708,-0.829205,119.422,134.501,151.965,159.192,159.524,187.293,189.403,195.939,199.814,203.354,208.851,216.789,220.497,230.21,232.521,237.618,239.441,248.857,253.764,260.507
93.0288,0.111535,0.415851,0.461658,0.19613,0.256979,0.00425344,0.109861,0.272806,0.262476,0.245841,0.194586,0.419913,0.448328,0.111535,0.109861,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.017,135.607,151.868,160.42,159.26,186.984,189.157,196.56,199.23,202.879,208.454,215.172,220.376,229.54,233.233,236.746,240.195,248.641,252.961,261.069,0.693125,-0.479356,0.476777,0.0755756,0.0496715,0.212785,0.605397,-0.599368,0.316377,-0.711449,0.229695,0.980095,-1.2947,-0.223759,0.239906,0.342388,0.663634,-1.00758,-1.06467,-0.538647,119.34,134.428,151.919,159.15,159.523,187.181,189.247,196.52,199.452,203.157,208.624,216.603,220.43,230.086,232.434,237.416,239.188,248.423,253.522,260.217
95.9753,0.0919979,0.395641,0.449574,0.163881,0.219418,0.00320425,0.11588,0.288552,0.277374,0.277483,0.196818,0.392153,0.391999,0.0919979,0.11588,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.112,133.616,152.007,158.57,159.245,186.353,188.728,196.972,198.637,203.476,206.861,215.763,218.958,230.325,231.325,236.306,238.611,246.566,252.391,259.809,0.447065,-0.348945,0.444342,0.187016,0.0323244,0.263331,0.927384,-0.936765,0.47882,-0.45451,0.493484,1.01805,-1.17587,-0.147557,0.240281,0.484009,0.71543,-0.00041574,-0.408426,0.186122,119.586,134.298,151.952,159.039,159.541,187.131,188.925,196.858,199.289,202.901,208.361,216.565,220.311,230.01,232.434,237.274,239.137,247.415,252.865,259.492
97.9856,0.0835754,0.387217,0.445049,0.137704,0.202941,0.00278562,0.124757,0.294677,0.287755,0.28813,0.153265,0.386612,0.386109,0.0835754,0.124757,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.381,133.666,152.475,158.784,160.016,186.334,188.244,197.44,199.859,202.803,208.791,217.114,220.94,230.706,232.847,237.313,238.462,246.153,252.678,259.426,0.0815959,-0.283001,0.349911,0.261159,0.0107204,0.186335,1.10365,-0.729904,0.219925,-0.392485,0.532853,0.841082,-1.14203,-0.218441,0.13034,0.353124,0.401095,0.619473,0.0559017,0.652915,119.951,134.232,152.046,158.965,159.562,187.208,188.748,196.651,199.548,202.838,208.321,216.742,220.277,230.08,232.544,237.405,239.451,246.796,252.401,259.025
98.795,0.0840218,0.387077,0.445103,0.135779,0.212733,0.00279831,0.125649,0.285404,0.281328,0.271995,0.119498,0.406867,0.420828,0.0840218,0.125649,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.367,134.551,152.519,158.112,159.083,186.981,188.789,196.171,198.908,203.669,208.593,215.541,219.704,229.841,233.421,237.651,240.135,245.212,252.818,258.078,0.0510949,-0.285249,0.342681,0.283841,0.0187036,0.180302,1.12459,-0.108224,0.185595,-0.383006,0.545347,0.922438,-0.999362,-0.0630091,0.318024,0.407194,0.438229,0.644558,0.105597,0.660162,119.982,134.234,152.053,158.942,159.554,187.214,188.727,196.029,199.582,202.829,208.309,216.661,220.134,229.925,232.356,237.351,239.414,246.77,252.351,259.018
99.4432,0.0845606,0.387848,0.445478,0.134045,0.213311,0.00282444,0.126901,0.285707,0.282144,0.271107,0.111669,0.408725,0.425364,0.0845606,0.126901,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.024,134.354,151.819,158.605,159.981,187.9,188.324,197.142,199.385,202.77,208.375,217.053,219.555,230.158,233.448,238.798,238.465,248.098,251.905,258.228,-0.00130173,-0.29513,0.32229,0.274395,0.0156771,0.140857,1.10056,-0.0787392,0.0750659,-0.42961,0.493071,0.848242,-1.04691,-0.13247,0.25238,0.32601,0.323423,0.572236,0.0744832,0.561729,120.034,134.244,152.074,158.952,159.557,187.253,188.751,196,199.693,202.876,208.361,216.735,220.182,229.994,232.422,237.432,239.529,246.843,252.383,259.116
99.9173,0.0852374,0.388775,0.445977,0.131998,0.214161,0.00285457,0.128388,0.285934,0.282961,0.269836,0.101971,0.411236,0.431238,0.0852374,0.128388,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.958,133.98,152.284,158.689,158.899,187.133,188.412,195.507,200.821,202.899,208.552,217.614,219.789,229.82,233.306,237.165,240.546,246.122,251.778,259.873,-0.0631884,-0.307075,0.298153,0.263315,0.0121938,0.094371,1.07195,-0.0349685,-0.0561293,-0.484584,0.431745,0.76283,-1.1007,-0.211185,0.178936,0.230412,0.187613,0.485173,0.037569,0.448483,120.096,134.256,152.098,158.963,159.561,187.3,188.78,195.956,199.824,202.931,208.422,216.82,220.236,230.073,232.495,237.528,239.664,246.93,252.419,259.23
100.109,0.0863995,0.390137,0.446792,0.131384,0.216147,0.00290367,0.129377,0.28557,0.283052,0.267625,0.0939059,0.414456,0.438347,0.0863995,0.129377,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.432,134.251,152.316,158.922,158.952,187.593,188.588,197.103,198.769,202.765,208.238,216.636,220.699,230.52,232.452,238.575,239.733,246.324,253.419,258.418,-0.104685,-0.322865,0.279585,0.248486,0.0101461,0.0525925,1.03386,0.00999148,-0.170495,-0.542236,0.368645,0.689005,-1.15238,-0.282808,0.115246,0.145534,0.0741885,0.364949,-0.0246805,0.314822,120.138,134.272,152.116,158.978,159.563,187.341,188.818,195.911,199.938,202.988,208.485,216.894,220.287,230.145,232.559,237.612,239.778,247.05,252.482,259.363
100.13,0.0865877,0.390306,0.447004,0.131053,0.216556,0.0029058,0.129627,0.285393,0.282999,0.267103,0.0915931,0.415368,0.440087,0.0865877,0.129627,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.975,134.649,151.194,158.626,158.89,187.304,189.401,195.988,200.263,201.865,207.983,217.561,220.901,229.953,230.987,237.608,239.186,246.259,252.715,258.057,-0.114965,-0.325549,0.275446,0.246373,0.00968879,0.0441949,1.02776,0.0295548,-0.19445,-0.552624,0.357379,0.67572,-1.15981,-0.293922,0.105801,0.129563,0.0510608,0.345879,-0.0328969,0.293277,120.148,134.275,152.121,158.98,159.563,187.35,188.824,195.891,199.962,202.999,208.497,216.907,220.295,230.156,232.568,237.628,239.801,247.069,252.49,259.385
100.181,0.0869377,0.390502,0.447571,0.130474,0.217185,0.00289782,0.130014,0.285113,0.282906,0.26649,0.0879785,0.416882,0.442561,0.0869377,0.130014,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.539,134.131,151.45,158.532,159.132,187.769,189.183,195.295,200.603,203.721,208.255,217.043,220.238,229.974,233.391,237.8,240.419,246.296,252.775,259.014,-0.131054,-0.330401,0.268787,0.242154,0.0087597,0.0299442,1.01614,0.0577798,-0.234436,-0.570594,0.338013,0.652601,-1.17384,-0.314254,0.088105,0.10214,0.0118017,0.311032,-0.0486499,0.254904,120.164,134.279,152.127,158.984,159.564,187.364,188.836,195.863,200.002,203.017,208.516,216.93,220.309,230.176,232.586,237.656,239.84,247.104,252.506,259.423
