# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB2-v1/datafile_VB2-v1_25N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1296469143 (Default)
# output
#   file = VB-LA_outputs_VB2-v1/output_VB2-v1_25N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,residual.21,residual.22,residual.23,residual.24,residual.25,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20,calcfq.21,calcfq.22,calcfq.23,calcfq.24,calcfq.25
0,0,-4.1165,0.100499,0.202645,0.209016,-0.0900553,-0.207932,0.00167249,0.14635,-0.00420767,20.9467,-0.559003,70.5636,-1.84681,69.2026,0.100499,0.14635,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393
0,-24.4859,-0.584186,0.0980793,0.312047,0.509351,0.0688169,0.150416,0.00190427,0.121615,0.267628,0.265404,0.390543,0.0911632,0.394934,0.268388,0.0980793,0.121615,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.651,134.752,151.954,159.42,159.864,186.836,189.512,196.674,199.543,202.996,208.481,216.911,220.039,230.395,232.564,237.555,240.432,247.953,252.427,259.442,261.481,264.367,270.167,274.852,276.661,0.175119,-0.434255,0.353094,0.0625313,-0.0527589,-0.0250344,0.590255,-0.0375096,-0.217568,-0.677157,0.300263,0.569381,-1.33029,-0.514864,-0.125124,0.073988,-0.127741,-0.329139,-0.305978,-0.312412,0.610576,-0.162831,-0.0618696,0.635797,-0.15544,119.858,134.383,152.043,159.163,159.626,187.419,189.262,195.959,199.986,203.123,208.554,217.014,220.465,230.377,232.799,237.684,239.98,247.744,252.763,259.99,260.702,265.076,270.529,274.216,276.765
0,-37.0421,-3.80896,0.100158,0.249348,0.743914,-0.00466701,0.0807745,0.00166964,0.127008,0.240578,0.239827,0.690583,-0.0558553,0.330121,0.114645,0.100158,0.127008,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.428,134.574,151.758,159.012,160.119,187.518,189.661,193.646,200.377,203.325,208.237,217.5,220.572,230.692,233.459,238.003,240.595,247.31,253.1,260.08,261.181,264.577,270.539,274.787,276.783,-0.0736516,-0.478427,0.293475,0.00730616,-0.16624,-0.230307,0.347656,1.47571,-0.754732,-0.707983,0.348148,0.473644,-1.22185,-0.411166,-0.155869,-0.0241403,-0.77395,-0.322721,0.0601443,-0.22159,0.514678,-0.261084,-0.383153,0.422189,-0.120881,120.107,134.427,152.103,159.219,159.739,187.624,189.504,194.445,200.523,203.154,208.506,217.109,220.357,230.273,232.83,237.782,240.626,247.738,252.397,259.9,260.798,265.174,270.85,274.43,276.731
0,-1431.66,-4.4586,0.0875726,0.93589,1.57978,0.346373,0.680717,0.00257565,0.294758,0.642573,0.638192,0.857029,0.0825681,0.530871,0.395317,0.0875726,0.294758,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,125.647,134.86,154.624,159.548,160.569,189.809,191.453,204.934,207.418,210.021,212.632,223.382,225.671,234.762,238.774,248.391,253.548,256.596,257.608,264.335,264.448,273.343,275.32,278.966,281.874,-5.443,-0.794191,-2.06539,-0.385658,-0.865272,-2.27423,-1.4584,-9.04759,-7.68789,-7.12768,-3.93207,-6.666,-6.62052,-4.89335,-6.46387,-10.324,-13.515,-8.53629,-4.66067,-4.0012,-3.68327,-7.31364,-4.64223,-4.79488,-4.75343,125.476,134.743,154.461,159.612,160.438,189.668,191.31,204.969,207.456,209.574,212.786,224.249,225.756,234.755,239.138,248.082,253.367,255.951,257.118,263.679,264.996,272.227,275.109,279.647,281.363
0,-35.1054,-3.87602,0.0930802,0.264646,0.428745,-0.0030218,0.050573,0.00183117,0.133834,0.258681,0.258368,0.409193,-0.0347424,0.193304,0.122054,0.0930802,0.133834,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.094,134.746,152.375,158.913,160.044,187.605,189.508,194.925,200.012,202.6,208.197,217.525,220.54,230.591,233.023,238.121,240.122,247.01,251.822,259.774,261.095,263.938,270.162,272.763,276.441,-0.327109,-0.422268,0.211232,0.0881405,-0.0969014,-0.180284,0.61089,1.18189,-0.682931,-0.689163,0.333659,0.437591,-1.17703,-0.487208,-0.139854,0.0362315,-0.806463,0.0203393,0.41115,-0.000192667,0.879078,0.439881,0.216159,0.997553,0.356167,120.36,134.371,152.185,159.138,159.67,187.574,189.241,194.739,200.451,203.135,208.52,217.145,220.312,230.349,232.814,237.722,240.658,247.395,252.046,259.678,260.434,264.473,270.251,273.854,276.254
0,-241.967,-4.57302,0.0985446,0.18979,0.642152,-0.0963745,-0.0927996,0.00221759,0.143082,0.176379,0.108045,0.457777,-0.622438,-0.993403,-0.234464,0.0985446,0.143082,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.876,134.573,151.806,159.352,160.27,187.084,189.513,189.514,200.929,202.088,207.778,213.968,218.398,226.24,232.022,237.006,240.004,247.677,249.79,255.756,259.939,262.134,269.746,272.881,274.464,-0.696077,-0.469347,0.206929,0.174341,-0.220126,0.757356,0.849234,6.29792,-0.989869,-0.161054,1.44279,2.87617,-0.387386,3.33365,1.30451,1.091,-0.792663,0.480908,2.14351,3.01418,1.86155,2.84301,0.296894,2.70045,2.44971,120.729,134.418,152.189,159.052,159.793,186.637,189.003,189.623,200.758,202.607,207.411,214.707,219.522,226.528,231.369,236.667,240.645,246.934,250.313,256.664,259.451,262.07,270.17,272.152,274.16
0,-25.3721,-2.36955,0.093037,0.304478,0.946425,0.059808,0.189872,0.00212872,0.122335,0.266386,0.264616,0.748496,0.0815205,0.521216,0.184265,0.093037,0.122335,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.832,134.779,152.056,159.157,159.382,187.644,189.505,196.138,200.174,202.275,208.657,217.492,220.408,230.223,232.586,237.939,239.138,248.289,252.576,259.483,260.209,263.871,269.956,273.603,275.556,0.123089,-0.411148,0.357642,0.0412215,-0.155171,-0.118889,0.512645,-0.15077,-0.401472,-0.589351,0.42295,0.446205,-1.41994,-0.612625,-0.327053,-0.0675865,-0.408118,-0.0825236,-0.154793,-0.223595,0.764938,0.175532,0.138664,0.901232,-0.127496,119.91,134.36,152.038,159.185,159.728,187.513,189.339,196.072,200.169,203.035,208.431,217.137,220.555,230.475,233.001,237.826,240.26,247.498,252.612,259.902,260.548,264.737,270.328,273.951,276.737
0,-26.6397,-3.15721,0.105512,0.25386,0.410281,0.0104635,0.0439081,0.00187249,0.121698,0.249161,0.249027,0.395693,0.0231357,0.166115,0.104544,0.105512,0.121698,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.85,134.691,152.042,158.784,160.195,187.072,189.078,195.032,200.194,202.826,208.684,217.337,220.762,230.319,233.435,237.4,240.173,247.681,252.529,260.244,261.465,265.636,270.849,274.983,277.515,0.157493,-0.492961,0.344063,-0.00145609,-0.0657231,-0.04459,0.411178,0.795057,-0.253942,-0.744903,0.282715,0.596167,-1.16948,-0.427886,-0.0262662,0.194121,-0.302587,-0.480869,-0.0368984,-0.286668,0.493586,-0.668068,-0.406691,0.316506,-0.0281249,119.876,134.442,152.052,159.227,159.639,187.439,189.441,195.126,200.022,203.191,208.571,216.987,220.304,230.29,232.7,237.564,240.155,247.896,252.494,259.965,260.819,265.581,270.874,274.535,276.638
0,-102.331,-2.43749,0.105074,0.227633,0.331814,-0.045337,-0.0614081,0.00185158,0.136485,0.216268,0.201402,0.290442,-0.262182,-0.33686,-0.233589,0.105074,0.136485,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.728,134.488,152.01,158.95,159.985,187.297,189.468,192.251,201.142,203.752,207.996,216.24,219.367,228.546,231.612,237,240.897,247.949,250.882,258.846,261.069,263.787,270.713,273.855,275.453,-0.448168,-0.518156,0.19339,0.0460013,-0.127176,-0.082254,0.355255,3.9165,-0.651973,-0.65548,0.572022,1.14389,-0.667492,0.698772,0.415698,0.647855,-0.921295,-0.0856698,1.27589,1.02452,0.683587,0.372776,-0.111663,1.19707,1.28207,120.481,134.467,152.203,159.18,159.7,187.476,189.497,192.005,200.42,203.101,208.282,216.439,219.802,229.163,232.258,237.11,240.773,247.501,251.181,258.653,260.629,264.54,270.579,273.655,275.328
0,-129.021,-2.62861,0.0944121,0.439055,0.291005,0.149199,0.230168,0.00189244,0.144928,0.257005,0.252806,0.110887,-0.127822,0.391274,0.892042,0.0944121,0.144928,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.594,134.597,152.397,158.87,159.516,187.294,188.965,191.244,201.077,203.294,208.773,216.414,219.314,228.771,231.215,236.766,238.728,246.893,252.342,258.312,260.534,262.69,270.265,273.478,275.979,-0.62912,-0.369808,0.0825396,0.546773,0.182263,0.13226,1.4844,4.1963,-0.641556,-0.848851,0.0629406,1.60857,-0.283012,0.98555,1.54813,0.588903,0.595009,0.161362,0.0786921,0.896777,1.03535,1.78425,0.671601,1.15727,1.1279,120.662,134.319,152.313,158.679,159.391,187.262,188.368,191.725,200.41,203.295,208.791,215.974,219.418,228.876,231.126,237.169,239.257,247.254,252.378,258.781,260.278,263.129,269.795,273.695,275.482
0,-35.4957,-1.38563,0.0972889,0.427011,0.845439,0.164794,0.358988,0.00194116,0.131109,0.274579,0.274022,0.409916,0.04502,0.606598,0.405501,0.0972889,0.131109,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.535,134.346,152.36,159.319,159.828,187.348,189.459,195.777,201.315,203.753,208.92,217.595,220.67,230.61,232.763,237.913,240.808,247.33,252.119,259.823,260.968,265.429,270.484,274.947,276.964,-0.214626,-0.456413,0.219813,0.0554657,-0.102555,-0.302783,0.530868,0.0739201,-1.02335,-0.886883,0.037468,0.11229,-1.64676,-0.884647,-0.532316,-0.538557,-0.85414,-0.559171,-0.572157,-0.594974,0.191966,-0.475571,-0.457489,0.144427,-0.658713,120.248,134.405,152.176,159.171,159.676,187.697,189.321,195.847,200.791,203.333,208.817,217.471,220.782,230.747,233.206,238.297,240.706,247.974,253.029,260.273,261.121,265.389,270.924,274.708,277.269
0,-823.974,-9.89714,0.0814394,0.650775,4.37242,0.270628,0.612839,0.00221132,0.190073,0.564879,0.504466,3.5572,0.32703,0.665114,0.0943236,0.0814394,0.190073,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,122.479,134.656,153.484,159.603,160.013,188.957,189.272,203.118,203.869,207.794,210.871,220.81,224.659,233.714,239.658,244.941,248.151,249.448,254.5,261.576,263.25,267.78,271.083,277.711,279.067,-2.47579,-0.532421,-0.69059,-0.239659,-0.578881,-1.54112,-0.0207994,-7.96543,-4.8974,-5.00682,-2.01398,-3.27432,-5.53376,-4.19771,-6.12734,-7.01131,-8.03433,-2.29435,-2.12376,-1.8726,-2.25733,-3.87306,-1.61668,-2.23102,-2.6,122.509,134.481,153.087,159.466,160.152,188.935,189.873,203.886,204.665,207.453,210.868,220.857,224.669,234.06,238.801,244.769,247.886,249.709,254.581,261.551,263.57,268.786,272.084,277.083,279.21
0,0,-5.74781,0.0979324,0.241199,0.15715,-0.0505165,-0.153167,0.00216819,0.145858,0.0919144,-0.342406,-0.088914,-2.17377,-0.803256,-3.09332,0.0979324,0.145858,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393
0,-155.248,-8.1556,0.0863395,0.467343,3.18879,0.171994,0.493676,0.00276869,0.147674,0.390914,0.367552,2.42639,0.244466,0.772169,0.116969,0.0863395,0.147674,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.881,134.525,152.128,159.261,160.105,187.996,188.812,201.512,201.247,203.469,209.074,217.442,222.479,232.706,236.014,241.186,242.833,248.786,254.863,261.203,262.576,267.52,272.215,274.796,277.535,-0.932117,-0.457548,-0.0507862,-0.121151,-0.355927,-0.806533,0.283331,-5.11638,-2.36098,-1.71584,-0.591529,-1.40263,-3.39259,-2.8218,-3.25116,-2.82538,-3.26342,-0.902065,-0.96521,-1.07468,-0.583281,-1.76709,-0.554017,-0.340835,-1.4396,120.965,134.407,152.447,159.347,159.929,188.201,189.569,201.037,202.129,204.162,209.446,218.986,222.528,232.684,235.925,240.583,243.115,248.317,253.422,260.753,261.896,266.68,271.021,275.193,278.05
0,-121.221,-5.00942,0.0913303,0.489874,1.82843,0.200911,0.485922,0.00272578,0.144481,0.360735,0.346455,1.1448,0.198962,0.703435,0.212884,0.0913303,0.144481,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.527,134.365,152.455,159.648,159.867,187.741,189.253,200.536,201.527,204.418,209.163,218.538,222.054,232.823,234.988,241.061,242.315,248.069,253.635,260.38,261.292,266.465,271.079,274.36,278.363,-0.794559,-0.485418,-0.00694867,-0.112448,-0.28437,-0.749794,0.281945,-4.05113,-2.14476,-1.48963,-0.533455,-1.19534,-3.06394,-2.51932,-2.65212,-2.38447,-2.78186,-1.05229,-1.0325,-1.21281,-0.567565,-1.84139,-0.826752,-0.538726,-1.54785,120.828,134.434,152.403,159.338,159.857,188.144,189.57,199.972,201.913,203.936,209.387,218.778,222.199,232.381,235.326,240.142,242.634,248.467,253.49,260.891,261.881,266.754,271.294,275.391,278.158
0,-45.8649,-4.75213,0.0948937,0.406301,1.53789,0.155541,0.405663,0.0025146,0.12538,0.299295,0.291424,0.95209,0.162164,0.722025,0.221004,0.0948937,0.12538,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.477,134.696,152.181,158.861,159.926,187.983,189.095,197.824,201.316,203.24,208.181,218.464,221.033,231.519,233.095,238.968,241.239,248.784,253.734,260.892,260.783,265.739,269.938,273.916,277.835,-0.0171561,-0.450935,0.284345,-0.0403221,-0.195251,-0.307191,0.376754,-1.8916,-0.883236,-0.886604,0.0928258,-0.112572,-2.09528,-1.37182,-1.18338,-0.739135,-0.984872,-0.592211,-0.693152,-0.711075,0.147349,-0.82939,-0.377169,0.218336,-0.871889,120.05,134.4,152.112,159.266,159.768,187.701,189.475,197.813,200.651,203.333,208.761,217.696,221.23,231.234,233.857,238.497,240.837,248.007,253.15,260.389,261.166,265.742,270.844,274.634,277.482
0,-27.2789,-1.90343,0.0996764,0.278046,0.300449,0.0171024,0.0285463,0.00204832,0.130472,0.275334,0.274582,0.294927,0.0522643,0.0967185,0.0900464,0.0996764,0.130472,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.953,134.648,152.505,159.548,159.674,187.219,188.998,196.117,200.234,203.729,209.129,217.481,221.199,230.761,232.334,237.579,239.945,248.542,251.965,260.01,260.364,265.571,270.98,274.17,276.045,-0.18858,-0.466435,0.222894,0.0335043,-0.0194769,-0.0888263,0.580773,0.0272212,-0.399586,-0.858396,0.121681,0.302456,-1.35619,-0.841652,-0.352849,0.0488254,-0.607862,-0.375542,0.165186,-0.301039,0.583415,-0.498737,-0.126369,0.509664,0.141729,120.222,134.415,152.173,159.192,159.592,187.483,189.271,195.894,200.168,203.304,208.732,217.281,220.491,230.704,233.027,237.709,240.46,247.791,252.292,259.979,260.73,265.412,270.593,274.342,276.468
0,-25.4264,-1.37789,0.101117,0.330657,0.629274,0.0904249,0.21524,0.00182032,0.120116,0.257035,0.255936,0.40923,0.065373,0.51116,0.319684,0.101117,0.120116,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.794,134.362,152.188,159.32,159.1,186.848,188.95,196.099,200.449,203.252,208.275,217.27,220.506,230.168,233.314,237.454,240.46,247.38,252.06,259.828,260.936,265.413,271.065,274.211,275.848,0.236097,-0.454017,0.372093,0.0544021,-0.0644081,-0.0503758,0.525241,0.425837,-0.297905,-0.686318,0.294923,0.62704,-1.27785,-0.398284,-0.0190789,0.0603624,-0.0999018,-0.459249,-0.444875,-0.379464,0.47881,-0.342237,-0.289937,0.410308,-0.310452,119.797,134.403,152.024,159.172,159.637,187.444,189.327,195.495,200.066,203.132,208.559,216.956,220.413,230.26,232.693,237.698,239.952,247.874,252.902,260.057,260.834,265.255,270.757,274.442,276.92
0,-506.981,-5.58203,0.0870769,0.722859,0.959204,0.274529,0.546619,0.0023243,0.224165,0.411358,0.408036,0.360054,-0.089876,0.54805,0.621085,0.0870769,0.224165,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,123.741,134.162,153.811,159.173,159.62,189.553,189.98,198.904,205.529,206.753,210.903,220.453,222.639,232.262,235.737,243.915,248.256,251.449,254.048,262.037,262.662,267.614,271.884,276.715,278.889,-3.46781,-0.581199,-1.0849,-0.065239,-0.352885,-1.71801,0.0705314,-2.57306,-5.13397,-3.61022,-1.9633,-3.12876,-3.84404,-3.10976,-2.8506,-6.04308,-8.13353,-3.12295,-1.10808,-2.20403,-1.41011,-2.84728,-2.15087,-1.86578,-2.27985,123.501,134.53,153.481,159.291,159.926,189.112,189.781,198.494,204.902,206.056,210.817,220.712,222.979,232.972,235.525,243.801,247.986,250.538,253.565,261.882,262.723,267.76,272.618,276.718,278.89
0,-724.019,-3.51512,0.0888718,0.588029,2.10984,0.238382,0.545602,0.00180403,0.174824,0.446936,0.425758,1.38941,0.217681,0.660207,0.202307,0.0888718,0.174824,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,122.666,134.559,152.898,159.177,160.262,188.241,189.843,202.578,203.907,205.624,210.312,219.588,223.152,233.4,236.977,242.987,245.838,249.551,254.011,261.504,263.42,268.073,272.146,276.191,278.409,-1.93271,-0.554689,-0.461177,-0.206976,-0.431443,-1.37404,0.0915268,-6.39405,-4.02067,-2.61428,-1.45962,-2.59643,-4.28065,-3.62489,-4.33184,-5.23826,-5.86838,-1.98004,-1.60043,-1.89726,-1.55219,-3.39609,-1.64376,-1.8269,-2.42105,121.966,134.504,152.857,159.433,160.004,188.768,189.76,202.315,203.789,205.06,210.314,220.179,223.416,233.487,237.006,242.996,245.72,249.395,254.057,261.575,262.865,268.309,272.111,276.679,279.031
0,-47.9366,-1.66551,0.0943543,0.379566,1.50308,0.128276,0.358475,0.0021248,0.125645,0.294072,0.287848,0.997001,0.145482,0.705879,0.203797,0.0943543,0.125645,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.036,134.278,152.905,159.052,159.859,187.721,189.836,197.195,200.661,203.454,208.705,217.587,221.03,230.985,234.141,238.223,240.201,248.255,254.22,260.647,261.3,264.077,271.266,274.154,277.309,-0.0281682,-0.446345,0.285744,-0.0325884,-0.199695,-0.301786,0.383317,-1.62515,-0.864884,-0.849416,0.13244,-0.0722444,-2.01083,-1.30477,-1.09788,-0.673796,-0.973757,-0.512862,-0.5926,-0.654916,0.234891,-0.697579,-0.309883,0.306727,-0.772504,120.061,134.395,152.11,159.259,159.773,187.696,189.469,197.546,200.633,203.295,208.722,217.655,221.146,231.167,233.772,238.432,240.826,247.928,253.05,260.333,261.078,265.611,270.777,274.545,277.383
