# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB2-v1/datafile_VB2-v1_60N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1222146959 (Default)
# output
#   file = VB-LA_outputs_VB2-v1/output_VB2-v1_60N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,yhat.26,yhat.27,yhat.28,yhat.29,yhat.30,yhat.31,yhat.32,yhat.33,yhat.34,yhat.35,yhat.36,yhat.37,yhat.38,yhat.39,yhat.40,yhat.41,yhat.42,yhat.43,yhat.44,yhat.45,yhat.46,yhat.47,yhat.48,yhat.49,yhat.50,yhat.51,yhat.52,yhat.53,yhat.54,yhat.55,yhat.56,yhat.57,yhat.58,yhat.59,yhat.60,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,residual.21,residual.22,residual.23,residual.24,residual.25,residual.26,residual.27,residual.28,residual.29,residual.30,residual.31,residual.32,residual.33,residual.34,residual.35,residual.36,residual.37,residual.38,residual.39,residual.40,residual.41,residual.42,residual.43,residual.44,residual.45,residual.46,residual.47,residual.48,residual.49,residual.50,residual.51,residual.52,residual.53,residual.54,residual.55,residual.56,residual.57,residual.58,residual.59,residual.60,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20,calcfq.21,calcfq.22,calcfq.23,calcfq.24,calcfq.25,calcfq.26,calcfq.27,calcfq.28,calcfq.29,calcfq.30,calcfq.31,calcfq.32,calcfq.33,calcfq.34,calcfq.35,calcfq.36,calcfq.37,calcfq.38,calcfq.39,calcfq.40,calcfq.41,calcfq.42,calcfq.43,calcfq.44,calcfq.45,calcfq.46,calcfq.47,calcfq.48,calcfq.49,calcfq.50,calcfq.51,calcfq.52,calcfq.53,calcfq.54,calcfq.55,calcfq.56,calcfq.57,calcfq.58,calcfq.59,calcfq.60
0,-68.7335,-2.06872,0.0994689,0.316133,0.502041,0.0686643,0.163469,0.00236433,0.123734,0.262906,0.262,0.363151,0.058718,0.424818,0.30649,0.0994689,0.123734,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.04,133.821,151.813,158.686,159.16,187.067,188.963,195.86,200.213,202.867,208.167,217.725,219.886,230.72,232.402,238.255,241.224,248.784,253.091,260.668,261.167,264.975,270.689,274.475,276.708,282.15,289.508,293.656,294.525,303.438,307.955,310.407,315.115,318.383,319.75,326.754,328.135,332.245,335.273,336.973,340.965,344.422,346.802,346.837,349.33,352.369,355.177,359.203,361.835,361.98,366.27,369.795,373.499,376.182,380.11,378.573,382.23,381.717,385.481,387.385,0.0916082,-0.446965,0.32403,0.0696021,-0.0452447,-0.0675703,0.58375,0.374266,-0.363925,-0.72617,0.242099,0.543648,-1.29726,-0.488929,-0.0855587,0.0286507,-0.219122,-0.39835,-0.322606,-0.347767,0.514969,-0.248263,-0.19579,0.47748,-0.208342,0.352153,-0.871282,0.923228,0.164234,-0.906812,-0.531019,0.342335,0.0169871,1.01627,-1.70822,0.834114,-0.456066,1.12599,1.16589,-0.592048,0.936799,0.461206,-0.595954,-0.615563,0.0688787,-0.266718,-0.228106,0.375856,0.598737,-0.377127,0.675733,-0.491417,-1.29267,0.675117,-1.54854,0.0930273,1.88359,1.02291,1.7036,0.274857,119.941,134.396,152.072,159.156,159.618,187.462,189.268,195.547,200.132,203.172,208.612,217.039,220.432,230.351,232.76,237.729,240.071,247.813,252.78,260.026,260.798,265.161,270.663,274.375,276.818,282.625,288.065,293.934,294.827,303.633,308.175,310.742,314.915,316.644,319.181,325.201,329.324,331.359,335.766,337.329,339.427,344.214,346.042,347.044,348.644,352.763,354.542,358.723,361.419,362.338,366.835,369.524,373.281,376.079,378.771,379.225,382.238,383.555,385.932,387.952
0,-70.2793,-1.8529,0.09726,0.366431,0.529134,0.115378,0.212437,0.0021565,0.125526,0.281141,0.277921,0.3418,0.107024,0.440916,0.358513,0.09726,0.125526,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.009,133.861,151.373,158.951,159.484,187.478,189.594,196.861,199.871,203.222,208.985,216.772,220.378,230.57,233.135,237.603,239.619,248.519,253.193,259.385,260.656,265.811,270.785,274.246,277.163,283.369,288.605,293.121,294.993,304.679,307.414,310.534,314.125,316.998,319.418,325.838,330.548,330.988,337.062,338.064,339.186,343.869,346.696,347.543,349.728,352.288,355.738,358.46,362.152,362.909,367.942,369.037,374.297,376.299,379.201,379.285,381.57,384.27,386.755,390.137,0.020755,-0.435164,0.29291,0.0751949,-0.0414574,-0.102748,0.633091,-0.46095,-0.467727,-0.78843,0.141866,0.357121,-1.53656,-0.743767,-0.360354,-0.183817,-0.328335,-0.459072,-0.512766,-0.449745,0.39885,-0.313853,-0.169218,0.445148,-0.377264,0.200885,-0.861349,0.608525,-0.436668,-1.36731,-0.902017,0.160904,-0.424372,0.261283,-1.92996,0.2701,-0.814047,0.835917,0.833118,-0.666951,0.889897,0.198362,-0.932776,-1.12425,-0.190269,-0.490649,-0.35839,0.292307,0.271554,-0.446018,0.276761,-0.155168,-1.09239,0.706122,-1.92122,-0.341918,1.47755,0.0432948,1.03881,-0.0681849,120.012,134.384,152.103,159.151,159.614,187.497,189.219,196.382,200.236,203.234,208.712,217.226,220.672,230.606,233.034,237.942,240.18,247.874,252.97,260.128,260.914,265.227,270.636,274.407,276.987,282.776,288.055,294.248,295.428,304.093,308.546,310.923,315.356,317.399,319.403,325.765,329.682,331.649,336.099,337.404,339.474,344.477,346.379,347.552,348.903,352.987,354.672,358.807,361.746,362.407,367.234,369.188,373.08,376.048,379.143,379.66,382.644,384.535,386.597,388.295
0,-68.2445,-1.40969,0.0989927,0.342489,0.390094,0.0940669,0.150019,0.00211665,0.124211,0.284796,0.280151,0.286988,0.127718,0.343643,0.335455,0.0989927,0.124211,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.856,134.944,152.245,158.962,159.857,188.086,188.324,197.515,200.35,203.947,208.521,217.336,219.873,231.354,233.458,237.012,240.72,247.224,252.301,260.804,260.048,266.742,271.082,274.251,276.367,283.138,287.3,294.124,294.361,303.461,308.654,311.084,315.741,316.093,318.278,325.027,329.937,331.657,337.875,335.652,338.582,343.923,345.485,347.006,349.654,352.115,353.589,359.331,359.887,362.96,368.362,368.607,373.324,375.714,378.457,379.951,382.586,382.73,385.774,388.338,0.0828639,-0.438579,0.304338,0.0820903,0.0107987,-0.00799275,0.685292,-0.628805,-0.231136,-0.797173,0.129863,0.456353,-1.4748,-0.696998,-0.265157,-0.0113783,-0.119629,-0.50232,-0.471315,-0.424077,0.449278,-0.388082,-0.130373,0.469833,-0.248571,0.324932,-0.67416,0.990295,0.0818255,-0.971055,-0.596443,0.255751,-0.377427,0.548411,-1.475,0.66856,-0.53036,1.05155,1.34038,-0.397305,1.07164,0.324652,-0.657726,-1.04092,-0.0441159,-0.143593,-0.0753427,0.392443,0.716307,-0.208602,0.24323,-0.287113,-0.677351,0.792599,-1.50743,-0.0496914,1.61738,0.221846,1.4165,-0.384244,119.95,134.388,152.092,159.144,159.562,187.402,189.167,196.55,199.999,203.243,208.724,217.127,220.61,230.559,232.939,237.769,239.972,247.917,252.928,260.102,260.864,265.301,270.597,274.382,276.859,282.652,287.868,293.867,294.909,303.697,308.24,310.828,315.309,317.112,318.948,325.366,329.398,331.433,335.592,337.134,339.292,344.35,346.104,347.469,348.757,352.64,354.389,358.707,361.302,362.17,367.268,369.32,372.665,375.961,378.729,379.368,382.505,384.356,386.22,388.611
0,-67.9846,-1.22612,0.0984339,0.349373,0.456649,0.102894,0.17509,0.00215671,0.123239,0.282239,0.277708,0.32108,0.126702,0.387139,0.334844,0.0984339,0.123239,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.112,135.064,152.156,158.929,159.62,187.501,189.667,196.451,200.242,203.218,208.513,217.663,220.133,230.663,233.125,237.794,240.079,248.316,252.487,260.762,260.091,265.43,270.725,273.817,276.563,281.97,287.113,293.846,295.947,304.503,309.344,310.846,314.874,317.941,319.626,325.669,329.323,332.709,336.589,337.245,339.095,344.038,345.534,347.123,349.762,352.915,353.799,360.07,362.812,362.234,367.254,370.45,373.658,377.74,378.592,378.898,382.369,382.979,386.098,387.886,0.117024,-0.436458,0.320371,0.0727033,-0.0176316,-0.0310278,0.647226,-0.613561,-0.270663,-0.769017,0.168301,0.451791,-1.49555,-0.691175,-0.288749,-0.0501001,-0.149448,-0.481109,-0.504573,-0.42727,0.445972,-0.357928,-0.139161,0.483336,-0.307544,0.277351,-0.755508,0.855222,-0.0584242,-1.15121,-0.874937,0.335,-0.459265,0.322562,-1.69538,0.496057,-0.654526,0.918986,1.06775,-0.494536,1.09231,0.343087,-0.707958,-1.02616,-0.0759028,-0.358944,-0.1751,0.302546,0.432959,-0.378097,0.199722,-0.263305,-0.912497,0.641425,-1.74991,-0.261616,1.32475,0.0494572,1.15585,-0.349909,119.916,134.385,152.076,159.153,159.591,187.425,189.205,196.535,200.039,203.215,208.686,217.131,220.631,230.553,232.963,237.808,240.001,247.896,252.962,260.105,260.867,265.271,270.606,274.369,276.918,282.7,287.95,294.002,295.049,303.877,308.519,310.749,315.391,317.337,319.168,325.539,329.523,331.566,335.864,337.232,339.272,344.332,346.154,347.454,348.789,352.855,354.489,358.796,361.585,362.339,367.311,369.296,372.9,376.113,378.972,379.58,382.797,384.529,386.48,388.577
0,-68.8297,-1.80491,0.098942,0.339463,0.416469,0.0863691,0.164226,0.00226561,0.126547,0.274703,0.273004,0.289798,0.0786663,0.385659,0.363309,0.098942,0.126547,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.502,134.964,151.98,159.849,159.974,187.783,189.301,195.154,200.07,203.094,209.591,217.483,221.041,230.601,232.523,237.556,240.072,247.433,253.503,260.073,260.791,264.587,270.382,273.206,275.677,282.379,288.675,293.513,295.189,304.127,307.765,311.219,315.342,315.996,318.087,324.413,329.351,332.323,336.587,337.016,338.208,344.689,345.67,348.272,348.97,351.839,356.234,359.062,362.886,362.18,366.674,367.796,371.846,375.75,378.657,380.128,381.757,382.448,385.657,388.709,-0.0111831,-0.442073,0.279935,0.0969018,-0.00115804,-0.0618744,0.678143,0.0488127,-0.398537,-0.798917,0.129221,0.46048,-1.37385,-0.601539,-0.158905,-0.0393626,-0.230333,-0.456103,-0.396781,-0.392045,0.447374,-0.282289,-0.173528,0.432603,-0.223321,0.299541,-0.760265,0.900384,0.0607733,-0.927959,-0.173558,0.183037,-0.084761,0.97396,-1.53762,0.759988,-0.502777,1.14407,1.39665,-0.517177,0.951669,0.381166,-0.701435,-0.870053,0.0212861,-0.0830562,-0.185018,0.463797,0.812457,-0.170432,0.494186,-0.310851,-0.776,0.946012,-1.36692,0.090436,2.22684,0.715179,1.76388,0.0255404,120.044,134.391,152.116,159.129,159.574,187.456,189.174,195.872,200.167,203.245,208.725,217.123,220.509,230.464,232.833,237.797,240.082,247.871,252.854,260.07,260.866,265.195,270.641,274.419,276.833,282.677,287.954,293.957,294.93,303.654,307.818,310.901,315.017,316.686,319.011,325.275,329.371,331.341,335.535,337.254,339.412,344.294,346.147,347.298,348.692,352.579,354.499,358.635,361.206,362.131,367.017,369.344,372.764,375.808,378.589,379.228,381.895,383.863,385.872,388.201
0,-69.9537,-3.07774,0.0984352,0.30587,0.47483,0.0547526,0.136146,0.00254713,0.125559,0.266834,0.265908,0.372032,0.0588988,0.377529,0.269838,0.0984352,0.125559,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.262,134.645,151.525,159.365,159.165,187.575,189.797,195.621,200.64,203.432,208.97,217.084,221.032,230.429,232.989,237.492,240.668,247.944,252.76,260.87,261.151,264.708,270.65,274.39,276.741,282.569,287.905,294.008,294.678,303.976,308.081,310.286,314.053,316.252,318.218,325.048,328.845,331.791,333.833,336.188,340.622,345.158,345.258,347.637,350.08,353.54,353.448,359.078,361.073,362.85,366.012,369.076,373.169,375.703,378.087,378.176,382.274,383.262,387.824,389.185,0.0136199,-0.445721,0.298902,0.0615345,-0.0525464,-0.0964014,0.580141,0.222831,-0.43115,-0.749825,0.218715,0.45099,-1.35424,-0.601992,-0.198909,-0.0289708,-0.358255,-0.371099,-0.246486,-0.356099,0.527554,-0.253402,-0.163713,0.501394,-0.18377,0.438281,-0.844387,0.851524,-0.0185854,-0.88269,-0.643804,0.107025,0.151193,1.04269,-1.68267,0.847881,-0.382064,1.24384,1.08304,-0.510918,0.692093,0.332502,-0.676391,-0.770467,0.0155786,-0.270244,-0.137137,0.557952,0.714657,-0.159308,0.93745,-0.281472,-1.29546,0.871106,-1.49631,0.353439,1.95513,1.15123,1.76816,0.309687,120.019,134.395,152.097,159.164,159.626,187.49,189.272,195.698,200.199,203.196,208.635,217.132,220.489,230.464,232.873,237.787,240.21,247.786,252.703,260.034,260.785,265.166,270.631,274.351,276.794,282.539,288.038,294.005,295.01,303.609,308.288,310.977,314.781,316.617,319.156,325.187,329.25,331.241,335.849,337.248,339.672,344.342,346.122,347.198,348.697,352.766,354.451,358.541,361.303,362.12,366.574,369.314,373.283,375.883,378.718,378.965,382.167,383.427,385.868,387.917
0,-68.4777,-1.69044,0.0996343,0.326464,0.510221,0.0881765,0.17264,0.00215502,0.119144,0.268049,0.264744,0.36646,0.11103,0.416361,0.300795,0.0996343,0.119144,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.905,134.497,152.062,159.651,159.788,187.349,188.729,195.663,200.065,202.479,208.629,217.461,220.682,230.025,232.622,237.893,239.348,246.726,252.503,259.272,260.647,265.906,270.367,274.688,276.01,282.989,288.52,295.098,295.331,304.439,310.245,310.085,314.584,317.332,318.219,324.895,328.794,331.368,335.553,336.981,338.299,343.943,344.35,346.562,347.183,352.272,354.087,358.102,362.742,361.415,368.89,368.867,373.085,376.052,379.152,381.466,382.158,383.367,386.061,388.396,0.281486,-0.437726,0.382332,0.0645583,-0.0358211,0.0216819,0.596816,-0.152432,-0.0999629,-0.667677,0.305094,0.650829,-1.31936,-0.453457,-0.0535081,0.129976,0.0410294,-0.411732,-0.43184,-0.338619,0.571844,-0.252402,-0.110648,0.583143,-0.20873,0.379554,-0.722439,1.26383,0.344123,-0.905147,-0.907092,0.800519,-0.253684,0.568294,-1.593,0.830895,-0.440902,1.05723,1.19498,-0.359805,1.46764,0.81748,-0.201785,-0.565278,0.207316,-0.306547,-0.0414351,0.344504,0.502021,-0.405922,0.451821,-0.381281,-0.982173,0.611172,-1.6058,-0.183979,1.43031,0.679325,1.40151,0.0673625,119.752,134.387,152.014,159.161,159.609,187.372,189.255,196.073,199.868,203.114,208.549,216.932,220.454,230.315,232.728,237.628,239.811,247.827,252.889,260.017,260.741,265.165,270.578,274.269,276.819,282.597,287.916,293.593,294.647,303.631,308.551,310.283,315.186,317.092,319.066,325.204,329.309,331.428,335.737,337.097,338.896,343.858,345.648,346.993,348.506,352.803,354.355,358.754,361.516,362.367,367.059,369.414,372.97,376.143,378.828,379.502,382.692,383.899,386.234,388.16
0,-68.9977,-3.07484,0.0990264,0.293918,0.494352,0.0510098,0.115689,0.00257571,0.121454,0.266844,0.264697,0.416747,0.0897,0.335402,0.213031,0.0990264,0.121454,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.894,134.306,151.567,159.554,159.145,187.172,188.559,195.25,198.962,203.295,208.165,216.605,221.414,230.176,232.738,238.084,239.466,247.375,252.17,260.329,260.604,264.794,270.461,275.844,276.997,280.924,288.369,294.54,294.678,302.321,309.159,310.896,314.397,317.104,319.638,325.403,329.959,330.924,335.872,337.788,339.189,344.478,345.659,348.143,348.392,352.351,355.317,358.89,362.996,363.496,365.91,368.541,373.249,377.836,379.216,378.147,382.165,384.546,386.824,387.768,0.174909,-0.445393,0.352123,0.0374314,-0.0657424,-0.0379352,0.537279,-0.0911225,-0.229775,-0.694797,0.296295,0.526922,-1.35585,-0.577558,-0.188721,0.0636587,-0.208107,-0.361945,-0.254815,-0.346543,0.59642,-0.30397,-0.125995,0.577347,-0.162952,0.51433,-0.814745,1.09548,0.160652,-0.807857,-1.13898,0.352141,0.0378674,0.776353,-1.6325,0.905563,-0.337015,1.19939,1.00211,-0.403878,0.915587,0.387058,-0.392349,-0.640527,0.0948785,-0.366638,0.00668594,0.48901,0.690812,-0.295779,0.834285,-0.354196,-1.38226,0.644227,-1.60837,0.23859,1.54458,0.998652,1.52966,0.149652,119.858,134.394,152.044,159.189,159.639,187.432,189.315,196.012,199.998,203.141,208.558,217.056,220.491,230.44,232.863,237.694,240.06,247.777,252.712,260.025,260.717,265.217,270.593,274.275,276.773,282.463,288.009,293.762,294.83,303.534,308.783,310.732,314.894,316.884,319.105,325.129,329.205,331.286,335.93,337.141,339.448,344.288,345.838,347.069,348.618,352.863,354.307,358.61,361.327,362.257,366.677,369.387,373.37,376.11,378.83,379.079,382.577,383.579,386.106,388.077
0,-67.7562,-1.07536,0.0993818,0.334982,0.455027,0.0845396,0.169917,0.00213013,0.125221,0.271531,0.269893,0.317385,0.0776654,0.405026,0.34442,0.0993818,0.125221,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.106,134.648,152.175,158.867,159.838,186.751,189.685,195.438,200.301,203.998,208.563,217.091,220.888,229.942,231.782,238.542,240.828,248.028,253.171,260.965,259.975,265.697,270.862,275.461,276.366,282.454,287.048,294.483,294.784,303.708,307.989,310.841,315.444,316.808,319.328,324.824,329.969,332.62,336.08,337.839,340.478,343.457,345.435,347.196,349.939,351.75,354.492,358.382,361.964,361.919,366.939,369.502,372,376.105,380.313,378.793,381.527,383.405,386.927,389.858,0.0371407,-0.446262,0.298272,0.0804684,-0.0205561,-0.0699509,0.630949,0.0688223,-0.395662,-0.78044,0.160925,0.469524,-1.37936,-0.594312,-0.169259,-0.0396593,-0.23797,-0.465997,-0.409394,-0.406925,0.442108,-0.328879,-0.214609,0.41125,-0.265788,0.26449,-0.86204,0.819,0.00967401,-1.0288,-0.457358,0.171145,-0.195764,0.828684,-1.68809,0.661842,-0.598447,0.997841,1.20728,-0.648223,0.854181,0.263445,-0.780305,-0.935659,-0.0703895,-0.263828,-0.303025,0.269633,0.55394,-0.400782,0.337945,-0.532937,-1.10069,0.629188,-1.59115,-0.084153,1.833,0.517684,1.50447,-0.223853,119.996,134.395,152.098,159.146,159.594,187.464,189.221,195.852,200.164,203.226,208.693,217.113,220.514,230.456,232.843,237.798,240.09,247.881,252.866,260.085,260.871,265.242,270.682,274.441,276.876,282.713,288.056,294.038,294.981,303.755,308.101,310.913,315.128,316.831,319.161,325.373,329.466,331.487,335.725,337.385,339.51,344.412,346.226,347.364,348.783,352.76,354.617,358.829,361.464,362.362,367.173,369.566,373.089,376.125,378.813,379.402,382.289,384.06,386.132,388.451
0,-67.5435,-1.01891,0.0995813,0.3349,0.497815,0.0947435,0.174005,0.0022688,0.120078,0.274078,0.26988,0.356871,0.123768,0.405,0.306277,0.0995813,0.120078,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.963,134.826,152.149,159.052,159.837,187.329,189.218,195.823,200.16,203.047,208.8,217.754,219.615,231.536,232.833,237.879,240.174,247.335,252.457,259.898,260.35,265.026,270.364,273.918,276.616,282.193,288.986,293.6,294.197,303.019,307.603,310.068,313.688,317.398,317.819,324.608,329.222,331.382,336.088,336.569,337.599,344.628,345.964,345.922,348.972,353.885,354.269,360.119,360.391,364.231,366.626,371.782,373.028,375.555,380.717,379.892,382.803,385.815,386.923,388.674,0.242473,-0.44043,0.365323,0.0585192,-0.0330115,0.0016333,0.597657,-0.423531,-0.155767,-0.709697,0.252903,0.566313,-1.41305,-0.568879,-0.171264,0.0543896,-0.0310756,-0.467868,-0.486952,-0.397418,0.503864,-0.356131,-0.152466,0.514306,-0.283136,0.303332,-0.793064,1.04475,0.148742,-1.07114,-1.05717,0.563498,-0.467358,0.335689,-1.70093,0.620162,-0.602714,0.884449,1.05737,-0.494448,1.23153,0.510044,-0.493754,-0.881933,0.0058097,-0.433046,-0.172604,0.169428,0.340092,-0.570621,0.152493,-0.511709,-1.10069,0.383833,-1.79305,-0.355156,1.0811,0.182341,1.10273,-0.54254,119.791,134.389,152.031,159.167,159.606,187.392,189.254,196.345,199.924,203.156,208.601,217.017,220.548,230.431,232.845,237.704,239.883,247.883,252.944,260.075,260.809,265.269,270.619,274.338,276.893,282.674,287.987,293.812,294.842,303.797,308.701,310.521,315.399,317.324,319.174,325.415,329.471,331.601,335.875,337.231,339.132,344.165,345.94,347.31,348.707,352.929,354.487,358.93,361.678,362.532,367.359,369.545,373.089,376.37,379.015,379.673,383.041,384.396,386.533,388.77
