# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB2-v1/datafile_VB2-v1_55N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1168317216 (Default)
# output
#   file = VB-LA_outputs_VB2-v1/output_VB2-v1_55N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,yhat.26,yhat.27,yhat.28,yhat.29,yhat.30,yhat.31,yhat.32,yhat.33,yhat.34,yhat.35,yhat.36,yhat.37,yhat.38,yhat.39,yhat.40,yhat.41,yhat.42,yhat.43,yhat.44,yhat.45,yhat.46,yhat.47,yhat.48,yhat.49,yhat.50,yhat.51,yhat.52,yhat.53,yhat.54,yhat.55,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,residual.21,residual.22,residual.23,residual.24,residual.25,residual.26,residual.27,residual.28,residual.29,residual.30,residual.31,residual.32,residual.33,residual.34,residual.35,residual.36,residual.37,residual.38,residual.39,residual.40,residual.41,residual.42,residual.43,residual.44,residual.45,residual.46,residual.47,residual.48,residual.49,residual.50,residual.51,residual.52,residual.53,residual.54,residual.55,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20,calcfq.21,calcfq.22,calcfq.23,calcfq.24,calcfq.25,calcfq.26,calcfq.27,calcfq.28,calcfq.29,calcfq.30,calcfq.31,calcfq.32,calcfq.33,calcfq.34,calcfq.35,calcfq.36,calcfq.37,calcfq.38,calcfq.39,calcfq.40,calcfq.41,calcfq.42,calcfq.43,calcfq.44,calcfq.45,calcfq.46,calcfq.47,calcfq.48,calcfq.49,calcfq.50,calcfq.51,calcfq.52,calcfq.53,calcfq.54,calcfq.55
0,-61.1175,-2.78117,0.098542,0.298584,0.529648,0.0547853,0.138128,0.00226666,0.121899,0.262561,0.261221,0.421663,0.0714593,0.390889,0.242156,0.098542,0.121899,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.191,134.791,151.932,159.594,159.689,186.818,189.671,195.812,199.927,203.371,208.351,217.935,220.522,230.139,233.324,238.358,240.279,247.513,253.304,260.174,260.329,265.432,270.226,273.812,277.22,282.532,287.801,295.011,293.6,304.396,308.637,310.103,315.967,316.645,318.104,324.449,328.61,330.525,336.444,337.126,339.903,344.498,345.642,345.798,349.145,353.457,355.197,358.07,362.754,361.041,366.703,368.333,375.078,375.825,378.515,0.158912,-0.440949,0.351038,0.0521361,-0.0683137,-0.047628,0.551194,0.197131,-0.269011,-0.674594,0.315332,0.565274,-1.2989,-0.4922,-0.111347,0.0733918,-0.196764,-0.320287,-0.245788,-0.307198,0.613298,-0.183497,-0.104871,0.608117,-0.144273,0.50896,-0.785274,1.09344,0.23248,-0.789263,-0.895247,0.523148,0.174805,0.946345,-1.65288,0.956804,-0.284226,1.29924,1.06996,-0.370682,1.09165,0.649133,-0.31108,-0.385424,0.219363,-0.274206,0.0207139,0.616081,0.717419,-0.177285,1.08129,-0.168862,-1.28442,0.924968,-1.51536,119.874,134.39,152.045,159.174,159.641,187.442,189.301,195.724,200.037,203.121,208.539,217.018,220.434,230.354,232.785,237.685,240.049,247.735,252.703,259.985,260.7,265.096,270.572,274.244,276.754,282.468,287.979,293.764,294.759,303.515,308.539,310.561,314.757,316.714,319.126,325.078,329.152,331.186,335.862,337.108,339.272,344.026,345.757,346.813,348.494,352.77,354.293,358.483,361.301,362.138,366.43,369.202,373.272,375.829,378.737
0,-62.5178,-3.4001,0.100219,0.335779,0.478507,0.0909158,0.189655,0.00213128,0.122432,0.260609,0.259658,0.309913,0.0604205,0.444476,0.372401,0.100219,0.122432,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.925,134.572,151.701,158.586,160.291,187.473,189.055,194.605,199.712,203.635,209.202,217.166,220.599,229.838,232.902,237.418,239.574,248.013,252.637,260.031,260.691,265.839,270.986,273.64,276.33,281.703,287.501,293.527,293.658,304.907,308.492,310.588,314.474,318.36,318.628,326.161,328.997,330.207,334.13,337.355,338.026,343.271,346.351,345.834,349.605,353.936,355.704,360.499,362.021,362.018,366.613,370.015,373.214,376.477,378.803,0.156878,-0.441225,0.342995,0.103443,-0.0126812,-0.0055075,0.650221,0.584602,-0.237242,-0.700504,0.255639,0.691045,-1.18534,-0.315971,0.110512,0.141486,0.0120581,-0.400533,-0.387461,-0.291114,0.540398,-0.142294,-0.154765,0.515321,-0.149173,0.329435,-0.710595,1.21538,0.550217,-0.73563,0.0285352,0.77801,0.0606496,1.2242,-1.50534,1.04498,-0.333614,1.24391,1.56697,-0.425261,1.48146,0.973615,-0.270369,-0.224049,0.328354,0.00879082,-0.109177,0.477667,0.803398,-0.221112,0.657766,-0.380205,-0.754075,0.952029,-1.21577,119.876,134.39,152.053,159.123,159.586,187.4,189.202,195.336,200.005,203.147,208.598,216.892,220.32,230.178,232.563,237.617,239.84,247.816,252.844,259.969,260.773,265.055,270.622,274.337,276.759,282.648,287.905,293.642,294.441,303.462,307.615,310.306,314.871,316.436,318.978,324.99,329.202,331.241,335.365,337.162,338.883,343.701,345.716,346.652,348.385,352.487,354.423,358.621,361.215,362.182,366.853,369.413,372.742,375.802,378.438
0,-63.8915,-3.02204,0.101604,0.290401,0.387192,0.0407465,0.100686,0.00185912,0.124827,0.264219,0.263416,0.325965,0.0551216,0.30405,0.245707,0.101604,0.124827,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.142,134.456,152.046,159.026,159.847,187.133,189.786,195.656,200.228,202.942,208.464,217.213,220.627,229.513,232.111,237.652,240.104,247.51,252.275,259.534,261.418,266.013,270.814,273.866,276.442,282.547,287.786,293.289,295.533,302.191,308.085,310.979,314.846,316.506,319.648,325.11,329.747,330.316,335.236,336.89,339.773,344.215,345.362,347.084,350.109,352.907,355.244,358.659,360.515,363.054,367.855,369.288,373.416,376.858,378.278,0.0472126,-0.463605,0.302254,0.0530568,-0.0186778,-0.0505587,0.572833,0.35252,-0.320839,-0.781883,0.188814,0.511498,-1.28434,-0.555544,-0.108345,0.080176,-0.263988,-0.464817,-0.210022,-0.363582,0.490754,-0.454705,-0.262298,0.385766,-0.126554,0.445999,-0.905464,1.06692,0.273201,-0.602633,-0.393294,-0.144338,0.11187,1.36307,-1.45763,1.13267,-0.316718,1.20706,1.38052,-0.606075,0.443186,0.0121705,-0.604174,-1.0149,-0.11481,-0.155279,-0.216007,0.29521,0.89133,-0.338038,0.508167,-0.879962,-1.43284,0.308918,-1.31361,119.986,134.413,152.094,159.173,159.592,187.445,189.279,195.568,200.089,203.228,208.665,217.072,220.419,230.418,232.782,237.678,240.116,247.88,252.667,260.042,260.822,265.368,270.729,274.466,276.737,282.531,288.099,293.79,294.718,303.329,308.037,311.228,314.82,316.297,318.931,324.902,329.185,331.278,335.551,337.343,339.921,344.663,346.05,347.443,348.828,352.651,354.53,358.804,361.127,362.299,367.003,369.913,373.421,376.445,378.536
0,-60.1438,-1.56569,0.0996861,0.315969,0.440651,0.0677585,0.142707,0.00253663,0.124105,0.269753,0.268032,0.334506,0.0798584,0.371897,0.297993,0.0996861,0.124105,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.268,134.444,151.937,158.76,159.717,187.27,188.805,196.068,199.008,203.285,208.756,216.363,219.433,231.148,233.373,237.96,239.602,247.378,252.504,260.472,261.151,264.252,269.432,274.176,276.629,282.027,288.205,294.329,295.851,304.755,308.192,309.94,315.43,316.664,320.666,325.284,329.986,331.12,337.264,336.657,339.946,345.133,346.58,347.141,347.466,353.661,355.638,359.283,360.413,362.872,366.178,370.56,373.408,375.994,375.809,0.0786522,-0.448158,0.313408,0.0666897,-0.0261055,-0.0512827,0.605657,0.0448658,-0.322565,-0.759389,0.197209,0.496905,-1.35702,-0.584183,-0.160113,0.0163123,-0.2147,-0.442753,-0.342559,-0.386014,0.491704,-0.344254,-0.192961,0.452568,-0.213494,0.360621,-0.838578,0.942226,0.127005,-0.896087,-0.606442,0.182871,-0.102702,0.891684,-1.59939,0.805968,-0.48237,1.08793,1.2081,-0.559089,0.833349,0.260287,-0.646176,-0.866075,-0.0210258,-0.252707,-0.191203,0.338689,0.645472,-0.333944,0.47113,-0.550321,-1.19032,0.593684,-1.54166,119.954,134.397,152.083,159.159,159.599,187.445,189.246,195.876,200.091,203.205,208.657,217.086,220.492,230.446,232.834,237.742,240.067,247.858,252.8,260.064,260.821,265.257,270.66,274.399,276.823,282.616,288.033,293.915,294.864,303.622,308.25,310.901,315.035,316.768,319.072,325.229,329.35,331.397,335.724,337.296,339.531,344.415,346.092,347.294,348.734,352.749,354.505,358.76,361.373,362.295,367.04,369.583,373.178,376.16,378.764
0,-61.1419,-2.36911,0.097884,0.315911,0.425338,0.0676096,0.12739,0.00200014,0.124151,0.277758,0.274634,0.340711,0.106049,0.332159,0.26774,0.097884,0.124151,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.329,134.276,151.812,159.773,159.453,186.978,189.05,196.1,200.266,203.463,207.547,217.34,220.446,230.787,233.631,238.624,240.89,248.163,253.653,259.746,261.36,264.66,271.071,273.766,276.875,282.762,288.056,293.347,295.355,304.481,307.968,310.324,315.213,317.311,319.695,325.379,330.308,331.584,335.871,337.3,338.329,344.96,346.013,346.957,348.83,353.382,352.995,358.991,361.352,361.558,366.834,369.145,372.446,375.211,378.642,0.0747303,-0.436493,0.312135,0.0635173,-0.0284714,-0.0385588,0.627382,-0.396018,-0.271674,-0.751893,0.204457,0.44968,-1.43237,-0.68393,-0.271474,-0.00306779,-0.23012,-0.386084,-0.312066,-0.370253,0.549119,-0.282485,-0.0755974,0.571379,-0.174414,0.489683,-0.67808,1.00857,0.0681947,-0.861266,-0.833837,0.257304,-0.0119439,0.699626,-1.47825,0.816837,-0.366041,1.2632,1.15302,-0.286202,0.993082,0.387926,-0.481527,-0.788616,0.0960363,-0.201001,0.0783007,0.693046,0.801219,0.0328838,0.825259,-0.00719926,-0.905333,0.98225,-1.46317,119.958,134.385,152.084,159.162,159.601,187.433,189.225,196.317,200.04,203.198,208.65,217.133,220.567,230.546,232.945,237.761,240.082,247.801,252.769,260.048,260.764,265.195,270.543,274.281,276.784,282.487,287.872,293.848,294.923,303.587,308.478,310.827,314.944,316.96,318.951,325.218,329.234,331.222,335.779,337.023,339.371,344.287,345.928,347.217,348.617,352.697,354.236,358.406,361.217,361.928,366.686,369.04,372.893,375.772,378.685
0,-60.1422,-1.30285,0.100089,0.324323,0.457536,0.0781015,0.166761,0.00217563,0.123111,0.263543,0.262405,0.319328,0.0657248,0.414389,0.34052,0.100089,0.123111,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.982,134.396,152.257,159.165,160.324,187.645,189.308,195.686,200.282,203.376,209.06,217.175,220.467,231.288,232.177,237.5,240.522,248.109,252.784,260.339,260.388,264.772,271.019,273.984,277.111,282.266,287.399,293.216,293.871,302.415,308.071,310.302,315.73,316.576,318.862,326.585,328.79,331.046,334.745,336.904,339.237,343.146,346.105,347.841,348.491,352.669,355.281,358.969,362.047,361.562,367.679,369.195,373.552,376.923,377.795,0.125308,-0.444354,0.331317,0.0889766,-0.0166298,-0.0219116,0.632505,0.407594,-0.266878,-0.722156,0.23506,0.620279,-1.24288,-0.412326,0.0154213,0.101348,-0.0744566,-0.413499,-0.357908,-0.323595,0.526048,-0.21782,-0.169002,0.493235,-0.164643,0.352544,-0.760993,1.11999,0.418303,-0.772413,-0.197349,0.543408,0.0231393,1.138,-1.5218,0.981311,-0.37318,1.2039,1.44412,-0.473064,1.22241,0.699059,-0.426582,-0.435687,0.209878,-0.0743496,-0.126051,0.440801,0.761337,-0.242109,0.609506,-0.453279,-0.933998,0.816778,-1.32728,119.908,134.393,152.065,159.137,159.59,187.416,189.219,195.513,200.035,203.168,208.619,216.963,220.378,230.274,232.659,237.657,239.926,247.828,252.815,260.002,260.787,265.131,270.636,274.359,276.775,282.624,287.955,293.737,294.573,303.498,307.841,310.541,314.909,316.522,318.995,325.054,329.241,331.281,335.488,337.21,339.142,343.976,345.873,346.864,348.503,352.57,354.44,358.658,361.257,362.203,366.901,369.486,372.922,375.937,378.549
0,-61.9679,-2.85593,0.0969935,0.343164,0.492257,0.0895901,0.187326,0.00195755,0.126787,0.271878,0.270646,0.330082,0.0673244,0.43287,0.354925,0.0969935,0.126787,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.877,134.217,152.128,159.125,159.677,186.946,189.433,195.755,200.554,203.514,209.269,217.353,220.587,230.064,233.467,238.166,240.342,246.894,252.515,259.603,261.45,264.445,270.318,274.017,276.207,283.03,287.289,293.453,295.934,303.971,309.09,310.556,315.371,315.209,319.207,325.666,329.975,331.352,335.921,337.262,338.753,344.21,346.065,347.019,348.502,353.887,353.533,358.137,361.189,362.651,366.289,368.866,372.668,375.016,379.7,-0.0265596,-0.431691,0.283935,0.0963133,-0.0344798,-0.0964754,0.65924,0.156019,-0.472364,-0.757767,0.182965,0.447737,-1.37414,-0.58621,-0.1787,-0.0816025,-0.310219,-0.35379,-0.349608,-0.344882,0.505737,-0.110653,-0.0978886,0.539106,-0.213511,0.365066,-0.723742,0.836924,-0.0709099,-1.00129,-0.319132,0.361213,0.127167,0.935933,-1.65718,0.714744,-0.441684,1.2841,1.20321,-0.410346,1.0878,0.659218,-0.634915,-0.557047,0.157354,-0.128605,-0.102773,0.754334,0.793133,0.00822266,1.01981,0.167449,-0.760083,1.32021,-1.3789,120.06,134.381,152.112,159.13,159.607,187.49,189.193,195.765,200.24,203.204,208.671,217.135,220.509,230.448,232.853,237.84,240.162,247.769,252.807,260.023,260.807,265.024,270.565,274.313,276.824,282.612,287.918,294.02,295.062,303.727,307.963,310.723,314.805,316.724,319.13,325.32,329.31,331.201,335.729,337.147,339.276,344.016,346.081,346.985,348.556,352.625,354.417,358.345,361.225,361.953,366.491,368.866,372.748,375.434,378.601
0,-67.7704,-5.59167,0.0969991,0.301791,0.401194,0.0548755,0.0995053,0.00199747,0.123458,0.277112,0.273821,0.345673,0.108967,0.278987,0.220996,0.0969991,0.123458,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.009,134.377,152.528,158.82,159.554,187.628,188.986,195.458,199.961,202.831,208.699,217.134,220.043,230.017,233.698,237.744,240.602,246.788,252.048,260.851,260.982,265.136,270.109,273.694,276.725,281.96,288.676,294.147,295.502,303.651,308.048,310.526,313.961,316.892,319.956,325.838,329.108,331.939,335.148,336.125,339.234,344.374,346.445,347.634,348.829,351.948,353.21,358.025,360.291,360.719,366.279,368.696,372.001,374.4,379.072,0.101707,-0.428139,0.324841,0.0644298,-0.0286228,-0.00209344,0.640051,-0.40536,-0.160632,-0.709913,0.261057,0.505185,-1.37585,-0.639197,-0.223714,0.0888983,-0.17226,-0.285093,-0.185077,-0.287362,0.677217,-0.149769,0.0514499,0.732626,-0.0296607,0.714991,-0.478606,1.28896,0.353902,-0.547908,-0.772133,0.485596,0.369091,0.944531,-1.2071,1.16697,-0.0200947,1.65301,1.33569,0.0867158,1.27099,0.769481,-0.0827162,-0.356566,0.414423,0.0375202,0.476952,1.1975,1.22609,0.512814,1.46653,0.508841,-0.557138,1.49607,-1.08169,119.931,134.377,152.071,159.162,159.602,187.396,189.212,196.326,199.929,203.156,208.593,217.078,220.511,230.501,232.898,237.669,240.024,247.7,252.642,259.965,260.636,265.063,270.416,274.119,276.64,282.262,287.673,293.568,294.637,303.274,308.416,310.598,314.563,316.715,318.68,324.868,328.888,330.832,335.596,336.65,339.093,343.906,345.529,346.785,348.299,352.458,353.837,357.901,360.792,361.448,366.044,368.524,372.545,375.258,378.304
0,-59.8662,-1.34347,0.100379,0.302147,0.436151,0.0577871,0.12676,0.00237849,0.12218,0.265306,0.263653,0.346868,0.0789528,0.352175,0.267686,0.100379,0.12218,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.849,134.224,152.16,158.462,159.95,187.005,189.091,195.24,199.939,203.304,208.654,216.385,220.596,230.425,233.201,238.029,240.14,246.885,252.191,260.595,260.5,264.597,270.097,276.141,277.589,282.568,288.742,295.156,293.738,304.025,307.792,310.085,314.185,317.182,318.471,326.145,329.734,331.854,335.692,337.984,340.504,344.964,346.478,345.596,348.985,353.072,354.183,358.712,361.136,363.309,365.826,371.56,373.699,376.837,377.196,0.155703,-0.449365,0.34073,0.0601184,-0.0279627,-0.0150239,0.587107,0.151052,-0.210802,-0.720145,0.25274,0.583358,-1.28683,-0.495643,-0.0715291,0.111951,-0.117698,-0.415055,-0.292367,-0.342084,0.553547,-0.322342,-0.168179,0.507131,-0.145427,0.446095,-0.793772,1.18509,0.352728,-0.713404,-0.623206,0.357539,0.0130215,1.03222,-1.48681,1.01796,-0.332931,1.19967,1.30323,-0.449285,0.981495,0.43156,-0.421621,-0.62244,0.118979,-0.18176,-0.0628109,0.408541,0.766719,-0.278411,0.598364,-0.584081,-1.18792,0.585286,-1.42329,119.877,134.398,152.055,159.166,159.601,187.409,189.265,195.77,199.979,203.166,208.601,217,220.422,230.358,232.746,237.646,239.97,247.83,252.749,260.02,260.759,265.235,270.635,274.345,276.755,282.531,287.988,293.672,294.638,303.439,308.267,310.726,314.919,316.628,318.96,325.017,329.201,331.285,335.629,337.186,339.383,344.243,345.868,347.05,348.594,352.678,354.377,358.69,361.251,362.239,366.913,369.617,373.176,376.169,378.645
0,-61.5482,-2.7812,0.101613,0.290411,0.368454,0.0420899,0.0871196,0.00251514,0.124161,0.269812,0.2681,0.322801,0.079651,0.262013,0.217613,0.101613,0.124161,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,120.034,134.57,152.868,159.336,159.883,187.777,189.298,195.807,200.816,202.803,208.576,218.041,220.001,231.511,232.64,237.11,240.078,247.694,252.518,260.973,260.449,265.915,270.667,275.61,277.069,283.601,287.262,294.348,294.641,302.647,308.365,311.021,315.271,315.942,318.83,325.405,330.682,331.953,335.684,338.129,338.766,345.443,345.888,348.57,348.187,353.323,356.197,358.461,361.056,363.257,365.355,370.054,372.368,374.813,377.396,0.0725657,-0.463809,0.306748,0.0408954,-0.0148451,-0.0325064,0.570059,-0.0126662,-0.25553,-0.792614,0.17755,0.477615,-1.34544,-0.643587,-0.189264,0.0777367,-0.252084,-0.486898,-0.219436,-0.395026,0.497037,-0.535818,-0.245027,0.393429,-0.132696,0.480799,-0.87858,1.11192,0.233506,-0.602602,-0.671988,-0.222596,0.00549366,1.1544,-1.39163,1.08947,-0.330722,1.16998,1.34643,-0.54856,0.392896,-0.160307,-0.567732,-1.17734,-0.193222,-0.184896,-0.172975,0.26542,0.900298,-0.335201,0.403632,-0.915692,-1.39508,0.226808,-1.3327,119.96,134.413,152.089,159.185,159.588,187.427,189.282,195.934,200.024,203.239,208.676,217.105,220.48,230.506,232.863,237.68,240.104,247.902,252.676,260.073,260.816,265.449,270.712,274.459,276.743,282.496,288.073,293.745,294.757,303.329,308.316,311.307,314.927,316.506,318.865,324.946,329.199,331.315,335.586,337.286,339.971,344.835,346.014,347.605,348.906,352.681,354.487,358.834,361.118,362.296,367.107,369.949,373.383,376.527,378.555
0,-63.0882,-4.7093,0.10112,0.327039,0.44997,0.09207,0.157485,0.00231804,0.117484,0.271921,0.266899,0.331616,0.135891,0.375762,0.30243,0.10112,0.117484,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,119.271,134.377,151.742,159.043,159.204,186.717,188.481,196.58,199.806,203.098,208.665,217.06,221.05,230.183,233.336,237.649,240.944,248.458,252.786,259.739,261.023,264.738,271.22,275.224,276.717,282.73,286.11,292.637,294.023,303.912,308.658,310.308,316.32,317.8,320.394,323.925,328.531,331.574,334.889,336.832,338.223,344.019,344.408,348.653,349.468,353.545,353.722,357.976,361.64,362.738,365.999,368.858,372.544,376.664,377.43,0.354866,-0.441683,0.39847,0.0631192,-0.00899991,0.0771299,0.614837,-0.398811,0.039033,-0.676604,0.292564,0.705765,-1.32484,-0.444324,-0.0224462,0.197788,0.175589,-0.489018,-0.493425,-0.358309,0.559648,-0.361907,-0.127815,0.556042,-0.206432,0.35895,-0.670528,1.47911,0.447268,-0.846084,-0.902637,0.838075,-0.469237,0.481039,-1.46594,0.894762,-0.419582,0.979425,1.37002,-0.314537,1.50444,0.845654,-0.260224,-0.714309,0.16071,-0.260513,-0.0299155,0.160659,0.478059,-0.51043,0.075771,-0.668451,-0.821871,0.348357,-1.58194,119.678,134.391,151.998,159.163,159.582,187.317,189.237,196.32,199.729,203.123,208.561,216.877,220.46,230.306,232.696,237.56,239.676,247.904,252.95,260.036,260.753,265.275,270.595,274.296,276.816,282.618,287.865,293.378,294.544,303.572,308.547,310.246,315.401,317.179,318.939,325.14,329.288,331.506,335.562,337.052,338.86,343.829,345.706,347.142,348.552,352.757,354.344,358.938,361.54,362.471,367.435,369.701,372.81,376.406,378.804
