# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB1-v2/datafile_VB1-v2_20N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1556607194 (Default)
# output
#   file = VB-LA_outputs_VB1-v2/output_VB1-v2_20N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20
88.9795,0.0993067,0.518255,0.578423,0.27596,-0.347772,0.0041412,0.121147,0.309161,0.294699,0.273858,0.216283,-0.437881,-0.471203,0.0993067,0.121147,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.5029,8.76332,8.83077,12.1056,12.8797,21.164,23.8713,23.7916,26.6416,27.1952,34.4092,35.808,37.5587,44.5029,44.4806,45.871,46.9671,47.2379,48.297,49.0041,0.0230113,0.0888308,-0.0646799,-0.0298224,-0.0114851,0.0267811,-0.192143,-0.0187788,0.0499738,-0.0713727,-0.0867838,-0.0715406,0.305998,0.0871735,-0.0690829,-0.0331716,-0.0276908,-0.0260191,0.0439126,0.0622097,4.48799,8.77117,8.82968,12.1878,12.8845,21.1672,23.7821,23.8388,26.633,27.1824,34.6058,35.9545,37.532,44.2198,44.5731,45.6142,46.9697,47.339,48.4211,48.7118
88.9916,0.1005,0.530205,0.57828,0.287947,-0.357521,0.00412292,0.121129,0.309168,0.294687,0.265816,0.216419,-0.436986,-0.484448,0.1005,0.121129,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.47764,8.7617,8.80561,12.185,12.844,21.0652,23.6173,23.8785,26.8094,27.2377,34.4194,35.6704,37.6551,44.1966,44.4311,45.4854,47.3042,47.6718,48.2183,48.6346,0.0229502,0.0887087,-0.0645933,-0.0300753,-0.0116626,0.0260664,-0.191845,-0.0184583,0.0500083,-0.0714738,-0.087714,-0.0721037,0.306115,0.0886809,-0.0676435,-0.0330093,-0.0265304,-0.024664,0.0438546,0.06141,4.48805,8.77129,8.82959,12.1881,12.8847,21.1679,23.7818,23.8385,26.633,27.1825,34.6067,35.9551,37.5319,44.2183,44.5716,45.614,46.9685,47.3377,48.4211,48.7126
88.9955,0.100671,0.531918,0.578159,0.290109,-0.358819,0.0041207,0.120905,0.309227,0.294529,0.264907,0.21802,-0.436505,-0.485315,0.100671,0.120905,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.49816,8.77627,8.82188,12.1802,12.8293,21.1482,23.682,23.8077,26.5333,27.2471,34.5517,36.0739,37.6324,44.3109,44.2,45.6661,46.9752,47.3295,48.5,48.6238,0.0240491,0.0876849,-0.0637232,-0.0288819,-0.0102858,0.0286563,-0.191983,-0.0186392,0.0526119,-0.0721201,-0.085155,-0.0690781,0.308807,0.0897277,-0.0681967,-0.031807,-0.0255558,-0.0239505,0.04574,0.0647535,4.48695,8.77232,8.82872,12.1869,12.8833,21.1653,23.782,23.8386,26.6304,27.1831,34.6042,35.9521,37.5292,44.2173,44.5722,45.6128,46.9676,47.337,48.4193,48.7092
89.0048,0.103083,0.55657,0.577868,0.314225,-0.377989,0.00408504,0.121172,0.309324,0.29482,0.249718,0.216534,-0.434074,-0.512472,0.103083,0.121172,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.4601,8.77592,8.80746,12.1674,12.9072,21.2309,23.6774,23.8764,26.7296,26.9635,34.7033,36.0739,37.7076,44.1682,44.5756,45.8113,46.9599,47.0906,48.6083,48.7334,0.0223953,0.0880971,-0.0648687,-0.0314512,-0.0128565,0.0230338,-0.192252,-0.0188117,0.0486131,-0.0729686,-0.0918468,-0.0753905,0.305339,0.0899162,-0.0662578,-0.033761,-0.0261163,-0.0238377,0.0426418,0.0569856,4.4886,8.7719,8.82987,12.1895,12.8859,21.171,23.7823,23.8388,26.6344,27.184,34.6108,35.9584,37.5327,44.2171,44.5703,45.6148,46.9681,47.3368,48.4224,48.717
89.0102,0.102599,0.551602,0.577876,0.309672,-0.374127,0.00409231,0.120965,0.309385,0.294678,0.252843,0.21803,-0.434388,-0.506261,0.102599,0.120965,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.48381,8.77466,8.8617,12.2178,13.0217,21.2593,23.854,23.869,26.534,27.2425,34.4673,35.7683,37.2457,44.4083,44.3338,45.5264,46.8599,47.2432,48.376,48.285,0.0234889,0.0871282,-0.0640816,-0.0301863,-0.0114494,0.0258777,-0.192607,-0.0192205,0.0510758,-0.0736312,-0.0889649,-0.0722382,0.307878,0.0900173,-0.0676831,-0.032725,-0.0259119,-0.0239938,0.0444656,0.0605279,4.48751,8.77287,8.82908,12.1882,12.8844,21.1681,23.7826,23.8392,26.6319,27.1846,34.608,35.9552,37.5301,44.217,44.5717,45.6137,46.9679,47.337,48.4205,48.7135
89.0131,0.103104,0.556828,0.577752,0.31498,-0.378079,0.00408524,0.120924,0.309415,0.294661,0.249827,0.218366,-0.433673,-0.511499,0.103104,0.120924,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.4775,8.78155,8.77515,12.183,12.8986,21.1222,23.5671,23.9903,26.7464,27.1365,34.6283,35.9836,37.4941,44.2759,44.4922,45.7162,47.3154,47.4087,48.4989,48.4908,0.0236283,0.0868551,-0.0639336,-0.0301449,-0.0113421,0.025941,-0.192624,-0.0192371,0.0514326,-0.0739189,-0.0890478,-0.0720858,0.308321,0.0906062,-0.0673945,-0.0325467,-0.0254758,-0.0235317,0.0446883,0.0605987,4.48737,8.77314,8.82893,12.1881,12.8843,21.1681,23.7826,23.8392,26.6316,27.1849,34.608,35.9551,37.5297,44.2164,44.5714,45.6135,46.9675,47.3365,48.4203,48.7134
89.0143,0.103637,0.562408,0.577624,0.320541,-0.382424,0.00407785,0.120933,0.309219,0.294548,0.246352,0.217815,-0.433121,-0.517856,0.103637,0.120933,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.50876,8.76487,8.80546,12.1322,12.8955,21.3551,23.7422,23.8748,26.6128,27.2566,34.8207,35.6751,37.2709,44.0751,44.7506,45.4737,47.1593,47.3211,48.6047,48.8906,0.0235451,0.08778,-0.0637829,-0.0298588,-0.0111411,0.0261387,-0.191109,-0.0176942,0.051933,-0.0720132,-0.0880884,-0.071274,0.30822,0.0933535,-0.0642171,-0.0317237,-0.0227356,-0.020555,0.0450392,0.0620071,4.48745,8.77222,8.82878,12.1879,12.8841,21.1679,23.7811,23.8377,26.6311,27.183,34.6071,35.9543,37.5298,44.2136,44.5682,45.6127,46.9647,47.3336,48.42,48.712
89.0163,0.104364,0.570045,0.577458,0.328111,-0.388043,0.00406785,0.120967,0.309285,0.294618,0.242154,0.217764,-0.432045,-0.525651,0.104364,0.120967,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.48238,8.72978,8.83027,12.158,12.9002,21.0602,23.869,23.8742,26.6891,27.1202,34.5597,35.88,37.6507,43.9508,44.6185,45.9109,46.9261,47.1411,48.2801,48.6882,0.0232805,0.0875848,-0.0639683,-0.0304263,-0.0116599,0.0249525,-0.191394,-0.017963,0.0512102,-0.0726235,-0.0896818,-0.0726359,0.307736,0.0933429,-0.0640846,-0.0321591,-0.0229844,-0.0206797,0.0444533,0.0602238,4.48772,8.77242,8.82897,12.1884,12.8847,21.169,23.7814,23.838,26.6318,27.1836,34.6087,35.9556,37.5303,44.2137,44.5681,45.6132,46.965,47.3337,48.4205,48.7138
89.018,0.10538,0.580872,0.577157,0.338997,-0.395785,0.00405451,0.120938,0.309463,0.294702,0.236575,0.218404,-0.430262,-0.535979,0.10538,0.120938,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.49476,8.80267,8.85105,12.1609,12.9394,21.2529,23.931,23.8497,26.6428,27.1883,34.4215,35.9146,37.6324,44.6006,44.5524,45.4545,46.9525,47.8289,48.1007,48.7208,0.0232884,0.0866741,-0.0639885,-0.0309465,-0.0120181,0.0240189,-0.192298,-0.0188648,0.0508957,-0.0743019,-0.0914435,-0.0738426,0.307971,0.0929455,-0.0649533,-0.0326232,-0.0237624,-0.0214264,0.044133,0.0583447,4.48771,8.77333,8.82899,12.1889,12.885,21.17,23.7823,23.8389,26.6321,27.1853,34.6104,35.9568,37.53,44.2141,44.569,45.6136,46.9658,47.3344,48.4209,48.7157
89.0192,0.105657,0.583928,0.576988,0.342352,-0.397887,0.00405147,0.120788,0.309548,0.294622,0.23516,0.219583,-0.429554,-0.538171,0.105657,0.120788,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.46288,8.73448,8.83122,12.2212,12.9027,21.1673,23.6155,23.8743,26.7318,27.3209,34.8135,36.3305,37.5838,44.2132,44.8476,45.7172,46.8981,47.3851,48.9628,48.6175,0.0239985,0.0857959,-0.0634497,-0.030298,-0.0112156,0.0254961,-0.192646,-0.0192411,0.0524821,-0.075141,-0.0901756,-0.0721599,0.309741,0.0934086,-0.0656404,-0.0319863,-0.0234167,-0.0212538,0.0452598,0.0600916,4.487,8.7742,8.82845,12.1883,12.8842,21.1685,23.7826,23.8392,26.6305,27.1861,34.6092,35.9552,37.5283,44.2136,44.5696,45.613,46.9654,47.3343,48.4197,48.7139
89.0194,0.105931,0.586905,0.576897,0.345317,-0.400017,0.00404801,0.120794,0.309535,0.29462,0.233602,0.219516,-0.429101,-0.541182,0.105931,0.120794,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.48729,8.7454,8.83769,12.2035,12.8698,21.0116,23.7994,23.8406,26.797,27.1462,34.311,35.9929,37.4466,44.3008,44.8559,45.3817,46.8006,47.454,48.34,49.0322,0.0239409,0.085873,-0.0634552,-0.0303713,-0.0112862,0.025286,-0.192479,-0.0190671,0.0524366,-0.0750024,-0.090361,-0.072301,0.309656,0.0938764,-0.0651034,-0.0319391,-0.0230093,-0.0207824,0.0452082,0.0599575,4.48706,8.77413,8.82846,12.1884,12.8843,21.1687,23.7825,23.8391,26.6306,27.186,34.6094,35.9553,37.5283,44.2131,44.5691,45.6129,46.965,47.3338,48.4198,48.714
89.0195,0.10593,0.586899,0.576892,0.345314,-0.400064,0.00404806,0.120792,0.309461,0.294573,0.233512,0.219338,-0.429155,-0.541375,0.10593,0.120792,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.48213,8.7966,8.82492,12.1068,12.8953,21.162,23.7781,23.7315,26.617,27.2212,34.6943,35.9176,37.3842,44.0626,44.4193,45.621,47.1293,47.4907,48.1867,48.6577,0.0239572,0.0862085,-0.0633818,-0.0301791,-0.0111329,0.0255671,-0.191959,-0.0185419,0.0527067,-0.0742858,-0.0897599,-0.0718022,0.309691,0.0946904,-0.064167,-0.0316147,-0.0221431,-0.0198685,0.0454133,0.060726,4.48704,8.77379,8.82838,12.1882,12.8841,21.1684,23.782,23.8385,26.6303,27.1853,34.6088,35.9548,37.5283,44.2123,44.5682,45.6126,46.9641,47.3329,48.4196,48.7133
89.0196,0.105929,0.586903,0.57689,0.345303,-0.40007,0.00404811,0.1208,0.309457,0.294577,0.233498,0.219279,-0.429164,-0.541426,0.105929,0.1208,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.47309,8.76561,8.86343,12.191,12.7851,21.4084,23.8301,23.7799,26.6228,27.2183,34.8464,35.6637,37.6428,44.2293,44.7952,45.7873,47.0141,47.0111,48.6383,49.1838,0.0239203,0.0862543,-0.063408,-0.0302139,-0.011175,0.0254865,-0.191935,-0.0185155,0.052629,-0.0742388,-0.0898284,-0.0718883,0.309602,0.0946929,-0.0641066,-0.031643,-0.0221378,-0.0198517,0.0453569,0.0606388,4.48708,8.77375,8.82841,12.1882,12.8842,21.1685,23.7819,23.8385,26.6304,27.1852,34.6088,35.9549,37.5284,44.2123,44.5681,45.6126,46.9641,47.3329,48.4196,48.7134
89.0197,0.105922,0.586928,0.576874,0.345263,-0.400095,0.00404857,0.120832,0.309439,0.294595,0.233433,0.219022,-0.429199,-0.541653,0.105922,0.120832,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.48902,8.76584,8.82851,12.2009,12.8957,21.0705,23.7312,23.7832,26.3783,27.1793,34.6102,36.0218,37.6964,44.1876,44.5815,46.1574,46.8685,47.4271,48.1672,48.9694,0.0237586,0.0864483,-0.0635243,-0.0303697,-0.0113614,0.0251313,-0.191836,-0.0184099,0.0522861,-0.0740449,-0.0901329,-0.0722682,0.30921,0.0946939,-0.0638555,-0.0317723,-0.0221238,-0.0197882,0.0451068,0.0602551,4.48724,8.77355,8.82852,12.1884,12.8844,21.1689,23.7818,23.8384,26.6307,27.185,34.6091,35.9553,37.5288,44.2123,44.5679,45.6128,46.9641,47.3328,48.4199,48.7137
89.0199,0.105908,0.586963,0.576848,0.345246,-0.400121,0.00404938,0.120859,0.309426,0.29461,0.23337,0.218821,-0.429218,-0.541852,0.105908,0.120859,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.50337,8.75494,8.76494,12.272,12.8464,21.2099,23.8026,23.68,26.7622,27.1088,34.6442,36.0306,37.3906,43.9754,44.6008,45.578,47.2134,47.4655,48.3704,48.8233,0.0236304,0.0865992,-0.0636177,-0.0304941,-0.0115096,0.0248529,-0.191762,-0.0183297,0.0520168,-0.0738935,-0.0903665,-0.0725612,0.308897,0.0946991,-0.0636559,-0.0318763,-0.0221066,-0.019732,0.0449088,0.059968,4.48737,8.7734,8.82862,12.1885,12.8845,21.1691,23.7818,23.8383,26.631,27.1849,34.6094,35.9556,37.5291,44.2123,44.5677,45.6129,46.9641,47.3327,48.4201,48.714
89.0205,0.105854,0.587089,0.576744,0.345254,-0.400193,0.00405263,0.120917,0.309401,0.294646,0.233191,0.218378,-0.429234,-0.542355,0.105854,0.120917,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.5117,8.78516,8.81881,12.1604,12.8275,21.1099,23.7466,23.8633,26.7512,27.1707,34.7568,35.6833,37.4169,44.495,44.4617,45.2729,46.8806,47.6463,48.5289,48.9309,0.0233442,0.0869269,-0.0638298,-0.0307744,-0.0118421,0.0242415,-0.191606,-0.0181617,0.0514234,-0.0735625,-0.0908628,-0.0731893,0.308194,0.0947253,-0.0632077,-0.0321131,-0.0220479,-0.0195865,0.0444672,0.0593818,4.48766,8.77307,8.82883,12.1888,12.8848,21.1698,23.7816,23.8382,26.6316,27.1846,34.6099,35.9562,37.5298,44.2123,44.5672,45.6131,46.964,47.3326,48.4205,48.7146
89.0216,0.10572,0.587381,0.576492,0.345378,-0.400334,0.00406063,0.121001,0.309376,0.294704,0.232851,0.217774,-0.429193,-0.543202,0.10572,0.121001,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.51063,8.79026,8.83675,12.2663,12.8931,21.2278,23.7016,23.7347,26.599,27.1597,34.4948,35.8401,37.6701,44.2355,44.8875,45.6315,47.0669,47.0101,48.6317,49.1043,0.0229429,0.0873636,-0.0641364,-0.0311745,-0.0123121,0.023408,-0.191413,-0.0179538,0.0506097,-0.0731164,-0.0914992,-0.074008,0.307196,0.0947954,-0.0625751,-0.032457,-0.0219187,-0.0193368,0.043849,0.0586908,4.48806,8.77264,8.82914,12.1892,12.8853,21.1706,23.7814,23.838,26.6324,27.1841,34.6105,35.957,37.5308,44.2122,44.5666,45.6135,46.9639,47.3323,48.4212,48.7153
89.0242,0.105369,0.588123,0.575833,0.34586,-0.400647,0.00408175,0.121132,0.309366,0.294811,0.232106,0.216903,-0.428965,-0.544855,0.105369,0.121132,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.47517,8.71804,8.79349,12.2324,12.8687,21.3022,23.8478,23.8351,26.7442,27.2877,34.5693,36.0965,37.5409,44.1971,44.4198,45.6482,47.2117,47.3804,48.517,48.7258,0.0223318,0.0879571,-0.0646281,-0.0318068,-0.0130418,0.0221936,-0.191204,-0.0177262,0.0494116,-0.0725083,-0.0923318,-0.0751081,0.305643,0.0949618,-0.0616324,-0.0330208,-0.0216287,-0.0188681,0.0429047,0.0579547,4.48867,8.77204,8.82963,12.1898,12.886,21.1718,23.7812,23.8377,26.6336,27.1835,34.6113,35.9581,37.5324,44.212,44.5656,45.614,46.9636,47.3319,48.4221,48.716
89.029,0.104615,0.589686,0.574423,0.347115,-0.401264,0.00412743,0.121285,0.309383,0.294954,0.230673,0.215952,-0.428334,-0.547697,0.104615,0.121285,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.49343,8.77735,8.85318,12.177,12.8767,21.2739,23.6092,23.8924,26.5461,27.1218,34.5404,35.9515,37.4647,43.9714,44.542,45.4866,46.8786,47.454,48.5152,48.9135,0.021655,0.0886269,-0.0652004,-0.0324704,-0.0138127,0.0211152,-0.190897,-0.0174058,0.0483117,-0.0716143,-0.0926088,-0.0757159,0.303839,0.0957316,-0.0601208,-0.033578,-0.0206093,-0.0176347,0.041948,0.0583152,4.48935,8.77137,8.8302,12.1905,12.8868,21.1729,23.7809,23.8374,26.6347,27.1826,34.6116,35.9587,37.5342,44.2113,44.5641,45.6146,46.9626,47.3306,48.4231,48.7157
89.0328,0.10418,0.590599,0.573621,0.347953,-0.401469,0.00415412,0.121323,0.309615,0.29513,0.23016,0.216299,-0.427755,-0.548502,0.10418,0.121323,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.50638,8.81298,8.85632,12.1638,12.938,21.2631,23.6059,23.7474,26.751,27.2357,34.5348,36.0117,37.694,43.9831,44.5704,45.8381,46.6127,47.4856,47.9743,48.6485,0.0214946,0.0878117,-0.0655194,-0.0330863,-0.0143383,0.0203789,-0.192226,-0.0187529,0.0475676,-0.0732666,-0.0937743,-0.076683,0.303365,0.0940985,-0.0620709,-0.0345113,-0.0222481,-0.0193535,0.0412924,0.0572494,4.48951,8.77219,8.83052,12.1911,12.8873,21.1736,23.7822,23.8388,26.6354,27.1843,34.6128,35.9597,37.5346,44.2129,44.5661,45.6155,46.9642,47.3324,48.4237,48.7168
89.0381,0.102198,0.594711,0.569908,0.352014,-0.402967,0.00427898,0.121349,0.309784,0.295255,0.226867,0.216558,-0.425643,-0.553952,0.102198,0.121349,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.49212,8.7269,8.79836,12.1719,12.766,21.1495,23.6384,23.8314,26.6237,27.3658,34.474,35.9806,37.3582,44.2561,44.622,45.489,46.6627,47.1804,48.654,48.3506,0.0216096,0.0877233,-0.0655776,-0.0327694,-0.0139976,0.022119,-0.191871,-0.0184419,0.0490799,-0.072172,-0.0899577,-0.0730064,0.303184,0.0973652,-0.0596379,-0.0340306,-0.0183609,-0.0154087,0.0419832,0.0640722,4.48939,8.77228,8.83058,12.1908,12.887,21.1719,23.7819,23.8384,26.6339,27.1832,34.609,35.956,37.5348,44.2096,44.5636,45.615,46.9604,47.3284,48.423,48.7099
