# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB1-v2/datafile_VB1-v2_15N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1539094828 (Default)
# output
#   file = VB-LA_outputs_VB1-v2/output_VB1-v2_15N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15
58.42,0.139519,0.443834,0.486629,0.208469,0.264132,0.00542706,0.117683,0.300468,0.286362,0.272722,0.216672,0.404923,0.425175,0.139519,0.117683,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.45505,8.71075,8.75031,12.1533,12.9531,21.191,23.8772,23.7787,26.5193,27.2088,34.8969,36.3282,37.4928,43.8223,44.4347,0.037101,0.121457,-0.0506322,-0.010895,0.00444668,0.033582,-0.212414,-0.0396213,0.0228627,-0.106862,-0.16312,-0.155675,0.347243,-0.0932621,-0.218361,4.4739,8.73854,8.81563,12.1689,12.8686,21.1604,23.8024,23.8596,26.6601,27.2179,34.6821,36.0387,37.4908,44.4003,44.7224
58.4491,0.138927,0.442504,0.487073,0.207445,0.262444,0.00547334,0.11753,0.301095,0.286612,0.275129,0.219318,0.403791,0.420645,0.138927,0.11753,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.47158,8.72902,8.79611,12.2019,12.8954,21.1304,23.873,23.8129,26.5623,26.9433,34.6874,36.0781,37.3705,44.2625,44.7339,0.0378521,0.117951,-0.050454,-0.0112989,0.00448041,0.0339398,-0.216212,-0.0434982,0.0233633,-0.112319,-0.164501,-0.15594,0.348976,-0.0974532,-0.224379,4.47315,8.74205,8.81545,12.1693,12.8685,21.1601,23.8062,23.8635,26.6596,27.2233,34.6835,36.0389,37.489,44.4045,44.7284
58.5117,0.137525,0.43934,0.488123,0.204698,0.25905,0.00558447,0.117321,0.301861,0.286892,0.279729,0.222682,0.402227,0.412527,0.137525,0.117321,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.50812,8.80353,8.82783,12.2221,12.9272,21.159,23.9121,23.8973,26.4803,27.3438,34.7019,36.0972,37.3563,43.9698,44.4341,0.0389353,0.113592,-0.0501105,-0.011451,0.00486812,0.0352277,-0.220416,-0.0478074,0.0248523,-0.118324,-0.164579,-0.154677,0.351396,-0.101029,-0.230583,4.47206,8.74641,8.81511,12.1695,12.8681,21.1588,23.8104,23.8678,26.6581,27.2293,34.6836,36.0377,37.4866,44.408,44.7346
58.6177,0.134685,0.432946,0.490389,0.197842,0.252578,0.00582037,0.117552,0.302854,0.287698,0.288117,0.223707,0.400416,0.399834,0.134685,0.117552,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.48331,8.75421,8.84982,12.1401,12.8021,21.3606,24.0847,23.8335,26.5267,27.4561,34.8998,35.8908,37.108,43.9985,44.5971,0.0378559,0.109681,-0.0517442,-0.0145285,0.00215491,0.0310139,-0.22577,-0.0532012,0.0211683,-0.124969,-0.170089,-0.159311,0.348502,-0.106932,-0.237293,4.47314,8.75032,8.81674,12.1725,12.8708,21.163,23.8158,23.8732,26.6618,27.236,34.6891,36.0423,37.4895,44.4139,44.7413
58.6752,0.132309,0.427403,0.492303,0.193625,0.248159,0.00602395,0.116889,0.302312,0.286775,0.293977,0.226699,0.399594,0.389804,0.132309,0.116889,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.492,8.86074,8.7373,12.1695,12.9297,21.2168,24.0515,23.9809,26.7649,27.1658,35.0177,36.1965,37.0114,44.5882,44.7366,0.041507,0.109829,-0.0483432,-0.00826414,0.00851707,0.0438158,-0.219871,-0.0474047,0.0336505,-0.117551,-0.151539,-0.140727,0.356803,-0.0918536,-0.22669,4.46949,8.75017,8.81334,12.1663,12.8645,21.1502,23.8099,23.8674,26.6493,27.2286,34.6705,36.0237,37.4812,44.3989,44.7307
58.7051,0.131818,0.426298,0.492738,0.192041,0.247231,0.00606821,0.117128,0.302249,0.286954,0.295036,0.224955,0.399832,0.388879,0.131818,0.117128,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.43999,8.73472,8.83129,12.0909,12.9183,21.1068,23.9378,23.9251,26.7046,27.2081,34.6689,35.7259,37.5885,44.3374,44.521,0.0403285,0.110936,-0.0492739,-0.00948939,0.0070974,0.0412219,-0.219404,-0.0468857,0.0311604,-0.116422,-0.153654,-0.143345,0.353939,-0.0918508,-0.225365,4.47067,8.74906,8.81427,12.1675,12.8659,21.1528,23.8094,23.8669,26.6518,27.2274,34.6727,36.0263,37.4841,44.3989,44.7294
58.7628,0.131103,0.424681,0.493357,0.189141,0.246542,0.00613162,0.11777,0.301478,0.287056,0.295309,0.218716,0.401651,0.390426,0.131103,0.11777,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.5292,8.87014,8.84634,12.3473,12.8381,21.1975,23.9621,23.9423,26.8028,26.9972,34.4049,35.6096,37.126,44.5199,44.4926,0.0372007,0.116773,-0.0513223,-0.0114615,0.00427948,0.0358597,-0.214391,-0.0416875,0.0258687,-0.108258,-0.155956,-0.147828,0.34638,-0.0869659,-0.216017,4.4738,8.74323,8.81632,12.1695,12.8687,21.1581,23.8044,23.8617,26.6571,27.2193,34.675,36.0308,37.4916,44.394,44.72
58.7763,0.131021,0.424489,0.493403,0.188199,0.247213,0.00613608,0.118145,0.300626,0.286858,0.293908,0.214009,0.403489,0.393809,0.131021,0.118145,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.49292,8.74441,8.79604,12.1683,12.9025,21.0437,24.1031,24.096,26.6788,27.1144,34.8514,35.9249,37.3311,44.0988,45.0412,0.0353979,0.122108,-0.0522287,-0.0117191,0.0033103,0.033835,-0.208916,-0.0360758,0.023757,-0.0999963,-0.154938,-0.148647,0.342044,-0.0807136,-0.20655,4.4756,8.73789,8.81723,12.1697,12.8697,21.1602,23.7989,23.8561,26.6592,27.211,34.6739,36.0316,37.496,44.3877,44.7106
58.777,0.130967,0.424363,0.493451,0.188065,0.247181,0.00613933,0.118149,0.300545,0.286811,0.293922,0.213766,0.403608,0.393843,0.130967,0.118149,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.46659,8.71653,8.85522,12.1513,12.7784,21.1212,23.696,23.7564,27.0009,27.2764,34.3835,35.9152,37.5205,44.7988,44.7422,0.0353895,0.122505,-0.0521789,-0.0115304,0.00345041,0.0341024,-0.208329,-0.0354824,0.0240051,-0.099165,-0.154285,-0.148125,0.342012,-0.0798016,-0.205538,4.47561,8.73749,8.81718,12.1695,12.8695,21.1599,23.7983,23.8555,26.659,27.2102,34.6733,36.0311,37.496,44.3868,44.7095
58.7786,0.130834,0.424057,0.493578,0.187756,0.247047,0.0061454,0.118151,0.300405,0.286726,0.294066,0.213391,0.403794,0.393716,0.130834,0.118151,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.48887,8.7092,8.78617,12.193,12.8017,21.4319,23.8283,23.4359,26.555,27.4423,34.7942,36.1593,37.3867,44.1921,45.019,0.0354102,0.123162,-0.0520644,-0.011155,0.003746,0.0346795,-0.207291,-0.0344344,0.0245487,-0.0976998,-0.152991,-0.14705,0.342035,-0.0781086,-0.203728,4.47559,8.73684,8.81706,12.1692,12.8693,21.1593,23.7973,23.8544,26.6585,27.2087,34.672,36.0301,37.496,44.3851,44.7077
58.7821,0.130545,0.423401,0.49387,0.18707,0.246616,0.00615741,0.118166,0.300252,0.286644,0.294615,0.212891,0.403977,0.393047,0.130545,0.118166,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.46866,8.67651,8.85247,12.1633,12.8256,21.0366,23.8881,23.9645,26.7511,27.1287,34.5506,35.9773,37.5328,44.1745,44.7177,0.0353777,0.123922,-0.0519865,-0.0107817,0.00402138,0.0352605,-0.206075,-0.0332056,0.0251063,-0.0959408,-0.151476,-0.145808,0.341908,-0.0760317,-0.201499,4.47562,8.73608,8.81699,12.1688,12.869,21.1587,23.7961,23.8532,26.6579,27.2069,34.6705,36.0288,37.4961,44.383,44.7055
58.792,0.129728,0.421562,0.494733,0.185139,0.245197,0.00618841,0.118212,0.300038,0.28655,0.296541,0.212024,0.404149,0.390533,0.129728,0.118212,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.48595,8.75183,8.81042,12.2054,12.9119,21.2591,23.5229,23.8276,26.4551,27.1071,34.8089,36.1652,37.3633,44.4447,44.5285,0.0352385,0.125048,-0.0519608,-0.0102909,0.00435395,0.0360942,-0.204145,-0.0312533,0.0259402,-0.0930536,-0.148893,-0.14368,0.341448,-0.0724127,-0.197682,4.47576,8.73495,8.81696,12.1683,12.8686,21.1579,23.7941,23.8513,26.6571,27.2041,34.6679,36.0267,37.4966,44.3794,44.7017
58.8124,0.128031,0.417747,0.496619,0.181168,0.241919,0.00624931,0.11829,0.2999,0.286531,0.301183,0.21114,0.40393,0.384279,0.128031,0.11829,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.44831,8.86522,8.80987,12.3613,12.9556,21.0168,24.0202,23.7304,26.6821,27.0174,34.7947,35.7289,37.2945,44.0474,44.7698,0.0350035,0.125876,-0.052077,-0.00990357,0.0045921,0.0370301,-0.202191,-0.0292803,0.02696,-0.0899395,-0.145507,-0.140765,0.34063,-0.0678238,-0.19315,4.476,8.73412,8.81708,12.1679,12.8684,21.157,23.7922,23.8493,26.656,27.2009,34.6645,36.0238,37.4974,44.3748,44.6971
