# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB1-v2/datafile_VB1-v2_50N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1584940484 (Default)
# output
#   file = VB-LA_outputs_VB1-v2/output_VB1-v2_50N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,yhat.26,yhat.27,yhat.28,yhat.29,yhat.30,yhat.31,yhat.32,yhat.33,yhat.34,yhat.35,yhat.36,yhat.37,yhat.38,yhat.39,yhat.40,yhat.41,yhat.42,yhat.43,yhat.44,yhat.45,yhat.46,yhat.47,yhat.48,yhat.49,yhat.50,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,residual.21,residual.22,residual.23,residual.24,residual.25,residual.26,residual.27,residual.28,residual.29,residual.30,residual.31,residual.32,residual.33,residual.34,residual.35,residual.36,residual.37,residual.38,residual.39,residual.40,residual.41,residual.42,residual.43,residual.44,residual.45,residual.46,residual.47,residual.48,residual.49,residual.50,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20,calcfq.21,calcfq.22,calcfq.23,calcfq.24,calcfq.25,calcfq.26,calcfq.27,calcfq.28,calcfq.29,calcfq.30,calcfq.31,calcfq.32,calcfq.33,calcfq.34,calcfq.35,calcfq.36,calcfq.37,calcfq.38,calcfq.39,calcfq.40,calcfq.41,calcfq.42,calcfq.43,calcfq.44,calcfq.45,calcfq.46,calcfq.47,calcfq.48,calcfq.49,calcfq.50
252.808,0.0802611,0.366549,0.713177,0.122407,-0.203991,0.00305431,0.122071,0.308201,0.294886,0.542969,0.20785,-0.417196,-0.226579,0.0802611,0.122071,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.50163,8.75821,8.86185,12.2495,12.8679,21.1484,23.7672,23.9976,26.5519,27.258,34.4357,35.8809,37.8137,44.251,44.6886,45.5072,47.0999,47.2646,48.4116,48.6072,54.1956,55.3032,62.8999,64.5195,65.4513,65.6268,67.4646,70.1079,70.407,71.1135,72.0143,72.1472,75.9909,76.5368,78.8108,79.4034,83.5701,89.5679,89.2221,90.0114,92.2277,94.2378,95.7464,98.6777,99.1743,100.703,101.024,104.719,106.397,106.878,0.0212623,0.0823542,-0.0688951,-0.0260958,-0.0100274,0.0328491,-0.191692,-0.0180975,0.0459276,-0.0599923,-0.0681742,-0.0619311,0.297075,0.0664901,-0.084024,-0.0356294,-0.0402486,-0.0409803,0.0427574,0.0789776,-0.112082,0.00967933,-0.0488004,-0.227886,0.020386,-0.131666,0.224941,-0.33934,-0.068739,0.128852,0.276874,-0.109567,0.0350362,-0.127514,0.322644,-0.236549,0.169926,-0.272837,-0.198218,0.17561,-0.0907302,0.0909409,0.18897,0.371912,-0.0164668,0.0986867,-0.000999845,0.00308856,-0.143395,0.188769,4.48974,8.77765,8.8339,12.1841,12.883,21.1612,23.7817,23.8381,26.6371,27.171,34.5872,35.9449,37.5409,44.2405,44.588,45.6166,46.9822,47.354,48.4222,48.695,54.2671,55.1403,62.7858,64.6549,65.2866,65.8327,67.4341,70.1743,70.4407,71.2311,71.7981,72.4306,75.771,76.4945,78.6974,79.1005,83.7101,88.9558,89.2182,90.3284,91.9707,93.8551,95.919,98.9401,99.2125,100.193,100.702,104.535,105.915,106.224
252.816,0.0802684,0.366527,0.713526,0.122503,-0.203954,0.00306114,0.122012,0.308229,0.294854,0.543405,0.208304,-0.417058,-0.226298,0.0802684,0.122012,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.49279,8.79073,8.7687,12.2548,12.8302,21.1531,23.8546,23.7824,26.5628,27.1494,34.6492,35.7096,37.6169,44.2212,44.6973,45.728,47.0092,47.3501,48.4327,48.2982,54.2211,54.9985,62.9767,64.8914,65.5929,65.4472,67.1761,70.3003,70.4857,71.35,72.3091,72.3326,76.0325,76.6733,78.5489,79.2984,83.5572,88.8966,89.5439,90.4411,91.6227,93.6834,95.8446,98.7415,99.6332,100.722,100.649,104.064,106.137,106.243,0.0215511,0.0819929,-0.0686873,-0.025809,-0.00968827,0.0334829,-0.191838,-0.0182556,0.0465525,-0.0603034,-0.0676082,-0.0612371,0.297785,0.0665255,-0.0844144,-0.0353834,-0.0402277,-0.0410474,0.0432189,0.0796806,-0.111353,0.00967785,-0.0487554,-0.228013,0.0205098,-0.131056,0.225782,-0.33976,-0.0691095,0.129143,0.277145,-0.110306,0.03558,-0.126498,0.322708,-0.236551,0.170724,-0.271687,-0.197395,0.176022,-0.0898097,0.0917808,0.189932,0.371338,-0.0174171,0.0983325,-0.00141913,0.00366542,-0.142797,0.188951,4.48945,8.77801,8.83369,12.1838,12.8827,21.1605,23.7818,23.8383,26.6364,27.1713,34.5866,35.9442,37.5402,44.2405,44.5884,45.6164,46.9822,47.354,48.4218,48.6943,54.2664,55.1403,62.7858,64.655,65.2865,65.8321,67.4332,70.1748,70.4411,71.2309,71.7979,72.4313,75.7704,76.4935,78.6973,79.1006,83.7093,88.9547,89.2174,90.328,91.9698,93.8542,95.9181,98.9407,99.2134,100.194,100.702,104.534,105.915,106.224
252.833,0.0802853,0.36648,0.71432,0.122591,-0.203928,0.00307678,0.121945,0.308262,0.294819,0.544257,0.208825,-0.416969,-0.225868,0.0802853,0.121945,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.49625,8.75834,8.83809,12.0991,12.8488,21.1648,23.8034,23.8299,26.6429,27.1757,34.7087,36.0206,37.6617,44.403,44.5516,45.6389,46.9211,47.3218,48.4171,48.7947,54.265,55.2775,62.7914,64.9172,65.216,65.9191,67.1771,70.2417,70.7871,71.3993,72.191,72.613,76.1274,76.9768,78.385,79.328,84.0628,88.1368,89.4876,90.1812,91.8214,94.0008,96.0961,98.5132,98.7828,99.8589,100.927,104.449,105.645,105.732,0.0218766,0.081529,-0.0684592,-0.0254947,-0.0093133,0.034164,-0.192035,-0.0184638,0.0472338,-0.0607018,-0.0670266,-0.0605054,0.29859,0.0664877,-0.0849346,-0.0351267,-0.0402868,-0.0412102,0.043725,0.0803806,-0.110636,0.00954468,-0.048722,-0.228177,0.0206309,-0.130535,0.226576,-0.340402,-0.0696974,0.129445,0.277284,-0.111328,0.0361704,-0.125366,0.322573,-0.236762,0.171381,-0.270455,-0.196698,0.17625,-0.0888004,0.0926975,0.190983,0.370389,-0.0188036,0.0976156,-0.00220061,0.00396476,-0.142464,0.188818,4.48912,8.77847,8.83346,12.1835,12.8823,21.1598,23.782,23.8385,26.6358,27.1717,34.586,35.9435,37.5394,44.2405,44.5889,45.6161,46.9823,47.3542,48.4213,48.6936,54.2656,55.1405,62.7857,64.6552,65.2864,65.8315,67.4324,70.1754,70.4417,71.2306,71.7977,72.4323,75.7698,76.4924,78.6974,79.1008,83.7086,88.9535,89.2167,90.3277,91.9688,93.8533,95.917,98.9416,99.2148,100.194,100.703,104.534,105.914,106.224
252.864,0.0803162,0.366394,0.715775,0.122565,-0.203993,0.00310563,0.121915,0.308257,0.294791,0.545564,0.209006,-0.417199,-0.22543,0.0803162,0.121915,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.48819,8.76671,8.84498,12.2506,12.8473,21.1348,23.7024,23.6638,26.6425,27.2075,34.4332,35.9495,37.4939,44.253,44.5933,45.5191,47.1664,47.3838,48.4152,48.4086,54.4279,54.9711,62.3799,64.2596,65.2524,65.9448,67.4484,69.9108,70.2635,71.5456,72.0535,72.0553,75.6819,76.6294,78.7557,79.0724,83.8896,89.0457,89.494,90.2375,91.84,93.9771,95.8431,99.0774,99.0031,100.488,101.016,104.754,105.57,106.802,0.0220167,0.0812874,-0.068355,-0.0253257,-0.00912747,0.0344452,-0.192032,-0.0184595,0.0475395,-0.0607628,-0.0667472,-0.060181,0.298948,0.0665211,-0.085068,-0.034968,-0.04026,-0.0412227,0.0439662,0.0806592,-0.11037,0.0094945,-0.0486502,-0.228185,0.0207092,-0.130396,0.226802,-0.340682,-0.0699683,0.129633,0.277258,-0.111756,0.036433,-0.124861,0.322407,-0.236959,0.171437,-0.269953,-0.196634,0.17614,-0.0883552,0.0930995,0.191413,0.369765,-0.0195829,0.0970588,-0.00277653,0.0037081,-0.142716,0.188395,4.48898,8.77871,8.83336,12.1833,12.8821,21.1596,23.782,23.8385,26.6355,27.1718,34.5857,35.9432,37.5391,44.2405,44.5891,45.616,46.9823,47.3542,48.421,48.6933,54.2654,55.1405,62.7857,64.6552,65.2863,65.8314,67.4322,70.1757,70.442,71.2304,71.7977,72.4328,75.7696,76.4919,78.6976,79.101,83.7086,88.953,89.2166,90.3279,91.9684,93.8529,95.9166,98.9422,99.2156,100.195,100.704,104.534,105.915,106.225
252.879,0.0803465,0.366396,0.716934,0.122239,-0.203773,0.00312719,0.122079,0.308478,0.295066,0.546977,0.208511,-0.417025,-0.224964,0.0803465,0.122079,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.48171,8.77598,8.83845,12.1974,12.8653,21.1996,23.7315,23.6899,26.5417,27.1075,34.8401,36.1329,37.6097,44.0675,44.4938,45.6449,47.1888,47.4518,48.5162,48.7896,54.4917,55.0792,62.6299,64.6463,65.3813,65.8628,67.5917,70.3445,70.4047,70.8687,71.9192,72.1867,75.9394,76.5668,78.0515,79.0452,83.658,89.5985,88.8004,89.8609,91.6412,93.6115,96.2832,98.6575,100.156,99.8134,100.118,104.321,105.981,106.732,0.021167,0.0806929,-0.069232,-0.0268864,-0.0106736,0.0314883,-0.19377,-0.0201792,0.0447038,-0.0628799,-0.07083,-0.0641967,0.296903,0.0629571,-0.0879252,-0.0369942,-0.0439829,-0.0449184,0.0418295,0.0754371,-0.115853,0.00454367,-0.0500871,-0.229296,0.0194071,-0.137403,0.219915,-0.345605,-0.0749881,0.127218,0.271304,-0.116742,0.0339099,-0.128572,0.315801,-0.243445,0.162716,-0.27541,-0.204887,0.168559,-0.092227,0.0894425,0.18757,0.362737,-0.0263741,0.0891493,-0.0102664,-0.00657031,-0.152547,0.179495,4.48983,8.77931,8.83423,12.1849,12.8837,21.1625,23.7838,23.8402,26.6383,27.1739,34.5898,35.9472,37.5411,44.244,44.5919,45.618,46.986,47.3579,48.4232,48.6986,54.2709,55.1455,62.7871,64.6563,65.2876,65.8384,67.4391,70.1806,70.447,71.2328,71.8037,72.4377,75.7721,76.4956,78.7042,79.1074,83.7173,88.9584,89.2249,90.3354,91.9722,93.8566,95.9204,98.9493,99.2224,100.203,100.711,104.545,105.925,106.234
252.892,0.0803511,0.36635,0.717262,0.122225,-0.203965,0.0031342,0.122063,0.308349,0.294973,0.546964,0.208284,-0.417469,-0.225137,0.0803511,0.122063,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.49431,8.73828,8.81232,12.1964,12.833,21.1567,23.7673,23.9311,26.6706,27.2658,34.6347,35.8288,37.6326,44.2703,44.5601,45.7561,47.0829,47.2989,48.34,48.5695,54.4842,55.0812,62.9602,64.7873,65.473,66.1347,67.1958,69.9888,70.1954,71.2689,71.435,72.4464,75.869,76.7619,78.7197,79.0625,83.8706,88.7736,88.9213,90.7041,91.9667,94.1196,95.9256,99.251,98.9692,100.756,100.619,104.575,106.102,106.554,0.0212602,0.0811879,-0.0690531,-0.0264785,-0.0103243,0.0321121,-0.192876,-0.0192778,0.0453108,-0.0616778,-0.0696658,-0.0631852,0.297126,0.0643807,-0.0863845,-0.0363538,-0.042482,-0.0433492,0.042308,0.0768862,-0.114342,0.0065041,-0.0495027,-0.228692,0.0198433,-0.135234,0.221815,-0.343317,-0.0727159,0.127984,0.273342,-0.114145,0.0344581,-0.127943,0.318248,-0.240988,0.165266,-0.274251,-0.202548,0.171003,-0.0914603,0.0901888,0.188257,0.365781,-0.0230762,0.0923245,-0.00719376,-0.00337286,-0.149553,0.182499,4.48974,8.77881,8.83405,12.1845,12.8833,21.1619,23.7829,23.8393,26.6377,27.1727,34.5887,35.9462,37.5409,44.2426,44.5904,45.6174,46.9845,47.3563,48.4227,48.6971,54.2693,55.1435,62.7865,64.6557,65.2872,65.8362,67.4372,70.1783,70.4447,71.232,71.8017,72.4351,75.7715,76.4949,78.7018,79.105,83.7147,88.9573,89.2225,90.333,91.9715,93.8558,95.9197,98.9462,99.2191,100.2,100.708,104.541,105.922,106.231
252.901,0.080354,0.366309,0.717504,0.122137,-0.204195,0.00313938,0.122086,0.308198,0.294897,0.546777,0.207741,-0.41805,-0.22547,0.080354,0.122086,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.50821,8.7731,8.79738,12.1323,12.8624,21.2331,23.7308,23.8221,26.5676,27.1743,34.5728,36.169,37.6711,44.1856,44.2845,45.4865,46.997,47.3607,48.4924,48.7371,54.3243,55.5795,62.5631,64.2713,65.4567,65.5989,67.7218,70.1668,70.2294,71.0336,71.6841,72.7658,75.8397,76.055,78.4212,79.4545,83.3559,89.2927,88.8983,90.2482,91.9783,93.7702,96.6068,99.6473,99.1559,99.9481,100.462,104.707,104.914,106.116,0.0211605,0.0819293,-0.0690102,-0.0262525,-0.0101944,0.0323181,-0.191856,-0.0182422,0.0455088,-0.0602312,-0.0688591,-0.0626228,0.296876,0.0658114,-0.0845423,-0.0358624,-0.0409626,-0.0417005,0.0424873,0.077883,-0.113302,0.00850018,-0.0489311,-0.227983,0.0202064,-0.13345,0.223166,-0.340706,-0.0701569,0.128574,0.275223,-0.111004,0.0346504,-0.127985,0.32068,-0.238501,0.167293,-0.273848,-0.200756,0.173185,-0.0912993,0.0903831,0.188304,0.369236,-0.0191051,0.0957612,-0.00381653,-0.000558755,-0.146961,0.185385,4.48984,8.77807,8.83401,12.1843,12.8832,21.1617,23.7819,23.8382,26.6375,27.1712,34.5879,35.9456,37.5411,44.2412,44.5885,45.6169,46.983,47.3547,48.4225,48.6961,54.2683,55.1415,62.7859,64.655,65.2868,65.8345,67.4358,70.1757,70.4422,71.2314,71.7998,72.432,75.7713,76.495,78.6993,79.1025,83.7127,88.9568,89.2208,90.3308,91.9713,93.8556,95.9197,98.9428,99.2151,100.196,100.705,104.539,105.919,106.228
252.903,0.0803548,0.36629,0.717601,0.122043,-0.204341,0.0031414,0.122124,0.308103,0.294869,0.54659,0.207255,-0.418445,-0.225738,0.0803548,0.122124,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.46437,8.77576,8.84526,12.1775,12.8767,21.156,23.7532,23.653,26.5533,27.0535,34.5582,35.7663,37.7234,44.3021,44.5225,45.5966,46.9509,47.5385,48.4701,48.6382,54.0479,55.0043,62.4494,64.6246,65.1776,66.2029,67.3776,69.7675,70.5406,71.4001,71.6038,72.3234,76.178,76.1391,78.813,79.2554,83.6729,89.4358,89.0632,89.7819,91.5524,93.9473,95.8457,98.9826,99.1452,100.726,100.069,104.36,106.335,106.02,0.0209838,0.0824719,-0.0690765,-0.0262526,-0.0102686,0.0321535,-0.191245,-0.0176174,0.0453466,-0.0593217,-0.0686729,-0.0626226,0.296441,0.0665575,-0.0833917,-0.0357037,-0.0401631,-0.0407946,0.0423865,0.078105,-0.11307,0.00955592,-0.0486422,-0.227545,0.0203465,-0.132779,0.223506,-0.339146,-0.0686479,0.128766,0.276091,-0.109027,0.0345193,-0.128442,0.321925,-0.237198,0.167997,-0.27413,-0.200189,0.174138,-0.091608,0.090126,0.187914,0.371285,-0.0166197,0.0977024,-0.00187802,0.000638392,-0.145891,0.186793,4.49002,8.77753,8.83408,12.1843,12.8833,21.1618,23.7812,23.8376,26.6377,27.1703,34.5877,35.9456,37.5416,44.2404,44.5874,45.6167,46.9822,47.3538,48.4226,48.6959,54.2681,55.1404,62.7856,64.6545,65.2867,65.8338,67.4355,70.1741,70.4406,71.2312,71.7989,72.43,75.7715,76.4954,78.6981,79.1012,83.712,88.9571,89.2202,90.3299,91.9716,93.8559,95.9201,98.9407,99.2126,100.194,100.703,104.537,105.918,106.226
252.904,0.0803548,0.366287,0.717613,0.121991,-0.204392,0.00314153,0.122148,0.308071,0.294869,0.546497,0.207017,-0.418597,-0.225859,0.0803548,0.122148,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.48638,8.79324,8.85203,12.1579,12.8539,21.1828,23.7713,23.8717,26.6324,27.1731,34.4185,36.0431,37.4677,44.2066,44.3984,45.693,47.0088,47.3093,48.7572,48.9419,54.4273,54.8796,62.824,64.8291,65.5424,65.9943,67.2596,69.8332,70.6921,71.0914,71.7587,72.3117,75.3991,76.5717,78.8788,79.0068,83.9168,89.1705,88.7809,90.6534,91.7653,93.7564,95.8295,99.3164,98.6671,100.217,100.565,104.794,105.592,106.214,0.0208686,0.082696,-0.0691435,-0.0263197,-0.0103681,0.0319574,-0.191047,-0.0174128,0.0451548,-0.0590059,-0.06876,-0.0627896,0.296158,0.0667439,-0.082996,-0.0357194,-0.0399594,-0.040542,0.0422506,0.0779906,-0.113189,0.0098279,-0.0485751,-0.227398,0.0203535,-0.13276,0.223383,-0.338644,-0.0681719,0.128748,0.276244,-0.10834,0.0343548,-0.128804,0.322223,-0.236869,0.16797,-0.274482,-0.200257,0.174269,-0.0919089,0.0898576,0.187579,0.371937,-0.0157638,0.0982709,-0.0012939,0.000781774,-0.145786,0.187087,4.49013,8.7773,8.83414,12.1843,12.8834,21.162,23.781,23.8374,26.6378,27.17,34.5878,35.9458,37.5418,44.2403,44.587,45.6167,46.982,47.3535,48.4227,48.696,54.2682,55.1402,62.7856,64.6544,65.2866,65.8338,67.4356,70.1736,70.4402,71.2313,71.7988,72.4293,75.7716,76.4958,78.6978,79.1009,83.712,88.9575,89.2203,90.3297,91.9719,93.8561,95.9204,98.9401,99.2118,100.194,100.702,104.537,105.918,106.226
252.904,0.080355,0.366286,0.717626,0.121979,-0.204404,0.00314162,0.122154,0.308065,0.294869,0.546485,0.206961,-0.418634,-0.225884,0.080355,0.122154,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.47854,8.80571,8.83051,12.2318,12.8313,21.1147,23.7975,23.715,26.6481,27.2574,34.6287,36.1351,37.4487,44.2947,44.4757,45.5329,46.9112,47.6212,48.3913,48.6215,54.3915,55.0413,62.8754,64.2324,65.4546,65.9806,67.5266,70.1671,70.5587,71.0534,71.742,72.2054,75.8853,76.1584,79.2847,79.2334,84.0943,88.1742,89.3358,90.5566,91.8593,93.4385,95.8609,98.9808,99.2787,100.52,100.719,104.776,105.889,106.82,0.02084,0.0827458,-0.0691612,-0.0263389,-0.0103947,0.0319046,-0.191006,-0.0173695,0.0451035,-0.0589379,-0.0687902,-0.0628382,0.296088,0.0667781,-0.0829116,-0.035728,-0.0399217,-0.0404929,0.042214,0.0779509,-0.11323,0.00987796,-0.048563,-0.227366,0.0203519,-0.132774,0.223336,-0.338541,-0.0680751,0.128738,0.276263,-0.108194,0.0343105,-0.128897,0.322274,-0.236811,0.167941,-0.274577,-0.200295,0.174279,-0.091988,0.0897865,0.187492,0.372068,-0.0155849,0.0983804,-0.00117972,0.000786444,-0.14579,0.18713,4.49016,8.77725,8.83416,12.1843,12.8834,21.1621,23.781,23.8374,26.6379,27.1699,34.5878,35.9458,37.5419,44.2402,44.5869,45.6167,46.9819,47.3535,48.4228,48.696,54.2682,55.1401,62.7856,64.6544,65.2866,65.8338,67.4357,70.1735,70.4401,71.2313,71.7987,72.4292,75.7717,76.4959,78.6977,79.1008,83.7121,88.9576,89.2203,90.3297,91.972,93.8562,95.9205,98.9399,99.2116,100.194,100.702,104.537,105.918,106.226
252.904,0.0803552,0.366285,0.717641,0.121971,-0.204413,0.00314163,0.122157,0.30806,0.294869,0.546483,0.206929,-0.418658,-0.225898,0.0803552,0.122157,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.50893,8.81388,8.86307,12.2157,12.8681,21.259,23.7948,23.8087,26.5611,27.3453,34.4571,35.9168,37.6464,44.4307,44.5062,45.6918,47.0557,47.4338,48.3119,48.7441,54.3162,55.223,62.3947,64.754,65.1754,66.2234,67.6398,70.1564,70.3069,71.1607,71.655,72.2976,75.9226,76.3743,78.2653,79.1184,83.5042,89.7271,89.0235,89.7927,91.7677,93.9623,95.4492,98.6931,99.3389,100.247,100.093,104.926,106.064,105.828,0.0208251,0.0827748,-0.0691697,-0.0263469,-0.0104071,0.0318796,-0.190978,-0.017341,0.0450794,-0.0588945,-0.0688,-0.0628587,0.296052,0.0668044,-0.0828576,-0.0357289,-0.039893,-0.0404578,0.0421971,0.0779373,-0.113245,0.00991551,-0.0485531,-0.227346,0.0203535,-0.13277,0.223321,-0.338473,-0.0680108,0.128737,0.276285,-0.108102,0.0342898,-0.128943,0.322315,-0.236766,0.167938,-0.274622,-0.200304,0.174297,-0.0920262,0.0897524,0.187449,0.372154,-0.0154717,0.0984555,-0.00110263,0.000804876,-0.145776,0.187168,4.49017,8.77723,8.83417,12.1843,12.8834,21.1621,23.781,23.8373,26.6379,27.1699,34.5878,35.9459,37.5419,44.2402,44.5869,45.6167,46.9819,47.3535,48.4228,48.6961,54.2682,55.1401,62.7856,64.6543,65.2866,65.8338,67.4357,70.1735,70.44,71.2313,71.7987,72.4291,75.7717,76.4959,78.6977,79.1008,83.7121,88.9576,89.2203,90.3297,91.972,93.8562,95.9206,98.9398,99.2115,100.194,100.702,104.537,105.918,106.226
