# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB1-v2/datafile_VB1-v2_40N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1580115545 (Default)
# output
#   file = VB-LA_outputs_VB1-v2/output_VB1-v2_40N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,yhat.26,yhat.27,yhat.28,yhat.29,yhat.30,yhat.31,yhat.32,yhat.33,yhat.34,yhat.35,yhat.36,yhat.37,yhat.38,yhat.39,yhat.40,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,residual.21,residual.22,residual.23,residual.24,residual.25,residual.26,residual.27,residual.28,residual.29,residual.30,residual.31,residual.32,residual.33,residual.34,residual.35,residual.36,residual.37,residual.38,residual.39,residual.40,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20,calcfq.21,calcfq.22,calcfq.23,calcfq.24,calcfq.25,calcfq.26,calcfq.27,calcfq.28,calcfq.29,calcfq.30,calcfq.31,calcfq.32,calcfq.33,calcfq.34,calcfq.35,calcfq.36,calcfq.37,calcfq.38,calcfq.39,calcfq.40
195.568,0.0975043,0.496632,0.559758,0.254413,-0.323419,0.00355325,0.121109,0.309766,0.295037,0.281214,0.218059,-0.430625,-0.451792,0.0975043,0.121109,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.52078,8.8135,8.83434,12.1105,12.9751,21.0989,23.7283,23.6828,26.5104,27.3207,34.6671,36.0123,37.5811,44.1737,44.5332,45.7644,47.0268,47.7365,48.3353,48.5849,54.2952,54.8817,63.2076,64.7803,64.9044,65.9891,67.6762,70.03,69.9431,71.5433,71.9154,72.77,75.8517,76.038,78.7168,79.3487,83.6205,88.7118,88.7711,90.5123,0.0233948,0.0880896,-0.0649208,-0.0305066,-0.0119036,0.0273112,-0.19656,-0.0233588,0.0489779,-0.0767909,-0.0887013,-0.0730483,0.306478,0.0797485,-0.0779161,-0.035382,-0.0350358,-0.0340937,0.0431676,0.0596372,-0.110284,0.00574586,-0.0704784,-0.253812,-0.00139712,-0.147497,0.231413,-0.271496,-0.003711,0.111955,0.346435,-0.0561159,0.0177568,-0.132978,0.376885,-0.17716,0.185606,-0.26944,-0.145771,0.23353,4.48761,8.77191,8.82992,12.1885,12.8849,21.1667,23.7866,23.8434,26.634,27.1878,34.6077,35.956,37.5315,44.2273,44.5819,45.6164,46.977,47.3471,48.4218,48.7144,54.2653,55.1443,62.8075,64.6808,65.3084,65.8485,67.4276,70.1065,70.3757,71.248,71.7286,72.3771,75.7882,76.5,78.6431,79.0412,83.6944,88.9524,89.1658,90.2705
195.569,0.0975091,0.496652,0.559849,0.254424,-0.323468,0.00355388,0.121114,0.309759,0.295037,0.281231,0.218012,-0.430673,-0.451815,0.0975091,0.121114,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.46669,8.80074,8.84289,12.2137,12.8875,21.1715,23.7102,23.796,26.6403,27.1815,34.5161,35.8844,37.5977,44.0214,44.5346,45.6519,46.9282,47.3296,48.1429,48.6578,54.1205,55.1176,62.596,64.677,65.4727,65.5476,67.2854,70.1332,70.3631,71.6413,72.0198,72.8742,75.5437,76.1868,78.8605,79.1447,83.4997,89.3461,89.4313,90.3796,0.0233715,0.0881254,-0.0649352,-0.0305212,-0.0119246,0.0272646,-0.196522,-0.0233192,0.0489355,-0.0767323,-0.0887296,-0.0730921,0.306422,0.0797757,-0.0778447,-0.0353871,-0.0350061,-0.0340546,0.0431385,0.059595,-0.110328,0.00577854,-0.0704676,-0.253788,-0.00139671,-0.147527,0.231357,-0.271417,-0.00363867,0.111948,0.34644,-0.0560036,0.0177191,-0.133053,0.37691,-0.177129,0.185549,-0.26952,-0.145833,0.233511,4.48763,8.77187,8.82994,12.1885,12.8849,21.1667,23.7865,23.8433,26.6341,27.1877,34.6077,35.9561,37.5316,44.2272,44.5818,45.6164,46.977,47.3471,48.4219,48.7144,54.2653,55.1442,62.8075,64.6808,65.3084,65.8485,67.4276,70.1064,70.3756,71.2481,71.7286,72.377,75.7883,76.5001,78.6431,79.0411,83.6945,88.9525,89.1658,90.2705
195.57,0.0975133,0.496668,0.55993,0.254439,-0.323517,0.00355441,0.121115,0.309746,0.295029,0.281239,0.217974,-0.43072,-0.45184,0.0975133,0.121115,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.47131,8.80504,8.80851,12.212,12.8678,21.2255,23.6508,23.9904,26.696,27.2575,34.7571,36.1221,37.4785,44.2633,44.5639,45.7101,46.9496,47.3821,48.2661,48.4629,54.4492,55.0957,62.8267,64.7757,65.2898,66.1495,67.4105,70.1762,70.44,70.8063,71.7898,72.4407,75.6801,75.9232,78.9693,79.2302,83.8779,89.0171,89.2914,90.0824,0.0233683,0.0881789,-0.0649279,-0.030496,-0.0119068,0.0272915,-0.196435,-0.023231,0.0489637,-0.0766124,-0.0886524,-0.0730336,0.306415,0.0798986,-0.0776923,-0.0353397,-0.034876,-0.033915,0.0431618,0.059688,-0.110231,0.00594472,-0.0704182,-0.253732,-0.00136259,-0.147374,0.231477,-0.271204,-0.00342916,0.112003,0.3466,-0.0557513,0.0177435,-0.133038,0.37711,-0.176925,0.185719,-0.269459,-0.145687,0.233688,4.48763,8.77182,8.82993,12.1885,12.8849,21.1667,23.7864,23.8432,26.634,27.1876,34.6077,35.956,37.5316,44.2271,44.5817,45.6163,46.9769,47.3469,48.4218,48.7143,54.2652,55.1441,62.8074,64.6807,65.3084,65.8484,67.4275,70.1062,70.3754,71.248,71.7284,72.3768,75.7883,76.5,78.6429,79.0409,83.6943,88.9525,89.1657,90.2703
195.571,0.0975163,0.49668,0.559986,0.254446,-0.323547,0.00355479,0.121117,0.309743,0.295029,0.281251,0.217949,-0.430749,-0.451851,0.0975163,0.121117,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.51004,8.77373,8.75911,12.1871,12.8993,21.215,23.8886,23.8163,26.5722,27.2494,34.6878,35.8769,37.492,43.9954,44.7505,45.437,46.9386,47.5365,48.4879,48.5752,54.5066,55.0842,62.6059,65.1243,65.4882,66.1867,67.1605,70.5833,70.5427,70.9865,71.4249,72.1013,76.2066,76.5162,78.5942,78.6745,83.6429,88.7333,89.1498,90.5766,0.0233555,0.0881972,-0.0649359,-0.0305044,-0.0119187,0.0272649,-0.196416,-0.0232104,0.0489396,-0.076582,-0.0886699,-0.0730592,0.306385,0.0799112,-0.0776556,-0.0353433,-0.0348622,-0.0338962,0.0431453,0.059662,-0.110259,0.00595881,-0.0704131,-0.253719,-0.00136308,-0.147395,0.231442,-0.271165,-0.00339403,0.111998,0.346598,-0.0556949,0.017722,-0.13308,0.377118,-0.176913,0.185682,-0.269505,-0.145726,0.233672,4.48764,8.7718,8.82994,12.1885,12.8849,21.1667,23.7864,23.8432,26.6341,27.1876,34.6077,35.9561,37.5316,44.2271,44.5817,45.6163,46.9769,47.3469,48.4219,48.7143,54.2653,55.144,62.8074,64.6807,65.3084,65.8484,67.4276,70.1062,70.3754,71.248,71.7284,72.3767,75.7883,76.5001,78.6429,79.0409,83.6943,88.9525,89.1657,90.2703
195.571,0.0975198,0.496695,0.560054,0.254456,-0.323582,0.00355521,0.121119,0.30974,0.295029,0.281268,0.217929,-0.430781,-0.451856,0.0975198,0.121119,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.4916,8.83493,8.83262,12.1671,12.8529,21.0511,23.7492,23.6898,26.6726,27.1469,34.6677,35.8768,37.3358,44.4403,44.6546,45.8513,47.0682,47.3126,48.2959,48.6131,54.4374,54.7982,62.7614,64.5733,65.7196,65.5785,67.5213,70.0796,70.1595,71.6728,71.7616,72.2086,75.8251,76.1804,78.2437,79.0191,83.138,89.1716,89.1962,90.1087,0.0233454,0.0882093,-0.0649422,-0.0305111,-0.0119281,0.0272425,-0.196401,-0.0231944,0.0489199,-0.076559,-0.0886859,-0.0730815,0.306362,0.0799188,-0.0776287,-0.0353463,-0.034854,-0.0338841,0.043132,0.0596372,-0.110285,0.00596469,-0.0704095,-0.25371,-0.00136421,-0.147419,0.231407,-0.27114,-0.00337238,0.111993,0.34659,-0.0556572,0.017704,-0.133114,0.377116,-0.176913,0.18564,-0.269545,-0.145768,0.233648,4.48765,8.77179,8.82994,12.1885,12.8849,21.1668,23.7864,23.8432,26.6341,27.1876,34.6077,35.9561,37.5316,44.2271,44.5816,45.6163,46.9769,47.3469,48.4219,48.7144,54.2653,55.144,62.8074,64.6807,65.3084,65.8484,67.4276,70.1061,70.3754,71.248,71.7284,72.3767,75.7883,76.5001,78.6429,79.0409,83.6944,88.9525,89.1658,90.2704
195.573,0.0975265,0.496722,0.560181,0.25448,-0.323645,0.00355597,0.121121,0.309736,0.295029,0.281304,0.217905,-0.430837,-0.451857,0.0975265,0.121121,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.48666,8.75089,8.84593,12.2239,12.7923,21.2361,23.8254,23.7764,26.5335,27.2911,34.4794,35.8782,37.5061,44.3426,44.6103,45.7145,47.2852,47.3483,48.3737,48.6846,54.2217,55.3504,62.935,64.6566,64.9826,65.8711,67.0298,69.9378,70.2326,71.0818,71.7383,72.0794,75.5932,77.0154,78.7669,79.2744,84.0914,88.3454,89.3461,90.3899,0.0233338,0.0882195,-0.0649493,-0.0305182,-0.0119385,0.0272144,-0.196382,-0.0231742,0.0488965,-0.0765313,-0.0887069,-0.0731099,0.306336,0.0799259,-0.0775982,-0.0353491,-0.0348466,-0.0338722,0.0431169,0.0596022,-0.110322,0.00596484,-0.070405,-0.253699,-0.00136614,-0.14746,0.231354,-0.271118,-0.00335478,0.111988,0.346571,-0.0556213,0.0176817,-0.133153,0.3771,-0.176926,0.185571,-0.269597,-0.145836,0.233602,4.48767,8.77178,8.82995,12.1885,12.8849,21.1668,23.7864,23.8432,26.6341,27.1875,34.6077,35.9561,37.5317,44.2271,44.5816,45.6163,46.9768,47.3469,48.4219,48.7144,54.2653,55.144,62.8074,64.6807,65.3084,65.8485,67.4276,70.1061,70.3754,71.248,71.7284,72.3766,75.7883,76.5002,78.6429,79.0409,83.6944,88.9526,89.1658,90.2704
195.575,0.097537,0.496766,0.560383,0.254519,-0.323745,0.00355708,0.121124,0.309732,0.295028,0.281366,0.217881,-0.430922,-0.451846,0.097537,0.121124,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.51335,8.75354,8.8657,12.1835,12.9042,21.144,23.8826,23.7708,26.7518,27.2479,34.3708,35.9271,37.6184,44.2777,44.5336,45.6441,47.2506,47.4191,48.3524,48.8405,54.1715,55.2049,62.9918,64.6247,65.3817,65.8165,67.2831,70.6195,70.7386,71.6388,71.6892,72.308,76.41,76.4699,79.0544,79.1436,83.985,89.1719,88.8102,89.9934,0.0233217,0.0882217,-0.0649571,-0.0305266,-0.0119502,0.0271796,-0.196365,-0.0231558,0.0488689,-0.0765079,-0.0887378,-0.0731476,0.30631,0.0799234,-0.0775759,-0.0353541,-0.03485,-0.0338713,0.0430995,0.05955,-0.110377,0.00594513,-0.0704027,-0.253691,-0.00137126,-0.147532,0.231272,-0.271117,-0.00335961,0.111979,0.346528,-0.0556098,0.0176543,-0.133196,0.377051,-0.17697,0.185456,-0.269664,-0.145943,0.233515,4.48768,8.77178,8.82996,12.1885,12.885,21.1668,23.7864,23.8432,26.6341,27.1875,34.6077,35.9561,37.5317,44.2271,44.5816,45.6164,46.9769,47.3469,48.4219,48.7145,54.2654,55.1441,62.8074,64.6807,65.3084,65.8485,67.4277,70.1061,70.3754,71.248,71.7285,72.3766,75.7883,76.5002,78.6429,79.041,83.6945,88.9527,89.1659,90.2705
195.578,0.0975532,0.496832,0.560695,0.254583,-0.323897,0.0035587,0.121125,0.309726,0.295026,0.281464,0.217859,-0.43105,-0.45182,0.0975532,0.121125,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.49668,8.81515,8.86348,12.2515,12.8306,21.2401,23.7856,23.8681,26.6495,27.1549,34.5762,35.8596,37.6565,44.1881,44.6358,45.6283,46.7243,47.145,48.4143,48.9836,54.2826,54.9797,62.5137,64.7252,65.286,65.85,67.7365,69.8457,70.683,71.1306,71.6428,72.5005,75.6939,76.3745,78.448,79.164,84.1529,88.8519,89.3113,90.1832,0.0233136,0.0882142,-0.064961,-0.0305284,-0.0119553,0.0271506,-0.196342,-0.0231311,0.0488502,-0.0764799,-0.0887618,-0.0731779,0.306295,0.0799249,-0.0775516,-0.0353516,-0.0348503,-0.033868,0.0430901,0.0594998,-0.110431,0.00592111,-0.0703964,-0.253681,-0.00137443,-0.147611,0.231184,-0.271124,-0.00337301,0.111978,0.346478,-0.0556103,0.0176325,-0.133225,0.376988,-0.17703,0.185319,-0.269724,-0.14607,0.233407,4.48769,8.77179,8.82996,12.1885,12.885,21.1668,23.7863,23.8431,26.6341,27.1875,34.6078,35.9562,37.5317,44.2271,44.5816,45.6164,46.9769,47.3469,48.4219,48.7145,54.2654,55.1441,62.8074,64.6807,65.3084,65.8486,67.4278,70.1061,70.3754,71.248,71.7285,72.3766,75.7884,76.5002,78.643,79.041,83.6947,88.9527,89.1661,90.2706
195.582,0.0975757,0.496926,0.561135,0.254666,-0.324125,0.00356064,0.12113,0.309704,0.295016,0.281577,0.21777,-0.431251,-0.451834,0.0975757,0.12113,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.46501,8.79187,8.81044,12.0942,12.9915,21.2098,23.8336,23.7778,26.7731,27.2085,34.5788,35.8507,37.6757,44.1846,44.3152,45.9343,47.3116,47.391,48.9157,48.8562,54.4878,54.8713,62.755,64.0943,65.5577,66.1533,67.6366,69.9173,69.8356,70.9606,71.7058,72.1952,76.1031,76.4383,78.9806,78.3538,83.6483,89.28,89.1061,90.1298,0.0232872,0.0882828,-0.0649672,-0.0305151,-0.0119567,0.0271185,-0.196211,-0.022995,0.0488319,-0.0762971,-0.0887277,-0.0731783,0.306237,0.0800647,-0.0773319,-0.0353063,-0.0347035,-0.0337021,0.0430846,0.0595154,-0.110417,0.00608283,-0.0703348,-0.2536,-0.00134378,-0.147557,0.231181,-0.270869,-0.00313263,0.112025,0.34659,-0.0552893,0.0176109,-0.133289,0.37714,-0.176867,0.185318,-0.269774,-0.146087,0.233466,4.48771,8.77172,8.82997,12.1885,12.885,21.1669,23.7862,23.843,26.6342,27.1873,34.6077,35.9562,37.5318,44.2269,44.5813,45.6163,46.9767,47.3467,48.4219,48.7145,54.2654,55.1439,62.8073,64.6806,65.3083,65.8486,67.4278,70.1059,70.3751,71.248,71.7284,72.3763,75.7884,76.5003,78.6429,79.0409,83.6947,88.9528,89.1661,90.2705
195.59,0.0976126,0.497082,0.561855,0.254803,-0.324466,0.00356348,0.12114,0.309707,0.295027,0.281817,0.217713,-0.431536,-0.451763,0.0976126,0.12114,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.49103,8.75754,8.84214,12.1988,12.8863,21.2185,23.8455,23.8172,26.6085,27.2182,34.4317,35.8566,37.6304,44.3556,44.5872,45.5784,47.2591,47.2699,48.2623,48.7913,54.3567,55.1219,62.7552,64.5222,65.3519,66.0557,67.6601,70.0519,70.8399,71.4348,72.1576,72.3726,75.9588,76.3723,79.351,79.0397,84.02,89.1567,89.3923,90.3705,0.0232304,0.0882193,-0.0650196,-0.0306016,-0.0120471,0.0269047,-0.196273,-0.023052,0.0486469,-0.0763777,-0.0890024,-0.0734569,0.306112,0.0798568,-0.0774663,-0.0354121,-0.0349261,-0.0339184,0.042957,0.0591201,-0.110832,0.00573475,-0.0704057,-0.25365,-0.00142333,-0.148124,0.230614,-0.271192,-0.00347335,0.111889,0.346142,-0.0556154,0.0174365,-0.133532,0.376615,-0.17738,0.184534,-0.270195,-0.146807,0.232803,4.48777,8.77178,8.83002,12.1886,12.885,21.1671,23.7863,23.8431,26.6344,27.1874,34.608,35.9565,37.5319,44.2271,44.5815,45.6164,46.9769,47.3469,48.422,48.7149,54.2658,55.1443,62.8074,64.6806,65.3084,65.8491,67.4284,70.1062,70.3755,71.2481,71.7289,72.3766,75.7886,76.5005,78.6434,79.0414,83.6955,88.9532,89.1668,90.2712
195.595,0.0976366,0.497183,0.562329,0.254897,-0.324701,0.00356515,0.121143,0.309694,0.295022,0.281958,0.21766,-0.431737,-0.451741,0.0976366,0.121143,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.50288,8.7185,8.83204,12.2523,12.9307,21.2703,23.7403,23.8676,26.6093,27.1644,34.8205,35.9546,37.8916,44.3224,44.578,45.5542,47.2333,47.0457,48.4556,48.8162,54.5909,55.0595,62.6649,65.0764,65.3302,65.3547,67.0577,69.8,70.4777,71.1253,71.6196,72.7246,75.6728,76.5814,78.7656,79.4678,83.7581,88.9587,89.1766,90.5587,0.0232114,0.088234,-0.0650276,-0.0306018,-0.0120557,0.0268584,-0.196207,-0.0229832,0.0486162,-0.0762901,-0.0890225,-0.0734953,0.306073,0.0799,-0.077371,-0.0353979,-0.0348825,-0.0338644,0.0429415,0.059065,-0.110892,0.00575738,-0.0703806,-0.253613,-0.00141829,-0.148198,0.230511,-0.271119,-0.00341284,0.1119,0.346119,-0.0555137,0.0174023,-0.13359,0.376592,-0.177396,0.18438,-0.270284,-0.146955,0.2327,4.48779,8.77177,8.83003,12.1886,12.8851,21.1671,23.7862,23.843,26.6344,27.1873,34.608,35.9565,37.5319,44.2271,44.5814,45.6164,46.9769,47.3469,48.4221,48.7149,54.2659,55.1442,62.8074,64.6806,65.3084,65.8492,67.4285,70.1061,70.3754,71.2481,71.7289,72.3765,75.7886,76.5006,78.6434,79.0414,83.6956,88.9533,89.167,90.2713
195.608,0.0977049,0.497466,0.563685,0.255227,-0.325345,0.00357003,0.121119,0.309684,0.294995,0.282429,0.217788,-0.432242,-0.451474,0.0977049,0.121119,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.4877,8.74175,8.84883,12.233,12.7856,21.0332,23.8372,23.7514,26.6538,26.9805,34.5822,36.2024,37.4673,43.9561,44.7537,45.5542,46.9506,47.4161,48.1086,48.8835,54.275,55.149,62.7991,64.3389,65.6034,66.016,67.8949,69.9259,70.6003,70.9147,71.5862,71.8802,76.299,76.4649,78.9503,78.9207,83.8462,89.0393,89.2185,90.5886,0.0233199,0.0880395,-0.064938,-0.0304642,-0.0119066,0.0270626,-0.196176,-0.0229495,0.0488539,-0.0763107,-0.0888218,-0.0732596,0.306356,0.0799481,-0.077442,-0.0352604,-0.0348486,-0.0338569,0.0431318,0.0592392,-0.110721,0.00569957,-0.0703263,-0.253617,-0.00137574,-0.148171,0.230614,-0.27131,-0.00360382,0.112045,0.34609,-0.0558268,0.0175822,-0.133213,0.376424,-0.177583,0.184288,-0.269967,-0.146993,0.232533,4.48768,8.77196,8.82994,12.1885,12.8849,21.1669,23.7862,23.8429,26.6341,27.1873,34.6078,35.9563,37.5316,44.2271,44.5814,45.6163,46.9768,47.3469,48.4219,48.7148,54.2657,55.1443,62.8073,64.6806,65.3084,65.8492,67.4284,70.1063,70.3756,71.248,71.7289,72.3768,75.7884,76.5002,78.6436,79.0416,83.6957,88.953,89.167,90.2715
195.624,0.0977839,0.497801,0.565264,0.255552,-0.326122,0.00357438,0.121124,0.309649,0.294978,0.282912,0.217665,-0.432894,-0.451358,0.0977839,0.121124,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.49279,8.80004,8.80206,12.1875,12.9094,21.3225,23.7,23.866,26.537,27.2352,34.7649,35.9183,37.5096,43.9876,44.4985,45.5149,46.9862,47.6759,48.4882,49.0132,54.1069,54.9713,63.3197,64.5878,65.3871,65.8461,67.381,69.9887,70.093,71.4162,71.9653,72.4884,75.2597,76.5356,79.1317,78.8165,84.3485,89.0376,89.6301,90.3267,0.0232845,0.0880347,-0.0649474,-0.0304475,-0.0119103,0.0269584,-0.196004,-0.0227673,0.0487997,-0.0760913,-0.0888629,-0.0733427,0.306294,0.0800512,-0.0772171,-0.0352074,-0.0347482,-0.0337334,0.0431142,0.05909,-0.110885,0.00571636,-0.0702567,-0.253527,-0.00136178,-0.148414,0.230311,-0.271184,-0.00351173,0.112086,0.345983,-0.0556474,0.0175094,-0.13332,0.376283,-0.177706,0.183793,-0.270181,-0.147457,0.232171,4.48772,8.77197,8.82995,12.1884,12.8849,21.167,23.786,23.8428,26.6342,27.1871,34.6079,35.9563,37.5317,44.2269,44.5812,45.6162,46.9767,47.3467,48.4219,48.7149,54.2659,55.1443,62.8073,64.6805,65.3084,65.8494,67.4287,70.1062,70.3755,71.2479,71.729,72.3766,75.7885,76.5003,78.6437,79.0417,83.6962,88.9532,89.1675,90.2718
