# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB1-v2/datafile_VB1-v2_55N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1515910181 (Default)
# output
#   file = VB-LA_outputs_VB1-v2/output_VB1-v2_55N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,yhat.26,yhat.27,yhat.28,yhat.29,yhat.30,yhat.31,yhat.32,yhat.33,yhat.34,yhat.35,yhat.36,yhat.37,yhat.38,yhat.39,yhat.40,yhat.41,yhat.42,yhat.43,yhat.44,yhat.45,yhat.46,yhat.47,yhat.48,yhat.49,yhat.50,yhat.51,yhat.52,yhat.53,yhat.54,yhat.55,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,residual.21,residual.22,residual.23,residual.24,residual.25,residual.26,residual.27,residual.28,residual.29,residual.30,residual.31,residual.32,residual.33,residual.34,residual.35,residual.36,residual.37,residual.38,residual.39,residual.40,residual.41,residual.42,residual.43,residual.44,residual.45,residual.46,residual.47,residual.48,residual.49,residual.50,residual.51,residual.52,residual.53,residual.54,residual.55,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20,calcfq.21,calcfq.22,calcfq.23,calcfq.24,calcfq.25,calcfq.26,calcfq.27,calcfq.28,calcfq.29,calcfq.30,calcfq.31,calcfq.32,calcfq.33,calcfq.34,calcfq.35,calcfq.36,calcfq.37,calcfq.38,calcfq.39,calcfq.40,calcfq.41,calcfq.42,calcfq.43,calcfq.44,calcfq.45,calcfq.46,calcfq.47,calcfq.48,calcfq.49,calcfq.50,calcfq.51,calcfq.52,calcfq.53,calcfq.54,calcfq.55
281.188,0.081748,0.366189,0.905448,0.12134,-0.230923,0.00329136,0.122425,0.307295,0.294606,0.68669,0.203212,-0.473659,-0.20321,0.081748,0.122425,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.49047,8.82562,8.78098,12.0828,12.8733,21.1834,23.8266,23.7472,26.6676,27.0459,34.6239,35.8614,37.3918,44.0218,44.5613,45.5708,46.8819,47.5406,48.2509,48.69,54.2074,55.1388,63.1334,64.7024,65.3716,65.7277,67.3794,70.2774,70.5792,71.1605,71.7796,72.8431,75.4517,76.5685,79.1976,79.4134,84.0488,89.3538,89.2038,90.2468,92.3868,93.8061,96.1591,98.8461,99.454,99.7106,101.068,104.445,105.63,106.023,106.938,114.195,114.318,116.056,116.172,0.0190101,0.0666584,-0.0719761,-0.027178,-0.0118387,0.0219034,-0.189211,-0.0147678,0.0399672,-0.0566462,-0.0751659,-0.0703661,0.292781,0.060973,-0.0851979,-0.0370949,-0.0452661,-0.0455712,0.0393484,0.0650184,-0.128614,-0.00260132,-0.0475491,-0.225323,0.0196181,-0.154162,0.199823,-0.352745,-0.0834412,0.127666,0.254707,-0.121765,0.0299877,-0.135024,0.297607,-0.261149,0.131507,-0.287978,-0.237147,0.140464,-0.0985669,0.0834298,0.178887,0.333394,-0.0514417,0.0569877,-0.0416588,-0.0528092,-0.199826,0.13433,-0.226311,0.243323,0.453297,0.00212825,0.472744,4.49199,8.79334,8.83698,12.1852,12.8848,21.1721,23.7792,23.8348,26.643,27.1676,34.5942,35.9534,37.5452,44.246,44.5892,45.6181,46.9873,47.3586,48.4257,48.709,54.2836,55.1526,62.7845,64.6523,65.2874,65.8552,67.4592,70.1877,70.4554,71.2323,71.8203,72.4428,75.776,76.502,78.7224,79.1251,83.7485,88.971,89.2571,90.3635,91.9786,93.8626,95.9291,98.9786,99.2474,100.235,100.743,104.591,105.972,106.279,107.041,113.987,114.242,116.181,116.501
282.249,0.0797523,0.362957,1.04231,0.114743,-0.244758,0.00332363,0.124107,0.305482,0.294746,0.791495,0.187469,-0.512368,-0.190801,0.0797523,0.124107,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.4882,8.79615,8.80672,12.1971,12.8914,21.3135,23.6954,23.8373,26.7739,27.1249,34.6346,35.9321,37.7759,44.2321,44.8636,45.5837,46.87,47.5337,48.3638,48.5697,54.0747,55.4789,62.6145,64.7578,65.2997,65.6707,67.4836,70.0784,70.5102,71.2836,71.88,72.1942,75.751,76.6591,78.1377,78.9011,83.977,89.1678,88.9333,89.9212,92.0437,93.5914,95.7086,98.7316,99.9436,100.236,101.287,104.687,106.497,105.973,106.768,114.368,114.344,116.196,116.544,0.0110599,0.0655815,-0.0781158,-0.0317255,-0.0185806,0.00549092,-0.177963,-0.00266033,0.0266456,-0.0371957,-0.0796492,-0.0805037,0.273068,0.0693625,-0.0640716,-0.0397128,-0.0343447,-0.0318834,0.0297624,0.0587126,-0.13718,0.0123991,-0.0420276,-0.213524,0.0208853,-0.151124,0.191651,-0.328814,-0.061057,0.126552,0.25712,-0.0853054,0.0206719,-0.158556,0.310915,-0.246236,0.129347,-0.311588,-0.24545,0.143826,-0.115062,0.0692575,0.161489,0.354115,-0.0178059,0.0768823,-0.02303,-0.0505585,-0.202375,0.134183,-0.195039,0.212325,0.42467,0.00487403,0.476558,4.49994,8.79442,8.84312,12.1897,12.8916,21.1885,23.768,23.8227,26.6564,27.1482,34.5986,35.9635,37.5649,44.2376,44.5681,45.6207,46.9763,47.3449,48.4352,48.7153,54.2922,55.1376,62.779,64.6405,65.2861,65.8521,67.4673,70.1638,70.4331,71.2334,71.8179,72.4063,75.7853,76.5256,78.7091,79.1102,83.7507,88.9946,89.2655,90.3602,91.9951,93.8767,95.9465,98.9579,99.2138,100.215,100.724,104.589,105.974,106.279,107.01,114.018,114.27,116.178,116.497
282.367,0.0797377,0.362781,1.04224,0.115701,-0.245256,0.00332337,0.12354,0.305068,0.294046,0.790815,0.190081,-0.512571,-0.190588,0.0797377,0.12354,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.50158,8.77961,8.83605,12.1614,12.9065,21.1203,23.7713,23.839,26.7051,27.3205,34.5301,35.9119,37.4472,44.0939,44.1565,45.5612,47.0501,47.1684,48.6225,48.503,54.2271,55.4028,62.6295,64.719,65.0108,65.9235,67.4525,70.1156,70.3167,71.1128,71.6426,72.695,76.0798,76.5165,78.1005,78.9042,83.6821,88.7969,89.3575,90.713,91.9373,93.7458,95.7973,99.0354,99.9636,100.076,100.475,104.686,105.659,106.806,106.94,113.872,114.234,116.111,115.871,0.0139156,0.0657141,-0.0756064,-0.0272948,-0.0140133,0.0141249,-0.174579,0.000657039,0.034992,-0.0335432,-0.068752,-0.0693398,0.280037,0.0772468,-0.0590605,-0.0343765,-0.026126,-0.0240243,0.0360412,0.0725308,-0.122773,0.0231693,-0.0386965,-0.211638,0.0243765,-0.133846,0.209403,-0.319616,-0.0514263,0.132965,0.27082,-0.077017,0.028106,-0.146879,0.325346,-0.232299,0.150827,-0.295659,-0.224947,0.161443,-0.103404,0.0801973,0.173192,0.367029,-0.00651077,0.0924403,-0.00859593,-0.0266673,-0.179409,0.153658,-0.180761,0.230437,0.442909,0.0261491,0.497675,4.49708,8.79429,8.84061,12.1853,12.887,21.1799,23.7646,23.8193,26.648,27.1445,34.5878,35.9523,37.558,44.2298,44.5631,45.6154,46.9681,47.337,48.429,48.7015,54.2778,55.1268,62.7757,64.6386,65.2826,65.8348,67.4496,70.1546,70.4234,71.227,71.8042,72.398,75.7779,76.5139,78.6947,79.0963,83.7292,88.9787,89.2449,90.3426,91.9834,93.8658,95.9348,98.945,99.2025,100.2,100.71,104.565,105.951,106.259,106.996,114,114.252,116.157,116.476
282.377,0.0797503,0.362733,1.04225,0.115617,-0.245462,0.00332063,0.123558,0.304924,0.293965,0.790339,0.189583,-0.513143,-0.190862,0.0797503,0.123558,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.49487,8.8062,8.88149,12.182,12.8288,21.2043,23.8418,23.7559,26.6114,27.2323,34.5762,35.6597,37.4045,43.8563,44.4533,45.665,46.7142,47.4613,48.1792,48.5416,54.4921,55.0398,62.7679,64.563,65.2812,65.7906,67.4903,70.5223,70.4476,71.5697,71.9143,72.7053,75.5289,76.5426,78.1758,78.7518,83.9534,89.0429,89.1254,89.969,91.6613,93.9221,95.2761,99.1238,99.6427,100.934,100.723,105.013,106.079,106.236,107.164,113.597,114.285,115.621,116.361,0.0138442,0.0663932,-0.075508,-0.0270506,-0.0138575,0.0143772,-0.173605,0.0016433,0.0352352,-0.0321736,-0.0679444,-0.068756,0.279858,0.0786314,-0.0573086,-0.0338948,-0.0246638,-0.022451,0.0362501,0.073514,-0.121742,0.025065,-0.0381392,-0.210928,0.0246815,-0.132136,0.210719,-0.317141,-0.0490075,0.13352,0.27264,-0.0740845,0.028323,-0.146837,0.327644,-0.229951,0.152753,-0.295169,-0.223236,0.163487,-0.103183,0.0804385,0.173301,0.370282,-0.0028241,0.0956714,-0.00541777,-0.0240285,-0.176974,0.156384,-0.176987,0.230401,0.443152,0.0289315,0.500633,4.49716,8.79361,8.84051,12.1851,12.8869,21.1796,23.7636,23.8184,26.6478,27.1432,34.5869,35.9518,37.5581,44.2284,44.5613,45.6149,46.9667,47.3355,48.4287,48.7005,54.2767,55.1249,62.7751,64.6379,65.2823,65.8331,67.4483,70.1521,70.421,71.2265,71.8024,72.3951,75.7777,76.5138,78.6924,79.094,83.7272,88.9782,89.2432,90.3405,91.9832,93.8656,95.9347,98.9417,99.1988,100.196,100.706,104.562,105.949,106.257,106.992,114,114.252,116.154,116.473
282.411,0.0798129,0.362601,1.04239,0.115299,-0.245902,0.00330872,0.123651,0.304592,0.293816,0.789329,0.188087,-0.514547,-0.191533,0.0798129,0.123651,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.51954,8.77157,8.83802,12.238,12.8731,21.2002,23.786,23.9125,26.7144,27.0494,34.5453,35.7868,37.797,44.1862,44.6138,45.5352,47.1381,47.5127,48.3369,48.6694,54.4944,55.1315,62.5033,64.6939,65.1763,65.8579,67.0607,70.4569,70.5382,70.9523,72.258,72.8552,76.2553,76.3142,78.4957,79.0035,83.4214,88.8752,89.5902,90.1484,92.1083,93.2367,96.2345,99.0447,98.7152,100.067,101.122,103.726,105.417,106.301,106.729,113.679,113.696,115.923,116.545,0.0134104,0.068108,-0.0754867,-0.0268291,-0.0138719,0.0142183,-0.171446,0.00384124,0.0350884,-0.0290532,-0.0669398,-0.0683364,0.278799,0.0813845,-0.0533575,-0.0331565,-0.0217579,-0.0192338,0.0362107,0.0746487,-0.12054,0.0287714,-0.0370397,-0.209314,0.0251086,-0.129572,0.212267,-0.311813,-0.0438717,0.134329,0.27588,-0.0675479,0.028173,-0.147789,0.331964,-0.225457,0.155389,-0.295419,-0.221022,0.16681,-0.103715,0.0800153,0.172454,0.377148,0.00527023,0.102184,0.00109108,-0.0199093,-0.173263,0.16123,-0.169027,0.228576,0.442029,0.0336864,0.505847,4.49759,8.79189,8.84049,12.1848,12.8869,21.1798,23.7614,23.8162,26.6479,27.1401,34.5859,35.9513,37.5592,44.2256,44.5574,45.6142,46.9638,47.3322,48.4288,48.6994,54.2755,55.1212,62.774,64.6363,65.2819,65.8306,67.4467,70.1468,70.4159,71.2257,71.7991,72.3885,75.7778,76.5148,78.688,79.0895,83.7246,88.9784,89.241,90.3372,91.9837,93.866,95.9355,98.9349,99.1907,100.19,100.7,104.558,105.945,106.252,106.984,114.001,114.253,116.149,116.468
282.486,0.0799745,0.362364,1.04279,0.114924,-0.246301,0.0032799,0.12372,0.304189,0.293602,0.788588,0.186557,-0.516044,-0.19213,0.0799745,0.12372,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.49858,8.83742,8.84559,12.1622,12.8455,21.2151,23.859,23.8252,26.6852,27.1414,34.5197,35.9737,37.4934,44.3529,44.4806,45.8137,46.7801,47.282,48.5596,48.6774,54.1683,55.3084,62.7319,64.7163,65.4475,65.733,67.369,70.1709,70.4725,71.1469,71.6045,72.6023,75.9925,76.3234,78.8163,79.4148,83.7886,89.1662,89.4018,90.3591,91.9558,93.6393,95.6005,99.0331,99.7069,100.186,100.402,104.658,105.767,105.837,106.826,113.577,114.791,115.613,116.473,0.0130828,0.0700341,-0.0753296,-0.0263549,-0.0136523,0.0144096,-0.168873,0.00645524,0.0353053,-0.0254507,-0.0654608,-0.0674777,0.278033,0.0847119,-0.0488124,-0.0320657,-0.0182862,-0.0154392,0.0364766,0.0762539,-0.118833,0.0330549,-0.0356864,-0.20747,0.0256713,-0.126506,0.21429,-0.30577,-0.0380504,0.1355,0.279751,-0.0602908,0.0282835,-0.148282,0.336875,-0.22037,0.158436,-0.295099,-0.218373,0.170577,-0.103864,0.0799342,0.171881,0.384785,0.014163,0.109385,0.0083192,-0.0154063,-0.169178,0.166659,-0.160405,0.227116,0.441379,0.0388784,0.511541,4.49792,8.78997,8.84033,12.1844,12.8867,21.1796,23.7589,23.8135,26.6477,27.1365,34.5845,35.9505,37.56,44.2223,44.5528,45.6131,46.9603,47.3284,48.4285,48.6977,54.2738,55.1169,62.7727,64.6345,65.2813,65.8275,67.4447,70.1408,70.4101,71.2245,71.7952,72.3813,75.7777,76.5153,78.6831,79.0844,83.7216,88.9781,89.2384,90.3334,91.9839,93.8661,95.9361,98.9272,99.1818,100.183,100.693,104.553,105.941,106.246,106.975,114.003,114.254,116.144,116.462
282.698,0.0804998,0.361751,1.0442,0.11416,-0.246628,0.00319069,0.123795,0.3035,0.293201,0.788584,0.184216,-0.518223,-0.192679,0.0804998,0.123795,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.4992,8.82628,8.84428,12.2825,12.8973,21.1821,23.7456,23.7948,26.7026,27.0785,34.5544,35.9487,37.5983,44.2946,44.5204,45.6027,46.7769,47.245,48.2538,48.8726,54.3552,55.4309,63.103,65.0985,64.9422,65.6594,66.9192,70.0951,70.4703,70.9159,72.2621,72.3569,75.6497,76.7095,78.7036,78.8857,83.4623,89.0783,89.4948,90.3995,92.2728,93.9257,96.2925,98.9682,99.1629,100.402,100.718,104.766,106.159,105.961,106.752,114.343,114.326,115.768,116.455,0.0126862,0.0731191,-0.0749604,-0.0254428,-0.0131385,0.0148042,-0.164669,0.0107299,0.0358079,-0.0197485,-0.0632859,-0.0662332,0.277215,0.0898863,-0.0417091,-0.0301478,-0.0129924,-0.00965479,0.037083,0.0782586,-0.116659,0.039136,-0.0335328,-0.204617,0.0264379,-0.122937,0.216403,-0.29684,-0.0295444,0.137435,0.285148,-0.0496947,0.028426,-0.148755,0.343394,-0.213566,0.161231,-0.294687,-0.215884,0.174841,-0.104134,0.0797023,0.170721,0.395513,0.0267576,0.118996,0.0181901,-0.0111139,-0.165349,0.173255,-0.148921,0.224396,0.44003,0.0445062,0.517963,4.49831,8.78688,8.83996,12.1834,12.8861,21.1792,23.7547,23.8093,26.6472,27.1307,34.5823,35.9492,37.5608,44.2171,44.5457,45.6111,46.955,47.3227,48.4279,48.6957,54.2717,55.1109,62.7705,64.6316,65.2806,65.8239,67.4426,70.1318,70.4015,71.2226,71.7899,72.3707,75.7776,76.5158,78.6766,79.0776,83.7188,88.9777,89.2359,90.3292,91.9841,93.8663,95.9373,98.9165,99.1692,100.173,100.683,104.549,105.937,106.24,106.964,114.006,114.255,116.138,116.456
283.024,0.0814001,0.360896,1.04671,0.11349,-0.246007,0.00304764,0.123703,0.303077,0.292851,0.791563,0.183685,-0.518581,-0.191857,0.0814001,0.123703,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.49665,8.77574,8.77168,12.1846,12.8459,21.2145,23.7578,23.7706,26.7581,27.1672,34.5697,36.028,37.3816,43.9532,44.5305,45.62,47.0361,47.4816,48.5588,48.7484,54.1748,55.2035,62.8939,64.7957,65.1919,65.8776,67.2806,70.3056,70.4338,71.3791,71.5893,72.5767,75.9005,76.9258,78.9633,78.3502,83.437,88.8257,89.5074,89.9992,92.2424,93.7478,96.42,98.9112,99.1385,99.9861,101.067,104.823,105.802,106.005,107.629,113.651,113.907,116.333,117.381,0.0130119,0.0743449,-0.0743033,-0.0244226,-0.0122517,0.0156946,-0.162514,0.0129226,0.036889,-0.0173402,-0.0622386,-0.0653968,0.278315,0.0920848,-0.0389307,-0.0285857,-0.0110036,-0.00754083,0.0381576,0.0784707,-0.116335,0.0403137,-0.0324859,-0.203621,0.0266785,-0.123841,0.215458,-0.294519,-0.0275406,0.138811,0.286126,-0.0474089,0.0288353,-0.147471,0.343528,-0.213334,0.15837,-0.293924,-0.218064,0.173198,-0.103654,0.0799815,0.170298,0.396881,0.0284893,0.118999,0.0187825,-0.0153295,-0.169284,0.171799,-0.149232,0.223328,0.439736,0.0412628,0.515015,4.49799,8.78566,8.8393,12.1824,12.8853,21.1783,23.7525,23.8071,26.6461,27.1283,34.5812,35.9484,37.5597,44.2149,44.5429,45.6096,46.953,47.3205,48.4268,48.6955,54.2713,55.1097,62.7695,64.6306,65.2803,65.8248,67.4435,70.1295,70.3995,71.2212,71.7889,72.3684,75.7772,76.5145,78.6765,79.0773,83.7216,88.9769,89.2381,90.3308,91.9837,93.866,95.9377,98.9151,99.1675,100.173,100.682,104.553,105.941,106.241,106.964,114.007,114.255,116.142,116.459
283.088,0.0816565,0.360759,1.04742,0.112568,-0.245669,0.00301058,0.124096,0.303138,0.293178,0.792405,0.18126,-0.519027,-0.192032,0.0816565,0.124096,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.49583,8.7648,8.88504,12.2252,12.8821,21.139,23.7424,23.7006,26.7401,27.0622,34.4692,35.8855,37.4431,44.3227,44.1171,45.4206,47.0251,47.4691,48.4492,48.824,54.7235,54.9113,62.7003,64.4968,65.1934,65.9997,67.6864,70.1627,70.2637,71.4288,71.7127,72.3541,75.6823,76.4281,78.7735,79.2562,83.9042,88.757,89.4317,90.0371,92.1583,93.9712,96.4642,98.797,98.8843,99.9633,100.514,104.706,106.382,105.681,106.837,113.671,114.089,116.354,116.44,0.0110105,0.0752156,-0.0758915,-0.0270887,-0.0151242,0.0100152,-0.163522,0.0119815,0.031466,-0.0181332,-0.0690112,-0.0726031,0.273508,0.0882691,-0.0402686,-0.0315572,-0.0150583,-0.0112149,0.0341527,0.0695632,-0.125597,0.0345951,-0.0340845,-0.204032,0.024469,-0.134889,0.203731,-0.298307,-0.0317855,0.135071,0.278246,-0.0501944,0.0238642,-0.155368,0.335284,-0.221157,0.143997,-0.304605,-0.231725,0.162008,-0.111573,0.07253,0.162019,0.390878,0.0240406,0.11074,0.011429,-0.0311727,-0.18457,0.159919,-0.156222,0.210249,0.426964,0.0276906,0.501776,4.49999,8.78478,8.84089,12.1851,12.8881,21.184,23.7535,23.808,26.6515,27.1291,34.588,35.9556,37.5645,44.2187,44.5443,45.6126,46.9571,47.3242,48.4308,48.7044,54.2806,55.1154,62.7711,64.631,65.2825,65.8359,67.4553,70.1333,70.4038,71.2249,71.7968,72.3712,75.7821,76.5224,78.6847,79.0852,83.736,88.9876,89.2517,90.342,91.9916,93.8735,95.946,98.9211,99.172,100.181,100.69,104.569,105.957,106.253,106.971,114.02,114.268,116.155,116.472
283.158,0.0818076,0.360643,1.04786,0.112652,-0.245351,0.00298816,0.123996,0.303195,0.293144,0.793488,0.182075,-0.51839,-0.191513,0.0818076,0.123996,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.49049,8.73677,8.8133,12.1583,12.8926,21.1603,23.7168,23.784,26.6458,27.1504,34.5768,35.845,37.5413,44.21,44.6891,45.3872,46.8897,47.3769,48.3581,48.4463,54.6372,55.3194,62.6321,64.7753,65.5644,65.9529,67.7297,70.4122,70.3284,71.3846,71.7852,72.4452,76.1624,76.3364,78.8462,79.051,83.9468,89.1728,89.067,90.6889,91.9611,93.6383,95.9837,98.8205,99.1118,99.7954,100.923,104.874,106.305,106.032,107.003,113.646,114.051,116.164,116.27,0.0114681,0.074572,-0.0755902,-0.0267298,-0.0146644,0.0107946,-0.163979,0.0115089,0.0322568,-0.0190124,-0.0686557,-0.0719773,0.274687,0.0877784,-0.0414171,-0.0312875,-0.0156454,-0.0119532,0.0347699,0.069859,-0.125278,0.0335944,-0.0342339,-0.20456,0.0245404,-0.13534,0.203817,-0.300007,-0.0334198,0.135345,0.277601,-0.052557,0.0244716,-0.153925,0.333976,-0.222564,0.143368,-0.303376,-0.232066,0.161048,-0.11051,0.0734569,0.163062,0.388422,0.0209613,0.108345,0.00908894,-0.0326868,-0.185875,0.15832,-0.159488,0.212033,0.428567,0.0258829,0.499786,4.49953,8.78543,8.84059,12.1847,12.8877,21.1832,23.754,23.8085,26.6507,27.13,34.5877,35.955,37.5633,44.2192,44.5454,45.6123,46.9576,47.325,48.4302,48.7041,54.2803,55.1164,62.7712,64.6316,65.2825,65.8363,67.4552,70.135,70.4054,71.2247,71.7974,72.3736,75.7815,76.5209,78.686,79.0866,83.7366,88.9864,89.2521,90.343,91.9905,93.8725,95.9449,98.9236,99.175,100.184,100.692,104.571,105.958,106.255,106.974,114.018,114.266,116.157,116.474
