# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB1-v2/datafile_VB1-v2_10N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1515851203 (Default)
# output
#   file = VB-LA_outputs_VB1-v2/output_VB1-v2_10N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10
35.2453,0.139233,0.439921,0.487101,0.203502,0.257164,0.00557689,0.118209,0.304151,0.289068,0.281534,0.222695,0.399681,0.410377,0.139233,0.118209,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.46929,8.75491,8.84662,12.2284,12.8449,21.1117,23.6425,23.8275,26.664,27.1557,0.0339871,0.106056,-0.0558328,-0.0231297,-0.00609352,0.0142111,-0.237654,-0.0650292,0.00501304,-0.141058,4.47701,8.75394,8.82083,12.1811,12.8791,21.1798,23.8277,23.885,26.678,27.2521
35.2599,0.139064,0.43931,0.488002,0.202586,0.257132,0.00561446,0.118362,0.303824,0.289005,0.281997,0.220853,0.400583,0.410539,0.139064,0.118362,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.46844,8.79248,8.78018,12.2237,12.8856,21.2218,23.8187,23.6903,26.6955,27.3529,0.0332595,0.10803,-0.0562008,-0.0232438,-0.00648588,0.0134202,-0.235441,-0.062758,0.00424361,-0.137709,4.47774,8.75197,8.8212,12.1812,12.8795,21.1806,23.8254,23.8828,26.6788,27.2487
35.2919,0.138678,0.437907,0.490113,0.200815,0.256717,0.00570216,0.118546,0.30344,0.288933,0.283751,0.218654,0.401924,0.409263,0.138678,0.118546,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.48775,8.70147,8.73903,12.2351,12.8526,21.2721,23.7726,23.8874,26.7453,27.011,0.0323946,0.110269,-0.0566451,-0.0233418,-0.0069151,0.0125845,-0.232678,-0.0599233,0.00349865,-0.133522,4.47861,8.74973,8.82165,12.1813,12.8799,21.1814,23.8227,23.8799,26.6795,27.2445
35.3476,0.137963,0.43531,0.494113,0.198009,0.255495,0.00586863,0.118651,0.303199,0.288877,0.287968,0.217341,0.403423,0.404697,0.137963,0.118651,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.48062,8.76361,8.89495,12.2301,12.9482,21.3813,23.9192,23.5841,26.4275,27.1599,0.0319405,0.111376,-0.0568511,-0.0231751,-0.00695254,0.0125908,-0.23052,-0.0577146,0.00371419,-0.130278,4.47906,8.74862,8.82185,12.1812,12.88,21.1814,23.8205,23.8777,26.6793,27.2413
35.362,0.137762,0.434615,0.495487,0.19673,0.254294,0.00592122,0.118943,0.304107,0.289686,0.290638,0.217758,0.402781,0.401462,0.137762,0.118943,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.50399,8.74289,8.80193,12.3835,12.8528,21.1394,23.6162,23.5795,26.5641,27.4645,0.0303578,0.108022,-0.0588209,-0.0271769,-0.0106441,0.00571434,-0.236855,-0.0640549,-0.00269728,-0.138566,4.48064,8.75198,8.82382,12.1852,12.8836,21.1883,23.8269,23.8841,26.6857,27.2496
35.3748,0.137625,0.434116,0.496256,0.196362,0.254019,0.00595335,0.118877,0.304091,0.289619,0.291568,0.218148,0.4029,0.400207,0.137625,0.118877,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.45334,8.76752,8.76908,12.3111,12.8637,21.1228,23.8538,23.9375,26.9139,27.1276,0.0307043,0.10779,-0.0585204,-0.0266755,-0.0101104,0.00676284,-0.236555,-0.063765,-0.00163669,-0.138249,4.4803,8.75221,8.82352,12.1847,12.8831,21.1872,23.8266,23.8838,26.6846,27.2492
35.3944,0.137446,0.433459,0.497278,0.196035,0.253539,0.00599534,0.118712,0.304191,0.289536,0.293043,0.21949,0.402767,0.397946,0.137446,0.118712,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.50028,8.75786,8.81552,12.2063,12.6946,21.3193,23.8908,23.9221,26.7259,27.2271,0.0315461,0.106641,-0.0578912,-0.0258142,-0.00908969,0.00878002,-0.236904,-0.0641508,0.000398864,-0.138997,4.47945,8.75336,8.82289,12.1838,12.8821,21.1852,23.8269,23.8842,26.6826,27.25
35.411,0.137264,0.432788,0.498333,0.195742,0.25301,0.00603825,0.118523,0.304332,0.289456,0.294638,0.221092,0.402542,0.395462,0.137264,0.118523,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.48841,8.68201,8.83947,12.2443,12.972,20.9752,23.8619,23.8357,26.5377,27.3373,0.0325046,0.105215,-0.057197,-0.0249007,-0.00797899,0.0109785,-0.237504,-0.0647963,0.00262023,-0.140134,4.4785,8.75478,8.8222,12.1829,12.881,21.183,23.8275,23.8848,26.6804,27.2511
35.4218,0.137097,0.432175,0.49931,0.195455,0.252527,0.00607765,0.11836,0.304458,0.289387,0.296101,0.222487,0.402351,0.393229,0.137097,0.11836,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.46437,8.79139,8.77933,12.2002,12.8821,21.0966,23.9366,24.1126,26.6356,27.0508,0.0333346,0.10396,-0.0566015,-0.0241158,-0.00702129,0.0128757,-0.238041,-0.065373,0.0045428,-0.141141,4.47767,8.75604,8.8216,12.1821,12.88,21.1811,23.828,23.8854,26.6785,27.2521
35.4274,0.136973,0.431722,0.500042,0.195226,0.252176,0.00610664,0.118248,0.304547,0.289341,0.297178,0.223451,0.402228,0.39162,0.136973,0.118248,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.49609,8.66935,8.83228,12.1438,12.8399,21.1751,23.7362,23.8835,26.4681,26.9266,0.0339059,0.103084,-0.0561945,-0.0235769,-0.00636259,0.0141819,-0.238414,-0.0657739,0.00587061,-0.141839,4.47709,8.75692,8.82119,12.1816,12.8794,21.1798,23.8284,23.8858,26.6771,27.2528
35.4299,0.1369,0.431451,0.500484,0.195086,0.251972,0.00612353,0.118183,0.304594,0.289311,0.297815,0.224,0.402166,0.390682,0.1369,0.118183,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.5299,8.84168,8.79669,12.145,12.945,21.2442,23.9848,24.1388,26.9899,27.4788,0.0342394,0.102595,-0.0559541,-0.0232509,-0.00596943,0.0149599,-0.238598,-0.0659734,0.00666085,-0.142199,4.47676,8.75741,8.82095,12.1813,12.879,21.179,23.8286,23.886,26.6763,27.2532
35.4312,0.136857,0.431294,0.500749,0.194995,0.251853,0.00613301,0.118149,0.304624,0.289299,0.298192,0.224295,0.402135,0.390142,0.136857,0.118149,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.4796,8.75426,8.86686,12.1386,12.9527,21.277,23.8925,23.8637,26.4085,27.454,0.0344089,0.102314,-0.0558365,-0.0230974,-0.00577844,0.0153404,-0.238727,-0.0661105,0.00705152,-0.14243,4.47659,8.75769,8.82084,12.1811,12.8788,21.1787,23.8287,23.8861,26.6759,27.2534
35.4322,0.136824,0.431173,0.500959,0.194918,0.251771,0.00613963,0.118128,0.304638,0.289288,0.298468,0.224472,0.402132,0.389764,0.136824,0.118128,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.47615,8.69454,8.86527,12.1981,12.8762,21.2278,23.7826,23.8551,26.5081,27.0212,0.0345199,0.102154,-0.0557553,-0.0229824,-0.00564226,0.0156103,-0.238768,-0.0661567,0.00732845,-0.142521,4.47648,8.75785,8.82076,12.181,12.8786,21.1784,23.8288,23.8862,26.6757,27.2535
35.4336,0.136778,0.431006,0.501263,0.194793,0.251658,0.00614802,0.118106,0.304662,0.289283,0.29886,0.224672,0.402139,0.389252,0.136778,0.118106,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.45181,8.78938,8.83167,12.3117,12.9016,21.2704,23.6834,23.9297,26.6896,26.9615,0.0346292,0.101941,-0.055683,-0.0228885,-0.00552206,0.0158533,-0.238864,-0.0662577,0.00758664,-0.142686,4.47637,8.75806,8.82068,12.1809,12.8785,21.1781,23.8289,23.8863,26.6754,27.2537
35.4362,0.136698,0.43071,0.501818,0.19456,0.251496,0.0061608,0.118075,0.304668,0.289259,0.299504,0.224894,0.40222,0.38846,0.136698,0.118075,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.47805,8.68867,8.86349,12.1518,12.7685,21.2705,23.9365,23.7252,26.6949,27.503,0.0347947,0.101748,-0.0555519,-0.0226759,-0.00528639,0.0163196,-0.238798,-0.0661971,0.00807255,-0.142641,4.47621,8.75825,8.82055,12.1807,12.8783,21.1777,23.8288,23.8862,26.6749,27.2536
35.4416,0.136545,0.430143,0.502944,0.19405,0.251135,0.00618298,0.118047,0.304743,0.289278,0.300862,0.225271,0.402336,0.386846,0.136545,0.118047,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.51112,8.84489,8.76949,12.1685,12.8975,21.0406,23.7902,24.0314,26.3941,27.1873,0.0349408,0.101189,-0.055489,-0.0226262,-0.00517816,0.0165651,-0.239138,-0.0665451,0.00839049,-0.143147,4.47606,8.75881,8.82049,12.1806,12.8782,21.1774,23.8291,23.8865,26.6746,27.2541
35.4527,0.136219,0.428929,0.505383,0.193015,0.250691,0.00622024,0.117957,0.304575,0.289097,0.303287,0.225433,0.403077,0.384218,0.136219,0.117957,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.48413,8.7671,8.8612,12.098,12.9545,21.2952,23.7934,23.693,26.5139,27.3111,0.0354425,0.101414,-0.0549549,-0.0215312,-0.00411951,0.0186107,-0.237591,-0.0649953,0.0104813,-0.141121,4.47556,8.75859,8.81995,12.1795,12.8771,21.1754,23.8276,23.885,26.6725,27.2521
