# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB1-v2/datafile_VB1-v2_25N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1515899105 (Default)
# output
#   file = VB-LA_outputs_VB1-v2/output_VB1-v2_25N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,residual.21,residual.22,residual.23,residual.24,residual.25,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20,calcfq.21,calcfq.22,calcfq.23,calcfq.24,calcfq.25
115.72,0.079685,0.493172,0.539,0.248923,-0.312554,0.00418214,0.122124,0.311929,0.297244,0.275719,0.216973,-0.421178,-0.454059,0.079685,0.122124,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.47812,8.74617,8.83241,12.2533,12.9014,21.0555,23.8288,23.8533,26.7243,27.3115,34.6474,35.8537,37.2996,44.1962,44.4659,45.2811,47.0536,47.3684,48.3412,48.7938,54.2519,54.9578,63.1179,64.2791,65.2722,0.0210936,0.0858884,-0.06928,-0.0322316,-0.0138225,0.0351678,-0.19875,-0.0259022,0.0527191,-0.0709811,-0.0628873,-0.0502385,0.295699,0.0949156,-0.0669314,-0.0381747,-0.013144,-0.0119426,0.0427694,0.108687,-0.0621437,0.0579322,-0.0651645,-0.245455,0.00984038,4.48991,8.77411,8.83428,12.1902,12.8868,21.1588,23.7887,23.8459,26.6303,27.182,34.5819,35.9332,37.5423,44.2121,44.5709,45.6192,46.9551,47.3249,48.4222,48.6653,54.2171,55.0921,62.8022,64.6725,65.2972
115.745,0.0801548,0.508893,0.53994,0.264222,-0.325639,0.00417731,0.122336,0.3125,0.297778,0.26562,0.217052,-0.421203,-0.472196,0.0801548,0.122336,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.5071,8.81021,8.8308,12.2523,12.8719,21.1571,23.6513,23.4955,26.56,26.9814,34.4557,35.8179,37.5753,44.3489,44.4839,45.1848,46.9181,47.3702,48.7049,48.7381,54.5171,55.0199,62.3481,64.6534,65.4791,0.0198917,0.0839015,-0.0705654,-0.0349757,-0.0163459,0.0303651,-0.201874,-0.0290018,0.0489651,-0.0752754,-0.0693015,-0.055918,0.292939,0.091381,-0.0702988,-0.0413071,-0.0171706,-0.0157777,0.0395468,0.101897,-0.0677427,0.0527126,-0.0687826,-0.248789,0.0066824,4.49111,8.7761,8.83557,12.193,12.8893,21.1636,23.7919,23.849,26.634,27.1863,34.5883,35.9389,37.5451,44.2156,44.5743,45.6223,46.9592,47.3288,48.4255,48.6721,54.2227,55.0973,62.8058,64.6758,65.3003
115.776,0.0802098,0.511941,0.540302,0.267813,-0.32802,0.00416098,0.122064,0.312798,0.297723,0.264325,0.219536,-0.420671,-0.473824,0.0802098,0.122064,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.49406,8.7479,8.80836,12.1758,12.928,21.1265,23.5976,23.9376,26.7852,27.0738,34.6442,35.7404,37.4756,44.5381,44.5876,45.613,47.1657,47.2127,48.3829,49.0606,54.0578,55.0469,62.9222,64.5793,65.2311,0.0212003,0.0815868,-0.0696874,-0.0340265,-0.0150585,0.0328565,-0.203423,-0.0306185,0.0515669,-0.0779447,-0.0675179,-0.0532834,0.296163,0.0908292,-0.0732521,-0.0406502,-0.0179171,-0.0169534,0.0413946,0.104433,-0.0648049,0.0517516,-0.069309,-0.250053,0.00657728,4.4898,8.77841,8.83469,12.192,12.8881,21.1611,23.7934,23.8506,26.6314,27.1889,34.5865,35.9363,37.5418,44.2162,44.5773,45.6217,46.9599,47.33,48.4236,48.6696,54.2198,55.0982,62.8063,64.6771,65.3004
115.834,0.0806414,0.528875,0.541527,0.284732,-0.341942,0.00413185,0.122071,0.312959,0.297827,0.254105,0.21989,-0.420279,-0.492593,0.0806414,0.122071,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.48895,8.77175,8.80526,12.1969,12.9402,21.2637,23.6612,23.8579,26.5563,27.2367,34.4211,35.8701,37.5164,44.1281,44.6338,46.0538,47.078,47.2615,48.5251,48.7935,54.1304,55.3518,62.5451,64.2955,64.7224,0.0210714,0.0807684,-0.0697732,-0.0344938,-0.0153948,0.0321542,-0.20345,-0.0306283,0.0517904,-0.0783154,-0.0678137,-0.053113,0.295985,0.0931639,-0.0713998,-0.0406902,-0.0157748,-0.0145776,0.0412842,0.105349,-0.0622155,0.0546948,-0.0705363,-0.251323,0.00549785,4.48993,8.77923,8.83477,12.1925,12.8884,21.1618,23.7935,23.8506,26.6312,27.1893,34.5868,35.9361,37.542,44.2138,44.5754,45.6217,46.9578,47.3276,48.4237,48.6687,54.2172,55.0953,62.8075,64.6783,65.3015
115.88,0.0804752,0.531758,0.542736,0.288435,-0.343985,0.00401947,0.121662,0.313741,0.297936,0.254205,0.224447,-0.419395,-0.491543,0.0804752,0.121662,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.48799,8.74856,8.83145,12.2843,12.7611,21.2582,23.7986,23.8118,26.802,27.284,34.602,35.6902,37.6182,44.1233,44.5274,45.6595,46.8059,47.2252,48.4888,48.4579,54.0839,55.16,62.7208,64.6567,65.2712,0.0230532,0.0757596,-0.0687803,-0.0337291,-0.0139607,0.0351212,-0.208025,-0.0353364,0.0548302,-0.0852885,-0.0670273,-0.0506818,0.300801,0.0888996,-0.079961,-0.0410213,-0.0204404,-0.0201422,0.0433179,0.106839,-0.060529,0.0488417,-0.0724171,-0.254333,0.0045334,4.48795,8.78424,8.83378,12.1917,12.887,21.1589,23.798,23.8553,26.6282,27.1963,34.586,35.9337,37.5372,44.2181,44.584,45.622,46.9624,47.3331,48.4217,48.6672,54.2155,55.1012,62.8094,64.6813,65.3025
115.935,0.0807566,0.544361,0.543708,0.300623,-0.354176,0.00398686,0.121869,0.313648,0.298065,0.246802,0.222893,-0.419151,-0.506214,0.0807566,0.121869,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.49161,8.76726,8.81249,12.1746,12.8459,21.0475,23.754,23.7394,26.6292,27.284,34.6405,35.7703,37.5922,43.6733,44.8367,45.6554,46.5982,47.2982,48.7898,48.6273,54.0931,55.1364,62.7613,65.1819,65.3783,0.0219826,0.0767784,-0.0694741,-0.0347848,-0.0151625,0.0327762,-0.206811,-0.0340555,0.0531745,-0.0834818,-0.0683861,-0.052301,0.298269,0.0914739,-0.0760158,-0.041463,-0.0178503,-0.0170266,0.0419211,0.106049,-0.0601966,0.0524112,-0.0729826,-0.254414,0.00383571,4.48902,8.78322,8.83447,12.1928,12.8882,21.1612,23.7968,23.8541,26.6298,27.1945,34.5874,35.9353,37.5397,44.2155,44.58,45.6225,46.9599,47.33,48.4231,48.668,54.2152,55.0976,62.81,64.6814,65.3032
116.008,0.081347,0.574807,0.546196,0.32959,-0.378336,0.00388672,0.122609,0.312744,0.298164,0.229658,0.215917,-0.418329,-0.543114,0.081347,0.122609,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.50729,8.74802,8.80588,12.1791,12.9,21.1619,23.8312,23.9132,26.615,27.4546,34.6165,35.8009,37.4294,44.0237,44.5424,45.7692,46.9616,47.1782,48.4085,48.6912,54.1669,55.4307,62.8875,64.2527,65.6685,0.0183096,0.0831594,-0.0715589,-0.0370999,-0.0183478,0.0264868,-0.199493,-0.0264875,0.0484607,-0.0725943,-0.0697095,-0.0555749,0.28943,0.103128,-0.0581973,-0.0413062,-0.0056526,-0.00292469,0.0381768,0.106437,-0.0570211,0.0689083,-0.0720401,-0.251472,0.00362812,4.49269,8.77684,8.83656,12.1951,12.8913,21.1675,23.7895,23.8465,26.6345,27.1836,34.5887,35.9386,37.5486,44.2039,44.5622,45.6223,46.9477,47.3159,48.4268,48.6676,54.212,55.0811,62.809,64.6785,65.3034
116.019,0.0811232,0.568074,0.546,0.32395,-0.373848,0.00386853,0.122062,0.312098,0.297294,0.232639,0.217797,-0.419101,-0.535578,0.0811232,0.122062,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.47979,8.7636,8.79046,12.19,12.9388,21.1101,23.6578,23.8941,26.5548,27.2949,34.7248,35.9652,37.4884,44.1885,44.4453,45.6792,46.5253,47.3937,48.5958,48.6072,53.8192,54.944,62.7879,64.919,65.4259,0.0211459,0.0842822,-0.0687712,-0.0321391,-0.0134039,0.0358248,-0.19484,-0.0218993,0.0571674,-0.0669955,-0.0574332,-0.0434823,0.296246,0.112152,-0.0515919,-0.0352812,0.00386965,0.00627799,0.0450756,0.121314,-0.0418287,0.0814061,-0.0674676,-0.247959,0.00785253,4.48985,8.77572,8.83377,12.1901,12.8864,21.1582,23.7848,23.8419,26.6258,27.178,34.5764,35.9265,37.5418,44.1948,44.5556,45.6163,46.9381,47.3067,48.4199,48.6527,54.1968,55.0686,62.8045,64.675,65.2991
116.029,0.0811069,0.567896,0.546046,0.32379,-0.373609,0.00386351,0.122053,0.31227,0.297391,0.232968,0.218284,-0.418992,-0.534857,0.0811069,0.122053,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.45846,8.77591,8.81138,12.1267,12.8569,21.2007,23.8044,23.7458,26.8128,27.0017,34.6344,35.9355,37.4294,44.1254,44.4012,45.1738,46.7168,47.2943,48.7291,48.8151,53.8881,55.042,62.8538,64.53,65.2414,0.021173,0.0834641,-0.0688841,-0.0324925,-0.0136618,0.0353732,-0.196009,-0.0230831,0.0567266,-0.0686142,-0.0585694,-0.0443768,0.296316,0.110398,-0.0537253,-0.0359276,0.00200774,0.00429934,0.0446906,0.119919,-0.0433484,0.0789762,-0.068145,-0.248715,0.00735289,4.48983,8.77654,8.83388,12.1905,12.8867,21.1586,23.786,23.8431,26.6263,27.1796,34.5776,35.9274,37.5417,44.1966,44.5577,45.6169,46.94,47.3087,48.4203,48.6541,54.1983,55.071,62.8051,64.6757,65.2996
116.042,0.0811063,0.569357,0.546293,0.325207,-0.374577,0.0038467,0.122075,0.31252,0.297562,0.232602,0.218771,-0.418726,-0.535666,0.0811063,0.122075,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.46286,8.76861,8.75844,12.2038,12.8744,21.2118,23.7189,23.8712,26.588,27.2057,34.7072,35.8866,37.58,44.1043,44.5028,45.6713,46.9075,47.6681,48.2789,48.4854,53.7894,54.9305,63.051,64.6465,65.1014,0.0210364,0.0823733,-0.0691833,-0.0332124,-0.0142608,0.0342921,-0.197639,-0.0247247,0.0557518,-0.070832,-0.0605553,-0.0460434,0.295996,0.108027,-0.0564446,-0.0370241,-0.00051926,0.00166801,0.0438551,0.117599,-0.0457205,0.0757167,-0.0692607,-0.249861,0.00648226,4.48996,8.77763,8.83418,12.1912,12.8873,21.1597,23.7876,23.8447,26.6272,27.1818,34.5796,35.929,37.542,44.199,44.5604,45.618,46.9425,47.3113,48.4211,48.6564,54.2007,55.0743,62.8063,64.6769,65.3005
116.049,0.0811183,0.571315,0.546565,0.327109,-0.375946,0.0038299,0.122103,0.312727,0.297714,0.231935,0.219105,-0.418451,-0.537126,0.0811183,0.122103,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.50434,8.74422,8.85244,12.1836,12.8806,21.2064,23.7453,23.8708,26.7682,27.2936,34.6959,35.8466,37.4855,44.3564,44.7017,45.8261,46.9253,47.5343,48.2528,48.7332,53.8501,54.8602,62.9209,64.5947,65.0684,0.0208683,0.0815007,-0.0694717,-0.0338719,-0.0148252,0.0332658,-0.198952,-0.0260455,0.0548518,-0.0726119,-0.0622904,-0.0475214,0.2956,0.106166,-0.0585322,-0.037972,-0.00250912,-0.000384469,0.0430846,0.115616,-0.0476849,0.0731646,-0.0702299,-0.250829,0.00571104,4.49013,8.7785,8.83447,12.1919,12.8878,21.1607,23.789,23.846,26.6281,27.1836,34.5813,35.9305,37.5424,44.2008,44.5625,45.619,46.9445,47.3134,48.4219,48.6584,54.2027,55.0768,62.8072,64.6778,65.3013
116.051,0.0811286,0.57249,0.546714,0.328273,-0.376777,0.00382128,0.122108,0.312828,0.29778,0.231513,0.219327,-0.418286,-0.538013,0.0811286,0.122108,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.48533,8.78163,8.87245,12.1975,12.9408,21.2037,23.8382,23.8253,26.4935,27.3196,34.5389,35.8838,37.4916,44.3741,44.2426,45.718,46.859,46.9573,48.4044,48.9124,54.2784,55.0592,62.5288,64.3315,64.9957,0.0208308,0.0810424,-0.0695745,-0.0341385,-0.0150391,0.0328812,-0.199572,-0.0266706,0.0545356,-0.0734715,-0.0629991,-0.0480883,0.295516,0.105363,-0.0595097,-0.0383683,-0.0033756,-0.00128807,0.0428003,0.114835,-0.0484266,0.0720579,-0.0706818,-0.251302,0.0053596,4.49017,8.77896,8.83457,12.1921,12.888,21.1611,23.7896,23.8467,26.6285,27.1845,34.582,35.9311,37.5425,44.2016,44.5635,45.6194,46.9454,47.3143,48.4222,48.6592,54.2034,55.0779,62.8077,64.6783,65.3016
116.052,0.0811411,0.573355,0.546802,0.329156,-0.377389,0.00381713,0.1221,0.312891,0.297811,0.231189,0.21954,-0.418154,-0.538653,0.0811411,0.1221,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.52132,8.8148,8.79144,12.2507,12.8312,21.2351,23.8918,23.8494,26.6163,27.2528,34.7966,36.1147,37.4652,44.3745,44.49,45.5328,46.9366,47.6637,48.5143,48.7573,54.2495,55.0228,62.861,64.5113,65.3474,0.020864,0.0807166,-0.069591,-0.0342367,-0.0150963,0.0327836,-0.199944,-0.0270474,0.0544835,-0.0740113,-0.0632865,-0.0482667,0.295604,0.104956,-0.0601044,-0.038539,-0.0038248,-0.00177112,0.0427325,0.114548,-0.0486648,0.0714831,-0.0709379,-0.251597,0.00517041,4.49014,8.77928,8.83459,12.1922,12.8881,21.1612,23.7899,23.847,26.6285,27.185,34.5823,35.9313,37.5424,44.202,44.5641,45.6195,46.9458,47.3148,48.4223,48.6595,54.2037,55.0785,62.8079,64.6786,65.3018
116.054,0.0811667,0.574743,0.546919,0.330607,-0.378371,0.00381298,0.122068,0.312978,0.297835,0.230656,0.219958,-0.417928,-0.53965,0.0811667,0.122068,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.49071,8.82932,8.78965,12.1703,12.8137,21.1513,23.8087,23.8136,26.8025,27.1604,34.6727,35.9427,37.5259,44.0789,44.6062,45.9265,47.2281,47.4929,48.6938,48.5235,54.3766,55.4509,62.735,64.605,65.3404,0.0210071,0.080207,-0.0695315,-0.0342508,-0.0150413,0.0328998,-0.200421,-0.0275341,0.0546653,-0.0747456,-0.0634032,-0.0482016,0.295965,0.104568,-0.0608817,-0.0386369,-0.00427256,-0.00228335,0.0428307,0.114513,-0.0485944,0.0709103,-0.0712372,-0.251997,0.0049687,4.48999,8.77979,8.83453,12.1923,12.888,21.1611,23.7904,23.8475,26.6283,27.1857,34.5824,35.9312,37.542,44.2024,44.5649,45.6196,46.9463,47.3153,48.4222,48.6595,54.2036,55.0791,62.8082,64.679,65.302
116.055,0.0811976,0.576084,0.547003,0.332035,-0.379318,0.00381194,0.122024,0.313046,0.297839,0.230123,0.220405,-0.417697,-0.540608,0.0811976,0.122024,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.51692,8.77775,8.84309,12.1924,12.8657,21.2065,23.7604,23.7575,26.6552,27.2224,34.6248,36.0774,37.6097,44.7285,44.5707,45.5995,47.1705,47.0297,48.1985,48.8138,54.3695,54.9338,62.4216,64.5145,65.4798,0.0212104,0.0797436,-0.0694085,-0.0341522,-0.0148754,0.03322,-0.200768,-0.0278926,0.0550434,-0.0753253,-0.0632438,-0.0478662,0.296473,0.104423,-0.0614597,-0.0385892,-0.00446892,-0.00254689,0.0430847,0.114812,-0.0481695,0.0706575,-0.0714313,-0.252312,0.00485693,4.48979,8.78026,8.83441,12.1922,12.8879,21.1608,23.7908,23.8479,26.628,27.1863,34.5822,35.9309,37.5415,44.2026,44.5655,45.6196,46.9465,47.3155,48.4219,48.6592,54.2032,55.0793,62.8084,64.6793,65.3021
116.058,0.0812464,0.57844,0.547165,0.334452,-0.381029,0.00380808,0.121994,0.313103,0.297847,0.229092,0.220742,-0.417387,-0.542651,0.0812464,0.121994,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.4963,8.75388,8.83469,12.1825,12.9096,21.1091,23.8704,23.9078,26.7705,27.2101,34.6348,35.9345,37.6289,44.3867,44.4957,45.6838,46.7187,47.0243,48.0772,48.7439,53.7251,55.1164,62.8495,64.6195,65.2312,0.0213468,0.0793671,-0.069325,-0.0341061,-0.0147737,0.0334147,-0.200993,-0.0281245,0.055345,-0.0757291,-0.0631123,-0.0475811,0.296823,0.104535,-0.0616878,-0.0385423,-0.00440285,-0.00251016,0.0432711,0.115146,-0.0476214,0.0707651,-0.0716383,-0.252606,0.00471717,4.48965,8.78063,8.83432,12.1921,12.8878,21.1606,23.791,23.8481,26.6277,27.1867,34.5821,35.9306,37.5412,44.2025,44.5657,45.6195,46.9464,47.3155,48.4217,48.6589,54.2026,55.0792,62.8086,64.6796,65.3023
116.064,0.081393,0.585585,0.547642,0.341623,-0.386212,0.00379708,0.121981,0.313218,0.297905,0.225903,0.221111,-0.416532,-0.549293,0.081393,0.121981,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.51333,8.79379,8.83979,12.0861,12.8329,21.2876,23.7218,23.7147,26.5721,27.3469,34.6317,36.0453,37.5408,43.9394,44.5978,45.3005,47.0079,46.8958,48.5251,48.7034,54.06,55.0799,62.9213,64.4767,65.4457,0.0213737,0.0787606,-0.0693425,-0.0343074,-0.0148881,0.0331933,-0.201355,-0.0284871,0.0554636,-0.0763699,-0.0633657,-0.0475681,0.296937,0.104963,-0.0616472,-0.0386709,-0.00407042,-0.00214444,0.0432464,0.115327,-0.046835,0.0712731,-0.0722475,-0.253279,0.00422426,4.48963,8.78124,8.83434,12.1923,12.8879,21.1608,23.7914,23.8485,26.6275,27.1874,34.5824,35.9306,37.5411,44.202,44.5656,45.6197,46.9461,47.3151,48.4218,48.6587,54.2018,55.0787,62.8092,64.6803,65.3028
116.065,0.0813921,0.585572,0.547633,0.341597,-0.386324,0.00379709,0.121988,0.313043,0.297804,0.225694,0.220633,-0.41667,-0.549799,0.0813921,0.121988,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,4.47239,8.82473,8.87084,12.2188,12.8547,21.2348,23.853,23.791,26.5646,27.168,34.6309,35.9562,37.6081,44.4473,44.7386,45.5936,47.0255,47.3841,48.4961,48.5442,54.0438,54.9471,62.9343,64.9178,65.6228,0.0213624,0.0795811,-0.0692122,-0.0339217,-0.0145995,0.0337107,-0.200158,-0.0272762,0.0559559,-0.0747087,-0.0621338,-0.0465861,0.296899,0.106759,-0.0594851,-0.0379873,-0.0021559,-0.000115612,0.0436709,0.116841,-0.0452134,0.0737894,-0.0715274,-0.252491,0.00477752,4.48964,8.78042,8.83421,12.1919,12.8876,21.1603,23.7902,23.8473,26.627,27.1857,34.5811,35.9296,37.5411,44.2002,44.5635,45.619,46.9442,47.3131,48.4213,48.6572,54.2002,55.0762,62.8085,64.6795,65.3022
