# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB3-v1/datafile_VB3-v1_55N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1168677242 (Default)
# output
#   file = VB-LA_outputs_VB3-v1/output_VB3-v1_55N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,yhat.26,yhat.27,yhat.28,yhat.29,yhat.30,yhat.31,yhat.32,yhat.33,yhat.34,yhat.35,yhat.36,yhat.37,yhat.38,yhat.39,yhat.40,yhat.41,yhat.42,yhat.43,yhat.44,yhat.45,yhat.46,yhat.47,yhat.48,yhat.49,yhat.50,yhat.51,yhat.52,yhat.53,yhat.54,yhat.55,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,residual.21,residual.22,residual.23,residual.24,residual.25,residual.26,residual.27,residual.28,residual.29,residual.30,residual.31,residual.32,residual.33,residual.34,residual.35,residual.36,residual.37,residual.38,residual.39,residual.40,residual.41,residual.42,residual.43,residual.44,residual.45,residual.46,residual.47,residual.48,residual.49,residual.50,residual.51,residual.52,residual.53,residual.54,residual.55,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20,calcfq.21,calcfq.22,calcfq.23,calcfq.24,calcfq.25,calcfq.26,calcfq.27,calcfq.28,calcfq.29,calcfq.30,calcfq.31,calcfq.32,calcfq.33,calcfq.34,calcfq.35,calcfq.36,calcfq.37,calcfq.38,calcfq.39,calcfq.40,calcfq.41,calcfq.42,calcfq.43,calcfq.44,calcfq.45,calcfq.46,calcfq.47,calcfq.48,calcfq.49,calcfq.50,calcfq.51,calcfq.52,calcfq.53,calcfq.54,calcfq.55
296.042,0.0931162,0.281731,1.0378,0.0347942,-0.0185435,0.00237444,0.123468,0.281399,0.277179,1.03562,0.12247,-0.0585847,-0.0156799,0.0931162,0.123468,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7009,49.0902,49.2672,63.1362,65.8641,76.3227,92.4685,98.4419,100.828,111.649,112.243,122.693,124.49,128.206,130.486,133.234,144.192,151.346,151.647,153.707,156.02,178.209,179.449,183.246,185.642,187.967,191.698,194.006,195.594,199.679,208.394,216.136,225.842,227.887,231.439,241.425,242.991,244.381,248.157,248.483,250.958,252.92,256.383,257.731,260.866,262.698,264.958,264.888,271.073,272.571,275.742,279.625,285.809,289.724,290.944,0.0376839,-0.115076,0.133555,0.0885093,0.0563972,0.00537704,0.293762,-0.375955,-0.0464043,-0.301797,0.220126,0.313942,-0.715305,-0.483704,-0.288247,0.0167669,-0.226334,-0.161102,0.0121258,-0.189371,0.393932,-0.300081,0.0684274,0.445086,0.000480633,0.523895,-0.340644,0.721616,0.00285818,-0.353019,-0.7555,-0.0353412,0.0361593,0.538062,-0.994273,0.674788,-0.256633,0.987568,0.894083,-0.0582187,0.226809,-0.116306,-0.332893,-0.72167,0.0367766,0.013074,0.176946,0.496826,0.908343,-0.11091,0.428254,-0.452873,-1.1137,0.337646,-0.52424,24.6353,48.9971,49.3274,63.1385,65.9556,76.2236,92.6452,98.163,100.701,111.618,112.219,122.84,124.534,128.449,131.442,133.195,144.318,151.51,152.355,153.789,155.68,178.218,178.711,183.676,185.773,187.912,191.231,193.963,195.351,199.127,208.407,217.311,226.147,228.516,231.793,241.421,243.233,244.387,247.648,247.968,250.657,253.09,255.358,259.381,260.411,262.182,265.052,266.745,270.252,271.96,276.098,279.82,285.761,289.073,290.912
296.056,0.0930905,0.281915,1.01221,0.0346806,-0.0149315,0.00237204,0.123617,0.281695,0.277479,1.0108,0.122332,-0.0471627,-0.0129468,0.0930905,0.123617,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6465,48.9737,49.2847,63.16,65.8579,76.4692,92.4775,97.8841,100.951,111.743,112.024,122.622,124.485,128.598,130.937,133.516,144.513,151.774,152.128,154.84,155.305,178.81,178.785,183.769,185.871,188.219,191.367,193.918,194.813,199.436,208.279,217.491,225.571,228.86,230.711,241.049,242.865,243.721,246.13,249.16,250.011,253.342,256.219,258.821,259.516,262.586,265.055,266.868,271.025,271.786,276.196,279.719,287.107,288.17,290.358,0.0351609,-0.118024,0.130677,0.0834433,0.0517371,0.00289246,0.291349,-0.378445,-0.0548317,-0.30872,0.213231,0.305692,-0.723871,-0.486112,-0.28963,0.0149131,-0.228958,-0.170767,0.000734477,-0.193916,0.38806,-0.308286,0.0599382,0.436063,-0.00726883,0.516009,-0.353493,0.711399,-0.00812247,-0.362002,-0.768792,-0.0520583,0.0260669,0.530712,-1.00412,0.666182,-0.26672,0.979451,0.880632,-0.0649876,0.221531,-0.121071,-0.336563,-0.727848,0.0275822,0.00599438,0.168357,0.489952,0.897793,-0.120361,0.415245,-0.460853,-1.12369,0.326639,-0.529423,24.6378,49,49.3303,63.1436,65.9603,76.2261,92.6477,98.1654,100.71,111.625,112.226,122.848,124.543,128.451,131.444,133.197,144.321,151.52,152.366,153.794,155.686,178.226,178.719,183.685,185.78,187.92,191.243,193.974,195.362,199.136,208.42,217.328,226.157,228.523,231.803,241.43,243.243,244.396,247.661,247.975,250.662,253.095,255.362,259.387,260.42,262.189,265.061,266.752,270.262,271.969,276.111,279.828,285.771,289.084,290.917
296.057,0.0930961,0.281953,1.00926,0.0347283,-0.0144361,0.00237175,0.123612,0.281747,0.277517,1.00794,0.122528,-0.0455857,-0.0125511,0.0930961,0.123612,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6213,48.7719,49.49,63.2405,65.779,76.3068,92.7943,98.0963,100.817,111.443,111.989,122.752,125.111,128.388,131.639,133.416,144.184,151.279,152.668,153.735,154.979,178.232,178.147,183.854,185.918,187.142,191.521,193.829,195.861,199.955,207.705,215.803,226.418,228.581,231.571,242.473,241.984,244.568,248.374,247.386,250.385,252.859,254.208,259.478,259.686,261.823,264.462,266.472,269.463,270.979,276.156,280.252,284.296,290.019,290.89,0.0352207,-0.118118,0.129821,0.0830968,0.0514708,0.00294264,0.291281,-0.37849,-0.0551804,-0.309826,0.2121,0.305349,-0.725478,-0.486447,-0.290126,0.0148899,-0.22911,-0.171396,-6.71657e-05,-0.194219,0.387953,-0.308495,0.0590681,0.434693,-0.00785039,0.514638,-0.354958,0.710199,-0.00890792,-0.363071,-0.769404,-0.0540948,0.025987,0.530452,-1.00438,0.665358,-0.268421,0.977951,0.87944,-0.0659829,0.2199,-0.121845,-0.337172,-0.728549,0.0262508,0.00471543,0.166831,0.488196,0.896774,-0.120532,0.414483,-0.461982,-1.12527,0.325965,-0.530167,24.6378,49.0001,49.3312,63.1439,65.9605,76.2261,92.6477,98.1655,100.71,111.626,112.227,122.849,124.544,128.451,131.444,133.197,144.321,151.52,152.367,153.794,155.686,178.226,178.72,183.686,185.781,187.921,191.245,193.975,195.363,199.137,208.42,217.33,226.157,228.524,231.803,241.431,243.244,244.397,247.663,247.976,250.664,253.096,255.362,259.388,260.422,262.19,265.062,266.754,270.263,271.97,276.112,279.829,285.772,289.085,290.918
296.06,0.0930918,0.282055,1.00938,0.0348789,-0.013596,0.00237126,0.123588,0.281872,0.277601,1.00822,0.123091,-0.0428984,-0.0118116,0.0930918,0.123588,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6786,49.0588,49.3954,63.2126,66,76.0355,92.5582,98.1651,100.809,111.587,111.948,123.244,124.541,127.972,131.904,133.46,144.506,151.684,153.086,154.397,156.076,177.736,179.299,184.341,185.369,187.83,191.204,194.139,195.086,199.269,208.121,216.784,226.395,228.291,231.694,241.628,243.258,244.078,246.541,248.106,249.633,252.047,256.147,259.62,259.82,261.826,264.796,266.994,271.114,272.08,275.285,280.783,286.348,289.128,292.194,0.0355851,-0.118168,0.127616,0.0825124,0.0510726,0.00326855,0.291276,-0.37841,-0.055542,-0.312486,0.209359,0.304883,-0.729457,-0.487173,-0.291401,0.0150815,-0.229293,-0.172605,-0.00167624,-0.194714,0.388153,-0.308475,0.0569818,0.431137,-0.00895103,0.511301,-0.358707,0.707055,-0.0106446,-0.365526,-0.770995,-0.0595352,0.0268259,0.530442,-1.00444,0.663212,-0.273233,0.973994,0.875956,-0.068276,0.21509,-0.123827,-0.338309,-0.72966,0.0226576,0.00174983,0.162679,0.483087,0.894827,-0.120292,0.412567,-0.464641,-1.13066,0.326202,-0.530205,24.6374,49.0002,49.3334,63.1445,65.9609,76.2257,92.6477,98.1654,100.711,111.628,112.23,122.849,124.548,128.452,131.445,133.197,144.321,151.522,152.369,153.795,155.686,178.226,178.722,183.69,185.782,187.925,191.249,193.978,195.365,199.14,208.422,217.336,226.156,228.524,231.803,241.433,243.249,244.401,247.666,247.978,250.669,253.098,255.363,259.389,260.425,262.193,265.066,266.759,270.265,271.969,276.113,279.832,285.778,289.085,290.918
296.065,0.0930793,0.28217,1.02281,0.0351008,-0.0136278,0.00237094,0.123535,0.281988,0.277664,1.02164,0.123832,-0.0429531,-0.0116739,0.0930793,0.123535,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6236,48.7657,49.1838,63.3043,66.2917,76.1691,93.1832,98.1485,100.661,111.642,112.446,122.839,124.771,128.462,131.517,133.599,144.99,152.041,151.953,154.227,155.91,178.603,178.028,184.022,185.384,187.542,192.095,194.143,195.665,198.304,207.781,218.055,225.406,228.474,230.779,242.3,244.08,243.856,246.984,248.181,250.623,253.286,255.192,259.813,260.221,261.309,264.948,267.438,271.802,271.832,276.001,279.324,285.181,289.048,290.346,0.0364434,-0.117756,0.12526,0.082576,0.0513033,0.00406422,0.291624,-0.377932,-0.0546962,-0.314791,0.206942,0.305477,-0.733213,-0.487787,-0.292917,0.0156342,-0.229202,-0.172859,-0.00218295,-0.194741,0.389272,-0.307384,0.0552875,0.427515,-0.00946823,0.508073,-0.362196,0.703926,-0.0116247,-0.36767,-0.772333,-0.0649735,0.0290442,0.531025,-1.00395,0.660601,-0.279491,0.968548,0.871456,-0.0715445,0.207524,-0.126759,-0.339962,-0.731078,0.0176297,-0.00267139,0.156918,0.474664,0.892565,-0.12049,0.409412,-0.46916,-1.13934,0.327311,-0.530467,24.6366,48.9998,49.3357,63.1444,65.9607,76.2249,92.6474,98.1649,100.71,111.631,112.232,122.849,124.552,128.453,131.447,133.196,144.321,151.522,152.369,153.795,155.685,178.225,178.724,183.693,185.782,187.928,191.252,193.981,195.366,199.142,208.423,217.341,226.154,228.523,231.803,241.435,243.255,244.406,247.671,247.982,250.676,253.101,255.365,259.39,260.43,262.198,265.072,266.767,270.267,271.969,276.117,279.836,285.786,289.084,290.918
296.069,0.0929569,0.282314,1.03955,0.0354854,-0.0123482,0.00236813,0.123414,0.282167,0.277741,1.03859,0.125241,-0.0388554,-0.0103908,0.0929569,0.123414,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.692,48.9021,49.29,63.0679,66.065,76.2617,92.7775,98.3543,100.565,111.755,112.574,122.864,124.635,128.597,131.888,133.341,144.463,151.31,151.901,154.219,155.643,177.316,178.047,183.77,184.724,187.935,191.224,194.459,195.248,198.736,208.824,217.264,226.346,228.673,232.254,240.834,244.092,244.715,247.588,248.307,250.496,252.673,255.421,259.541,260.193,262.381,264.327,266.936,270.337,271.872,275.511,278.954,285.985,288.675,290.049,0.0384713,-0.116722,0.121088,0.0833743,0.0523298,0.00595559,0.292846,-0.376423,-0.0519778,-0.318793,0.202711,0.307435,-0.739763,-0.487818,-0.294641,0.0177707,-0.227644,-0.171779,-0.00162057,-0.193212,0.393118,-0.302628,0.0535149,0.422381,-0.00740679,0.503931,-0.366794,0.700143,-0.0114397,-0.368508,-0.770288,-0.0729374,0.0402937,0.538609,-0.99501,0.661708,-0.28407,0.968535,0.870905,-0.0667646,0.205235,-0.124771,-0.334458,-0.722587,0.01841,0.00339324,0.156067,0.475469,0.901099,-0.105191,0.418819,-0.460073,-1.1444,0.348358,-0.509037,24.6345,48.9987,49.3399,63.1436,65.9597,76.223,92.6462,98.1634,100.707,111.635,112.236,122.847,124.559,128.453,131.449,133.194,144.32,151.521,152.369,153.793,155.681,178.221,178.725,183.699,185.78,187.932,191.257,193.985,195.365,199.143,208.421,217.349,226.143,228.515,231.794,241.434,243.26,244.406,247.671,247.977,250.679,253.099,255.359,259.382,260.43,262.192,265.073,266.767,270.259,271.954,276.107,279.827,285.791,289.063,290.897
296.073,0.0929333,0.282297,1.06286,0.0354328,-0.0139603,0.00236838,0.123432,0.282113,0.277709,1.06163,0.124948,-0.0439377,-0.0114935,0.0929333,0.123432,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.5881,48.8262,49.2043,63.4155,65.8563,76.1176,92.5879,98.2018,100.662,111.643,111.858,123.191,124.796,128.395,131.151,133.367,144.498,151.833,152.301,153.164,155.725,178.055,178.254,184.702,185.401,188.062,191.64,194.147,196.55,199.402,208.371,217.767,226.546,229.221,231.34,242.34,243.381,245.293,248.119,247.89,250.636,252.673,255.141,259.204,260.348,262.075,264.914,266.645,269.726,271.744,276.477,281.23,284.358,289.595,291.544,0.038212,-0.116753,0.122177,0.0835693,0.0524187,0.00570131,0.292736,-0.376557,-0.0520838,-0.31766,0.203873,0.307116,-0.738067,-0.48765,-0.294244,0.0176607,-0.227807,-0.172045,-0.00176689,-0.193359,0.392715,-0.303412,0.0533457,0.42261,-0.0078783,0.504859,-0.367168,0.699571,-0.0121639,-0.368627,-0.773396,-0.0735558,0.0385336,0.537061,-0.99765,0.65946,-0.286228,0.966142,0.866748,-0.0693611,0.201977,-0.12682,-0.335883,-0.724784,0.01518,0.000276462,0.153311,0.470332,0.898105,-0.110472,0.412568,-0.46478,-1.15044,0.345601,-0.511913,24.6348,48.9988,49.3388,63.1434,65.9596,76.2233,92.6463,98.1636,100.707,111.634,112.235,122.847,124.557,128.453,131.448,133.194,144.32,151.521,152.369,153.793,155.681,178.221,178.726,183.698,185.781,187.931,191.257,193.985,195.366,199.143,208.424,217.35,226.144,228.517,231.797,241.437,243.262,244.409,247.675,247.979,250.682,253.101,255.361,259.384,260.433,262.195,265.076,266.772,270.262,271.959,276.113,279.832,285.797,289.065,290.9
296.079,0.0928388,0.282191,1.11468,0.0352461,-0.0173273,0.00236794,0.123472,0.281922,0.277582,1.11278,0.124066,-0.054585,-0.0136161,0.0928388,0.123472,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6062,49.038,49.3221,63.0479,65.7818,76.2379,92.7189,98.3667,100.412,111.725,112.098,122.855,124.607,128.231,131.361,133.532,144.235,151.66,151.975,153.799,155.482,178.89,178.45,184.155,185.934,188.023,191.679,194.436,194.927,198.829,208.894,217.913,226.005,228.947,231.423,241.694,244.637,244.355,247.719,247.83,251.115,254.143,255.582,259.738,260.497,261.894,264.062,266.575,269.691,271.85,277.078,279.926,287.211,289.806,289.634,0.0376816,-0.116697,0.12564,0.0845475,0.0530373,0.00519181,0.292773,-0.376596,-0.0517084,-0.314014,0.207603,0.306832,-0.732566,-0.48644,-0.292277,0.0178371,-0.227421,-0.171588,-0.000919913,-0.192787,0.392538,-0.303957,0.0541912,0.425035,-0.00717812,0.508991,-0.366018,0.700172,-0.0124392,-0.366686,-0.778051,-0.0722496,0.0374995,0.536548,-0.999945,0.657708,-0.286338,0.966657,0.861747,-0.0696615,0.201709,-0.127505,-0.334748,-0.72458,0.0135072,0.000614554,0.152779,0.46772,0.897569,-0.115475,0.40584,-0.466507,-1.15757,0.347824,-0.508773,24.6353,48.9987,49.3354,63.1425,65.959,76.2238,92.6462,98.1636,100.707,111.63,112.231,122.847,124.552,128.451,131.446,133.194,144.319,151.521,152.368,153.793,155.681,178.222,178.725,183.696,185.78,187.927,191.256,193.985,195.366,199.141,208.429,217.348,226.146,228.517,231.799,241.438,243.262,244.408,247.68,247.98,250.682,253.102,255.36,259.384,260.434,262.194,265.076,266.774,270.262,271.964,276.12,279.834,285.805,289.063,290.897
296.08,0.0927792,0.282234,1.11863,0.0352092,-0.0164942,0.00236608,0.123512,0.281991,0.277655,1.11692,0.123997,-0.0519596,-0.0129167,0.0927792,0.123512,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.4966,49.0652,49.311,63.1838,66.0313,76.4167,92.2556,97.8844,100.506,111.444,112.183,122.499,124.619,128.723,131.238,133.007,143.824,150.677,152.44,153.291,155.669,178.894,178.734,183.277,186.367,187.943,191.182,194.117,196.179,199.419,207.898,217.347,225.737,228.332,231.883,241.746,243.813,245.576,248.022,247.712,251.494,253.506,255.568,259.417,260.584,261.933,263.794,267.106,270.823,271.839,275.466,279.957,285.799,289.172,289.795,0.0370478,-0.117482,0.125006,0.0833119,0.0518681,0.00455523,0.292225,-0.377144,-0.053878,-0.315897,0.205717,0.304429,-0.734856,-0.486798,-0.292339,0.0176954,-0.227802,-0.174294,-0.00417342,-0.193734,0.391302,-0.305783,0.0515625,0.422225,-0.00888518,0.507106,-0.370284,0.696761,-0.0158004,-0.368854,-0.782615,-0.0781385,0.0363536,0.535872,-1.00147,0.655443,-0.289293,0.965518,0.857175,-0.0698424,0.201277,-0.127981,-0.333816,-0.723929,0.0115695,0.00111136,0.151079,0.467236,0.896817,-0.115653,0.403281,-0.465961,-1.16164,0.350021,-0.503966,24.636,48.9995,49.336,63.1437,65.9601,76.2244,92.6468,98.1641,100.709,111.632,112.233,122.85,124.554,128.452,131.446,133.194,144.32,151.523,152.371,153.794,155.683,178.224,178.727,183.699,185.782,187.929,191.26,193.988,195.37,199.143,208.434,217.354,226.147,228.518,231.8,241.441,243.265,244.409,247.685,247.98,250.683,253.102,255.359,259.383,260.436,262.194,265.078,266.775,270.263,271.965,276.123,279.833,285.809,289.061,290.892
296.082,0.0927141,0.282139,1.12801,0.0350202,-0.016919,0.00236456,0.123559,0.281885,0.277597,1.1262,0.123335,-0.0533453,-0.0131491,0.0927141,0.123559,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6128,49.1137,49.257,63.2866,65.7237,75.982,92.5606,97.9726,100.561,112.039,112.246,123.046,124.992,128.517,131.538,132.877,144.317,150.617,152.422,153.47,155.498,178.36,178.04,183.38,186.006,188.316,190.259,194.625,195.196,198.203,208.866,216.719,227.334,229.61,232.252,240.153,242.614,243.662,247.957,248.977,250.855,253.345,255.41,260.437,260.084,262.577,264.222,266.961,270.279,270.481,276.903,279.977,283.897,289.412,290.173,0.0363576,-0.117859,0.127114,0.0833509,0.0517096,0.00389746,0.29203,-0.37742,-0.0546281,-0.314195,0.207493,0.303406,-0.73196,-0.485966,-0.290727,0.0176868,-0.227519,-0.174616,-0.00444177,-0.1935,0.390704,-0.306483,0.0519998,0.424073,-0.00832166,0.509735,-0.369374,0.697661,-0.0161812,-0.367298,-0.784144,-0.0767637,0.0361611,0.536635,-1.00121,0.656572,-0.285951,0.969996,0.857645,-0.0661985,0.207104,-0.125446,-0.330494,-0.720712,0.0148096,0.00646794,0.15503,0.473585,0.9001,-0.1139,0.404916,-0.460446,-1.15909,0.355038,-0.49662,24.6366,48.9999,49.3339,63.1436,65.9603,76.2251,92.647,98.1644,100.71,111.63,112.232,122.851,124.551,128.451,131.445,133.194,144.32,151.524,152.371,153.793,155.683,178.224,178.727,183.697,185.781,187.926,191.259,193.987,195.37,199.141,208.435,217.353,226.147,228.517,231.8,241.439,243.262,244.405,247.684,247.976,250.677,253.099,255.355,259.38,260.433,262.189,265.074,266.768,270.26,271.963,276.121,279.827,285.806,289.056,290.885
296.086,0.0926771,0.282057,1.12538,0.0348995,-0.0161139,0.00236077,0.123579,0.281826,0.277561,1.12374,0.123015,-0.0508396,-0.0125573,0.0926771,0.123579,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6306,49.1087,49.1161,63.3167,65.6974,76.1724,92.9452,98.4448,100.445,111.543,111.953,122.745,124.45,128.383,131.472,132.928,145.14,151.244,152.326,153.269,155.067,178.512,179.155,183.962,185.398,188.392,191.922,193.236,195.213,198.816,208.48,217.051,227.382,228.036,232.136,241.062,243.596,244.477,247.601,248.278,251.681,252.877,255.284,259.561,260.157,262.09,263.71,266.559,270.585,273.253,276.399,280.442,285.1,289.829,291.03,0.0360811,-0.11806,0.128127,0.0833958,0.0516442,0.00364275,0.292047,-0.377451,-0.0549887,-0.313634,0.208083,0.302766,-0.730851,-0.485351,-0.289674,0.0178144,-0.227086,-0.174784,-0.00463798,-0.193184,0.390667,-0.306386,0.0520386,0.424885,-0.00765211,0.510975,-0.36915,0.698062,-0.0164114,-0.366384,-0.784324,-0.0763112,0.0372775,0.538169,-0.999589,0.657995,-0.283352,0.973761,0.858838,-0.0628638,0.212182,-0.12319,-0.327427,-0.717761,0.0177375,0.0112595,0.158223,0.479227,0.903404,-0.11022,0.408392,-0.454567,-1.15613,0.360291,-0.490144,24.6369,49.0001,49.3329,63.1436,65.9604,76.2254,92.647,98.1645,100.71,111.63,112.231,122.851,124.55,128.45,131.444,133.194,144.319,151.524,152.372,153.793,155.683,178.224,178.727,183.696,185.781,187.925,191.259,193.987,195.37,199.14,208.435,217.352,226.146,228.516,231.799,241.438,243.259,244.401,247.683,247.973,250.672,253.097,255.352,259.377,260.43,262.184,265.071,266.763,270.257,271.959,276.118,279.822,285.803,289.051,290.878
