# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB3-v1/datafile_VB3-v1_20N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1238937051 (Default)
# output
#   file = VB-LA_outputs_VB3-v1/output_VB3-v1_20N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20
101.236,0.0640469,0.355163,0.971693,0.0980055,-0.251214,0.00226171,0.128579,0.290216,0.286451,0.693173,0.11391,-0.554349,-0.229083,0.0640469,0.128579,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.754,48.9069,49.4917,63.0907,66.0916,76.1728,92.4974,97.9653,100.562,111.472,112.338,122.399,124.559,128.596,131.371,132.813,144.171,150.96,151.951,153.6,-0.0104007,-0.163302,0.105977,0.0543037,0.0259036,-0.0577289,0.264771,-0.379587,-0.0482551,-0.196723,0.332069,0.41214,-0.559387,-0.343967,-0.140576,0.268255,-0.084487,0.057562,0.174711,0.0653606,24.6834,49.0453,49.355,63.1727,65.9861,76.2867,92.6742,98.1666,100.703,111.513,112.107,122.742,124.378,128.309,131.295,132.944,144.176,151.291,152.192,153.535
101.239,0.0641089,0.354275,0.971534,0.0971836,-0.249631,0.00226636,0.128546,0.290134,0.286371,0.695471,0.113886,-0.552943,-0.227682,0.0641089,0.128546,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.5643,49.2557,49.2886,63.1686,65.7061,76.3929,92.7979,98.2513,100.445,111.656,112.203,122.93,124.226,128.077,131.721,133.601,144.25,151.321,151.941,153.362,-0.00997262,-0.162911,0.106545,0.0549358,0.0264387,-0.0572236,0.265259,-0.379197,-0.0475879,-0.196778,0.331977,0.412085,-0.559481,-0.34387,-0.140469,0.267754,-0.0842942,0.0573888,0.174773,0.065103,24.683,49.0449,49.3545,63.1721,65.9856,76.2862,92.6737,98.1662,100.703,111.513,112.107,122.742,124.378,128.309,131.294,132.944,144.176,151.292,152.192,153.535
101.253,0.0645316,0.350063,0.990527,0.0934568,-0.245058,0.0023043,0.128303,0.289435,0.285712,0.719723,0.113424,-0.55253,-0.21934,0.0645316,0.128303,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6782,48.9475,49.3622,63.3846,65.7013,76.2725,92.9533,98.1644,100.49,111.544,112.333,122.395,124.744,128.742,130.807,133.099,144.007,151.483,151.728,153.419,-0.00674662,-0.159636,0.11227,0.0605728,0.031206,-0.0534474,0.269115,-0.376045,-0.0413669,-0.194529,0.333997,0.413109,-0.556514,-0.342251,-0.138637,0.264651,-0.0822857,0.0580525,0.177536,0.0643961,24.6797,49.0416,49.3487,63.1664,65.9808,76.2824,92.6699,98.163,100.696,111.511,112.105,122.741,124.376,128.307,131.293,132.947,144.174,151.291,152.189,153.536
101.253,0.0645926,0.349568,0.990615,0.0930232,-0.244087,0.00230753,0.128273,0.289425,0.28569,0.721389,0.113605,-0.551496,-0.218407,0.0645926,0.128273,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.5718,49.0138,49.3293,63.0744,66.0961,76.0754,92.7928,98.2485,100.731,111.47,112.147,122.432,124.718,128.117,131.08,133.018,144.73,151.432,152.183,154.344,-0.0063684,-0.159362,0.1119,0.0607661,0.0314136,-0.0530193,0.269351,-0.375862,-0.0410587,-0.195325,0.333154,0.413007,-0.557772,-0.342734,-0.139353,0.264051,-0.0825797,0.0574861,0.177091,0.0637119,24.6794,49.0414,49.3491,63.1662,65.9806,76.282,92.6696,98.1629,100.696,111.511,112.106,122.741,124.377,128.308,131.293,132.948,144.175,151.292,152.19,153.536
101.253,0.0646256,0.348922,0.990125,0.0924063,-0.242731,0.0023101,0.128258,0.289416,0.285676,0.72312,0.113678,-0.550001,-0.217284,0.0646256,0.128258,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7011,48.9872,49.3234,63.1539,65.9036,76.05,92.4324,98.1706,100.386,111.676,112.2,122.585,123.733,128.227,131.43,132.899,144.764,151.256,152.125,153.415,-0.00619676,-0.159316,0.111688,0.0607536,0.0313948,-0.052814,0.269494,-0.375764,-0.041203,-0.196241,0.332202,0.412384,-0.559039,-0.342945,-0.139603,0.26371,-0.0826502,0.0565958,0.176151,0.0631993,24.6792,49.0413,49.3493,63.1662,65.9806,76.2818,92.6695,98.1628,100.696,111.512,112.107,122.742,124.378,128.308,131.294,132.948,144.175,151.292,152.191,153.537
101.254,0.0646316,0.347931,0.988915,0.091451,-0.240619,0.00231212,0.12824,0.289384,0.285643,0.725375,0.113706,-0.547631,-0.21565,0.0646316,0.12824,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6807,48.9444,49.1765,63.1129,66.1424,76.5276,92.9072,97.9904,101.137,111.794,111.856,122.886,124.387,128.284,130.757,132.754,144.005,151.807,152.008,154.167,-0.00592518,-0.159236,0.1117,0.0609563,0.0315389,-0.0525116,0.269855,-0.375434,-0.0411032,-0.197116,0.331284,0.411773,-0.560179,-0.342597,-0.139219,0.2639,-0.0820679,0.0560252,0.175424,0.0633253,24.6789,49.0412,49.3493,63.166,65.9805,76.2815,92.6691,98.1624,100.696,111.513,112.108,122.742,124.379,128.308,131.293,132.948,144.174,151.293,152.192,153.537
101.255,0.0645923,0.344606,0.983798,0.0881143,-0.233365,0.00231586,0.128246,0.289249,0.285539,0.732091,0.113252,-0.539299,-0.210344,0.0645923,0.128246,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6724,48.9284,49.32,63.0601,65.6304,76.5662,92.8851,98.2408,101.076,111.628,111.701,122.18,124.665,128.324,131.01,132.967,144.334,150.725,152.444,153.515,-0.00596688,-0.159755,0.112946,0.0609408,0.0312382,-0.0524867,0.270526,-0.374902,-0.0424495,-0.199456,0.328881,0.40809,-0.562578,-0.340822,-0.136492,0.264678,-0.0800145,0.0530759,0.171674,0.063782,24.679,49.0418,49.3481,63.1661,65.9808,76.2815,92.6685,98.1619,100.697,111.515,112.11,122.746,124.382,128.306,131.29,132.947,144.172,151.296,152.195,153.536
101.256,0.0644755,0.342492,0.975826,0.086113,-0.227937,0.0023117,0.12819,0.28925,0.285514,0.733387,0.113641,-0.531811,-0.207039,0.0644755,0.12819,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6809,49.146,49.461,63.0681,65.8879,76.1719,92.7558,98.1725,100.575,111.88,111.954,122.233,124.462,127.916,131.731,132.862,144.297,151.997,152.038,153.73,-0.00490579,-0.15939,0.111908,0.0617411,0.0319608,-0.0514476,0.271738,-0.373536,-0.0409664,-0.201471,0.326752,0.408407,-0.56546,-0.338869,-0.134892,0.267433,-0.0769703,0.0542644,0.172097,0.0665785,24.6779,49.0414,49.3491,63.1653,65.98,76.2804,92.6673,98.1605,100.696,111.517,112.112,122.746,124.384,128.304,131.289,132.945,144.169,151.295,152.195,153.533
101.256,0.0644468,0.341903,0.974426,0.085496,-0.22658,0.00231113,0.128204,0.289217,0.285495,0.734189,0.113444,-0.530138,-0.206148,0.0644468,0.128204,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6992,48.8899,49.3623,63.1762,65.7226,76.1572,93.0704,97.8066,100.817,111.726,112.024,122.402,124.589,128.23,131.776,132.645,144.366,151.62,152.026,153.4,-0.00508072,-0.159621,0.112419,0.0616668,0.0318089,-0.0516227,0.271795,-0.373499,-0.0414242,-0.201651,0.326578,0.407555,-0.565437,-0.338278,-0.133962,0.267779,-0.0764136,0.0537667,0.171386,0.0668983,24.6781,49.0416,49.3486,63.1653,65.9802,76.2806,92.6672,98.1605,100.696,111.518,112.112,122.746,124.384,128.303,131.288,132.944,144.168,151.295,152.196,153.533
101.256,0.0643166,0.340709,0.970308,0.0841979,-0.223712,0.00230603,0.128256,0.28913,0.28545,0.73474,0.112818,-0.526498,-0.204547,0.0643166,0.128256,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6938,48.9531,49.4643,63.0311,65.8285,76.4445,92.8353,98.3562,100.262,111.511,111.772,123.051,124.174,128.107,131.264,132.834,144.187,151.688,152.483,153.904,-0.00568358,-0.160302,0.114087,0.0615584,0.0314724,-0.0522651,0.271916,-0.373373,-0.0424316,-0.201272,0.327005,0.405838,-0.564134,-0.336135,-0.130819,0.26941,-0.0744384,0.0534645,0.170462,0.0686675,24.6787,49.0423,49.3469,63.1654,65.9805,76.2813,92.6671,98.1604,100.697,111.517,112.112,122.748,124.383,128.301,131.285,132.943,144.166,151.296,152.197,153.531
101.257,0.0642831,0.341284,0.970719,0.0847435,-0.224969,0.00230305,0.12827,0.289146,0.285469,0.733124,0.112766,-0.528062,-0.205621,0.0642831,0.12827,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.671,48.9855,49.2285,63.2527,65.813,76.0515,92.4504,98.1504,101.056,111.542,111.981,122.983,124.177,128.444,131.125,133.188,144.151,151.311,152.643,153.588,-0.00585332,-0.160367,0.114197,0.0615224,0.0314513,-0.0524703,0.27176,-0.37348,-0.0423451,-0.200505,0.327805,0.406392,-0.563082,-0.335965,-0.130629,0.269757,-0.0743859,0.0542495,0.171266,0.0691378,24.6789,49.0424,49.3468,63.1655,65.9805,76.2815,92.6672,98.1605,100.697,111.517,112.111,122.748,124.382,128.301,131.285,132.942,144.166,151.295,152.196,153.531
101.257,0.0642471,0.341595,0.974215,0.085027,-0.226168,0.00230045,0.128284,0.289089,0.28543,0.734416,0.112496,-0.530136,-0.206037,0.0642471,0.128284,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.5792,48.8997,49.1821,63.1526,65.5674,76.3089,92.7746,98.5258,100.786,111.415,111.936,122.704,124.582,127.937,131.413,132.777,144.078,150.688,151.913,153.947,-0.00599653,-0.160373,0.115234,0.0618612,0.0316832,-0.0526236,0.271855,-0.373386,-0.0420845,-0.199264,0.329082,0.406632,-0.561189,-0.335187,-0.12955,0.27023,-0.0738064,0.0550247,0.172095,0.0699396,24.679,49.0424,49.3458,63.1651,65.9803,76.2816,92.6671,98.1604,100.697,111.515,112.11,122.747,124.38,128.3,131.284,132.942,144.166,151.294,152.195,153.53
101.26,0.0640555,0.342998,0.988722,0.086246,-0.230796,0.00228493,0.128376,0.289124,0.285499,0.740532,0.111964,-0.53768,-0.207293,0.0640555,0.128376,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6033,49.0275,49.2685,63.1974,66.4941,76.5488,92.5138,98.2556,100.681,111.265,112.278,123.036,124.368,128.443,131.678,132.639,144.285,151.694,151.865,153.665,-0.00714455,-0.161476,0.116021,0.0609049,0.0306448,-0.0539154,0.271208,-0.373899,-0.044021,-0.198838,0.329591,0.404853,-0.559942,-0.333725,-0.127268,0.272086,-0.0727224,0.0542834,0.170505,0.071303,24.6801,49.0435,49.345,63.1661,65.9814,76.2829,92.6678,98.1609,100.699,111.515,112.109,122.749,124.379,128.299,131.281,132.94,144.165,151.295,152.196,153.529
101.263,0.063859,0.3412,1.00925,0.0846417,-0.229849,0.00227354,0.128279,0.288853,0.285243,0.761126,0.111806,-0.539752,-0.20228,0.063859,0.128279,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6697,49.1474,49.262,63.2451,65.8589,76.5135,93.1272,97.9278,100.884,111.329,112.102,122.728,124.245,127.968,131.24,132.996,144.637,150.685,151.887,153.71,-0.00525683,-0.160299,0.118099,0.0640571,0.0332264,-0.051994,0.274009,-0.370978,-0.0400278,-0.198556,0.329729,0.405729,-0.559321,-0.328574,-0.121921,0.276945,-0.0663398,0.0575043,0.172995,0.0771778,24.6783,49.0423,49.3429,63.1629,65.9788,76.281,92.665,98.158,100.695,111.515,112.109,122.748,124.378,128.294,131.276,132.935,144.158,151.291,152.194,153.523
101.266,0.063961,0.342995,1.03155,0.0864411,-0.236085,0.00227346,0.128277,0.288964,0.285329,0.77197,0.112158,-0.549755,-0.203196,0.063961,0.128277,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7456,49.0606,49.1878,63.2624,66.0858,76.495,93.141,98.0826,100.87,111.314,112.196,122.514,124.203,128.208,131.1,132.824,144.482,150.989,152.428,153.302,-0.00542471,-0.160481,0.116531,0.0630301,0.0324012,-0.0521465,0.27331,-0.371731,-0.0414596,-0.200618,0.327618,0.404268,-0.562464,-0.33097,-0.124771,0.274933,-0.0688108,0.0542841,0.169822,0.0740284,24.6784,49.0425,49.3445,63.164,65.9796,76.2811,92.6657,98.1587,100.696,111.517,112.111,122.75,124.381,128.296,131.279,132.937,144.161,151.295,152.197,153.526
101.269,0.0642246,0.342932,1.07288,0.0864722,-0.24086,0.00228333,0.12823,0.28886,0.285226,0.802679,0.112165,-0.560916,-0.199317,0.0642246,0.12823,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.5774,48.9387,49.323,63.079,66.2034,76.0828,92.6618,98.1832,100.599,111.323,112.117,122.835,124.314,128.68,131.028,133.177,144.376,151.567,152.394,152.636,-0.00513732,-0.160402,0.116696,0.0626675,0.0319379,-0.051642,0.273424,-0.372017,-0.0434461,-0.20454,0.323538,0.399437,-0.567722,-0.33341,-0.127074,0.27096,-0.0713101,0.0469897,0.16271,0.0686436,24.6781,49.0424,49.3443,63.1643,65.9801,76.2806,92.6656,98.159,100.698,111.521,112.115,122.755,124.387,128.298,131.281,132.941,144.163,151.302,152.204,153.531
101.269,0.0642326,0.341841,1.06423,0.0854245,-0.237652,0.00228582,0.128208,0.288771,0.285146,0.799855,0.112043,-0.556216,-0.198289,0.0642326,0.128208,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7503,48.8891,49.3766,63.4134,66.2293,76.3493,92.6298,98.3418,101.101,111.809,112.127,122.41,124.354,128.344,131.805,132.559,144.218,151.934,151.656,153.561,-0.00478927,-0.16005,0.117581,0.0634583,0.0326047,-0.0512506,0.273968,-0.371515,-0.042426,-0.203728,0.324346,0.400092,-0.566541,-0.332581,-0.126118,0.271287,-0.0704066,0.048156,0.164064,0.0695622,24.6778,49.0421,49.3434,63.1635,65.9794,76.2803,92.665,98.1585,100.697,111.52,112.115,122.754,124.386,128.298,131.28,132.941,144.162,151.301,152.203,153.53
101.269,0.0642438,0.341431,1.06011,0.0850603,-0.236281,0.00228678,0.128185,0.288767,0.285133,0.7983,0.11219,-0.554012,-0.197879,0.0642438,0.128185,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6655,49.1302,49.3487,63.2829,65.8119,76.1035,92.5899,97.9632,100.796,111.473,111.784,122.8,123.908,128.233,131.608,133.316,144.521,151.586,151.933,153.285,-0.00444643,-0.159787,0.117317,0.0637731,0.0329266,-0.0508927,0.274239,-0.371234,-0.0417736,-0.203864,0.324186,0.40067,-0.56688,-0.332523,-0.12627,0.271434,-0.0701461,0.0487256,0.164699,0.0698549,24.6774,49.0418,49.3437,63.1632,65.9791,76.2799,92.6648,98.1582,100.697,111.52,112.115,122.753,124.386,128.298,131.28,132.941,144.162,151.3,152.202,153.53
101.27,0.0642584,0.340525,1.05558,0.0841981,-0.233808,0.00228797,0.128164,0.288737,0.285099,0.798162,0.112249,-0.550496,-0.196634,0.0642584,0.128164,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6917,48.9512,49.3525,63.1994,66.0965,76.5222,92.2477,98.1874,100.544,111.322,111.648,122.818,124.492,128.364,131.724,132.721,143.158,151.629,152.34,154.088,-0.00412895,-0.159603,0.117321,0.0640805,0.0331929,-0.050543,0.274595,-0.370903,-0.0413794,-0.204333,0.323684,0.400605,-0.567535,-0.332266,-0.126055,0.271544,-0.0696805,0.0487195,0.164671,0.0700595,24.6771,49.0416,49.3437,63.1629,65.9788,76.2795,92.6644,98.1579,100.696,111.52,112.115,122.753,124.387,128.297,131.28,132.94,144.162,151.3,152.202,153.53
101.27,0.064288,0.338695,1.04627,0.0823832,-0.228753,0.00229007,0.128156,0.288681,0.285051,0.797724,0.112128,-0.543256,-0.194122,0.064288,0.128156,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6967,48.9792,49.3424,63.3644,65.8486,76.1707,92.4549,98.4204,100.581,111.713,111.752,122.391,124.479,128.191,131.232,132.817,144.358,151.35,151.953,153.547,-0.00406001,-0.159721,0.117686,0.0640671,0.0330918,-0.0504162,0.27487,-0.37073,-0.0418878,-0.205472,0.322511,0.399176,-0.568829,-0.331962,-0.125437,0.271279,-0.0692563,0.0473738,0.163155,0.0697198,24.6771,49.0417,49.3433,63.1629,65.9789,76.2794,92.6641,98.1577,100.697,111.521,112.116,122.755,124.388,128.297,131.279,132.941,144.161,151.302,152.204,153.53
101.27,0.0643437,0.337549,1.05,0.0813527,-0.226721,0.00229126,0.128098,0.288594,0.284957,0.804589,0.112261,-0.541228,-0.191684,0.0643437,0.128098,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6663,49.009,49.2111,63.088,65.8392,76.3345,92.6283,98.3717,100.983,111.726,112.052,123.091,124.417,128.625,131.677,133.04,143.951,151.121,152.193,152.933,-0.00324176,-0.159148,0.117876,0.0649555,0.0338624,-0.0495107,0.275727,-0.369954,-0.0408102,-0.206374,0.321522,0.398998,-0.570167,-0.331605,-0.125241,0.271198,-0.0684827,0.0470431,0.162903,0.069775,24.6762,49.0411,49.3431,63.162,65.9781,76.2785,92.6633,98.157,100.696,111.522,112.117,122.755,124.389,128.297,131.279,132.941,144.16,151.302,152.204,153.53
101.271,0.0644257,0.334991,1.04687,0.0787733,-0.220711,0.00229301,0.128109,0.288459,0.284855,0.811408,0.11177,-0.533422,-0.187265,0.0644257,0.128109,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.5777,49.0773,49.4331,63.1856,66.0634,76.1856,92.6584,98.0148,100.3,111.751,112.253,122.926,124.021,128.361,130.922,132.973,144.298,151.186,152.674,153.359,-0.00355568,-0.159661,0.11926,0.0645883,0.0332805,-0.0497014,0.275904,-0.370048,-0.0427891,-0.20842,0.319433,0.395011,-0.572227,-0.331395,-0.124089,0.269865,-0.0684206,0.0429204,0.158497,0.0680127,24.6766,49.0417,49.3417,63.1624,65.9787,76.2787,92.6631,98.157,100.698,111.524,112.12,122.759,124.391,128.296,131.278,132.942,144.16,151.306,152.209,153.532
