# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB3-v1/datafile_VB3-v1_30N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1555062514 (Default)
# output
#   file = VB-LA_outputs_VB3-v1/output_VB3-v1_30N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,yhat.26,yhat.27,yhat.28,yhat.29,yhat.30,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,residual.21,residual.22,residual.23,residual.24,residual.25,residual.26,residual.27,residual.28,residual.29,residual.30,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20,calcfq.21,calcfq.22,calcfq.23,calcfq.24,calcfq.25,calcfq.26,calcfq.27,calcfq.28,calcfq.29,calcfq.30
156.194,0.0872194,0.297339,1.08276,0.0497922,0.148606,0.00227785,0.123773,0.276943,0.273823,0.955527,0.106146,0.428097,0.122679,0.0872194,0.123773,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6624,49.1431,49.3359,62.94,65.9151,76.318,92.4805,98.2419,100.717,111.714,112.899,122.571,124.646,128.608,131.018,132.805,144.401,151.585,152.073,153.325,155.437,178.056,178.346,184.468,185.772,187.723,191.163,193.901,196.188,199.385,0.0378207,-0.12733,0.185028,0.101515,0.0588908,0.00660057,0.319502,-0.352387,-0.0613825,-0.330589,0.190173,0.234797,-0.724322,-0.403293,-0.177257,0.067015,-0.138157,-0.194683,-0.0401467,-0.131552,0.454374,-0.204148,-0.0132765,0.415292,0.0981771,0.577459,-0.471747,0.639828,-0.0748406,-0.300671,24.6352,49.0093,49.276,63.1255,65.9531,76.2224,92.6195,98.1394,100.716,111.647,112.249,122.919,124.543,128.368,131.331,133.145,144.23,151.544,152.407,153.732,155.62,178.122,178.792,183.706,185.675,187.859,191.362,194.045,195.429,199.075
156.199,0.0870712,0.296675,1.10356,0.0487168,0.14754,0.00226683,0.123979,0.27695,0.273915,0.977516,0.104682,0.427167,0.119699,0.0870712,0.123979,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.5639,49.0215,49.3502,63.2754,65.6786,76.0918,92.5253,98.1711,100.603,111.418,112.021,122.602,124.37,128.359,131.47,133.491,143.877,151.773,152.357,154.294,156.048,178.696,178.792,183.706,185.579,188.21,191.37,193.509,195.825,199.342,0.034609,-0.12969,0.187752,0.0986272,0.0559363,0.00340719,0.317094,-0.354917,-0.0674337,-0.329043,0.191952,0.229584,-0.720913,-0.403863,-0.176,0.0655172,-0.140498,-0.199549,-0.0456795,-0.134303,0.44868,-0.212108,-0.0141931,0.416182,0.0944039,0.580139,-0.472961,0.63902,-0.079405,-0.300955,24.6384,49.0117,49.2732,63.1284,65.9561,76.2256,92.6219,98.1419,100.722,111.645,112.247,122.924,124.54,128.369,131.33,133.146,144.232,151.549,152.413,153.734,155.625,178.13,178.793,183.705,185.679,187.856,191.363,194.046,195.433,199.075
156.201,0.0872972,0.296346,1.08425,0.0483871,0.145296,0.0022675,0.123979,0.276875,0.273855,0.961773,0.104439,0.421475,0.120011,0.0872972,0.123979,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.641,49.1214,49.2669,63.0833,65.89,76.3298,92.8886,98.1764,100.998,111.721,112.626,122.668,125.089,128.553,131.485,132.441,144.064,151.498,152.058,153.82,155.708,178.389,178.066,183.093,185.51,188.144,190.497,194.29,196.021,199.399,0.0344137,-0.129571,0.188794,0.0987237,0.0560027,0.00330569,0.316919,-0.35527,-0.0676242,-0.327956,0.19308,0.229632,-0.719325,-0.4046,-0.176475,0.0637336,-0.141657,-0.199797,-0.0453339,-0.135585,0.447174,-0.214276,-0.0144405,0.416443,0.0920586,0.579119,-0.472121,0.63936,-0.0799555,-0.303736,24.6386,49.0116,49.2722,63.1283,65.956,76.2257,92.6221,98.1423,100.723,111.644,112.246,122.924,124.538,128.37,131.33,133.148,144.234,151.549,152.412,153.736,155.627,178.132,178.793,183.705,185.681,187.857,191.362,194.046,195.434,199.078
156.208,0.0877696,0.296657,1.04341,0.0486729,0.142848,0.00228111,0.123992,0.2771,0.274041,0.925233,0.105075,0.413656,0.122519,0.0877696,0.123992,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.5774,48.7828,49.2315,63.1727,66.1279,76.4247,92.9887,98.0077,100.651,111.411,112.307,122.835,125.335,128.278,131.641,134.005,144.364,151.591,152.793,153.775,155.339,178.115,178.416,183.743,186.423,188.488,191.876,194.505,194.655,198.603,0.0336922,-0.130585,0.185285,0.0956651,0.0534414,0.00271003,0.315451,-0.356966,-0.072116,-0.333654,0.187326,0.22563,-0.727305,-0.408885,-0.180966,0.0594986,-0.145839,-0.206526,-0.0522871,-0.141442,0.441727,-0.222145,-0.0227617,0.406873,0.0808057,0.566986,-0.482938,0.629429,-0.0889034,-0.318683,24.6393,49.0126,49.2757,63.1313,65.9586,76.2263,92.6235,98.144,100.727,111.65,112.252,122.928,124.546,128.374,131.335,133.153,144.238,151.556,152.419,153.741,155.632,178.14,178.802,183.714,185.692,187.869,191.373,194.056,195.443,199.093
156.209,0.087857,0.296045,1.04075,0.0480793,0.140493,0.00227592,0.123983,0.277079,0.27402,0.926036,0.105074,0.408263,0.120808,0.087857,0.123983,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6566,49.1579,49.3342,63.0677,65.9869,76.2881,92.3818,98.0758,100.558,111.782,112.267,123.228,124.582,128.245,131.213,133.393,144.44,151.668,151.942,154.143,155.275,177.931,178.655,183.093,185.675,187.644,191.647,194.035,195.115,199.03,0.033782,-0.130195,0.185687,0.0961057,0.0539042,0.00280834,0.315373,-0.357061,-0.0712183,-0.332021,0.188993,0.227226,-0.72537,-0.409402,-0.181708,0.0588831,-0.146603,-0.205179,-0.0504237,-0.141645,0.441377,-0.222806,-0.0206998,0.408606,0.0805941,0.567686,-0.479546,0.631967,-0.0869066,-0.318165,24.6392,49.0122,49.2753,63.1309,65.9581,76.2262,92.6236,98.1441,100.726,111.648,112.25,122.927,124.544,128.374,131.336,133.153,144.239,151.554,152.417,153.742,155.633,178.141,178.8,183.712,185.692,187.868,191.37,194.053,195.441,199.092
156.214,0.0881375,0.294062,1.03503,0.0461504,0.132371,0.00226013,0.123956,0.277133,0.274052,0.932021,0.105442,0.389083,0.114406,0.0881375,0.123956,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.5605,49.0341,49.4411,62.9634,65.8359,76.5566,92.3222,98.0512,100.562,111.782,112.192,122.714,123.997,128.782,131.262,133.775,143.764,151.363,152.232,154.145,155.651,178.091,178.679,183.88,185.706,187.756,190.631,194.88,195.524,199.984,0.0340045,-0.129131,0.185348,0.0967536,0.0548167,0.00301773,0.314704,-0.357705,-0.0690201,-0.328213,0.19289,0.232154,-0.721449,-0.412106,-0.18555,0.0567256,-0.149921,-0.201781,-0.0456037,-0.143154,0.439532,-0.226069,-0.0148495,0.412411,0.0783261,0.567798,-0.470158,0.638686,-0.081319,-0.318137,24.639,49.0111,49.2757,63.1302,65.9572,76.226,92.6243,98.1447,100.724,111.644,112.246,122.922,124.54,128.377,131.34,133.155,144.242,151.551,152.413,153.743,155.634,178.144,178.794,183.709,185.695,187.868,191.36,194.046,195.435,199.092
156.218,0.0883422,0.292903,1.0293,0.0450395,0.126897,0.00225372,0.123932,0.277258,0.274142,0.933997,0.106021,0.375497,0.110214,0.0883422,0.123932,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6469,49.1417,49.3569,63.0081,65.9557,76.184,92.3379,98.1256,101.039,111.189,111.813,123.557,124.192,128.514,131.621,132.745,144.638,151.731,152.251,153.116,155.603,178.56,178.804,183.588,186.187,187.473,191.111,193.652,195.527,199.158,0.0342155,-0.128548,0.183724,0.0966125,0.0549979,0.00320012,0.314059,-0.358288,-0.0680746,-0.327225,0.193904,0.235089,-0.721174,-0.414641,-0.189154,0.0551389,-0.152617,-0.200409,-0.0435006,-0.144803,0.437928,-0.228814,-0.0121277,0.41308,0.0755284,0.565715,-0.465837,0.641453,-0.0786322,-0.319912,24.6388,49.0105,49.2773,63.1304,65.957,76.2258,92.6249,98.1453,100.723,111.643,112.245,122.919,124.54,128.38,131.343,133.157,144.245,151.549,152.411,153.745,155.636,178.147,178.791,183.708,185.697,187.87,191.356,194.044,195.433,199.094
156.224,0.0883687,0.29073,1.0494,0.0425656,0.118354,0.00223775,0.124082,0.277382,0.274304,0.96534,0.105332,0.355101,0.100903,0.0883687,0.124082,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6236,49.0736,49.272,63.0688,65.852,76.6491,92.7778,97.9803,101.277,111.452,111.853,123.083,124.435,128.287,131.028,132.831,144.305,151.39,152.32,154.116,155.393,178.422,178.844,183.27,185.179,187.887,191.481,193.42,195.085,199.607,0.0317681,-0.129611,0.184855,0.0945828,0.0532297,0.000699594,0.311338,-0.360977,-0.071087,-0.322905,0.198488,0.235517,-0.715542,-0.417612,-0.191906,0.0526317,-0.157459,-0.20115,-0.0437469,-0.148101,0.431898,-0.23785,-0.0069647,0.417493,0.0710102,0.568425,-0.457994,0.647193,-0.0766707,-0.318772,24.6412,49.0116,49.2761,63.1324,65.9588,76.2283,92.6277,98.148,100.726,111.639,112.241,122.918,124.535,128.383,131.346,133.159,144.249,151.55,152.411,153.748,155.642,178.156,178.786,183.704,185.702,187.868,191.348,194.038,195.431,199.093
156.24,0.0886388,0.288668,1.05132,0.0406922,0.107309,0.00223377,0.123988,0.277715,0.274531,0.981391,0.107085,0.32581,0.0911409,0.0886388,0.123988,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.584,49.1968,49.4525,63.1478,65.7137,75.83,92.8522,98.3946,100.784,111.557,112.142,122.874,124.12,128.089,131.715,133.436,143.899,151.688,152.045,153.616,155.197,178.256,178.809,183.356,184.792,187.39,190.595,194.031,195.577,199.776,0.0330642,-0.127826,0.180056,0.0949893,0.0543781,0.00183619,0.310552,-0.36143,-0.067186,-0.321172,0.200213,0.243676,-0.715958,-0.42239,-0.199698,0.0510648,-0.161967,-0.196128,-0.0373663,-0.149833,0.430951,-0.240222,0.000650315,0.419846,0.0681643,0.565301,-0.447146,0.654606,-0.0681293,-0.319011,24.6399,49.0098,49.2809,63.132,65.9576,76.2272,92.6284,98.1484,100.722,111.637,112.239,122.91,124.535,128.387,131.354,133.161,144.254,151.545,152.404,153.75,155.643,178.158,178.778,183.701,185.705,187.871,191.337,194.03,195.422,199.093
156.277,0.0889584,0.28574,1.06606,0.0378519,0.0888494,0.00224291,0.123944,0.278335,0.275005,1.01727,0.109389,0.274572,0.0742267,0.0889584,0.123944,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6703,48.9529,49.393,63.1947,65.909,76.0185,92.5651,98.4703,100.819,111.399,112.523,123.438,124.741,128.324,131.114,132.985,144.668,151.797,152.245,153.103,155.303,178.981,178.458,183.781,185.109,187.725,190.975,193.618,195.926,198.755,0.0334801,-0.126401,0.17257,0.093588,0.0542417,0.00197932,0.3079,-0.363551,-0.0646484,-0.319064,0.202398,0.253498,-0.716934,-0.430664,-0.212044,0.0479874,-0.170477,-0.191369,-0.0311086,-0.154293,0.426429,-0.248127,0.0113914,0.422858,0.061079,0.560495,-0.432107,0.664635,-0.0576221,-0.320277,24.6395,49.0084,49.2884,63.1334,65.9578,76.227,92.6311,98.1506,100.72,111.635,112.237,122.901,124.536,128.396,131.366,133.164,144.262,151.54,152.398,153.754,155.648,178.166,178.768,183.698,185.712,187.876,191.322,194.02,195.412,199.094
156.299,0.0893308,0.282819,1.0756,0.0347069,0.0699607,0.0022537,0.124056,0.278269,0.275001,1.04477,0.108372,0.220331,0.0579946,0.0893308,0.124056,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.5993,49.0534,49.4404,63.0942,66.0764,76.3396,92.2053,98.0573,100.85,111.439,111.986,123.076,124.529,128.303,130.94,133.156,144.131,151.381,152.713,154.7,155.654,178.312,178.893,183.158,186.039,187.647,191.537,193.432,195.075,198.653,0.0314612,-0.125619,0.176894,0.0941913,0.0550324,-3.30406e-05,0.30523,-0.366295,-0.0629578,-0.306007,0.2159,0.261388,-0.700247,-0.43465,-0.216371,0.043328,-0.177537,-0.184571,-0.0214373,-0.157298,0.419884,-0.257878,0.0272029,0.438863,0.0576173,0.569868,-0.406326,0.684126,-0.0447404,-0.313659,24.6415,49.0076,49.2841,63.1328,65.957,76.229,92.6338,98.1533,100.718,111.622,112.223,122.893,124.519,128.4,131.37,133.169,144.27,151.534,152.388,153.757,155.654,178.176,178.752,183.682,185.715,187.866,191.296,194.001,195.399,199.088
156.317,0.090053,0.281631,1.04109,0.0331106,0.0549428,0.00228018,0.12426,0.278731,0.275457,1.02191,0.108388,0.174565,0.0470542,0.090053,0.12426,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6344,48.8128,49.2938,63.0793,65.9677,76.4396,92.3589,97.9557,100.967,111.502,112.506,122.976,123.875,129.011,131.886,133.29,143.796,151.391,152.636,153.904,155.795,178.567,178.438,184.439,186.059,187.921,191.7,193.813,194.961,198.938,0.0274495,-0.12792,0.173882,0.0879908,0.0498899,-0.0039546,0.29971,-0.372029,-0.0715353,-0.305865,0.216363,0.259073,-0.70097,-0.444372,-0.226372,0.0343896,-0.189724,-0.191761,-0.0278269,-0.168799,0.405141,-0.279171,0.0269661,0.436734,0.0380874,0.560202,-0.403868,0.683687,-0.0494259,-0.328566,24.6456,49.0099,49.2871,63.139,65.9621,76.233,92.6393,98.159,100.727,111.622,112.223,122.895,124.52,128.409,131.38,133.178,144.282,151.541,152.395,153.769,155.669,178.197,178.752,183.684,185.735,187.876,191.294,194.001,195.403,199.103
156.322,0.0900327,0.281624,1.0438,0.033197,0.0542728,0.00228527,0.124214,0.278802,0.275493,1.02509,0.108949,0.172392,0.0463305,0.0900327,0.124214,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6018,48.9482,49.2817,63.1238,65.7916,76.4211,92.5601,98.4138,100.706,111.898,112.593,122.935,124.246,128.218,131.682,133.19,145.224,151.775,152.253,153.854,155.766,178.613,178.002,184.664,185.779,188.055,191.521,194.08,196.309,198.516,0.02822,-0.127358,0.172393,0.0884559,0.0504755,-0.00324102,0.300072,-0.371543,-0.070013,-0.306397,0.215774,0.260882,-0.702288,-0.44464,-0.227418,0.0350423,-0.189504,-0.1903,-0.0263115,-0.168158,0.406475,-0.277436,0.0280481,0.436587,0.0391256,0.559621,-0.40278,0.684497,-0.0475159,-0.327707,24.6448,49.0094,49.2886,63.1385,65.9615,76.2322,92.6389,98.1585,100.725,111.622,112.223,122.893,124.521,128.41,131.381,133.177,144.282,151.539,152.393,153.768,155.668,178.195,178.751,183.684,185.734,187.876,191.293,194.001,195.402,199.102
156.34,0.0897929,0.281598,1.06935,0.0335251,0.0509957,0.00231566,0.124036,0.279166,0.275703,1.05284,0.111379,0.161828,0.0423771,0.0897929,0.124036,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6004,48.9747,49.1907,62.9785,66.0081,76.3417,92.607,98.1483,101.012,111.882,112.075,122.767,124.638,128.24,131.193,133.202,144.532,151.179,151.902,154.677,155.823,177.453,178.969,183.268,186.218,187.537,190.911,193.329,195.578,199.399,0.0312835,-0.12526,0.165532,0.0900316,0.0526044,-0.00048103,0.301396,-0.369584,-0.064018,-0.309128,0.2128,0.268197,-0.708534,-0.445586,-0.231738,0.0386492,-0.188318,-0.184387,-0.0205546,-0.165049,0.412351,-0.269826,0.0329022,0.435854,0.0444007,0.557889,-0.398514,0.687819,-0.0394062,-0.322458,24.6417,49.0073,49.2955,63.137,65.9594,76.2295,92.6376,98.1566,100.719,111.625,112.226,122.886,124.528,128.411,131.386,133.173,144.28,151.533,152.388,153.765,155.662,178.188,178.746,183.685,185.729,187.878,191.289,193.997,195.393,199.096
156.346,0.0894808,0.281782,1.0943,0.033658,0.0522751,0.00232613,0.124062,0.279284,0.275808,1.07697,0.111574,0.165722,0.0424405,0.0894808,0.124062,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.5891,48.9377,49.4065,63.0903,65.9864,76.1266,92.8363,98.2906,100.509,111.686,112.105,122.896,124.289,128.664,130.801,133.525,144.033,151.859,152.351,153.486,156.143,178.184,177.907,183.37,185.565,188.06,191.211,193.181,195.271,199.903,0.0311123,-0.125864,0.164117,0.0892386,0.0518672,-0.000763872,0.301283,-0.369497,-0.0650579,-0.311342,0.21054,0.266694,-0.711459,-0.444867,-0.231101,0.0406201,-0.187166,-0.185682,-0.0228269,-0.164075,0.413359,-0.26848,0.0316835,0.43385,0.0462506,0.558152,-0.401938,0.685498,-0.040827,-0.320378,24.6419,49.0079,49.2969,63.1378,65.9601,76.2298,92.6377,98.1565,100.72,111.627,112.228,122.887,124.53,128.41,131.385,133.171,144.279,151.535,152.39,153.764,155.661,178.186,178.747,183.687,185.727,187.878,191.292,194,195.395,199.094
156.35,0.0887785,0.281512,1.155,0.0329767,0.0530866,0.0023354,0.124268,0.279072,0.275731,1.13707,0.109422,0.168803,0.0409333,0.0887785,0.124268,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6291,49.0797,49.2274,63.3545,66.304,76.0253,92.5719,98.18,100.886,111.778,112.213,123.119,124.442,129.378,131.087,132.815,144.39,150.913,152.04,153.532,155.177,178.248,178.511,184.442,185.705,188.226,191.139,193.332,195.632,198.369,0.0284325,-0.127923,0.169895,0.0885736,0.0505785,-0.00351942,0.300486,-0.37025,-0.0684966,-0.307212,0.214897,0.262191,-0.703676,-0.440464,-0.224085,0.0437635,-0.184231,-0.186901,-0.0251732,-0.161067,0.413215,-0.268133,0.0343297,0.440475,0.0529759,0.570417,-0.399355,0.689183,-0.0412348,-0.308476,24.6446,49.0099,49.2911,63.1384,65.9614,76.2325,92.6385,98.1573,100.723,111.623,112.224,122.892,124.523,128.405,131.378,133.168,144.276,151.536,152.392,153.761,155.661,178.186,178.745,183.681,185.72,187.866,191.289,193.996,195.395,199.082
156.351,0.0888151,0.281794,1.14768,0.0333026,0.0549709,0.00233107,0.124246,0.279161,0.275792,1.1285,0.109863,0.174457,0.0426353,0.0888151,0.124246,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.657,49.075,49.1364,63.3882,65.923,76.2796,92.5839,97.6143,100.843,111.738,112.193,122.674,124.668,128.825,131.45,133.314,143.669,152.152,151.847,153.77,155.71,178.421,179.369,183.416,184.663,188.183,191.002,193.454,195.901,199.436,0.0287222,-0.128054,0.168113,0.0879739,0.0501156,-0.00323285,0.300532,-0.370183,-0.0691409,-0.30996,0.212074,0.261165,-0.707586,-0.44106,-0.224991,0.0436855,-0.184323,-0.18853,-0.0271765,-0.161736,0.413209,-0.268222,0.0314505,0.436725,0.0514408,0.566795,-0.403886,0.685407,-0.0437156,-0.311775,24.6443,49.0101,49.2929,63.139,65.9619,76.2322,92.6385,98.1572,100.724,111.626,112.227,122.893,124.527,128.406,131.379,133.168,144.276,151.538,152.394,153.762,155.661,178.186,178.748,183.684,185.722,187.869,191.294,194,195.398,199.086
