# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB3-v1/datafile_VB3-v1_65N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1285175731 (Default)
# output
#   file = VB-LA_outputs_VB3-v1/output_VB3-v1_65N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,yhat.26,yhat.27,yhat.28,yhat.29,yhat.30,yhat.31,yhat.32,yhat.33,yhat.34,yhat.35,yhat.36,yhat.37,yhat.38,yhat.39,yhat.40,yhat.41,yhat.42,yhat.43,yhat.44,yhat.45,yhat.46,yhat.47,yhat.48,yhat.49,yhat.50,yhat.51,yhat.52,yhat.53,yhat.54,yhat.55,yhat.56,yhat.57,yhat.58,yhat.59,yhat.60,yhat.61,yhat.62,yhat.63,yhat.64,yhat.65,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,residual.21,residual.22,residual.23,residual.24,residual.25,residual.26,residual.27,residual.28,residual.29,residual.30,residual.31,residual.32,residual.33,residual.34,residual.35,residual.36,residual.37,residual.38,residual.39,residual.40,residual.41,residual.42,residual.43,residual.44,residual.45,residual.46,residual.47,residual.48,residual.49,residual.50,residual.51,residual.52,residual.53,residual.54,residual.55,residual.56,residual.57,residual.58,residual.59,residual.60,residual.61,residual.62,residual.63,residual.64,residual.65,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20,calcfq.21,calcfq.22,calcfq.23,calcfq.24,calcfq.25,calcfq.26,calcfq.27,calcfq.28,calcfq.29,calcfq.30,calcfq.31,calcfq.32,calcfq.33,calcfq.34,calcfq.35,calcfq.36,calcfq.37,calcfq.38,calcfq.39,calcfq.40,calcfq.41,calcfq.42,calcfq.43,calcfq.44,calcfq.45,calcfq.46,calcfq.47,calcfq.48,calcfq.49,calcfq.50,calcfq.51,calcfq.52,calcfq.53,calcfq.54,calcfq.55,calcfq.56,calcfq.57,calcfq.58,calcfq.59,calcfq.60,calcfq.61,calcfq.62,calcfq.63,calcfq.64,calcfq.65
350.434,0.095768,0.279124,0.994751,0.0329825,0.0358515,0.0023539,0.123071,0.277832,0.274217,0.986514,0.114063,0.114869,0.0319298,0.095768,0.123071,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.653,49.0204,49.3852,63.1702,65.6846,76.2611,92.473,98.7667,100.563,111.31,112.098,122.609,124.865,129.052,131.422,132.631,144.467,151.615,152.394,153.942,155.532,178.762,178.868,183.853,185.376,187.557,191.463,194.959,195.323,199.245,207.948,217.386,227.634,228.679,231.7,240.254,242.456,244.652,247.773,248.107,250.502,253.103,255.942,258.374,261.263,261.687,266.902,267.371,270.975,271.535,276.509,279.416,285.663,289.104,292.228,292.185,293.747,298.883,304.285,304.463,307.233,307.499,309.5,312.127,311.645,0.0425087,-0.109042,0.173861,0.107669,0.0702796,0.0121033,0.30658,-0.366833,-0.0346309,-0.283826,0.237932,0.302219,-0.682108,-0.465355,-0.25878,0.00713661,-0.21078,-0.16342,0.0167859,-0.185333,0.402758,-0.287486,0.0357769,0.437053,-0.00139751,0.524092,-0.374664,0.692457,-0.0270476,-0.387368,-0.815397,-0.0555534,0.00778585,0.5127,-1.02916,0.606451,-0.330024,0.885024,0.760665,-0.217385,0.144701,-0.236547,-0.40678,-0.912453,-0.1263,-0.171213,0.0200371,0.246222,0.723837,-0.265634,0.265237,-0.601518,-1.30482,0.123911,-0.886204,0.56868,0.954904,0.116787,0.708475,-0.584809,1.42195,0.0831388,-1.15549,0.284439,-0.226237,24.6305,48.991,49.2871,63.1193,65.9417,76.2169,92.6324,98.1538,100.69,111.6,112.201,122.852,124.501,128.43,131.413,133.205,144.303,151.512,152.35,153.785,155.671,178.205,178.743,183.684,185.774,187.912,191.265,193.993,195.381,199.161,208.466,217.332,226.175,228.541,231.828,241.49,243.306,244.49,247.781,248.127,250.739,253.211,255.432,259.571,260.574,262.366,265.209,266.996,270.436,272.115,276.261,279.969,285.952,289.287,291.274,292.236,293.688,299.465,304.15,304.426,306.172,308.58,310.278,311.638,312.533
350.434,0.0957347,0.27906,1.0061,0.0328977,0.0354041,0.00235462,0.123081,0.277815,0.274208,0.998061,0.113932,0.11349,0.0311803,0.0957347,0.123081,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.5611,48.9681,49.3406,63.0389,65.9326,76.2643,92.4703,98.0322,101.055,111.363,112.244,122.728,124.228,128.134,131.971,133.41,144.683,151.225,153.024,153.973,155.911,178.035,179.464,183.137,185.992,188.349,191.325,193.676,195.283,199.774,207.53,217.129,225.602,227.945,232.055,241.497,243.405,243.286,247.974,247.765,251.204,252.975,255.633,258.685,259.748,262.333,265.625,266.63,270.351,273.245,276.099,279.746,286.546,290.129,291.013,292.239,294.324,299.991,303.228,304.143,305.278,309.692,309.943,311.447,311.996,0.0423711,-0.109066,0.174322,0.107746,0.0703137,0.0119596,0.306504,-0.366903,-0.0346607,-0.283242,0.238531,0.302154,-0.681263,-0.465259,-0.258606,0.00719337,-0.210841,-0.163446,0.0167894,-0.185323,0.402619,-0.287792,0.0359265,0.437332,-0.00144295,0.524734,-0.37459,0.692411,-0.027176,-0.387063,-0.816566,-0.0556656,0.0074095,0.512387,-1.02995,0.605901,-0.330445,0.884803,0.759461,-0.217411,0.143968,-0.236707,-0.406727,-0.912086,-0.126738,-0.171219,0.0197915,0.245509,0.723806,-0.266906,0.263409,-0.602427,-1.30666,0.124495,-0.884825,0.570068,0.956296,0.115451,0.705848,-0.584234,1.42094,0.0845269,-1.15503,0.286311,-0.226814,24.6306,48.9911,49.2867,63.1193,65.9417,76.217,92.6325,98.1539,100.69,111.599,112.2,122.852,124.5,128.43,131.413,133.205,144.303,151.512,152.35,153.785,155.671,178.206,178.743,183.684,185.774,187.911,191.265,193.993,195.381,199.161,208.468,217.332,226.176,228.542,231.829,241.49,243.306,244.49,247.783,248.127,250.74,253.211,255.432,259.571,260.575,262.366,265.209,266.996,270.436,272.116,276.263,279.969,285.954,289.287,291.273,292.235,293.687,299.467,304.152,304.425,306.173,308.578,310.278,311.636,312.534
350.434,0.0957251,0.27906,1.00756,0.0328745,0.0357275,0.00235362,0.123093,0.277793,0.274197,0.999372,0.113781,0.114535,0.031425,0.0957251,0.123093,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.5492,49.2561,49.2713,62.9357,65.8275,75.9042,92.3525,98.1539,100.437,111.443,112.355,123.056,124.323,128.622,131.429,132.997,144.409,151.229,152.045,153.06,155.687,177.918,179.293,183.943,186.06,188.052,191.062,192.959,195.011,199.48,208.639,217.102,226.522,228.819,231.451,242.053,243.535,244.285,247.716,248.287,250.757,252.455,255.541,260.056,260.929,262.86,264.8,266.012,270.886,270.964,276.69,278.686,285.337,289.362,291.972,292.212,292.85,299.326,303.861,305.942,306.438,307.636,310.286,312.22,313.231,0.0421915,-0.10921,0.174733,0.10766,0.070184,0.0117928,0.306449,-0.366986,-0.0350295,-0.283146,0.238638,0.301623,-0.680965,-0.465097,-0.258236,0.0071367,-0.210783,-0.163863,0.0163318,-0.185392,0.402395,-0.288094,0.0355333,0.437245,-0.00157575,0.524927,-0.375125,0.692007,-0.0277888,-0.38721,-0.817637,-0.0562745,0.00714213,0.512353,-1.03022,0.605559,-0.330528,0.885032,0.758477,-0.217422,0.144587,-0.23683,-0.406334,-0.912154,-0.127076,-0.170935,0.0196282,0.245582,0.723568,-0.267194,0.262752,-0.601977,-1.30747,0.124823,-0.88437,0.570244,0.956421,0.115435,0.705674,-0.58354,1.42171,0.0853498,-1.15364,0.287373,-0.226137,24.6308,48.9912,49.2863,63.1193,65.9418,76.2172,92.6326,98.154,100.69,111.599,112.2,122.852,124.5,128.43,131.412,133.205,144.303,151.513,152.351,153.785,155.672,178.206,178.743,183.684,185.775,187.911,191.265,193.993,195.382,199.161,208.469,217.332,226.176,228.542,231.829,241.49,243.307,244.49,247.784,248.127,250.739,253.211,255.431,259.571,260.575,262.366,265.209,266.996,270.436,272.116,276.263,279.969,285.954,289.286,291.272,292.235,293.687,299.467,304.152,304.425,306.172,308.578,310.277,311.635,312.533
350.434,0.0957244,0.279059,1.00757,0.0328677,0.0358913,0.00235322,0.123096,0.277781,0.274189,0.999306,0.11372,0.115063,0.0315709,0.0957244,0.123096,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6946,49.0628,49.3487,62.9993,65.6984,76.1668,92.6477,98.3068,100.545,111.417,112.073,122.719,124.938,128.235,131.993,133.017,144.744,151.321,152.312,153.762,155.231,178.677,179.288,184.213,186.444,187.229,191.713,194.066,195.263,199.396,208.39,216.616,226.234,227.998,231.905,242.182,243.087,244.314,248.756,249.216,250.267,251.821,256.068,260.673,259.892,262.467,264.914,267.269,269.528,271.854,275.885,279.48,285.505,289.794,290.785,291.955,292.656,299.14,305.325,303.833,307.416,307.586,309.72,310.874,312.178,0.0421432,-0.109244,0.174929,0.107668,0.0701706,0.0117511,0.306454,-0.366994,-0.0351119,-0.283066,0.238721,0.301465,-0.68079,-0.465004,-0.25806,0.0071185,-0.210727,-0.163956,0.0162386,-0.185382,0.402357,-0.288133,0.035425,0.437281,-0.00156103,0.52505,-0.375243,0.69193,-0.0279536,-0.387217,-0.817919,-0.056365,0.00711733,0.512408,-1.03021,0.60551,-0.330447,0.885201,0.758225,-0.217411,0.144946,-0.236858,-0.406159,-0.912217,-0.127147,-0.170801,0.0196178,0.245668,0.723502,-0.26721,0.262658,-0.601692,-1.30764,0.124936,-0.88435,0.570199,0.956298,0.115366,0.705706,-0.583467,1.42198,0.0853956,-1.15321,0.28745,-0.22598,24.6309,48.9912,49.2861,63.1193,65.9418,76.2172,92.6325,98.154,100.69,111.599,112.2,122.853,124.5,128.43,131.412,133.205,144.303,151.513,152.351,153.785,155.672,178.206,178.744,183.684,185.775,187.911,191.265,193.993,195.382,199.161,208.469,217.332,226.176,228.542,231.829,241.49,243.306,244.49,247.784,248.127,250.739,253.211,255.431,259.571,260.575,262.366,265.209,266.996,270.436,272.116,276.263,279.969,285.955,289.286,291.272,292.235,293.687,299.467,304.152,304.424,306.172,308.578,310.276,311.635,312.533
350.434,0.0957248,0.279052,1.00801,0.0328584,0.035958,0.00235288,0.123097,0.277769,0.27418,0.999724,0.113676,0.115283,0.0316171,0.0957248,0.123097,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.4794,49.1771,49.2948,63.1287,65.8693,76.1327,92.6897,97.7922,100.813,111.335,112.303,122.606,124.413,128.535,131.676,132.985,144.694,151.409,152.525,153.915,155.706,178.025,179.335,184.105,185.226,187.755,191.64,193.629,196.377,200.518,209.41,217.431,225.94,228.337,231.882,241.699,243.614,243.949,247.762,248.537,250.694,252.89,255.724,259.615,261.18,263.558,264.342,266.683,270.002,271.994,277.033,280.741,286.259,288.352,291.077,291.28,294.922,299.316,305.343,305.719,305.232,308.002,310.802,311.368,313.436,0.0421306,-0.109238,0.175103,0.107725,0.070208,0.0117426,0.306477,-0.36698,-0.0350859,-0.282923,0.238868,0.301442,-0.680557,-0.464923,-0.257931,0.00711581,-0.210674,-0.163922,0.0162926,-0.185339,0.402376,-0.288101,0.035444,0.437408,-0.00149058,0.525221,-0.37518,0.691987,-0.0279558,-0.387139,-0.818007,-0.0562397,0.00713524,0.512461,-1.03018,0.605522,-0.330328,0.885328,0.758142,-0.217414,0.145149,-0.236877,-0.406073,-0.912277,-0.127166,-0.170748,0.0196375,0.245678,0.723473,-0.267272,0.262594,-0.60157,-1.30773,0.124966,-0.884448,0.57014,0.95613,0.115053,0.705525,-0.583684,1.42189,0.0851575,-1.15318,0.287187,-0.226157,24.6309,48.9912,49.2859,63.1193,65.9418,76.2173,92.6325,98.154,100.69,111.599,112.2,122.853,124.5,128.43,131.412,133.205,144.303,151.513,152.351,153.785,155.672,178.206,178.744,183.684,185.774,187.911,191.265,193.993,195.382,199.161,208.469,217.332,226.176,228.542,231.829,241.49,243.306,244.49,247.784,248.127,250.739,253.211,255.431,259.571,260.575,262.366,265.209,266.996,270.437,272.116,276.263,279.969,285.955,289.286,291.272,292.235,293.687,299.467,304.152,304.425,306.172,308.578,310.276,311.635,312.533
350.434,0.0957279,0.279041,1.00857,0.0328536,0.0359494,0.00235251,0.123094,0.27776,0.274171,1.00028,0.113667,0.115261,0.0315924,0.0957279,0.123094,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.5358,48.9,49.371,62.898,65.8723,75.9,92.5088,98.1325,100.677,111.322,112.121,122.905,125.282,128.4,131.273,133.109,144.051,151.141,152.115,154.123,155.314,178.438,178.323,184.169,186.354,187.577,191.262,193.968,195.801,198.915,208.262,216.299,226.14,228.379,231.701,241.401,243.289,243.601,247.933,248.476,250.57,252.909,255.711,259.973,260.846,263.139,265.668,267.306,270.419,272.563,276.507,279.636,286.311,289.441,291.206,292.73,293.649,299.586,303.623,306.269,305.805,308.664,310.113,312.231,312.128,0.0421781,-0.109178,0.175206,0.107839,0.0703085,0.0117911,0.30653,-0.366928,-0.0349183,-0.282759,0.239031,0.301587,-0.680342,-0.464862,-0.257877,0.00713719,-0.210617,-0.163741,0.0165145,-0.185254,0.402485,-0.287949,0.0355819,0.437583,-0.00135324,0.525381,-0.374955,0.692161,-0.0277745,-0.386999,-0.817828,-0.0559251,0.00726226,0.512545,-1.03007,0.605604,-0.330213,0.885363,0.758258,-0.217462,0.145136,-0.23691,-0.406101,-0.912365,-0.12716,-0.170827,0.0196393,0.24554,0.723469,-0.267309,0.262629,-0.601623,-1.30774,0.12491,-0.884741,0.569958,0.955831,0.114498,0.705131,-0.584365,1.42137,0.0844047,-1.15374,0.286354,-0.226837,24.6308,48.9912,49.2858,63.1192,65.9417,76.2172,92.6325,98.1539,100.69,111.599,112.2,122.852,124.499,128.43,131.412,133.205,144.303,151.513,152.35,153.785,155.672,178.206,178.743,183.683,185.774,187.911,191.265,193.993,195.382,199.161,208.469,217.332,226.176,228.541,231.829,241.49,243.306,244.49,247.784,248.127,250.739,253.211,255.431,259.571,260.575,262.366,265.209,266.996,270.437,272.116,276.263,279.969,285.955,289.286,291.273,292.235,293.687,299.468,304.153,304.425,306.173,308.579,310.277,311.636,312.534
350.434,0.0957277,0.279041,1.00862,0.0328541,0.03595,0.00235249,0.123093,0.27776,0.274171,1.00033,0.113669,0.115263,0.0315914,0.0957277,0.123093,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.5509,49.1454,49.3489,63.5849,66.1933,76.2914,92.6346,98.0046,100.618,111.756,112.066,122.524,124.572,128.604,131.088,133.226,144.609,151.385,152.517,152.94,155.252,178.332,179.186,183.762,186.168,187.699,191.436,194.006,195.612,198.483,208.497,218.029,226.499,229.235,232.088,242.557,243.679,243.81,247.42,247.105,250.042,252.724,254.898,260.561,261.292,262.86,265.019,267.564,270.248,272.71,275.8,280.759,285.618,289.674,292.259,291.419,293.529,299.486,303.825,305.523,306.285,308.71,311.287,312.072,312.187,0.0421867,-0.10917,0.175207,0.107851,0.0703202,0.0117993,0.306538,-0.36692,-0.034896,-0.282751,0.239039,0.301607,-0.680333,-0.464856,-0.257875,0.00714509,-0.210608,-0.163718,0.0165404,-0.18524,0.402504,-0.287922,0.035598,0.437596,-0.00133072,0.525393,-0.374933,0.692179,-0.0277497,-0.386978,-0.817791,-0.055899,0.00730697,0.512579,-1.03003,0.60563,-0.330189,0.885393,0.758293,-0.217428,0.145161,-0.236888,-0.406075,-0.912329,-0.127128,-0.170787,0.0196674,0.245575,0.723516,-0.267249,0.262689,-0.601571,-1.30771,0.124983,-0.88468,0.570007,0.955886,0.11458,0.705197,-0.584298,1.42143,0.0844661,-1.15367,0.286427,-0.226778,24.6308,48.9912,49.2858,63.1191,65.9417,76.2172,92.6325,98.1539,100.69,111.599,112.2,122.852,124.499,128.43,131.412,133.205,144.303,151.513,152.35,153.785,155.671,178.206,178.743,183.683,185.774,187.911,191.265,193.993,195.382,199.161,208.469,217.332,226.176,228.541,231.829,241.49,243.306,244.49,247.784,248.127,250.739,253.211,255.431,259.571,260.575,262.366,265.209,266.996,270.436,272.116,276.263,279.969,285.955,289.286,291.273,292.235,293.687,299.467,304.153,304.425,306.173,308.579,310.277,311.636,312.534
350.434,0.0957285,0.279039,1.00871,0.0328547,0.0359241,0.00235248,0.123092,0.27776,0.27417,1.00043,0.113678,0.11518,0.0315654,0.0957285,0.123092,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6453,48.9483,49.2284,62.9793,66.2091,76.2583,92.5402,97.9464,100.648,111.452,111.977,123.211,124.681,128.189,131.478,133.178,143.699,151.815,151.781,154.037,155.671,179.955,178.697,183.194,185.368,187.831,191.147,194.492,195.292,198.66,208.127,217.715,226.339,227.438,232.172,241.277,244.051,244.744,248.557,248.243,250.551,252.952,255.891,259.44,259.975,261.66,265.294,266.712,271.016,271.668,276.678,279.63,286.102,288.938,290.508,291.373,293.758,300.511,305.271,305.325,307.518,307.078,311.331,309.944,312.21,0.0422048,-0.109152,0.175193,0.107872,0.0703423,0.0118166,0.306548,-0.366908,-0.034849,-0.282735,0.239055,0.301662,-0.680324,-0.464859,-0.257893,0.00715281,-0.210605,-0.163668,0.0165986,-0.185225,0.402533,-0.287884,0.0356408,0.437621,-0.00130574,0.525402,-0.374873,0.692224,-0.0276881,-0.386951,-0.817709,-0.0558269,0.00734027,0.512589,-1.03,0.605655,-0.330182,0.885371,0.758356,-0.217439,0.145099,-0.236891,-0.406108,-0.912336,-0.127117,-0.170824,0.0196674,0.245533,0.723527,-0.267247,0.262715,-0.601624,-1.30768,0.124958,-0.884739,0.569977,0.955848,0.11449,0.705119,-0.584444,1.42129,0.0843079,-1.15385,0.28625,-0.226938,24.6308,48.9912,49.2858,63.1191,65.9417,76.2172,92.6325,98.1539,100.69,111.599,112.2,122.852,124.499,128.43,131.412,133.205,144.303,151.513,152.35,153.785,155.671,178.206,178.743,183.683,185.774,187.911,191.265,193.993,195.382,199.161,208.469,217.332,226.176,228.541,231.829,241.49,243.306,244.49,247.784,248.127,250.739,253.211,255.431,259.571,260.575,262.366,265.209,266.996,270.436,272.116,276.263,279.969,285.955,289.286,291.273,292.235,293.687,299.468,304.153,304.425,306.173,308.579,310.277,311.636,312.534
# Draws from Laplace Approximation:
lp__,log_p,log_g,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,yhat.26,yhat.27,yhat.28,yhat.29,yhat.30,yhat.31,yhat.32,yhat.33,yhat.34,yhat.35,yhat.36,yhat.37,yhat.38,yhat.39,yhat.40,yhat.41,yhat.42,yhat.43,yhat.44,yhat.45,yhat.46,yhat.47,yhat.48,yhat.49,yhat.50,yhat.51,yhat.52,yhat.53,yhat.54,yhat.55,yhat.56,yhat.57,yhat.58,yhat.59,yhat.60,yhat.61,yhat.62,yhat.63,yhat.64,yhat.65,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,residual.21,residual.22,residual.23,residual.24,residual.25,residual.26,residual.27,residual.28,residual.29,residual.30,residual.31,residual.32,residual.33,residual.34,residual.35,residual.36,residual.37,residual.38,residual.39,residual.40,residual.41,residual.42,residual.43,residual.44,residual.45,residual.46,residual.47,residual.48,residual.49,residual.50,residual.51,residual.52,residual.53,residual.54,residual.55,residual.56,residual.57,residual.58,residual.59,residual.60,residual.61,residual.62,residual.63,residual.64,residual.65,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20,calcfq.21,calcfq.22,calcfq.23,calcfq.24,calcfq.25,calcfq.26,calcfq.27,calcfq.28,calcfq.29,calcfq.30,calcfq.31,calcfq.32,calcfq.33,calcfq.34,calcfq.35,calcfq.36,calcfq.37,calcfq.38,calcfq.39,calcfq.40,calcfq.41,calcfq.42,calcfq.43,calcfq.44,calcfq.45,calcfq.46,calcfq.47,calcfq.48,calcfq.49,calcfq.50,calcfq.51,calcfq.52,calcfq.53,calcfq.54,calcfq.55,calcfq.56,calcfq.57,calcfq.58,calcfq.59,calcfq.60,calcfq.61,calcfq.62,calcfq.63,calcfq.64,calcfq.65
