# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB3-v1/datafile_VB3-v1_15N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1208501610 (Default)
# output
#   file = VB-LA_outputs_VB3-v1/output_VB3-v1_15N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15
66.1721,0.138989,0.446366,0.486003,0.201081,0.314282,0.00461575,0.122643,0.24313,0.243111,0.180887,-0.0088637,0.485417,0.652399,0.138989,0.122643,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7833,49.4039,48.8325,63.4206,66.5907,76.8831,92.4173,98.1293,100.423,111.484,111.676,122.841,123.065,128.026,130.663,0.0290871,0.0436697,0.476261,0.234481,0.142439,0.0234061,0.400819,-0.316693,-0.0574673,-0.100197,0.42189,0.0432616,-0.270647,-0.260293,0.099975,24.6439,48.8383,48.9847,62.9925,65.8696,76.2056,92.5382,98.1037,100.712,111.416,112.017,123.111,124.09,128.225,131.054
67.7398,0.140593,0.461162,0.489564,0.214704,0.325417,0.00354728,0.123229,0.244854,0.244843,0.176198,-0.0065508,0.481482,0.669063,0.140593,0.123229,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.5342,48.9589,48.9908,63.0374,65.6605,75.7713,92.4798,97.6543,100.83,111.658,111.777,122.314,124.077,128.058,131.411,0.0179311,0.0226801,0.46201,0.206651,0.117302,0.0129694,0.388862,-0.329137,-0.103532,-0.144813,0.377137,-0.00462662,-0.327925,-0.27745,0.0864156,24.6551,48.8593,48.999,63.0203,65.8947,76.216,92.5501,98.1161,100.759,111.461,112.062,123.159,124.147,128.242,131.068
68.1478,0.14123,0.467514,0.490911,0.215883,0.333065,0.00319386,0.125815,0.241542,0.241121,0.166262,-0.0417666,0.487366,0.706799,0.14123,0.125815,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.553,48.6589,48.9408,63.1294,65.8308,76.5024,92.4711,98.513,100.945,111.036,112.315,122.798,124.207,128.274,130.22,-0.0247723,0.106206,0.434495,0.186187,0.0904804,-0.0254409,0.370885,-0.352508,-0.180105,-0.0972103,0.427135,-0.0853299,-0.229352,-0.254062,0.143546,24.6978,48.7758,49.0265,63.0408,65.9215,76.2544,92.5681,98.1395,100.835,111.413,112.012,123.239,124.048,128.219,131.01
68.4731,0.141479,0.469724,0.491486,0.217128,0.333121,0.00308553,0.126298,0.243941,0.243634,0.168361,-0.0354843,0.484996,0.701834,0.141479,0.126298,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7967,48.7446,49.1363,63.0751,65.7937,76.3243,92.7141,97.6544,101.157,111.365,111.632,122.554,124.016,128.429,130.881,-0.0336192,0.0751047,0.422414,0.158606,0.0668758,-0.0344031,0.357674,-0.365018,-0.218707,-0.141655,0.382655,-0.118853,-0.292569,-0.27695,0.119625,24.7066,48.8069,49.0386,63.0684,65.9451,76.2634,92.5813,98.152,100.874,111.458,112.056,123.273,124.112,128.242,131.034
68.6108,0.141524,0.470035,0.491609,0.216877,0.332,0.00307741,0.126579,0.245823,0.245605,0.170682,-0.0298358,0.483323,0.695483,0.141524,0.126579,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7947,48.8963,49.0484,62.7632,66.2852,76.2008,92.7835,98.0937,100.84,111.037,112.41,123.477,124.323,127.964,131.446,-0.0388306,0.0496639,0.414489,0.139107,0.0505186,-0.0398698,0.348409,-0.373546,-0.244253,-0.175006,0.349224,-0.139948,-0.341298,-0.294602,0.100007,24.7118,48.8323,49.0465,63.0879,65.9615,76.2689,92.5906,98.1605,100.899,111.491,112.09,123.294,124.16,128.26,131.054
68.6511,0.141486,0.469617,0.49155,0.215847,0.330639,0.00310733,0.126885,0.247214,0.24704,0.172577,-0.0265192,0.482358,0.690484,0.141486,0.126885,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7117,48.9982,49.2343,63.1682,66.4048,76.0302,92.7552,97.9779,100.655,111.171,111.632,123.559,124.267,127.912,131.064,-0.0442848,0.0322777,0.407477,0.123253,0.0369586,-0.0454276,0.340476,-0.381023,-0.266367,-0.199126,0.325129,-0.158199,-0.375921,-0.307817,0.0861612,24.7173,48.8497,49.0535,63.1037,65.975,76.2744,92.5985,98.168,100.921,111.515,112.114,123.312,124.195,128.273,131.068
68.6519,0.141447,0.469273,0.491473,0.215446,0.330252,0.0031267,0.126913,0.247356,0.247186,0.172901,-0.0261617,0.482318,0.689543,0.141447,0.126913,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.9188,48.9094,48.9061,63.321,66.1525,76.2746,92.77,98.5951,100.91,111.575,112.188,123.693,124.714,128.583,131.857,-0.0447779,0.0305138,0.406852,0.121775,0.0357161,-0.0459463,0.339696,-0.381739,-0.268308,-0.201302,0.322958,-0.159615,-0.379165,-0.309144,0.0846978,24.7178,48.8515,49.0541,63.1052,65.9763,76.2749,92.5993,98.1687,100.923,111.517,112.116,123.314,124.198,128.274,131.069
68.6521,0.141439,0.469307,0.491479,0.215432,0.330271,0.00312503,0.126937,0.247367,0.247196,0.17288,-0.0263074,0.482331,0.689672,0.141439,0.126937,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.8162,48.6233,49.169,63.1401,66.3906,76.3505,92.3874,98.1914,101.225,110.944,112.226,123.311,124.517,128.438,130.981,-0.0451767,0.030641,0.406508,0.121278,0.0352317,-0.0463232,0.339401,-0.382055,-0.269303,-0.201561,0.322716,-0.160548,-0.379337,-0.309275,0.0847706,24.7182,48.8514,49.0545,63.1057,65.9768,76.2753,92.5996,98.1691,100.924,111.518,112.116,123.315,124.198,128.274,131.069
68.6525,0.141398,0.469367,0.491485,0.215415,0.330296,0.00312194,0.126976,0.247396,0.247222,0.172856,-0.0265016,0.482337,0.689848,0.141398,0.126976,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.668,48.8182,48.943,63.2037,65.7941,76.5999,92.3591,98.0417,100.928,111.009,112.64,123.558,123.704,127.969,130.372,-0.0458085,0.0306993,0.405937,0.120429,0.0344151,-0.0469278,0.338918,-0.38256,-0.270926,-0.202126,0.322174,-0.162064,-0.379836,-0.309498,0.0848534,24.7188,48.8513,49.0551,63.1066,65.9776,76.2759,92.6001,98.1696,100.926,111.518,112.117,123.316,124.199,128.274,131.069
68.6536,0.141267,0.469469,0.491483,0.215399,0.330325,0.00311622,0.127035,0.247458,0.247282,0.172839,-0.0267194,0.482319,0.690057,0.141267,0.127035,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7434,48.8396,48.8561,63.1062,65.7524,76.0669,92.4973,98.0506,100.727,111.276,112.115,123.174,124.411,128.029,131.472,-0.0467542,0.0304959,0.405019,0.119035,0.0330946,-0.04785,0.338167,-0.383321,-0.273441,-0.203287,0.321046,-0.164406,-0.381034,-0.309835,0.0849453,24.7198,48.8515,49.056,63.108,65.9789,76.2768,92.6008,98.1703,100.928,111.519,112.118,123.318,124.2,128.275,131.069
68.656,0.140919,0.469609,0.491452,0.215365,0.330337,0.00310734,0.127122,0.247568,0.247388,0.172834,-0.0269679,0.482262,0.690293,0.140919,0.127122,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7616,48.8833,48.7899,63.2968,66.0867,76.3432,93.0774,98.1049,100.197,111.447,112.346,123.3,124.921,128.71,131.763,-0.0480831,0.0299429,0.403641,0.11699,0.0311668,-0.0491794,0.337123,-0.384334,-0.276975,-0.205173,0.319204,-0.167703,-0.383042,-0.310081,0.0852963,24.7211,48.8521,49.0574,63.11,65.9808,76.2782,92.6019,98.1713,100.932,111.521,112.12,123.322,124.202,128.275,131.069
68.6625,0.139917,0.469766,0.491311,0.215176,0.330281,0.0030942,0.127295,0.247737,0.247547,0.172786,-0.0276629,0.482203,0.69084,0.139917,0.127295,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6913,48.7659,49.1214,62.6268,65.8586,76.567,92.4985,98.4695,100.531,111.824,111.618,123.676,124.557,128.253,131.45,-0.0505678,0.0296339,0.401058,0.113615,0.0279051,-0.0517139,0.335443,-0.385907,-0.282935,-0.207743,0.316729,-0.173361,-0.385208,-0.309328,0.0873617,24.7236,48.8524,49.0599,63.1134,65.9841,76.2807,92.6036,98.1729,100.938,111.524,112.122,123.327,124.204,128.274,131.067
68.6773,0.137507,0.469943,0.490953,0.21478,0.330055,0.00307354,0.127582,0.248056,0.247852,0.172762,-0.0286543,0.482027,0.691537,0.137507,0.127582,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7594,48.7814,48.7465,62.9605,65.8701,76.0219,92.3716,98.8652,100.704,111.768,111.21,123.875,123.83,127.803,131.884,-0.0543527,0.0285955,0.396749,0.108449,0.0228918,-0.0557532,0.333134,-0.387836,-0.291534,-0.212019,0.312603,-0.181643,-0.388685,-0.306332,0.09249,24.7274,48.8534,49.0643,63.1186,65.9891,76.2848,92.6059,98.1748,100.947,111.528,112.126,123.336,124.208,128.271,131.062
