# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB3-v1/datafile_VB3-v1_25N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1510513196 (Default)
# output
#   file = VB-LA_outputs_VB3-v1/output_VB3-v1_25N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,residual.21,residual.22,residual.23,residual.24,residual.25,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20,calcfq.21,calcfq.22,calcfq.23,calcfq.24,calcfq.25
128.85,0.0817579,0.281923,1.10706,0.0308687,-0.0233026,0.00229736,0.125527,0.281432,0.278153,1.10358,0.107941,-0.0744988,-0.0187771,0.0817579,0.125527,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7256,48.8953,49.3925,62.9637,66.0025,76.293,92.433,98.4934,100.803,111.618,111.531,123.052,124.449,128.797,131.675,133.542,144.637,151.49,152.912,155.001,156.127,177.425,179.208,183.297,184.914,0.0148855,-0.139737,0.160346,0.0760997,0.0400223,-0.0201755,0.289228,-0.376158,-0.0747862,-0.284401,0.239435,0.283359,-0.671939,-0.421192,-0.204524,0.0886345,-0.166903,-0.14512,0.00552062,-0.118963,0.430369,-0.233921,0.14592,0.551167,0.156467,24.6581,49.0217,49.3007,63.1509,65.972,76.2492,92.6498,98.1632,100.73,111.6,112.2,122.871,124.491,128.386,131.359,133.123,144.259,151.494,152.361,153.719,155.644,178.152,178.633,183.57,185.617
128.85,0.0817354,0.281867,1.11152,0.0307784,-0.0223614,0.00229695,0.125544,0.281417,0.278148,1.10832,0.107771,-0.0715234,-0.0179497,0.0817354,0.125544,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6879,48.8567,49.1705,63.2288,66.0914,76.3747,92.6195,97.7728,100.869,112.153,112.297,122.533,124.355,128.245,131.247,133.604,144.909,151.572,152.949,153.825,156.186,178.243,179.305,182.864,185.53,0.0146277,-0.140051,0.160657,0.0757988,0.0396697,-0.0204229,0.289149,-0.37627,-0.075624,-0.284952,0.238883,0.282073,-0.672415,-0.420958,-0.203978,0.0886411,-0.166729,-0.146306,0.00410999,-0.119184,0.430039,-0.234401,0.14443,0.549968,0.156006,24.6584,49.0221,49.3003,63.1512,65.9723,76.2494,92.6499,98.1633,100.731,111.601,112.2,122.872,124.491,128.386,131.358,133.123,144.259,151.495,152.363,153.719,155.644,178.152,178.635,183.571,185.617
128.85,0.0817096,0.281829,1.11051,0.0307526,-0.0216103,0.00229792,0.125538,0.281408,0.278139,1.10752,0.107787,-0.0691348,-0.0173623,0.0817096,0.125538,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.5933,49.0101,49.2863,63.1759,66.1702,76.4217,92.3223,98.2884,101.107,111.882,112.388,122.588,124.523,128.6,131.122,132.799,144.122,151.58,152.076,153.473,155.74,178.164,179.234,183.491,185.483,0.0147496,-0.140026,0.160638,0.0759199,0.039764,-0.020304,0.289327,-0.376082,-0.0754646,-0.2852,0.238621,0.281995,-0.67271,-0.420618,-0.203619,0.0889935,-0.166266,-0.146213,0.00411,-0.118797,0.430547,-0.233647,0.144272,0.549824,0.156708,24.6583,49.022,49.3004,63.1511,65.9722,76.2493,92.6497,98.1631,100.73,111.601,112.2,122.872,124.492,128.386,131.358,133.123,144.258,151.495,152.363,153.719,155.643,178.152,178.635,183.571,185.616
128.851,0.0816471,0.281693,1.10407,0.0306564,-0.0183238,0.00230119,0.125518,0.281388,0.278114,1.10192,0.107866,-0.0586645,-0.0148063,0.0816471,0.125518,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6908,48.8353,49.2041,63.0394,65.6666,76.368,92.4717,98.2772,100.328,111.461,112.233,122.716,124.425,128.637,131.386,133.006,144.583,152.014,153.165,153.766,155.281,177.79,178.569,183.585,186.099,0.0151276,-0.140036,0.160379,0.0761233,0.0398935,-0.0199229,0.289885,-0.375513,-0.0753035,-0.286628,0.237134,0.281213,-0.674471,-0.419647,-0.202549,0.0899493,-0.16484,-0.146555,0.00338632,-0.117855,0.431979,-0.231514,0.142759,0.548313,0.158328,24.6579,49.022,49.3006,63.1509,65.9721,76.2489,92.6491,98.1625,100.73,111.603,112.202,122.873,124.493,128.385,131.357,133.122,144.257,151.496,152.364,153.718,155.642,178.15,178.636,183.573,185.615
128.851,0.0816842,0.28161,1.10545,0.0306153,-0.0165752,0.00230186,0.125497,0.281361,0.278084,1.10369,0.107928,-0.0530874,-0.0133758,0.0816842,0.125497,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.4909,49.0047,49.2864,63.401,66.0404,76.1223,92.7471,98.3742,101.07,111.618,112.083,122.668,124.159,127.87,131.891,133.262,144.963,151.885,152.305,153.596,155.819,178.582,177.763,184.102,185.148,0.0154194,-0.139911,0.160322,0.0763252,0.0400515,-0.019602,0.290203,-0.375236,-0.0751663,-0.287436,0.236283,0.280701,-0.675535,-0.419511,-0.202414,0.089882,-0.164505,-0.147158,0.00273932,-0.117954,0.432352,-0.231092,0.140959,0.546435,0.1578,24.6576,49.0219,49.3007,63.1507,65.9719,76.2486,92.6488,98.1622,100.73,111.603,112.203,122.873,124.495,128.385,131.356,133.122,144.257,151.496,152.364,153.718,155.642,178.149,178.638,183.575,185.615
128.851,0.0817719,0.281479,1.09922,0.0305034,-0.0138608,0.00230494,0.125488,0.281304,0.278035,1.09798,0.107814,-0.0444282,-0.0112502,0.0817719,0.125488,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7602,49.118,49.1961,62.8637,65.9448,76.1379,92.6281,97.9676,100.363,111.621,112.351,122.958,124.776,128.103,131.444,133.253,144.692,151.269,152.876,153.231,156.398,177.401,179.432,183.221,185.824,0.0154736,-0.139965,0.160737,0.0763272,0.039978,-0.019481,0.290403,-0.375157,-0.075642,-0.288275,0.235417,0.27944,-0.676431,-0.419472,-0.202089,0.089243,-0.16443,-0.148498,0.00139877,-0.118583,0.432028,-0.231584,0.138299,0.544164,0.15628,24.6575,49.022,49.3003,63.1507,65.972,76.2485,92.6486,98.1622,100.731,111.604,112.204,122.875,124.495,128.384,131.356,133.123,144.256,151.497,152.366,153.719,155.642,178.15,178.641,183.577,185.617
128.851,0.0818479,0.281347,1.10335,0.0304137,-0.0119381,0.00230481,0.125467,0.281218,0.277957,1.10244,0.107691,-0.0382924,-0.00965462,0.0818479,0.125467,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.597,49.1193,49.3076,63.0895,66.175,76.3168,92.5898,97.8147,100.679,111.686,112.229,122.78,124.235,128.813,131.482,132.885,144.099,150.757,152.085,153.437,155.975,178.085,178.529,183.885,185.58,0.015742,-0.139746,0.161499,0.0768223,0.0403469,-0.0191524,0.290817,-0.374847,-0.0753507,-0.288389,0.235272,0.27887,-0.676426,-0.419174,-0.201602,0.088852,-0.164101,-0.14906,0.00098139,-0.118778,0.432264,-0.231385,0.136301,0.542547,0.155437,24.6573,49.0217,49.2995,63.1502,65.9717,76.2482,92.6482,98.1618,100.73,111.604,112.204,122.875,124.495,128.384,131.356,133.123,144.256,151.498,152.366,153.719,155.642,178.149,178.643,183.578,185.618
128.851,0.0818996,0.281345,1.10141,0.030452,-0.0119824,0.00230479,0.125447,0.281215,0.277946,1.10049,0.107824,-0.0384302,-0.00970611,0.0818996,0.125447,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.5983,49.0321,49.2365,63.1777,65.9024,76.0791,92.1025,97.7392,100.932,111.784,111.681,122.65,124.078,127.895,131.076,132.816,144.003,151.866,152.2,153.624,155.694,178.026,178.015,183.018,185.056,0.016013,-0.139475,0.161304,0.0770857,0.0406314,-0.0188692,0.290959,-0.374715,-0.0747873,-0.288309,0.235338,0.279493,-0.676497,-0.419428,-0.202067,0.088609,-0.164275,-0.14864,0.00158633,-0.118889,0.432421,-0.231233,0.136387,0.542402,0.155082,24.657,49.0215,49.2997,63.1499,65.9714,76.2479,92.648,98.1617,100.73,111.604,112.204,122.875,124.495,128.384,131.356,133.123,144.256,151.498,152.365,153.719,155.642,178.149,178.643,183.579,185.618
128.851,0.0820293,0.281265,1.10299,0.0303819,-0.0115741,0.00230379,0.125442,0.281144,0.277887,1.10213,0.107633,-0.0371384,-0.00936388,0.0820293,0.125442,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6623,48.9544,49.2734,63.1901,65.9513,75.9512,92.2314,97.9434,100.864,111.576,113.021,122.985,124.664,128.157,131.499,133.03,144.303,151.848,152.759,153.928,155.478,177.626,178.302,183.539,185.995,0.0159686,-0.13934,0.162192,0.0773035,0.0407801,-0.0188458,0.290966,-0.374838,-0.0748598,-0.287734,0.235922,0.279165,-0.675615,-0.419808,-0.202253,0.087466,-0.164919,-0.149233,0.00135188,-0.119834,0.431544,-0.232615,0.135118,0.54159,0.152984,24.657,49.0213,49.2988,63.1497,65.9712,76.2478,92.648,98.1618,100.73,111.604,112.203,122.875,124.495,128.385,131.356,133.125,144.257,151.498,152.366,153.72,155.642,178.151,178.644,183.579,185.62
128.851,0.0820719,0.281304,1.10157,0.0304072,-0.0128662,0.00230281,0.125448,0.281154,0.277897,1.10051,0.107617,-0.0412761,-0.010423,0.0820719,0.125448,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6297,49.0627,49.3432,63.1281,65.9067,76.6151,92.607,98.3109,100.536,111.72,111.883,123.014,124.102,128.426,131.133,133.382,144.351,151.608,152.188,153.961,155.535,178.275,177.764,183.368,186.297,0.0158215,-0.139311,0.162261,0.0772152,0.0407352,-0.0189891,0.29072,-0.375096,-0.074889,-0.287093,0.236589,0.279622,-0.674845,-0.420307,-0.202814,0.0869478,-0.165613,-0.148988,0.00180499,-0.120295,0.430873,-0.233582,0.13591,0.54238,0.152214,24.6572,49.0213,49.2987,63.1498,65.9713,76.248,92.6483,98.1621,100.73,111.603,112.202,122.874,124.494,128.385,131.357,133.125,144.258,151.498,152.365,153.72,155.643,178.152,178.643,183.579,185.621
128.851,0.0820693,0.281305,1.10058,0.0304016,-0.0131642,0.00230285,0.125452,0.281148,0.277894,1.09947,0.107574,-0.0422326,-0.0106744,0.0820693,0.125452,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6985,49.032,49.413,63.1849,66.1006,76.1515,92.6664,98.0232,100.742,111.619,111.949,122.926,124.292,127.844,131.037,133.202,144.597,151.603,152.737,153.33,155.432,178.371,178.737,182.467,185.245,0.0157735,-0.139305,0.162425,0.0772547,0.0407683,-0.019038,0.29069,-0.375126,-0.074829,-0.286759,0.236935,0.279796,-0.674379,-0.420271,-0.202748,0.0869403,-0.16564,-0.148745,0.00209729,-0.120222,0.430839,-0.233595,0.13639,0.54297,0.152415,24.6572,49.0213,49.2986,63.1497,65.9712,76.248,92.6483,98.1621,100.73,111.603,112.202,122.874,124.493,128.385,131.357,133.125,144.258,151.498,152.365,153.72,155.643,178.152,178.643,183.578,185.621
128.851,0.0820798,0.281305,1.09793,0.0303995,-0.0130247,0.00230328,0.125453,0.281151,0.277897,1.09685,0.107576,-0.0417854,-0.0105867,0.0820798,0.125453,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6947,49.0293,49.2444,63.1415,65.8721,76.1952,92.3637,97.7978,100.601,111.897,112.468,122.703,124.261,128.257,132.061,132.781,144.139,151.777,151.919,154.084,155.806,177.563,178.56,183.835,185.421,0.015744,-0.139334,0.162384,0.077186,0.0407092,-0.0190631,0.290653,-0.375171,-0.0749338,-0.286838,0.236857,0.279723,-0.67448,-0.420351,-0.202816,0.086833,-0.165728,-0.148849,0.00199739,-0.120337,0.430706,-0.233763,0.1363,0.542894,0.152219,24.6573,49.0213,49.2986,63.1498,65.9713,76.2481,92.6483,98.1622,100.73,111.603,112.202,122.874,124.493,128.385,131.357,133.125,144.258,151.498,152.365,153.72,155.643,178.152,178.643,183.578,185.621
128.851,0.0820679,0.281285,1.0982,0.0303816,-0.0127386,0.00230331,0.125452,0.281138,0.277886,1.09716,0.107541,-0.0408725,-0.0103521,0.0820679,0.125452,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6186,48.8152,49.2538,63.0613,66.1122,76.5468,93.1297,97.836,100.95,111.404,112.086,123.009,124.27,128.219,131.482,132.787,144.044,151.472,152.572,153.629,156.08,178.506,178.701,183.456,185.526,0.0157723,-0.139324,0.162533,0.0772773,0.0407736,-0.0190334,0.290736,-0.37509,-0.0748566,-0.286794,0.236899,0.279676,-0.67437,-0.420142,-0.202555,0.0869774,-0.165502,-0.148776,0.00204929,-0.12014,0.430917,-0.233445,0.136289,0.542986,0.152576,24.6572,49.0213,49.2985,63.1497,65.9712,76.248,92.6483,98.1621,100.73,111.603,112.202,122.874,124.493,128.385,131.357,133.125,144.258,151.498,152.365,153.72,155.643,178.151,178.643,183.578,185.62
128.851,0.0820463,0.281242,1.09859,0.0303408,-0.0119666,0.00230323,0.125451,0.281112,0.277865,1.09767,0.107468,-0.0384057,-0.00972208,0.0820463,0.125451,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.5929,48.927,49.3056,63.1121,65.7366,75.9651,92.6938,98.4262,100.669,111.602,112.413,123.042,124.371,127.93,131.015,133.269,144.552,151.967,152.053,153.992,155.884,177.925,179.162,183.446,184.937,0.0158138,-0.139337,0.162812,0.0774118,0.0408533,-0.0189868,0.290895,-0.37494,-0.0748087,-0.28685,0.236837,0.279416,-0.674323,-0.419732,-0.202019,0.0872376,-0.16505,-0.148811,0.00194425,-0.119813,0.431287,-0.232885,0.136001,0.54291,0.153149,24.6572,49.0213,49.2982,63.1496,65.9711,76.248,92.6481,98.1619,100.73,111.603,112.202,122.875,124.493,128.385,131.356,133.125,144.257,151.498,152.365,153.72,155.643,178.151,178.643,183.578,185.62
128.851,0.0820556,0.281229,1.09764,0.0303508,-0.0116811,0.00230295,0.125439,0.281105,0.277855,1.09676,0.107527,-0.0374899,-0.00949773,0.0820556,0.125439,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.587,49.0986,49.2923,63.2343,65.8861,75.9963,92.1197,97.8649,100.515,112.03,112.13,122.938,124.672,128.744,131.294,132.925,144.289,151.505,152.143,154.269,156.352,178.44,178.021,182.88,186.498,0.015994,-0.139196,0.162752,0.0776087,0.0410432,-0.0188028,0.29105,-0.374785,-0.0744528,-0.286875,0.236799,0.279686,-0.674416,-0.419662,-0.20203,0.0873106,-0.164892,-0.148534,0.00226619,-0.119651,0.431619,-0.232428,0.136023,0.542854,0.153377,24.657,49.0212,49.2982,63.1494,65.971,76.2478,92.648,98.1618,100.729,111.603,112.202,122.874,124.493,128.385,131.356,133.125,144.257,151.498,152.365,153.72,155.642,178.15,178.643,183.578,185.62
128.851,0.0820517,0.281216,1.0976,0.0303354,-0.0114045,0.00230286,0.12544,0.281097,0.277849,1.09676,0.107496,-0.0366057,-0.00927351,0.0820517,0.12544,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7121,48.7685,49.2739,63.0869,65.9429,76.0789,92.9132,97.8978,100.458,111.425,111.907,123.084,124.523,128.5,131.194,132.784,144.247,152.137,152.376,153.862,155.448,177.763,179.055,183.562,185.1,0.0159824,-0.139222,0.162845,0.0776149,0.0410332,-0.0188112,0.291078,-0.374763,-0.0745107,-0.286927,0.236746,0.279527,-0.674436,-0.419561,-0.201873,0.0873474,-0.164789,-0.148638,0.00213584,-0.11961,0.431661,-0.232359,0.135835,0.542746,0.153441,24.657,49.0212,49.2982,63.1494,65.971,76.2478,92.6479,98.1618,100.73,111.603,112.202,122.874,124.493,128.385,131.356,133.125,144.257,151.498,152.365,153.72,155.642,178.15,178.643,183.578,185.62
128.852,0.0820548,0.281143,1.09687,0.03026,-0.00982955,0.00230159,0.125442,0.281055,0.277816,1.09625,0.107352,-0.0315654,-0.00799944,0.0820548,0.125442,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6735,48.9117,49.3585,63.0449,66.1443,76.3011,92.4174,98.099,100.73,111.962,112.406,123.201,123.872,128.129,131.877,133.181,144.002,150.606,153.298,153.486,155.568,177.901,178.635,183.211,185.494,0.0159553,-0.139325,0.163303,0.0776553,0.0409939,-0.0188119,0.291236,-0.374657,-0.0748084,-0.287276,0.236386,0.27867,-0.674671,-0.41916,-0.201204,0.0873613,-0.164374,-0.149297,0.00137743,-0.119577,0.431765,-0.232185,0.134568,0.541864,0.153375,24.657,49.0213,49.2977,63.1493,65.971,76.2478,92.6478,98.1617,100.73,111.603,112.203,122.875,124.494,128.384,131.355,133.125,144.256,151.498,152.366,153.72,155.642,178.15,178.644,183.579,185.62
128.852,0.0820812,0.281123,1.09541,0.0302435,-0.00928955,0.00230064,0.12544,0.281044,0.277806,1.09485,0.107331,-0.0298348,-0.00757024,0.0820812,0.12544,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6552,48.9011,49.5089,63.0758,66.0035,76.2835,92.5019,97.5361,100.526,111.564,112.241,122.658,124.515,128.968,131.131,133.732,144.418,151.487,151.42,154.318,156.178,178.186,178.655,183.918,186.04,0.0159584,-0.139337,0.163379,0.0776359,0.0409629,-0.0187923,0.291259,-0.374664,-0.0749399,-0.287464,0.236193,0.278388,-0.674882,-0.419216,-0.201203,0.0871498,-0.164433,-0.149636,0.00105355,-0.119795,0.431614,-0.232415,0.133938,0.541307,0.152885,24.657,49.0213,49.2976,63.1494,65.971,76.2478,92.6477,98.1617,100.73,111.603,112.203,122.876,124.494,128.384,131.355,133.125,144.256,151.499,152.366,153.72,155.642,178.15,178.645,183.58,185.62
128.852,0.0821082,0.281125,1.09406,0.030253,-0.00926088,0.00230006,0.125436,0.281047,0.277807,1.09351,0.107365,-0.0297416,-0.00755589,0.0821082,0.125436,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6276,48.9441,49.5427,63.3556,65.6183,76.3696,92.6729,97.9393,100.655,111.45,112.377,123.012,125.029,128.281,131.24,133.206,144.187,151.727,152.577,153.908,156.126,178.769,178.963,184.177,185.743,0.0159837,-0.139305,0.163286,0.0776124,0.0409555,-0.018759,0.291237,-0.374699,-0.0749498,-0.287546,0.236109,0.278413,-0.675035,-0.419413,-0.201443,0.0869303,-0.16463,-0.14974,0.00100097,-0.120024,0.431441,-0.232686,0.133727,0.541027,0.152411,24.657,49.0213,49.2977,63.1494,65.971,76.2478,92.6478,98.1617,100.73,111.604,112.203,122.876,124.494,128.384,131.355,133.125,144.257,151.499,152.366,153.72,155.643,178.151,178.645,183.58,185.621
