# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 0
# model = rus
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 9.9999999999999998e-13 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 10000000 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     iter = 500
#     save_iterations = 1
#     laplace_draws = 250
#     laplace_diag_shift = 0 (Default)
# id = 0 (Default)
# data
#   file = VB-LA_datafiles_VB3-v1/datafile_VB3-v1_40N.dat
# init = init-cij-tbc1.dat
# random
#   seed = 1216346545 (Default)
# output
#   file = VB-LA_outputs_VB3-v1/output_VB3-v1_40N_init-cij-tbc1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,c44_coat,c11_coat,c33_coat,c12_coat,c13_coat,sigma,c66_coat,ct1_coat,Ep,Et,vp,vtp,vpt,Gt,Gp,Csub.1.1,Csub.2.1,Csub.3.1,Csub.4.1,Csub.5.1,Csub.6.1,Csub.1.2,Csub.2.2,Csub.3.2,Csub.4.2,Csub.5.2,Csub.6.2,Csub.1.3,Csub.2.3,Csub.3.3,Csub.4.3,Csub.5.3,Csub.6.3,Csub.1.4,Csub.2.4,Csub.3.4,Csub.4.4,Csub.5.4,Csub.6.4,Csub.1.5,Csub.2.5,Csub.3.5,Csub.4.5,Csub.5.5,Csub.6.5,Csub.1.6,Csub.2.6,Csub.3.6,Csub.4.6,Csub.5.6,Csub.6.6,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20,yhat.21,yhat.22,yhat.23,yhat.24,yhat.25,yhat.26,yhat.27,yhat.28,yhat.29,yhat.30,yhat.31,yhat.32,yhat.33,yhat.34,yhat.35,yhat.36,yhat.37,yhat.38,yhat.39,yhat.40,residual.1,residual.2,residual.3,residual.4,residual.5,residual.6,residual.7,residual.8,residual.9,residual.10,residual.11,residual.12,residual.13,residual.14,residual.15,residual.16,residual.17,residual.18,residual.19,residual.20,residual.21,residual.22,residual.23,residual.24,residual.25,residual.26,residual.27,residual.28,residual.29,residual.30,residual.31,residual.32,residual.33,residual.34,residual.35,residual.36,residual.37,residual.38,residual.39,residual.40,calcfq.1,calcfq.2,calcfq.3,calcfq.4,calcfq.5,calcfq.6,calcfq.7,calcfq.8,calcfq.9,calcfq.10,calcfq.11,calcfq.12,calcfq.13,calcfq.14,calcfq.15,calcfq.16,calcfq.17,calcfq.18,calcfq.19,calcfq.20,calcfq.21,calcfq.22,calcfq.23,calcfq.24,calcfq.25,calcfq.26,calcfq.27,calcfq.28,calcfq.29,calcfq.30,calcfq.31,calcfq.32,calcfq.33,calcfq.34,calcfq.35,calcfq.36,calcfq.37,calcfq.38,calcfq.39,calcfq.40
209.691,0.102073,0.292043,0.493111,0.0476989,0.0906662,0.00238517,0.122172,0.275373,0.271877,0.444719,0.112678,0.266868,0.163148,0.102073,0.122172,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.615,48.8793,49.3521,63.3703,65.9943,76.2105,92.4468,97.9878,100.706,111.939,112.505,122.847,124.296,128.66,131.974,132.702,144.167,151.273,152.001,153.15,155.731,178.783,178.712,184.146,186.615,187.533,191.62,194.231,194.399,198.748,208.364,218.079,225.534,228.729,230.934,241.841,243.524,244.578,248.046,248.192,0.0523318,-0.107807,0.183427,0.112731,0.0728412,0.0249882,0.322993,-0.355877,-0.0399568,-0.323307,0.197212,0.269355,-0.723883,-0.452526,-0.233318,-0.0140974,-0.189854,-0.187541,-0.00502209,-0.189965,0.411188,-0.263398,-0.0371114,0.39213,-0.0137311,0.464458,-0.447819,0.641136,-0.0802018,-0.468395,-0.821852,-0.0960327,-0.00840787,0.504144,-1.01091,0.567207,-0.374575,0.796581,0.695264,-0.405456,24.6207,48.9898,49.2776,63.1143,65.9392,76.204,92.616,98.1429,100.695,111.639,112.242,122.885,124.543,128.418,131.387,133.226,144.282,151.537,152.372,153.79,155.663,178.181,178.816,183.729,185.787,187.972,191.338,194.044,195.434,199.242,208.473,217.372,226.191,228.55,231.81,241.529,243.351,244.578,247.847,248.315
209.701,0.101992,0.291376,0.493403,0.0470018,0.0886483,0.00238244,0.122187,0.275449,0.271943,0.446955,0.112815,0.26198,0.159398,0.101992,0.122187,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6595,49.0022,49.1173,63.1999,66.3294,76.1068,92.1188,98.3782,100.693,111.606,112.125,122.837,124.068,128.235,131.457,133.324,144.491,151.243,152.698,154.081,155.814,178.149,178.602,184.245,186.684,188.007,190.511,194.676,195.478,199.06,208.012,217.516,227.368,229.128,231.885,240.736,243.921,244.148,247.852,249.327,0.0521585,-0.107648,0.182983,0.112695,0.0729515,0.0247439,0.322509,-0.356227,-0.0392728,-0.32159,0.19899,0.271575,-0.722074,-0.453214,-0.2345,-0.0139161,-0.190785,-0.185486,-0.00276665,-0.189802,0.410856,-0.263859,-0.0329536,0.395505,-0.0128101,0.466613,-0.441984,0.645873,-0.076146,-0.464982,-0.816493,-0.0894489,-0.0091185,0.503568,-1.011,0.570894,-0.369316,0.80081,0.703673,-0.399387,24.6208,48.9896,49.278,63.1143,65.939,76.2043,92.6165,98.1432,100.694,111.638,112.24,122.882,124.541,128.418,131.388,133.226,144.283,151.534,152.37,153.79,155.663,178.182,178.812,183.725,185.786,187.969,191.332,194.039,195.43,199.239,208.467,217.365,226.192,228.55,231.81,241.525,243.345,244.574,247.838,248.309
209.726,0.101683,0.289125,0.494394,0.0447263,0.081023,0.00237288,0.122199,0.275846,0.272261,0.455066,0.114006,0.242692,0.1452,0.101683,0.122199,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6209,48.9998,49.3204,63.1879,65.8223,76.35,92.5732,97.7294,100.392,111.71,111.799,122.495,124.697,129.036,131.17,133.752,144.423,151.333,152.057,153.752,155.538,178.379,178.987,183.899,185.618,187.75,191.386,194.296,195.275,199.498,208.616,217.691,226.488,228.674,231.709,240.869,243.183,244.315,247.977,248.808,0.0522047,-0.106704,0.179159,0.112552,0.0735418,0.0244609,0.320912,-0.3572,-0.0358754,-0.316846,0.203886,0.280958,-0.718176,-0.456391,-0.240304,-0.0127925,-0.194281,-0.177324,0.00601372,-0.189065,0.410522,-0.264429,-0.017594,0.406574,-0.00937087,0.472673,-0.420928,0.662827,-0.0603615,-0.452856,-0.794518,-0.0663949,-0.00958719,0.502441,-1.00967,0.58508,-0.351427,0.815246,0.736007,-0.376255,24.6208,48.9887,49.2818,63.1144,65.9385,76.2045,92.6181,98.1442,100.691,111.633,112.235,122.873,124.537,128.421,131.394,133.225,144.286,151.526,152.361,153.789,155.663,178.182,178.797,183.714,185.782,187.963,191.311,194.022,195.414,199.227,208.446,217.342,226.193,228.552,231.809,241.511,243.327,244.56,247.806,248.286
209.731,0.101588,0.288508,0.494694,0.0442072,0.078304,0.00237019,0.122151,0.276114,0.272448,0.457837,0.115216,0.235348,0.14005,0.101588,0.122151,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6107,48.9357,49.2984,63.0941,66.1364,76.4087,92.6762,98.038,100.611,111.329,111.723,122.754,124.684,129.057,131.111,133.089,144.344,151.908,152.424,153.734,155.398,178.568,178.793,183.277,185.597,187.852,191.442,194.305,195.282,198.949,208.092,217.215,225.863,228.405,231.438,241.481,243.186,245.358,247.752,248.566,0.0530578,-0.10593,0.175334,0.112531,0.0739928,0.0251283,0.32062,-0.357142,-0.0336679,-0.317138,0.203558,0.285511,-0.720171,-0.458258,-0.244022,-0.0119629,-0.195586,-0.173973,0.00945447,-0.188741,0.411423,-0.263417,-0.0125815,0.40835,-0.0083267,0.472202,-0.414699,0.667648,-0.0542922,-0.449705,-0.785001,-0.0604969,-0.00772467,0.502682,-1.00797,0.589716,-0.348188,0.817378,0.747313,-0.369026,24.6199,48.9879,49.2857,63.1145,65.938,76.2039,92.6184,98.1441,100.689,111.633,112.235,122.868,124.539,128.423,131.398,133.224,144.288,151.523,152.358,153.789,155.663,178.181,178.792,183.713,185.781,187.964,191.305,194.017,195.408,199.224,208.436,217.336,226.191,228.551,231.807,241.506,243.324,244.558,247.795,248.279
209.734,0.101493,0.28826,0.494771,0.0440277,0.0765162,0.00236861,0.122116,0.276427,0.272677,0.459532,0.116467,0.230271,0.136638,0.101493,0.122116,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6865,48.8474,49.0953,63.2161,66.2463,76.1836,92.6751,98.1691,100.967,111.755,112.297,122.79,124.779,128.678,131.301,132.94,143.996,151.305,152.842,154.503,155.887,177.925,178.432,183.216,185.724,187.8,191.097,194.89,195.442,199.606,207.959,217.284,225.558,229.023,231.317,241.565,242.794,244.976,247.354,248.865,0.0536476,-0.105684,0.170789,0.111631,0.0736095,0.0255528,0.320129,-0.357313,-0.0330676,-0.319601,0.201024,0.287905,-0.724871,-0.460333,-0.247729,-0.011333,-0.196936,-0.173072,0.0100047,-0.189189,0.411657,-0.263409,-0.0107257,0.406891,-0.00890618,0.469284,-0.413299,0.668555,-0.0516922,-0.449401,-0.779883,-0.0607348,-0.00652025,0.502423,-1.00739,0.591537,-0.349089,0.816537,0.752935,-0.364693,24.6194,48.9877,49.2902,63.1154,65.9384,76.2034,92.6189,98.1443,100.688,111.636,112.238,122.866,124.544,128.425,131.402,133.223,144.289,151.522,152.357,153.789,155.662,178.181,178.79,183.714,185.782,187.967,191.303,194.016,195.406,199.223,208.431,217.337,226.19,228.552,231.806,241.504,243.325,244.558,247.789,248.275
209.735,0.101394,0.288008,0.49484,0.0437081,0.0750457,0.00236734,0.12215,0.276626,0.272849,0.460884,0.116861,0.226235,0.133934,0.101394,0.12215,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6529,49.05,49.4161,63.146,65.8878,75.9064,92.6718,97.8252,101.09,111.421,111.812,123.128,124.735,128.063,131.31,133.602,144.323,151.868,152.755,153.738,155.585,178.283,179.099,184.131,186.119,188.181,191.358,194.01,195.889,198.55,207.572,217.356,226.482,228.99,232.488,241.459,243.475,245.332,246.546,248.94,0.0531357,-0.106187,0.168628,0.110227,0.0725209,0.0249623,0.319168,-0.358113,-0.0344003,-0.320805,0.199842,0.287966,-0.726992,-0.461809,-0.249724,-0.0113833,-0.1984,-0.173831,0.00885399,-0.190201,0.41027,-0.265455,-0.0097506,0.406441,-0.010275,0.468141,-0.412563,0.669092,-0.0511644,-0.449229,-0.778752,-0.0609771,-0.00856105,0.500627,-1.00936,0.5923,-0.348653,0.817132,0.756126,-0.361287,24.6199,48.9882,49.2924,63.1168,65.9395,76.204,92.6198,98.1451,100.689,111.637,112.239,122.866,124.546,128.427,131.404,133.223,144.29,151.523,152.358,153.79,155.664,178.183,178.789,183.715,185.783,187.968,191.303,194.016,195.405,199.223,208.43,217.337,226.192,228.553,231.808,241.504,243.325,244.558,247.786,248.271
209.737,0.101306,0.28806,0.494766,0.0437229,0.0745699,0.00236795,0.122169,0.276821,0.273009,0.461246,0.117346,0.224755,0.133031,0.101306,0.122169,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.5217,49.0878,49.3783,63.3011,65.8871,76.2761,92.4197,98.3583,101.077,111.568,112.187,122.855,124.269,129.236,131.603,133.588,144.13,151.829,152.599,153.673,155.921,178.209,178.857,183.921,185.858,187.859,191.272,193.288,194.86,199.187,208.864,217.332,226.238,227.87,232.546,241.72,243.427,244.215,248.846,248.319,0.0528449,-0.106731,0.166129,0.108788,0.0713715,0.0246068,0.318483,-0.358664,-0.0359445,-0.32334,0.19728,0.287112,-0.730795,-0.463027,-0.251396,-0.0112905,-0.199335,-0.175546,0.00656227,-0.191177,0.409315,-0.266946,-0.0108458,0.403888,-0.0118966,0.465521,-0.414971,0.667104,-0.0525105,-0.450656,-0.779715,-0.0651199,-0.00911507,0.499945,-1.01027,0.591697,-0.350737,0.816252,0.755696,-0.359402,24.6202,48.9887,49.2949,63.1182,65.9406,76.2044,92.6205,98.1457,100.691,111.639,112.242,122.867,124.55,128.428,131.405,133.223,144.291,151.525,152.36,153.791,155.665,178.185,178.79,183.717,185.785,187.97,191.305,194.018,195.407,199.225,208.431,217.341,226.192,228.554,231.809,241.504,243.327,244.559,247.786,248.269
209.738,0.10115,0.287552,0.494974,0.0429763,0.0724475,0.00236692,0.122288,0.276948,0.273164,0.463215,0.11689,0.219187,0.129258,0.10115,0.122288,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6309,48.9059,49.4355,63.1917,66.031,76.3683,92.7814,98.064,101.063,111.623,112.495,122.761,124.69,128.373,131.629,132.78,143.922,151.922,153.043,153.588,155.913,177.885,179.04,185.323,185.557,187.613,190.978,194.502,195.383,199.436,209.145,216.706,226.24,228.485,232.195,241.475,243.767,244.348,247.516,248.472,0.0509822,-0.108059,0.166199,0.106663,0.0694319,0.0227213,0.3167,-0.360386,-0.0392671,-0.32254,0.19823,0.28553,-0.729491,-0.464249,-0.252157,-0.0119848,-0.201432,-0.177324,0.00438592,-0.192803,0.405878,-0.271604,-0.00894157,0.406034,-0.0138152,0.467251,-0.412347,0.669363,-0.0524513,-0.449034,-0.780469,-0.0624893,-0.0150207,0.496268,-1.01501,0.593226,-0.346195,0.820807,0.760449,-0.353574,24.622,48.9901,49.2948,63.1203,65.9426,76.2063,92.6223,98.1474,100.694,111.639,112.241,122.868,124.548,128.429,131.406,133.224,144.293,151.526,152.363,153.793,155.668,178.19,178.788,183.715,185.787,187.969,191.302,194.016,195.406,199.223,208.431,217.338,226.198,228.558,231.814,241.503,243.322,244.554,247.782,248.264
209.739,0.101108,0.287644,0.49491,0.0430954,0.0726003,0.00236804,0.122274,0.276994,0.273194,0.463037,0.117134,0.219509,0.129511,0.101108,0.122274,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.507,49.0423,49.3065,63.1529,66.3209,76.4563,92.4182,97.9565,100.692,112.451,112.001,122.994,124.745,128.915,131.088,132.875,144.344,151.626,152.208,154.693,155.459,177.748,178.728,183.634,185.569,187.948,191.372,193.607,195.975,198.485,208.836,216.902,226.455,228.153,231.917,241.686,243.586,244.358,249.821,248.45,0.0512218,-0.108008,0.16534,0.106594,0.0694239,0.0229323,0.31681,-0.360221,-0.0390912,-0.323437,0.1973,0.285668,-0.730867,-0.464291,-0.252442,-0.0115968,-0.201203,-0.177324,0.00423011,-0.192582,0.406386,-0.270935,-0.00922946,0.405208,-0.0134776,0.466553,-0.413098,0.668807,-0.0524614,-0.449019,-0.779785,-0.0638265,-0.0128917,0.497898,-1.01304,0.594039,-0.346095,0.821977,0.76115,-0.351257,24.6218,48.99,49.2957,63.1204,65.9426,76.2061,92.6222,98.1472,100.694,111.639,112.242,122.868,124.55,128.429,131.406,133.224,144.293,151.526,152.363,153.793,155.668,178.189,178.788,183.716,185.786,187.969,191.303,194.016,195.406,199.223,208.431,217.34,226.196,228.556,231.812,241.502,243.322,244.553,247.781,248.261
209.746,0.100889,0.288527,0.494453,0.0440484,0.075398,0.00237901,0.122239,0.27703,0.273205,0.460267,0.117501,0.226709,0.13457,0.100889,0.122239,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6838,49.1548,49.2625,63.051,65.6918,76.2371,92.3222,98.176,100.488,111.329,112.298,122.921,124.736,128.273,131.398,133.184,144.438,151.97,152.202,153.591,155.201,178.648,179.722,183.944,186.128,188.044,191.353,193.412,195.345,199.883,207.923,217.769,225.417,228.13,231.434,242.217,243.245,244.052,248.413,248.662,0.0519089,-0.108272,0.16379,0.106428,0.0692023,0.0235906,0.317718,-0.359254,-0.0394818,-0.327656,0.192934,0.283325,-0.736231,-0.462752,-0.250805,-0.00971953,-0.198615,-0.17925,0.00139029,-0.1911,0.408902,-0.267373,-0.0137483,0.400339,-0.01139,0.46418,-0.420753,0.663202,-0.0561927,-0.449853,-0.781708,-0.0743104,-0.00060308,0.508614,-1.00118,0.597125,-0.345172,0.830598,0.759153,-0.339627,24.6211,48.9903,49.2972,63.1206,65.9428,76.2054,92.6213,98.1463,100.694,111.644,112.246,122.871,124.555,128.428,131.405,133.222,144.291,151.528,152.366,153.791,155.665,178.185,178.793,183.721,185.784,187.972,191.311,194.022,195.41,199.224,208.433,217.35,226.184,228.545,231.8,241.499,243.321,244.544,247.783,248.25
209.747,0.100711,0.288149,0.494612,0.0436659,0.0736543,0.00237965,0.122241,0.277181,0.273323,0.461913,0.117966,0.221974,0.131347,0.100711,0.122241,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6229,48.8481,49.2794,63.3752,65.8374,76.3124,92.9492,98.2642,100.444,111.61,112.223,123.272,124.611,128.136,131.639,133.38,144.329,151.514,152.551,153.372,155.936,178.071,178.71,182.832,186.116,187.244,191.11,194.733,194.708,199.192,208.366,217.112,225.754,228.482,232.366,241.137,243.709,244.592,248.204,249.293,0.0519946,-0.108159,0.162056,0.106155,0.0691639,0.02356,0.317352,-0.359396,-0.038777,-0.327407,0.193198,0.285478,-0.736561,-0.463375,-0.252206,-0.00882329,-0.199076,-0.177345,0.00317075,-0.190513,0.409331,-0.266757,-0.0100494,0.402621,-0.00975184,0.465601,-0.416101,0.667139,-0.052236,-0.446017,-0.775181,-0.0698016,0.00276615,0.511466,-0.997209,0.603056,-0.338495,0.838643,0.769763,-0.327911,24.621,48.9902,49.2989,63.1208,65.9428,76.2054,92.6216,98.1464,100.694,111.643,112.246,122.869,124.556,128.428,131.406,133.221,144.291,151.526,152.364,153.791,155.665,178.185,178.789,183.718,185.783,187.97,191.306,194.018,195.406,199.22,208.426,217.346,226.18,228.543,231.796,241.493,243.314,244.536,247.772,248.238
209.748,0.100695,0.288252,0.494572,0.0437658,0.074104,0.00238112,0.122243,0.277148,0.273299,0.461493,0.117852,0.223193,0.132176,0.100695,0.122243,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.5414,49.0835,49.323,62.9973,66.014,75.9171,92.2082,97.9715,100.953,111.495,112.303,123.136,124.371,128.677,131.233,133.732,144.333,151.857,152.676,154.042,155.48,178.936,178.905,184.413,185.28,188.095,191.87,194.131,195.179,199.3,208.979,217.294,226.761,227.811,232.356,241.265,243.667,244.828,246.738,248.037,0.0519836,-0.108217,0.162445,0.106244,0.0691872,0.0235637,0.31749,-0.359286,-0.0388777,-0.327489,0.193112,0.285,-0.736481,-0.462971,-0.251603,-0.00868822,-0.19866,-0.177594,0.0028725,-0.190289,0.409558,-0.266392,-0.0106119,0.402413,-0.00941513,0.465805,-0.416883,0.6666,-0.052814,-0.446002,-0.775826,-0.0706582,0.00393572,0.51266,-0.995978,0.603333,-0.338052,0.839904,0.769183,-0.326893,24.621,48.9902,49.2986,63.1208,65.9428,76.2054,92.6215,98.1463,100.694,111.643,112.246,122.869,124.555,128.428,131.406,133.221,144.291,151.527,152.364,153.79,155.664,178.184,178.79,183.719,185.782,187.97,191.307,194.018,195.407,199.22,208.427,217.347,226.179,228.541,231.795,241.493,243.314,244.535,247.773,248.237
209.759,0.100389,0.288808,0.495126,0.044163,0.075637,0.00240505,0.122323,0.277254,0.273419,0.460763,0.117612,0.227158,0.134796,0.100389,0.122323,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.7376,48.9307,49.2448,63.1627,65.8894,76.3584,92.4833,98.2405,100.688,111.574,112.234,122.682,124.234,128.363,131.294,133.397,144.475,151.838,152.824,153.691,155.089,177.789,178.618,183.854,186.015,188.834,191.583,194.623,195.219,197.995,208.892,217.919,226.039,228.799,231.89,241.501,244.148,245.04,247.455,248.057,0.0508329,-0.109831,0.161553,0.104083,0.0670612,0.0224029,0.316801,-0.359939,-0.0428401,-0.331201,0.189389,0.280135,-0.740693,-0.462413,-0.250217,-0.00780775,-0.197947,-0.182203,-0.0030308,-0.190686,0.408547,-0.267682,-0.0150681,0.39831,-0.0100355,0.464293,-0.424419,0.661103,-0.0584123,-0.447091,-0.781786,-0.0812557,0.00911029,0.518547,-0.990607,0.605051,-0.336309,0.849067,0.766535,-0.314718,24.6222,48.9918,49.2994,63.1229,65.9449,76.2066,92.6222,98.1469,100.698,111.647,112.25,122.874,124.56,128.427,131.404,133.22,144.29,151.531,152.37,153.791,155.665,178.186,178.794,183.723,185.783,187.972,191.314,194.024,195.412,199.221,208.433,217.357,226.174,228.535,231.79,241.491,243.312,244.526,247.775,248.225
209.764,0.100595,0.289481,0.495473,0.0451094,0.0793314,0.00241781,0.122186,0.276779,0.272984,0.457854,0.117088,0.2371,0.141365,0.100595,0.122186,3.48979,0.76393,1.24628,0.194843,-0.225282,0.0957425,0.76393,3.41676,1.31931,0.121814,-0.0968611,-0.305638,1.24628,1.31931,2.93442,-0.316656,0.322143,0.209895,0.194843,0.121814,-0.316656,1.21931,0.209895,-0.0968611,-0.225282,-0.0968611,0.322143,0.209895,1.14628,0.194843,0.0957425,-0.305638,0.209895,-0.0968611,0.194843,0.66393,24.6418,48.7515,48.9484,63.2214,65.9297,76.3253,92.4373,97.9958,100.622,111.701,112.524,122.555,124.684,128.741,131.19,133.188,144.453,152.036,152.503,154.37,155.917,178.199,178.907,183.492,185.971,188.23,191.304,193.463,195.121,198.851,208.479,217.798,225.386,229.234,231.749,241.302,241.848,244.488,247.753,247.255,0.0530146,-0.107892,0.166,0.108443,0.0706734,0.024726,0.319823,-0.357217,-0.0375554,-0.328343,0.192133,0.281935,-0.736073,-0.458475,-0.245628,-0.00681148,-0.193553,-0.178389,0.00187921,-0.187038,0.413879,-0.260028,-0.0162667,0.399812,-0.00477777,0.467293,-0.424842,0.660916,-0.0575107,-0.446008,-0.780708,-0.0793477,0.0189573,0.526462,-0.981207,0.605873,-0.335811,0.850115,0.762148,-0.319129,24.62,48.9899,49.295,63.1186,65.9413,76.2043,92.6192,98.1442,100.693,111.644,112.247,122.872,124.555,128.423,131.4,133.219,144.286,151.527,152.365,153.787,155.66,178.178,178.795,183.721,185.778,187.969,191.315,194.024,195.412,199.22,208.432,217.355,226.164,228.528,231.78,241.49,243.312,244.525,247.78,248.229
